location_name,location,indicator,date,value,source
Denmark,DK,Weekly new hospital admissions,2022-10-09,632,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-10,669,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-11,686,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-12,697,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-13,705,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-14,723,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-15,742,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-16,766,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-17,723,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-18,705,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-19,697,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-20,690,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-21,656,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-22,636,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-23,619,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-24,610,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-25,578,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-26,568,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-27,549,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-28,537,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-29,509,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-30,464,OWID
Denmark,DK,Weekly new hospital admissions,2022-10-31,440,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-01,419,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-02,391,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-03,377,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-04,352,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-05,332,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-06,333,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-07,315,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-08,312,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-09,292,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-10,279,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-11,282,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-12,279,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-13,276,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-14,268,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-15,253,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-16,263,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-17,256,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-18,247,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-19,245,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-20,245,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-21,238,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-22,248,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-23,245,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-24,265,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-25,277,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-26,290,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-27,300,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-28,340,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-29,364,OWID
Denmark,DK,Weekly new hospital admissions,2022-11-30,385,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-01,399,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-02,414,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-03,431,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-04,444,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-05,448,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-06,459,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-07,471,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-08,475,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-09,481,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-10,496,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-11,523,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-12,542,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-13,555,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-14,602,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-15,624,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-16,662,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-17,679,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-18,698,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-19,740,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-20,778,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-21,787,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-22,821,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-23,832,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-24,828,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-25,838,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-26,800,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-27,810,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-28,824,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-29,829,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-30,814,OWID
Denmark,DK,Weekly new hospital admissions,2022-12-31,819,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-01,803,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-02,822,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-03,805,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-04,764,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-05,733,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-06,721,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-07,687,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-08,644,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-09,588,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-10,530,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-11,493,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-12,452,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-13,411,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-14,394,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-15,389,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-16,375,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-17,343,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-18,311,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-19,287,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-20,264,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-21,250,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-22,229,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-23,197,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-24,190,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-25,180,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-26,162,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-27,160,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-28,156,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-29,147,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-30,156,OWID
Denmark,DK,Weekly new hospital admissions,2023-01-31,159,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-01,165,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-02,167,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-03,170,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-04,170,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-05,177,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-06,182,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-07,191,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-08,186,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-09,188,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-10,189,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-11,193,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-12,184,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-13,184,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-14,177,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-15,184,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-16,181,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-17,179,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-18,189,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-19,194,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-20,187,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-21,185,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-22,184,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-23,195,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-24,197,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-25,186,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-26,186,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-27,191,OWID
Denmark,DK,Weekly new hospital admissions,2023-02-28,192,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-01,194,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-02,196,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-03,195,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-04,208,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-05,217,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-06,232,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-07,250,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-08,259,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-09,254,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-10,264,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-11,267,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-12,253,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-13,257,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-14,267,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-15,303,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-16,336,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-17,361,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-18,384,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-19,423,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-20,447,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-21,465,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-22,457,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-23,453,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-24,462,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-25,469,OWID
Denmark,DK,Weekly new hospital admissions,2023-03-26,466,OWID
Estonia,EE,Weekly new hospital admissions,2020-03-29,522,OWID
Estonia,EE,Weekly new hospital admissions,2020-04-26,24,OWID
Estonia,EE,Weekly new hospital admissions,2020-05-03,24,OWID
Estonia,EE,Weekly new hospital admissions,2020-05-10,5,OWID
Estonia,EE,Weekly new hospital admissions,2020-05-17,10,OWID
Estonia,EE,Weekly new hospital admissions,2020-05-24,27,OWID
Estonia,EE,Weekly new hospital admissions,2020-05-31,9,OWID
Estonia,EE,Weekly new hospital admissions,2020-06-07,4,OWID
Estonia,EE,Weekly new hospital admissions,2020-06-14,8,OWID
Estonia,EE,Weekly new hospital admissions,2020-06-28,2,OWID
Estonia,EE,Weekly new hospital admissions,2020-07-05,1,OWID
Estonia,EE,Weekly new hospital admissions,2020-07-12,2,OWID
Estonia,EE,Weekly new hospital admissions,2020-07-19,0,OWID
Estonia,EE,Weekly new hospital admissions,2020-07-26,1,OWID
Estonia,EE,Weekly new hospital admissions,2020-08-02,2,OWID
Estonia,EE,Weekly new hospital admissions,2020-08-09,5,OWID
Estonia,EE,Weekly new hospital admissions,2020-08-16,3,OWID
Estonia,EE,Weekly new hospital admissions,2020-08-23,8,OWID
Estonia,EE,Weekly new hospital admissions,2020-08-30,9,OWID
Estonia,EE,Weekly new hospital admissions,2020-09-06,5,OWID
Estonia,EE,Weekly new hospital admissions,2020-09-13,12,OWID
Estonia,EE,Weekly new hospital admissions,2020-09-20,27,OWID
Estonia,EE,Weekly new hospital admissions,2020-09-27,33,OWID
Estonia,EE,Weekly new hospital admissions,2020-10-04,30,OWID
Estonia,EE,Weekly new hospital admissions,2020-10-11,15,OWID
Estonia,EE,Weekly new hospital admissions,2020-10-18,21,OWID
Estonia,EE,Weekly new hospital admissions,2020-10-25,18,OWID
Estonia,EE,Weekly new hospital admissions,2020-11-01,32,OWID
Estonia,EE,Weekly new hospital admissions,2020-11-08,43,OWID
Estonia,EE,Weekly new hospital admissions,2020-11-15,60,OWID
Estonia,EE,Weekly new hospital admissions,2020-11-22,127,OWID
Estonia,EE,Weekly new hospital admissions,2020-11-29,156,OWID
Estonia,EE,Weekly new hospital admissions,2020-12-06,190,OWID
Estonia,EE,Weekly new hospital admissions,2020-12-13,186,OWID
Estonia,EE,Weekly new hospital admissions,2020-12-20,242,OWID
Estonia,EE,Weekly new hospital admissions,2020-12-27,273,OWID
Estonia,EE,Weekly new hospital admissions,2021-01-03,282,OWID
Estonia,EE,Weekly new hospital admissions,2021-01-10,276,OWID
Estonia,EE,Weekly new hospital admissions,2021-01-17,297,OWID
Estonia,EE,Weekly new hospital admissions,2021-01-24,294,OWID
Estonia,EE,Weekly new hospital admissions,2021-01-31,297,OWID
Estonia,EE,Weekly new hospital admissions,2021-02-07,323,OWID
Estonia,EE,Weekly new hospital admissions,2021-02-14,363,OWID
Estonia,EE,Weekly new hospital admissions,2021-02-21,368,OWID
Estonia,EE,Weekly new hospital admissions,2021-02-28,410,OWID
Estonia,EE,Weekly new hospital admissions,2021-03-07,544,OWID
Estonia,EE,Weekly new hospital admissions,2021-03-14,568,OWID
Estonia,EE,Weekly new hospital admissions,2021-03-21,552,OWID
Estonia,EE,Weekly new hospital admissions,2021-03-28,568,OWID
Estonia,EE,Weekly new hospital admissions,2021-04-11,393,OWID
Estonia,EE,Weekly new hospital admissions,2021-04-18,296,OWID
Estonia,EE,Weekly new hospital admissions,2021-04-25,265,OWID
Estonia,EE,Weekly new hospital admissions,2021-05-02,216,OWID
Estonia,EE,Weekly new hospital admissions,2021-05-09,196,OWID
Estonia,EE,Weekly new hospital admissions,2021-05-16,142,OWID
Estonia,EE,Weekly new hospital admissions,2021-05-23,134,OWID
Estonia,EE,Weekly new hospital admissions,2021-05-30,82,OWID
Estonia,EE,Weekly new hospital admissions,2021-06-06,47,OWID
Estonia,EE,Weekly new hospital admissions,2021-06-13,41,OWID
Estonia,EE,Weekly new hospital admissions,2021-06-20,40,OWID
Estonia,EE,Weekly new hospital admissions,2021-06-27,24,OWID
Estonia,EE,Weekly new hospital admissions,2021-07-04,17,OWID
Estonia,EE,Weekly new hospital admissions,2021-07-11,22,OWID
Estonia,EE,Weekly new hospital admissions,2021-07-18,16,OWID
Estonia,EE,Weekly new hospital admissions,2021-07-25,29,OWID
Estonia,EE,Weekly new hospital admissions,2021-08-01,42,OWID
Estonia,EE,Weekly new hospital admissions,2021-08-08,48,OWID
Estonia,EE,Weekly new hospital admissions,2021-08-15,67,OWID
Estonia,EE,Weekly new hospital admissions,2021-08-22,69,OWID
Estonia,EE,Weekly new hospital admissions,2021-08-29,112,OWID
Estonia,EE,Weekly new hospital admissions,2021-09-05,115,OWID
Estonia,EE,Weekly new hospital admissions,2021-09-12,143,OWID
Estonia,EE,Weekly new hospital admissions,2021-09-19,133,OWID
Estonia,EE,Weekly new hospital admissions,2021-09-26,147,OWID
Estonia,EE,Weekly new hospital admissions,2021-10-03,198,OWID
Estonia,EE,Weekly new hospital admissions,2021-10-10,241,OWID
Estonia,EE,Weekly new hospital admissions,2021-10-17,347,OWID
Estonia,EE,Weekly new hospital admissions,2021-10-24,427,OWID
Estonia,EE,Weekly new hospital admissions,2021-10-31,458,OWID
Estonia,EE,Weekly new hospital admissions,2021-11-14,365,OWID
Estonia,EE,Weekly new hospital admissions,2021-11-21,255,OWID
Estonia,EE,Weekly new hospital admissions,2021-11-28,204,OWID
Estonia,EE,Weekly new hospital admissions,2021-12-05,149,OWID
Estonia,EE,Weekly new hospital admissions,2021-12-12,221,OWID
Estonia,EE,Weekly new hospital admissions,2021-12-19,172,OWID
Estonia,EE,Weekly new hospital admissions,2021-12-26,179,OWID
Estonia,EE,Weekly new hospital admissions,2022-01-02,160,OWID
Estonia,EE,Weekly new hospital admissions,2022-01-09,196,OWID
Estonia,EE,Weekly new hospital admissions,2022-01-16,259,OWID
Estonia,EE,Weekly new hospital admissions,2022-01-23,276,OWID
Estonia,EE,Weekly new hospital admissions,2022-01-30,318,OWID
Estonia,EE,Weekly new hospital admissions,2022-02-06,367,OWID
Estonia,EE,Weekly new hospital admissions,2022-02-13,483,OWID
Estonia,EE,Weekly new hospital admissions,2022-02-20,606,OWID
Estonia,EE,Weekly new hospital admissions,2022-02-27,563,OWID
Estonia,EE,Weekly new hospital admissions,2022-03-06,547,OWID
Estonia,EE,Weekly new hospital admissions,2022-03-13,494,OWID
Estonia,EE,Weekly new hospital admissions,2022-03-20,345,OWID
Estonia,EE,Weekly new hospital admissions,2022-03-27,341,OWID
Estonia,EE,Weekly new hospital admissions,2022-04-03,239,OWID
Estonia,EE,Weekly new hospital admissions,2022-04-10,246,OWID
Estonia,EE,Weekly new hospital admissions,2022-04-17,134,OWID
Estonia,EE,Weekly new hospital admissions,2022-04-24,140,OWID
Estonia,EE,Weekly new hospital admissions,2022-05-01,110,OWID
Estonia,EE,Weekly new hospital admissions,2022-05-08,131,OWID
Estonia,EE,Weekly new hospital admissions,2022-05-15,98,OWID
Estonia,EE,Weekly new hospital admissions,2022-05-22,81,OWID
Estonia,EE,Weekly new hospital admissions,2022-05-29,83,OWID
Estonia,EE,Weekly new hospital admissions,2022-06-05,76,OWID
Estonia,EE,Weekly new hospital admissions,2022-06-12,59,OWID
Estonia,EE,Weekly new hospital admissions,2022-06-19,64,OWID
Estonia,EE,Weekly new hospital admissions,2022-06-26,80,OWID
Estonia,EE,Weekly new hospital admissions,2022-07-03,97,OWID
Estonia,EE,Weekly new hospital admissions,2022-07-10,79,OWID
Estonia,EE,Weekly new hospital admissions,2022-07-17,97,OWID
Estonia,EE,Weekly new hospital admissions,2022-07-24,116,OWID
Estonia,EE,Weekly new hospital admissions,2022-07-31,142,OWID
Estonia,EE,Weekly new hospital admissions,2022-08-07,121,OWID
Estonia,EE,Weekly new hospital admissions,2022-08-14,128,OWID
Estonia,EE,Weekly new hospital admissions,2022-08-21,90,OWID
Estonia,EE,Weekly new hospital admissions,2022-08-28,95,OWID
Estonia,EE,Weekly new hospital admissions,2022-09-04,75,OWID
Estonia,EE,Weekly new hospital admissions,2022-09-11,101,OWID
Estonia,EE,Weekly new hospital admissions,2022-09-18,149,OWID
Estonia,EE,Weekly new hospital admissions,2022-09-25,149,OWID
Estonia,EE,Weekly new hospital admissions,2022-10-02,149,OWID
Estonia,EE,Weekly new hospital admissions,2022-10-09,200,OWID
Estonia,EE,Weekly new hospital admissions,2022-10-16,175,OWID
Estonia,EE,Weekly new hospital admissions,2022-10-23,217,OWID
Estonia,EE,Weekly new hospital admissions,2022-10-30,173,OWID
Estonia,EE,Weekly new hospital admissions,2022-11-06,178,OWID
Estonia,EE,Weekly new hospital admissions,2022-11-13,163,OWID
Estonia,EE,Weekly new hospital admissions,2022-11-20,163,OWID
Estonia,EE,Weekly new hospital admissions,2022-11-27,160,OWID
Estonia,EE,Weekly new hospital admissions,2022-12-04,189,OWID
Estonia,EE,Weekly new hospital admissions,2022-12-11,231,OWID
Estonia,EE,Weekly new hospital admissions,2022-12-18,259,OWID
Estonia,EE,Weekly new hospital admissions,2022-12-25,244,OWID
Estonia,EE,Weekly new hospital admissions,2023-01-01,234,OWID
Estonia,EE,Weekly new hospital admissions,2023-01-08,148,OWID
Estonia,EE,Weekly new hospital admissions,2023-01-15,135,OWID
Estonia,EE,Weekly new hospital admissions,2023-01-22,108,OWID
Estonia,EE,Weekly new hospital admissions,2023-01-29,131,OWID
Estonia,EE,Weekly new hospital admissions,2023-02-05,109,OWID
Estonia,EE,Weekly new hospital admissions,2023-02-12,113,OWID
Estonia,EE,Weekly new hospital admissions,2023-02-19,108,OWID
Estonia,EE,Weekly new hospital admissions,2023-02-26,115,OWID
Estonia,EE,Weekly new hospital admissions,2023-03-05,119,OWID
Estonia,EE,Weekly new hospital admissions,2023-03-12,100,OWID
Estonia,EE,Weekly new hospital admissions,2023-03-19,115,OWID
Estonia,EE,Weekly new hospital admissions,2023-03-26,131,OWID
France,FR,Weekly new hospital admissions,2020-03-25,14396,OWID
France,FR,Weekly new hospital admissions,2020-03-26,15264,OWID
France,FR,Weekly new hospital admissions,2020-03-27,17067,OWID
France,FR,Weekly new hospital admissions,2020-03-28,18880,OWID
France,FR,Weekly new hospital admissions,2020-03-29,20031,OWID
France,FR,Weekly new hospital admissions,2020-03-30,21086,OWID
France,FR,Weekly new hospital admissions,2020-03-31,22614,OWID
France,FR,Weekly new hospital admissions,2020-04-01,23729,OWID
France,FR,Weekly new hospital admissions,2020-04-02,24477,OWID
France,FR,Weekly new hospital admissions,2020-04-03,25045,OWID
France,FR,Weekly new hospital admissions,2020-04-04,24514,OWID
France,FR,Weekly new hospital admissions,2020-04-05,23760,OWID
France,FR,Weekly new hospital admissions,2020-04-06,23406,OWID
France,FR,Weekly new hospital admissions,2020-04-07,22537,OWID
France,FR,Weekly new hospital admissions,2020-04-08,21395,OWID
France,FR,Weekly new hospital admissions,2020-04-09,20540,OWID
France,FR,Weekly new hospital admissions,2020-04-10,20074,OWID
France,FR,Weekly new hospital admissions,2020-04-11,19296,OWID
France,FR,Weekly new hospital admissions,2020-04-12,19053,OWID
France,FR,Weekly new hospital admissions,2020-04-13,17556,OWID
France,FR,Weekly new hospital admissions,2020-04-14,16244,OWID
France,FR,Weekly new hospital admissions,2020-04-15,15520,OWID
France,FR,Weekly new hospital admissions,2020-04-16,14614,OWID
France,FR,Weekly new hospital admissions,2020-04-17,13619,OWID
France,FR,Weekly new hospital admissions,2020-04-18,13140,OWID
France,FR,Weekly new hospital admissions,2020-04-19,12342,OWID
France,FR,Weekly new hospital admissions,2020-04-20,12549,OWID
France,FR,Weekly new hospital admissions,2020-04-21,12469,OWID
France,FR,Weekly new hospital admissions,2020-04-22,11673,OWID
France,FR,Weekly new hospital admissions,2020-04-23,10999,OWID
France,FR,Weekly new hospital admissions,2020-04-24,10179,OWID
France,FR,Weekly new hospital admissions,2020-04-25,9613,OWID
France,FR,Weekly new hospital admissions,2020-04-26,9204,OWID
France,FR,Weekly new hospital admissions,2020-04-27,8704,OWID
France,FR,Weekly new hospital admissions,2020-04-28,8140,OWID
France,FR,Weekly new hospital admissions,2020-04-29,7591,OWID
France,FR,Weekly new hospital admissions,2020-04-30,7229,OWID
France,FR,Weekly new hospital admissions,2020-05-01,6551,OWID
France,FR,Weekly new hospital admissions,2020-05-02,6005,OWID
France,FR,Weekly new hospital admissions,2020-05-03,5869,OWID
France,FR,Weekly new hospital admissions,2020-05-04,5594,OWID
France,FR,Weekly new hospital admissions,2020-05-05,5260,OWID
France,FR,Weekly new hospital admissions,2020-05-06,5023,OWID
France,FR,Weekly new hospital admissions,2020-05-07,4703,OWID
France,FR,Weekly new hospital admissions,2020-05-08,4545,OWID
France,FR,Weekly new hospital admissions,2020-05-09,4357,OWID
France,FR,Weekly new hospital admissions,2020-05-10,4265,OWID
France,FR,Weekly new hospital admissions,2020-05-11,4099,OWID
France,FR,Weekly new hospital admissions,2020-05-12,3782,OWID
France,FR,Weekly new hospital admissions,2020-05-13,3492,OWID
France,FR,Weekly new hospital admissions,2020-05-14,3306,OWID
France,FR,Weekly new hospital admissions,2020-05-15,3234,OWID
France,FR,Weekly new hospital admissions,2020-05-16,3319,OWID
France,FR,Weekly new hospital admissions,2020-05-17,3218,OWID
France,FR,Weekly new hospital admissions,2020-05-18,3070,OWID
France,FR,Weekly new hospital admissions,2020-05-19,2906,OWID
France,FR,Weekly new hospital admissions,2020-05-20,2795,OWID
France,FR,Weekly new hospital admissions,2020-05-21,2524,OWID
France,FR,Weekly new hospital admissions,2020-05-22,2349,OWID
France,FR,Weekly new hospital admissions,2020-05-23,2232,OWID
France,FR,Weekly new hospital admissions,2020-05-24,2201,OWID
France,FR,Weekly new hospital admissions,2020-05-25,2168,OWID
France,FR,Weekly new hospital admissions,2020-05-26,1980,OWID
France,FR,Weekly new hospital admissions,2020-05-27,1819,OWID
France,FR,Weekly new hospital admissions,2020-05-28,1801,OWID
France,FR,Weekly new hospital admissions,2020-05-29,1793,OWID
France,FR,Weekly new hospital admissions,2020-05-30,1787,OWID
France,FR,Weekly new hospital admissions,2020-05-31,1738,OWID
France,FR,Weekly new hospital admissions,2020-06-01,1485,OWID
France,FR,Weekly new hospital admissions,2020-06-02,1396,OWID
France,FR,Weekly new hospital admissions,2020-06-03,1375,OWID
France,FR,Weekly new hospital admissions,2020-06-04,1317,OWID
France,FR,Weekly new hospital admissions,2020-06-05,1275,OWID
France,FR,Weekly new hospital admissions,2020-06-06,1191,OWID
France,FR,Weekly new hospital admissions,2020-06-07,1156,OWID
France,FR,Weekly new hospital admissions,2020-06-08,1212,OWID
France,FR,Weekly new hospital admissions,2020-06-09,1152,OWID
France,FR,Weekly new hospital admissions,2020-06-10,1032,OWID
France,FR,Weekly new hospital admissions,2020-06-11,980,OWID
France,FR,Weekly new hospital admissions,2020-06-12,903,OWID
France,FR,Weekly new hospital admissions,2020-06-13,828,OWID
France,FR,Weekly new hospital admissions,2020-06-14,824,OWID
France,FR,Weekly new hospital admissions,2020-06-15,793,OWID
France,FR,Weekly new hospital admissions,2020-06-16,767,OWID
France,FR,Weekly new hospital admissions,2020-06-17,753,OWID
France,FR,Weekly new hospital admissions,2020-06-18,746,OWID
France,FR,Weekly new hospital admissions,2020-06-19,726,OWID
France,FR,Weekly new hospital admissions,2020-06-20,748,OWID
France,FR,Weekly new hospital admissions,2020-06-21,763,OWID
France,FR,Weekly new hospital admissions,2020-06-22,791,OWID
France,FR,Weekly new hospital admissions,2020-06-23,765,OWID
France,FR,Weekly new hospital admissions,2020-06-24,746,OWID
France,FR,Weekly new hospital admissions,2020-06-25,734,OWID
France,FR,Weekly new hospital admissions,2020-06-26,705,OWID
France,FR,Weekly new hospital admissions,2020-06-27,670,OWID
France,FR,Weekly new hospital admissions,2020-06-28,666,OWID
France,FR,Weekly new hospital admissions,2020-06-29,626,OWID
France,FR,Weekly new hospital admissions,2020-06-30,661,OWID
France,FR,Weekly new hospital admissions,2020-07-01,670,OWID
France,FR,Weekly new hospital admissions,2020-07-02,639,OWID
France,FR,Weekly new hospital admissions,2020-07-03,677,OWID
France,FR,Weekly new hospital admissions,2020-07-04,669,OWID
France,FR,Weekly new hospital admissions,2020-07-05,646,OWID
France,FR,Weekly new hospital admissions,2020-07-06,642,OWID
France,FR,Weekly new hospital admissions,2020-07-07,617,OWID
France,FR,Weekly new hospital admissions,2020-07-08,594,OWID
France,FR,Weekly new hospital admissions,2020-07-09,580,OWID
France,FR,Weekly new hospital admissions,2020-07-10,591,OWID
France,FR,Weekly new hospital admissions,2020-07-11,601,OWID
France,FR,Weekly new hospital admissions,2020-07-12,606,OWID
France,FR,Weekly new hospital admissions,2020-07-13,576,OWID
