location_name,location,indicator,date,value,source
Denmark,DK,Weekly new hospital admissions,2021-06-04,184,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-05,173,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-06,167,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-07,156,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-08,142,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-09,147,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-10,138,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-11,130,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-12,126,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-13,131,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-14,123,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-15,120,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-16,101,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-17,91,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-18,88,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-19,90,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-20,83,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-21,71,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-22,67,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-23,66,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-24,67,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-25,63,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-26,57,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-27,50,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-28,47,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-29,42,OWID
Denmark,DK,Weekly new hospital admissions,2021-06-30,40,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-01,43,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-02,42,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-03,39,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-04,39,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-05,46,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-06,50,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-07,50,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-08,51,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-09,52,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-10,57,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-11,65,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-12,70,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-13,82,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-14,89,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-15,93,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-16,101,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-17,102,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-18,101,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-19,104,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-20,99,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-21,98,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-22,96,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-23,94,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-24,93,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-25,99,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-26,98,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-27,108,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-28,110,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-29,113,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-30,121,OWID
Denmark,DK,Weekly new hospital admissions,2021-07-31,123,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-01,116,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-02,111,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-03,105,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-04,101,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-05,109,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-06,106,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-07,118,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-08,123,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-09,136,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-10,147,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-11,166,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-12,166,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-13,170,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-14,173,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-15,188,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-16,193,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-17,191,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-18,194,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-19,200,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-20,207,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-21,221,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-22,224,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-23,219,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-24,226,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-25,224,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-26,220,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-27,228,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-28,216,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-29,200,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-30,213,OWID
Denmark,DK,Weekly new hospital admissions,2021-08-31,208,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-01,205,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-02,205,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-03,186,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-04,185,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-05,189,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-06,180,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-07,181,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-08,175,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-09,174,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-10,176,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-11,161,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-12,156,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-13,149,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-14,129,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-15,120,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-16,109,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-17,100,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-18,98,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-19,90,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-20,84,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-21,87,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-22,84,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-23,79,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-24,80,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-25,83,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-26,93,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-27,89,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-28,85,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-29,91,OWID
Denmark,DK,Weekly new hospital admissions,2021-09-30,94,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-01,102,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-02,96,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-03,85,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-04,91,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-05,104,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-06,108,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-07,105,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-08,96,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-09,106,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-10,113,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-11,112,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-12,104,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-13,119,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-14,133,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-15,153,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-16,160,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-17,165,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-18,183,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-19,191,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-20,192,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-21,203,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-22,213,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-23,224,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-24,249,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-25,250,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-26,265,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-27,280,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-28,287,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-29,293,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-30,301,OWID
Denmark,DK,Weekly new hospital admissions,2021-10-31,302,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-01,329,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-02,349,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-03,348,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-04,369,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-05,368,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-06,368,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-07,378,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-08,378,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-09,373,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-10,391,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-11,396,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-12,426,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-13,447,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-14,458,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-15,485,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-16,517,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-17,526,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-18,539,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-19,538,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-20,558,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-21,562,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-22,560,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-23,557,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-24,551,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-25,555,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-26,567,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-27,557,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-28,563,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-29,559,OWID
Denmark,DK,Weekly new hospital admissions,2021-11-30,572,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-01,583,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-02,587,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-03,600,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-04,618,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-05,621,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-06,649,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-07,650,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-08,669,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-09,666,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-10,683,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-11,672,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-12,686,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-13,695,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-14,707,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-15,742,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-16,772,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-17,782,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-18,807,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-19,810,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-20,811,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-21,836,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-22,843,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-23,868,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-24,831,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-25,848,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-26,862,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-27,919,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-28,960,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-29,1000,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-30,1031,OWID
Denmark,DK,Weekly new hospital admissions,2021-12-31,1062,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-01,1114,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-02,1185,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-03,1230,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-04,1242,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-05,1218,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-06,1224,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-07,1251,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-08,1208,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-09,1186,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-10,1159,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-11,1183,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-12,1216,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-13,1252,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-14,1293,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-15,1331,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-16,1377,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-17,1440,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-18,1483,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-19,1517,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-20,1532,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-21,1578,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-22,1628,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-23,1670,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-24,1714,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-25,1765,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-26,1833,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-27,1914,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-28,1947,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-29,1966,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-30,1972,OWID
Denmark,DK,Weekly new hospital admissions,2022-01-31,2010,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-01,2058,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-02,2133,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-03,2174,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-04,2276,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-05,2337,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-06,2404,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-07,2512,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-08,2577,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-09,2648,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-10,2706,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-11,2747,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-12,2744,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-13,2785,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-14,2813,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-15,2844,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-16,2858,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-17,2911,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-18,2896,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-19,2905,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-20,2898,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-21,2907,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-22,2868,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-23,2801,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-24,2730,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-25,2691,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-26,2632,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-27,2546,OWID
Denmark,DK,Weekly new hospital admissions,2022-02-28,2473,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-01,2410,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-02,2321,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-03,2241,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-04,2241,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-05,2210,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-06,2184,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-07,2081,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-08,2019,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-09,2001,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-10,1935,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-11,1828,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-12,1811,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-13,1756,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-14,1734,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-15,1699,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-16,1644,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-17,1618,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-18,1556,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-19,1527,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-20,1491,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-21,1419,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-22,1365,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-23,1375,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-24,1312,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-25,1282,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-26,1223,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-27,1187,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-28,1151,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-29,1111,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-30,1028,OWID
Denmark,DK,Weekly new hospital admissions,2022-03-31,1015,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-01,993,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-02,979,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-03,969,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-04,941,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-05,926,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-06,910,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-07,881,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-08,859,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-09,859,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-10,843,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-11,810,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-12,776,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-13,754,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-14,723,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-15,695,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-16,681,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-17,680,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-18,647,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-19,642,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-20,628,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-21,637,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-22,634,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-23,607,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-24,588,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-25,589,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-26,575,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-27,536,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-28,507,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-29,487,OWID
Denmark,DK,Weekly new hospital admissions,2022-04-30,481,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-01,458,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-02,428,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-03,402,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-04,397,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-05,381,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-06,378,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-07,365,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-08,365,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-09,359,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-10,349,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-11,327,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-12,320,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-13,298,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-14,286,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-15,277,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-16,275,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-17,260,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-18,258,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-19,262,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-20,253,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-21,263,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-22,248,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-23,239,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-24,229,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-25,233,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-26,208,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-27,207,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-28,192,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-29,198,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-30,187,OWID
Denmark,DK,Weekly new hospital admissions,2022-05-31,187,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-01,178,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-02,187,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-03,193,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-04,191,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-05,200,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-06,197,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-07,205,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-08,205,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-09,206,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-10,208,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-11,225,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-12,220,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-13,249,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-14,262,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-15,266,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-16,285,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-17,290,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-18,306,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-19,316,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-20,309,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-21,336,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-22,381,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-23,398,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-24,433,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-25,436,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-26,464,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-27,499,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-28,506,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-29,506,OWID
Denmark,DK,Weekly new hospital admissions,2022-06-30,507,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-01,503,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-02,507,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-03,503,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-04,501,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-05,495,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-06,501,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-07,525,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-08,556,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-09,573,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-10,594,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-11,627,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-12,659,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-13,709,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-14,723,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-15,721,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-16,734,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-17,756,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-18,792,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-19,804,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-20,797,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-21,797,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-22,802,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-23,790,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-24,756,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-25,701,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-26,667,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-27,616,OWID
Denmark,DK,Weekly new hospital admissions,2022-07-28,594,OWID
