location_name,location,indicator,date,value,source
Czechia,CZ,Weekly new hospital admissions,2021-08-24,62,OWID
Czechia,CZ,Weekly new hospital admissions,2021-08-25,69,OWID
Czechia,CZ,Weekly new hospital admissions,2021-08-26,66,OWID
Czechia,CZ,Weekly new hospital admissions,2021-08-27,62,OWID
Czechia,CZ,Weekly new hospital admissions,2021-08-28,61,OWID
Czechia,CZ,Weekly new hospital admissions,2021-08-29,58,OWID
Czechia,CZ,Weekly new hospital admissions,2021-08-30,61,OWID
Czechia,CZ,Weekly new hospital admissions,2021-08-31,59,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-01,57,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-02,61,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-03,69,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-04,71,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-05,78,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-06,92,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-07,97,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-08,99,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-09,105,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-10,103,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-11,108,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-12,115,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-13,122,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-14,135,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-15,137,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-16,139,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-17,158,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-18,157,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-19,154,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-20,150,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-21,143,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-22,143,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-23,146,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-24,141,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-25,150,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-26,152,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-27,161,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-28,158,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-29,176,OWID
Czechia,CZ,Weekly new hospital admissions,2021-09-30,188,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-01,193,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-02,201,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-03,212,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-04,244,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-05,270,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-06,289,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-07,295,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-08,316,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-09,318,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-10,327,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-11,355,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-12,377,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-13,388,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-14,408,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-15,440,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-16,480,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-17,499,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-18,544,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-19,633,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-20,704,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-21,780,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-22,864,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-23,907,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-24,965,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-25,1050,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-26,1165,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-27,1275,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-28,1314,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-29,1421,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-30,1498,OWID
Czechia,CZ,Weekly new hospital admissions,2021-10-31,1605,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-01,1840,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-02,1988,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-03,2136,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-04,2355,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-05,2451,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-06,2547,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-07,2620,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-08,2717,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-09,2873,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-10,2972,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-11,3085,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-12,3267,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-13,3372,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-14,3438,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-15,3693,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-16,3817,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-17,3814,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-18,3976,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-19,4154,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-20,4274,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-21,4431,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-22,4506,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-23,4593,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-24,4872,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-25,4944,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-26,5030,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-27,5070,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-28,5065,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-29,5147,OWID
Czechia,CZ,Weekly new hospital admissions,2021-11-30,5134,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-01,5099,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-02,5166,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-03,5041,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-04,4955,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-05,4926,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-06,4764,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-07,4680,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-08,4626,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-09,4440,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-10,4442,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-11,4371,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-12,4241,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-13,4180,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-14,4086,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-15,3924,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-16,3812,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-17,3620,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-18,3484,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-19,3416,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-20,3229,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-21,3098,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-22,2972,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-23,2783,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-24,2486,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-25,2439,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-26,2399,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-27,2391,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-28,2322,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-29,2286,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-30,2250,OWID
Czechia,CZ,Weekly new hospital admissions,2021-12-31,2295,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-01,2267,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-02,2201,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-03,1968,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-04,1872,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-05,1781,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-06,1707,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-07,1661,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-08,1642,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-09,1585,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-10,1464,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-11,1384,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-12,1266,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-13,1215,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-14,1149,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-15,1080,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-16,1056,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-17,1094,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-18,1091,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-19,1171,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-20,1256,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-21,1365,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-22,1448,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-23,1561,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-24,1713,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-25,1854,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-26,2004,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-27,2198,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-28,2409,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-29,2513,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-30,2624,OWID
Czechia,CZ,Weekly new hospital admissions,2022-01-31,2858,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-01,3163,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-02,3391,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-03,3502,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-04,3619,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-05,3715,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-06,3738,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-07,3949,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-08,3984,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-09,4086,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-10,4163,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-11,4193,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-12,4151,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-13,4149,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-14,4087,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-15,4012,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-16,3886,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-17,3784,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-18,3674,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-19,3628,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-20,3597,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-21,3455,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-22,3361,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-23,3263,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-24,3203,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-25,3101,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-26,3042,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-27,2971,OWID
Czechia,CZ,Weekly new hospital admissions,2022-02-28,2827,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-01,2707,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-02,2530,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-03,2392,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-04,2379,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-05,2358,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-06,2341,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-07,2299,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-08,2266,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-09,2330,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-10,2323,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-11,2274,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-12,2290,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-13,2276,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-14,2268,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-15,2293,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-16,2317,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-17,2290,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-18,2291,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-19,2249,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-20,2232,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-21,2180,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-22,2111,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-23,1985,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-24,1946,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-25,1939,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-26,1901,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-27,1874,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-28,1898,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-29,1862,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-30,1864,OWID
Czechia,CZ,Weekly new hospital admissions,2022-03-31,1857,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-01,1763,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-02,1784,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-03,1738,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-04,1651,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-05,1630,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-06,1616,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-07,1545,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-08,1501,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-09,1455,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-10,1455,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-11,1359,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-12,1297,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-13,1240,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-14,1239,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-15,1121,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-16,1073,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-17,1036,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-18,922,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-19,992,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-20,938,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-21,920,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-22,975,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-23,956,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-24,930,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-25,969,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-26,847,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-27,793,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-28,739,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-29,713,OWID
Czechia,CZ,Weekly new hospital admissions,2022-04-30,712,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-01,703,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-02,653,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-03,583,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-04,560,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-05,526,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-06,479,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-07,450,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-08,441,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-09,397,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-10,350,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-11,319,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-12,276,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-13,246,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-14,248,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-15,230,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-16,211,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-17,207,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-18,197,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-19,202,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-20,216,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-21,199,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-22,191,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-23,181,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-24,159,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-25,153,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-26,145,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-27,121,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-28,123,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-29,121,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-30,118,OWID
Czechia,CZ,Weekly new hospital admissions,2022-05-31,122,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-01,117,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-02,100,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-03,115,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-04,109,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-05,108,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-06,105,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-07,104,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-08,99,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-09,117,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-10,105,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-11,107,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-12,106,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-13,102,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-14,107,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-15,105,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-16,105,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-17,112,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-18,108,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-19,119,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-20,127,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-21,130,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-22,140,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-23,143,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-24,143,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-25,150,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-26,159,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-27,191,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-28,215,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-29,241,OWID
Czechia,CZ,Weekly new hospital admissions,2022-06-30,260,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-01,286,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-02,308,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-03,306,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-04,318,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-05,301,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-06,287,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-07,317,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-08,336,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-09,335,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-10,344,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-11,376,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-12,469,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-13,518,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-14,547,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-15,618,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-16,653,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-17,698,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-18,754,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-19,774,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-20,872,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-21,954,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-22,1059,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-23,1118,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-24,1170,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-25,1296,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-26,1400,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-27,1429,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-28,1470,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-29,1412,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-30,1403,OWID
Czechia,CZ,Weekly new hospital admissions,2022-07-31,1394,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-01,1376,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-02,1328,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-03,1296,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-04,1267,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-05,1302,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-06,1292,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-07,1277,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-08,1253,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-09,1209,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-10,1249,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-11,1217,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-12,1190,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-13,1195,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-14,1188,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-15,1166,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-16,1167,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-17,1124,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-18,1100,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-19,1089,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-20,1076,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-21,1054,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-22,1000,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-23,979,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-24,928,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-25,905,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-26,857,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-27,833,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-28,824,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-29,837,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-30,839,OWID
Czechia,CZ,Weekly new hospital admissions,2022-08-31,839,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-01,826,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-02,800,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-03,777,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-04,780,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-05,761,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-06,769,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-07,767,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-08,803,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-09,831,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-10,861,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-11,893,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-12,911,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-13,927,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-14,959,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-15,984,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-16,1013,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-17,1019,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-18,1037,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-19,1057,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-20,1084,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-21,1105,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-22,1136,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-23,1195,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-24,1255,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-25,1310,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-26,1514,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-27,1657,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-28,1663,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-29,1819,OWID
Czechia,CZ,Weekly new hospital admissions,2022-09-30,1883,OWID
Czechia,CZ,Weekly new hospital admissions,2022-10-01,1921,OWID
