location,type,quantile,value,target_end_date,forecast_date,target
CZ,quantile,0.25,0,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.3,0,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.35,0,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.4,0,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.45,6,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.5,22,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.55,49,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.6,87,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.65,144,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.7,213,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.75,301,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.8,428,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.85,596,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.9,860,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.95,1402,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.975,2038,2022-06-18,2022-05-23,4 wk ahead inc hosp
CZ,quantile,0.99,2741,2022-06-18,2022-05-23,4 wk ahead inc hosp
DE,point,NA,268443,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.01,180896,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.025,198706,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.05,207398,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.1,226869,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.15,233221,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.2,241737,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.25,252681,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.3,256418,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.35,258631,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.4,261043,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.45,264841,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.5,268443,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.55,269827,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.6,271355,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.65,278013,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.7,284859,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.75,288065,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.8,291267,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.85,300610,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.9,326995,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.95,338332,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.975,365730,2022-05-28,2022-05-23,1 wk ahead inc case
DE,quantile,0.99,366048,2022-05-28,2022-05-23,1 wk ahead inc case
DE,point,NA,755,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.01,411,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.025,441,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.05,526,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.1,609,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.15,636,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.2,644,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.25,667,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.3,687,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.35,698,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.4,726,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.45,741,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.5,755,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.55,775,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.6,781,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.65,807,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.7,827,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.75,846,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.8,873,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.85,895,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.9,916,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.95,989,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.975,1077,2022-05-28,2022-05-23,1 wk ahead inc death
DE,quantile,0.99,1268,2022-05-28,2022-05-23,1 wk ahead inc death
DE,point,NA,268262,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.01,117542,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.025,139098,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.05,158655,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.1,183495,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.15,200395,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.2,213857,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.25,224752,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.3,235344,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.35,244955,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.4,253072,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.45,261495,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.5,268262,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.55,275051,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.6,284280,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.65,293435,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.7,303305,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.75,315195,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.8,332264,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.85,353753,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.9,386310,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.95,426371,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.975,459501,2022-06-04,2022-05-23,2 wk ahead inc case
DE,quantile,0.99,489583,2022-06-04,2022-05-23,2 wk ahead inc case
DE,point,NA,696,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.01,240,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.025,286,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.05,346,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.1,431,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.15,485,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.2,521,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.25,557,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.3,587,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.35,616,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.4,645,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.45,670,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.5,696,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.55,724,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.6,753,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.65,780,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.7,810,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.75,843,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.8,878,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.85,927,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.9,1002,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.95,1147,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.975,1289,2022-06-04,2022-05-23,2 wk ahead inc death
DE,quantile,0.99,1438,2022-06-04,2022-05-23,2 wk ahead inc death
DE,point,NA,263680,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.01,55701,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.025,80642,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.05,109197,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.1,137880,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.15,159471,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.2,177408,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.25,193997,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.3,209287,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.35,223438,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.4,237620,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.45,250557,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.5,263680,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.55,276174,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.6,290456,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.65,305466,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.7,323415,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.75,345503,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.8,372616,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.85,406970,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.9,450392,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.95,517640,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.975,570933,2022-06-11,2022-05-23,3 wk ahead inc case
DE,quantile,0.99,630709,2022-06-11,2022-05-23,3 wk ahead inc case
DE,point,NA,651,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.01,118,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.025,174,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.05,229,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.1,310,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.15,373,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.2,425,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.25,470,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.3,512,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.35,548,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.4,581,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.45,618,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.5,651,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.55,691,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.6,729,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.65,771,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.7,813,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.75,863,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.8,921,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.85,987,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.9,1104,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.95,1266,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.975,1458,2022-06-11,2022-05-23,3 wk ahead inc death
DE,quantile,0.99,1633,2022-06-11,2022-05-23,3 wk ahead inc death
DE,point,NA,264315,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.01,19565,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.025,38092,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.05,65044,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.1,98899,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.15,123221,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.2,146426,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.25,167854,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.3,187870,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.35,206482,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.4,226756,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.45,246060,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.5,264315,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.55,283977,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.6,304924,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.65,327724,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.7,353627,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.75,382846,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.8,422686,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.85,467464,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.9,530281,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.95,634447,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.975,713339,2022-06-18,2022-05-23,4 wk ahead inc case
DE,quantile,0.99,815286,2022-06-18,2022-05-23,4 wk ahead inc case
DE,point,NA,632,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.01,42,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.025,96,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.05,145,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.1,221,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.15,285,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.2,342,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.25,398,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.3,452,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.35,500,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.4,544,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.45,591,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.5,632,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.55,681,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.6,727,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.65,774,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.7,836,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.75,908,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.8,981,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.85,1080,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.9,1222,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.95,1436,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.975,1663,2022-06-18,2022-05-23,4 wk ahead inc death
DE,quantile,0.99,1971,2022-06-18,2022-05-23,4 wk ahead inc death
DK,point,NA,3461,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.01,0,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.025,586,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.05,1148,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.1,1920,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.15,2063,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.2,2404,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.25,2601,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.3,2653,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.35,2884,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.4,3043,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.45,3260,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.5,3461,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.55,3657,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.6,3830,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.65,4069,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.7,4349,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.75,4622,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.8,4702,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.85,5046,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.9,5563,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.95,8008,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.975,8126,2022-05-28,2022-05-23,1 wk ahead inc case
DK,quantile,0.99,19003,2022-05-28,2022-05-23,1 wk ahead inc case
DK,point,NA,22,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.01,7,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.025,7,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.05,9,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.1,13,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.15,14,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.2,16,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.25,17,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.3,18,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.35,19,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.4,19,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.45,20,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.5,22,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.55,23,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.6,26,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.65,27,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.7,29,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.75,29,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.8,31,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.85,34,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.9,40,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.95,44,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.975,45,2022-05-28,2022-05-23,1 wk ahead inc death
DK,quantile,0.99,59,2022-05-28,2022-05-23,1 wk ahead inc death
DK,point,NA,224,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.01,11,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.025,66,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.05,98,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.1,125,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.15,142,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.2,155,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.25,169,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.3,182,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.35,193,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.4,204,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.45,214,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.5,224,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.55,236,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.6,246,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.65,260,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.7,272,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.75,286,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.8,304,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.85,324,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.9,359,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.95,401,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.975,443,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,quantile,0.99,498,2022-05-28,2022-05-23,1 wk ahead inc hosp
DK,point,NA,3192,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.01,0,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.025,0,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.05,135,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.1,585,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.15,994,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.2,1325,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.25,1658,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.3,1982,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.35,2256,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.4,2537,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.45,2864,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.5,3192,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.55,3498,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.6,3830,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.65,4286,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.7,4690,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.75,5204,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.8,5833,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.85,6739,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.9,8183,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.95,11674,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.975,19841,2022-06-04,2022-05-23,2 wk ahead inc case
DK,quantile,0.99,26748,2022-06-04,2022-05-23,2 wk ahead inc case
DK,point,NA,12,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.01,0,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.025,1,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.05,1,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.1,3,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.15,4,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.2,6,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.25,7,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.3,8,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.35,9,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.4,10,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.45,11,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.5,12,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.55,13,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.6,15,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.65,16,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.7,18,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.75,20,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.8,22,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.85,25,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.9,28,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.95,34,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.975,40,2022-06-04,2022-05-23,2 wk ahead inc death
DK,quantile,0.99,47,2022-06-04,2022-05-23,2 wk ahead inc death
DK,point,NA,202,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.01,0,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.025,9,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.05,37,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.1,68,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.15,90,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.2,110,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.25,126,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.3,142,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.35,157,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.4,172,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.45,187,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.5,202,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.55,218,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.6,233,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.65,253,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.7,271,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.75,294,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.8,318,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.85,351,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.9,395,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.95,471,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.975,542,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,quantile,0.99,625,2022-06-04,2022-05-23,2 wk ahead inc hosp
DK,point,NA,3617,2022-06-11,2022-05-23,3 wk ahead inc case
DK,quantile,0.01,0,2022-06-11,2022-05-23,3 wk ahead inc case
DK,quantile,0.025,0,2022-06-11,2022-05-23,3 wk ahead inc case
DK,quantile,0.05,0,2022-06-11,2022-05-23,3 wk ahead inc case
DK,quantile,0.1,202,2022-06-11,2022-05-23,3 wk ahead inc case
DK,quantile,0.15,614,2022-06-11,2022-05-23,3 wk ahead inc case
DK,quantile,0.2,1009,2022-06-11,2022-05-23,3 wk ahead inc case
