location,type,quantile,value,target_end_date,forecast_date,target
CH,quantile,0.4,16039,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.45,16906,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.5,17607,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.55,18406,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.6,19098,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.65,20065,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.7,20893,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.75,22367,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.8,23742,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.85,25697,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.9,28271,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.95,33334,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.975,38081,2022-05-14,2022-05-02,2 wk ahead inc case
CH,quantile,0.99,41982,2022-05-14,2022-05-02,2 wk ahead inc case
CH,point,NA,38,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.01,1,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.025,3,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.05,6,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.1,11,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.15,15,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.2,18,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.25,21,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.3,24,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.35,27,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.4,31,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.45,34,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.5,38,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.55,42,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.6,45,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.65,49,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.7,54,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.75,59,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.8,66,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.85,75,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.9,87,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.95,108,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.975,125,2022-05-14,2022-05-02,2 wk ahead inc death
CH,quantile,0.99,144,2022-05-14,2022-05-02,2 wk ahead inc death
CH,point,NA,45,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.01,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.025,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.05,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.1,1,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.15,5,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.2,9,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.25,14,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.3,19,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.35,25,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.4,31,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.45,38,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.5,45,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.55,54,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.6,63,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.65,76,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.7,89,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.75,104,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.8,122,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.85,147,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.9,183,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.95,249,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.975,307,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,quantile,0.99,395,2022-05-14,2022-05-02,2 wk ahead inc hosp
CH,point,NA,16588,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.01,0,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.025,25,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.05,1364,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.1,3957,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.15,6664,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.2,8637,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.25,10061,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.3,11527,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.35,12884,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.4,14102,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.45,15293,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.5,16588,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.55,17781,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.6,19034,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.65,20439,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.7,22002,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.75,23991,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.8,26304,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.85,29142,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.9,33525,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.95,40396,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.975,46632,2022-05-21,2022-05-02,3 wk ahead inc case
CH,quantile,0.99,54932,2022-05-21,2022-05-02,3 wk ahead inc case
CH,point,NA,38,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.01,0,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.025,0,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.05,1,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.1,4,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.15,8,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.2,12,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.25,16,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.3,20,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.35,25,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.4,29,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.45,33,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.5,38,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.55,44,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.6,49,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.65,55,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.7,63,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.75,71,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.8,82,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.85,96,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.9,113,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.95,144,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.975,174,2022-05-21,2022-05-02,3 wk ahead inc death
CH,quantile,0.99,207,2022-05-21,2022-05-02,3 wk ahead inc death
CH,point,NA,55,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.01,0,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.025,0,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.05,0,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.1,0,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.15,2,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.2,7,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.25,12,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.3,19,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.35,26,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.4,35,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.45,44,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.5,55,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.55,66,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.6,79,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.65,96,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.7,116,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.75,141,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.8,167,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.85,204,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.9,254,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.95,337,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.975,432,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,quantile,0.99,563,2022-05-21,2022-05-02,3 wk ahead inc hosp
CH,point,NA,15927,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.01,0,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.025,0,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.05,23,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.1,1664,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.15,3814,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.2,5784,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.25,7694,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.3,9501,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.35,10983,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.4,12604,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.45,14388,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.5,15927,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.55,17617,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.6,19565,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.65,21616,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.7,23800,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.75,26538,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.8,29514,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.85,33380,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.9,39066,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.95,47723,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.975,57780,2022-05-28,2022-05-02,4 wk ahead inc case
CH,quantile,0.99,68098,2022-05-28,2022-05-02,4 wk ahead inc case
CH,point,NA,39,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.01,0,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.025,0,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.05,0,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.1,1,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.15,4,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.2,8,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.25,12,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.3,16,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.35,21,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.4,26,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.45,32,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.5,39,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.55,46,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.6,54,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.65,63,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.7,72,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.75,84,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.8,97,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.85,117,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.9,143,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.95,185,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.975,232,2022-05-28,2022-05-02,4 wk ahead inc death
CH,quantile,0.99,278,2022-05-28,2022-05-02,4 wk ahead inc death
CH,point,NA,76,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.01,0,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.025,0,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.05,0,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.1,0,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.15,3,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.2,9,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.25,16,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.3,26,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.35,37,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.4,50,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.45,63,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.5,76,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.55,94,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.6,115,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.65,138,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.7,166,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.75,196,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.8,233,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.85,281,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.9,353,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.95,470,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.975,580,2022-05-28,2022-05-02,4 wk ahead inc hosp
CH,quantile,0.99,762,2022-05-28,2022-05-02,4 wk ahead inc hosp
CY,point,NA,11085,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.01,3560,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.025,7132,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.05,8086,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.1,8761,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.15,9731,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.2,10271,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.25,10376,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.3,10534,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.35,10615,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.4,10818,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.45,10858,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.5,11085,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.55,11260,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.6,11465,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.65,11535,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.7,11953,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.75,12483,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.8,12810,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.85,13150,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.9,14420,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.95,16116,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.975,17314,2022-05-07,2022-05-02,1 wk ahead inc case
CY,quantile,0.99,19108,2022-05-07,2022-05-02,1 wk ahead inc case
CY,point,NA,11,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.01,2,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.025,3,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.05,4,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.1,5,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.15,6,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.2,7,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.25,7,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.3,8,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.35,9,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.4,9,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.45,11,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.5,11,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.55,12,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.6,12,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.65,13,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.7,15,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.75,17,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.8,19,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.85,20,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.9,25,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.95,28,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.975,35,2022-05-07,2022-05-02,1 wk ahead inc death
CY,quantile,0.99,39,2022-05-07,2022-05-02,1 wk ahead inc death
CY,point,NA,3,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.01,0,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.025,0,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.05,0,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.1,0,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.15,0,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.2,0,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.25,0,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.3,0,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.35,1,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.4,1,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.45,2,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.5,3,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.55,4,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.6,6,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.65,8,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.7,10,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.75,13,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.8,16,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.85,21,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.9,28,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.95,40,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.975,56,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,quantile,0.99,73,2022-05-07,2022-05-02,1 wk ahead inc hosp
CY,point,NA,11069,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.01,2073,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.025,3352,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.05,5415,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.1,7103,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.15,8009,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.2,8766,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.25,9335,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.3,9760,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.35,10093,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.4,10401,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.45,10720,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.5,11069,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.55,11440,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.6,11832,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.65,12405,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.7,12965,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.75,13636,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.8,14469,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.85,15633,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.9,17195,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.95,19508,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.975,21619,2022-05-14,2022-05-02,2 wk ahead inc case
CY,quantile,0.99,23927,2022-05-14,2022-05-02,2 wk ahead inc case
CY,point,NA,10,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.01,1,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.025,2,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.05,2,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.1,3,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.15,4,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.2,5,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.25,6,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.3,6,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.35,7,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.4,8,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.45,9,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.5,10,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.55,11,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.6,12,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.65,14,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.7,15,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.75,17,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.8,18,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.85,21,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.9,24,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.95,30,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.975,35,2022-05-14,2022-05-02,2 wk ahead inc death
CY,quantile,0.99,42,2022-05-14,2022-05-02,2 wk ahead inc death
CY,point,NA,1,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.01,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.025,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.05,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.1,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.15,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.2,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.25,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.3,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.35,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.4,0,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.45,1,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.5,1,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.55,3,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.6,4,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.65,7,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.7,10,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.75,13,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.8,18,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.85,25,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.9,35,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.95,57,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.975,80,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,quantile,0.99,115,2022-05-14,2022-05-02,2 wk ahead inc hosp
CY,point,NA,11138,2022-05-21,2022-05-02,3 wk ahead inc case
CY,quantile,0.01,1139,2022-05-21,2022-05-02,3 wk ahead inc case
CY,quantile,0.025,2246,2022-05-21,2022-05-02,3 wk ahead inc case
CY,quantile,0.05,3755,2022-05-21,2022-05-02,3 wk ahead inc case
CY,quantile,0.1,5692,2022-05-21,2022-05-02,3 wk ahead inc case
CY,quantile,0.15,6845,2022-05-21,2022-05-02,3 wk ahead inc case
CY,quantile,0.2,7712,2022-05-21,2022-05-02,3 wk ahead inc case
CY,quantile,0.25,8452,2022-05-21,2022-05-02,3 wk ahead inc case
CY,quantile,0.3,9080,2022-05-21,2022-05-02,3 wk ahead inc case
