location,type,quantile,value,target_end_date,forecast_date,target
CH,quantile,0.9,67746,2022-08-13,2022-07-25,3 wk ahead inc case
CH,quantile,0.95,77510,2022-08-13,2022-07-25,3 wk ahead inc case
CH,quantile,0.975,85389,2022-08-13,2022-07-25,3 wk ahead inc case
CH,quantile,0.99,96716,2022-08-13,2022-07-25,3 wk ahead inc case
CH,point,NA,22,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.01,0,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.025,0,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.05,0,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.1,1,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.15,3,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.2,5,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.25,7,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.3,10,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.35,13,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.4,16,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.45,19,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.5,22,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.55,26,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.6,31,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.65,36,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.7,43,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.75,49,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.8,58,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.85,69,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.9,84,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.95,111,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.975,139,2022-08-13,2022-07-25,3 wk ahead inc death
CH,quantile,0.99,181,2022-08-13,2022-07-25,3 wk ahead inc death
CH,point,NA,117,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.01,0,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.025,0,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.05,1,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.1,12,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.15,24,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.2,37,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.25,49,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.3,62,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.35,76,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.4,88,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.45,102,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.5,117,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.55,133,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.6,153,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.65,173,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.7,194,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.75,221,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.8,252,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.85,292,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.9,355,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.95,446,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.975,540,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,quantile,0.99,690,2022-08-13,2022-07-25,3 wk ahead inc hosp
CH,point,NA,41758,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.01,427,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.025,2563,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.05,7325,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.1,14208,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.15,19645,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.2,23847,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.25,27846,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.3,30698,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.35,33706,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.4,36310,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.45,39056,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.5,41758,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.55,44100,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.6,47364,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.65,50435,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.7,53517,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.75,57367,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.8,62062,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.85,67984,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.9,77056,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.95,89190,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.975,100680,2022-08-20,2022-07-25,4 wk ahead inc case
CH,quantile,0.99,116421,2022-08-20,2022-07-25,4 wk ahead inc case
CH,point,NA,21,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.01,0,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.025,0,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.05,0,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.1,0,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.15,0,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.2,2,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.25,4,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.3,7,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.35,10,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.4,14,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.45,17,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.5,21,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.55,27,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.6,33,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.65,39,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.7,47,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.75,57,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.8,69,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.85,87,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.9,108,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.95,143,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.975,183,2022-08-20,2022-07-25,4 wk ahead inc death
CH,quantile,0.99,243,2022-08-20,2022-07-25,4 wk ahead inc death
CH,point,NA,132,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.01,0,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.025,0,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.05,0,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.1,8,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.15,21,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.2,35,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.25,50,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.3,64,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.35,78,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.4,95,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.45,114,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.5,132,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.55,153,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.6,174,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.65,197,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.7,224,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.75,259,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.8,304,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.85,356,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.9,435,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.95,559,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.975,686,2022-08-20,2022-07-25,4 wk ahead inc hosp
CH,quantile,0.99,829,2022-08-20,2022-07-25,4 wk ahead inc hosp
CY,point,NA,9068,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.01,2417,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.025,3694,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.05,5928,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.1,7401,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.15,7782,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.2,8193,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.25,8415,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.3,8569,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.35,8658,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.4,8787,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.45,8911,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.5,9068,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.55,9203,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.6,9362,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.65,9464,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.7,9934,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.75,10262,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.8,10602,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.85,10835,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.9,11966,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.95,14204,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.975,14345,2022-07-30,2022-07-25,1 wk ahead inc case
CY,quantile,0.99,14966,2022-07-30,2022-07-25,1 wk ahead inc case
CY,point,NA,10,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.01,1,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.025,2,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.05,3,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.1,4,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.15,4,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.2,5,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.25,6,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.3,7,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.35,8,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.4,8,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.45,10,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.5,10,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.55,11,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.6,11,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.65,12,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.7,15,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.75,16,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.8,18,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.85,18,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.9,22,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.95,26,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.975,32,2022-07-30,2022-07-25,1 wk ahead inc death
CY,quantile,0.99,36,2022-07-30,2022-07-25,1 wk ahead inc death
CY,point,NA,95,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.01,20,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.025,28,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.05,40,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.1,50,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.15,57,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.2,63,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.25,68,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.3,75,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.35,80,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.4,85,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.45,89,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.5,95,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.55,101,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.6,107,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.65,112,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.7,119,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.75,127,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.8,135,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.85,145,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.9,160,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.95,186,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.975,205,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,quantile,0.99,227,2022-07-30,2022-07-25,1 wk ahead inc hosp
CY,point,NA,8853,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.01,1426,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.025,2228,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.05,3467,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.1,5320,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.15,6470,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.2,6985,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.25,7378,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.3,7738,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.35,8041,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.4,8297,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.45,8567,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.5,8853,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.55,9172,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.6,9528,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.65,9959,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.7,10412,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.75,10982,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.8,11712,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.85,12708,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.9,14058,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.95,15840,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.975,18490,2022-08-06,2022-07-25,2 wk ahead inc case
CY,quantile,0.99,27259,2022-08-06,2022-07-25,2 wk ahead inc case
CY,point,NA,11,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.01,1,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.025,1,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.05,2,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.1,3,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.15,4,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.2,5,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.25,6,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.3,7,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.35,8,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.4,9,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.45,10,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.5,11,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.55,12,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.6,13,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.65,14,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.7,16,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.75,17,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.8,19,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.85,22,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.9,25,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.95,30,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.975,35,2022-08-06,2022-07-25,2 wk ahead inc death
CY,quantile,0.99,42,2022-08-06,2022-07-25,2 wk ahead inc death
CY,point,NA,93,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.01,8,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.025,17,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.05,24,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.1,36,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.15,45,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.2,52,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.25,59,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.3,66,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.35,73,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.4,80,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.45,86,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.5,93,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.55,100,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.6,108,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.65,116,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.7,124,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.75,134,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.8,145,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.85,159,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.9,178,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.95,211,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.975,240,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,quantile,0.99,277,2022-08-06,2022-07-25,2 wk ahead inc hosp
CY,point,NA,8902,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.01,666,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.025,1412,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.05,2212,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.1,3859,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.15,5219,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.2,6018,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.25,6574,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.3,7073,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.35,7550,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.4,7994,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.45,8434,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.5,8902,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.55,9304,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.6,9801,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.65,10388,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.7,11036,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.75,11793,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.8,12699,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.85,13871,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.9,15571,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.95,18425,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.975,24260,2022-08-13,2022-07-25,3 wk ahead inc case
CY,quantile,0.99,30562,2022-08-13,2022-07-25,3 wk ahead inc case
CY,point,NA,11,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.01,0,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.025,0,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.05,1,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.1,2,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.15,3,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.2,4,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.25,5,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.3,6,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.35,7,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.4,8,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.45,9,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.5,11,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.55,12,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.6,13,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.65,15,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.7,17,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.75,18,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.8,21,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.85,23,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.9,27,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.95,34,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.975,40,2022-08-13,2022-07-25,3 wk ahead inc death
CY,quantile,0.99,49,2022-08-13,2022-07-25,3 wk ahead inc death
CY,point,NA,93,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.01,4,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.025,9,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.05,17,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.1,29,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.15,38,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.2,47,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.25,54,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.3,62,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.35,70,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.4,78,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.45,86,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.5,93,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.55,101,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.6,109,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.65,118,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.7,129,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.75,140,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.8,153,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.85,170,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.9,193,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.95,227,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.975,262,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,quantile,0.99,305,2022-08-13,2022-07-25,3 wk ahead inc hosp
CY,point,NA,8827,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.01,224,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.025,802,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.05,1536,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.1,3041,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.15,4259,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.2,5235,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.25,5910,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.3,6615,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.35,7226,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.4,7746,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.45,8270,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.5,8827,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.55,9393,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.6,10026,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.65,10761,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.7,11545,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.75,12527,2022-08-20,2022-07-25,4 wk ahead inc case
CY,quantile,0.8,13495,2022-08-20,2022-07-25,4 wk ahead inc case
