location,type,quantile,value,target_end_date,forecast_date,target
CH,quantile,0.975,289,2022-06-11,2022-05-30,2 wk ahead inc hosp
CH,quantile,0.99,383,2022-06-11,2022-05-30,2 wk ahead inc hosp
CH,point,NA,5139,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.01,0,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.025,0,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.05,0,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.1,72,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.15,701,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.2,1397,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.25,1947,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.3,2647,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.35,3256,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.4,3911,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.45,4504,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.5,5139,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.55,5805,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.6,6594,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.65,7395,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.7,8450,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.75,9666,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.8,11043,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.85,13318,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.9,16105,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.95,21293,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.975,25834,2022-06-18,2022-05-30,3 wk ahead inc case
CH,quantile,0.99,32040,2022-06-18,2022-05-30,3 wk ahead inc case
CH,point,NA,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.01,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.025,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.05,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.1,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.15,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.2,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.25,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.3,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.35,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.4,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.45,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.5,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.55,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.6,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.65,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.7,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.75,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.8,0,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.85,2,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.9,5,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.95,14,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.975,25,2022-06-18,2022-05-30,3 wk ahead inc death
CH,quantile,0.99,37,2022-06-18,2022-05-30,3 wk ahead inc death
CH,point,NA,62,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.01,0,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.025,0,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.05,0,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.1,0,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.15,4,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.2,9,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.25,15,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.3,22,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.35,30,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.4,40,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.45,50,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.5,62,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.55,74,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.6,87,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.65,103,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.7,122,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.75,146,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.8,174,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.85,209,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.9,261,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.95,348,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.975,438,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,quantile,0.99,570,2022-06-18,2022-05-30,3 wk ahead inc hosp
CH,point,NA,4844,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.01,0,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.025,0,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.05,0,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.1,0,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.15,42,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.2,417,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.25,1047,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.3,1705,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.35,2409,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.4,3172,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.45,3931,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.5,4844,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.55,5840,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.6,6803,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.65,8034,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.7,9542,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.75,11406,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.8,13638,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.85,16226,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.9,20380,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.95,27040,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.975,33880,2022-06-25,2022-05-30,4 wk ahead inc case
CH,quantile,0.99,43747,2022-06-25,2022-05-30,4 wk ahead inc case
CH,point,NA,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.01,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.025,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.05,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.1,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.15,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.2,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.25,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.3,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.35,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.4,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.45,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.5,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.55,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.6,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.65,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.7,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.75,0,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.8,2,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.85,6,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.9,13,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.95,27,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.975,46,2022-06-25,2022-05-30,4 wk ahead inc death
CH,quantile,0.99,67,2022-06-25,2022-05-30,4 wk ahead inc death
CH,point,NA,93,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.01,0,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.025,0,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.05,0,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.1,1,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.15,6,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.2,14,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.25,25,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.3,38,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.35,49,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.4,61,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.45,75,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.5,93,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.55,113,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.6,131,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.65,157,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.7,181,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.75,213,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.8,254,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.85,308,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.9,376,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.95,491,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.975,608,2022-06-25,2022-05-30,4 wk ahead inc hosp
CH,quantile,0.99,785,2022-06-25,2022-05-30,4 wk ahead inc hosp
CY,point,NA,1734,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.01,3,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.025,67,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.05,557,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.1,993,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.15,1137,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.2,1332,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.25,1380,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.3,1428,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.35,1517,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.4,1657,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.45,1689,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.5,1734,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.55,1765,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.6,1804,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.65,1955,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.7,2120,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.75,2215,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.8,2335,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.85,2662,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.9,3142,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.95,4085,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.975,4477,2022-06-04,2022-05-30,1 wk ahead inc case
CY,quantile,0.99,11882,2022-06-04,2022-05-30,1 wk ahead inc case
CY,point,NA,4,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.01,0,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.025,0,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.05,0,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.1,1,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.15,1,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.2,1,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.25,1,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.3,2,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.35,2,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.4,3,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.45,3,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.5,4,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.55,4,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.6,4,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.65,5,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.7,7,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.75,8,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.8,8,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.85,9,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.9,12,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.95,15,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.975,17,2022-06-04,2022-05-30,1 wk ahead inc death
CY,quantile,0.99,23,2022-06-04,2022-05-30,1 wk ahead inc death
CY,point,NA,34,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.01,0,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.025,2,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.05,6,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.1,10,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.15,14,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.2,17,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.25,20,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.3,22,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.35,25,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.4,28,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.45,31,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.5,34,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.55,38,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.6,41,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.65,44,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.7,49,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.75,54,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.8,60,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.85,69,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.9,81,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.95,98,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.975,117,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,quantile,0.99,136,2022-06-04,2022-05-30,1 wk ahead inc hosp
CY,point,NA,1732,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.01,0,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.025,0,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.05,95,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.1,542,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.15,804,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.2,979,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.25,1123,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.3,1263,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.35,1370,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.4,1482,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.45,1605,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.5,1732,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.55,1865,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.6,2018,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.65,2177,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.7,2387,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.75,2612,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.8,2953,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.85,3405,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.9,3995,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.95,4940,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.975,7945,2022-06-11,2022-05-30,2 wk ahead inc case
CY,quantile,0.99,11938,2022-06-11,2022-05-30,2 wk ahead inc case
CY,point,NA,4,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.01,0,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.025,0,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.05,0,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.1,0,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.15,0,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.2,1,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.25,1,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.3,2,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.35,2,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.4,3,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.45,3,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.5,4,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.55,4,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.6,5,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.65,6,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.7,7,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.75,8,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.8,9,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.85,11,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.9,13,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.95,17,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.975,21,2022-06-11,2022-05-30,2 wk ahead inc death
CY,quantile,0.99,26,2022-06-11,2022-05-30,2 wk ahead inc death
CY,point,NA,42,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.01,0,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.025,1,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.05,4,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.1,9,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.15,13,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.2,18,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.25,22,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.3,26,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.35,30,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.4,33,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.45,38,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.5,42,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.55,47,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.6,52,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.65,58,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.7,65,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.75,73,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.8,81,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.85,94,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.9,110,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.95,137,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.975,161,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,quantile,0.99,188,2022-06-11,2022-05-30,2 wk ahead inc hosp
CY,point,NA,1726,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.01,0,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.025,0,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.05,6,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.1,249,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.15,523,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.2,741,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.25,921,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.3,1077,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.35,1234,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.4,1400,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.45,1559,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.5,1726,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.55,1912,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.6,2115,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.65,2325,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.7,2576,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.75,2938,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.8,3348,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.85,3935,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.9,4699,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.95,6672,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.975,10922,2022-06-18,2022-05-30,3 wk ahead inc case
CY,quantile,0.99,13308,2022-06-18,2022-05-30,3 wk ahead inc case
CY,point,NA,4,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.01,0,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.025,0,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.05,0,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.1,0,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.15,0,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.2,1,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.25,1,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.3,1,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.35,2,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.4,2,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.45,3,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.5,4,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.55,4,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.6,5,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.65,6,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.7,7,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.75,9,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.8,10,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.85,12,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.9,15,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.95,20,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.975,24,2022-06-18,2022-05-30,3 wk ahead inc death
CY,quantile,0.99,29,2022-06-18,2022-05-30,3 wk ahead inc death
CY,point,NA,52,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.01,0,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.025,0,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.05,3,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.1,9,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.15,14,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.2,20,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.25,25,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.3,30,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.35,36,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.4,41,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.45,47,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.5,52,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.55,59,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.6,65,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.65,72,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.7,80,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.75,91,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.8,102,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.85,120,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.9,141,2022-06-18,2022-05-30,3 wk ahead inc hosp
CY,quantile,0.95,175,2022-06-18,2022-05-30,3 wk ahead inc hosp
