model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.48,1.54,0.06,0.5,-0.18,16,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.65,0.56,NA,NA,0.32,15,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.16,1.07,0.69,1,-0.07,16,1,Germany
ILM-EKF,inc death,2,DE,0.92,0.85,0.69,1,0.15,16,1,Germany
ITWW-county_repro,inc death,2,DE,0.55,0.67,0,0.12,-0.47,16,1,Germany
Karlen-pypm,inc death,2,DE,0.83,0.82,0.44,0.94,0.28,16,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1,0.89,0.5,1,0.24,16,1,Germany
MUNI-ARIMA,inc death,2,DE,0.89,1.32,0.38,1,0.48,8,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.96,0.9,0.38,0.88,-0.06,16,1,Germany
UMass-MechBayes,inc death,2,DE,0.77,0.77,0.38,1,-0.56,13,1,Germany
UMass-SemiMech,inc death,2,DE,0.51,0.67,0.69,1,-0.36,13,1,Germany
USC-SIkJalpha,inc death,2,DE,0.79,0.68,0.69,0.81,-0.04,16,1,Germany
USyd-OneModelMan,inc death,2,DE,1.02,NA,NA,NA,NA,13,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.64,0.61,0.31,0.88,0.17,16,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,0.77,1.03,0.22,0.78,-0.33,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.45,0.68,0.56,0.89,0.43,9,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,1.54,1.34,0.31,0.81,0.14,16,1,Germany
itwm-dSEIR,inc death,2,DE,0.68,0.73,0.44,0.75,-0.04,16,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.53,1,0.28,15,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.55,0.55,0.73,1,0.21,15,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.52,1.52,0.07,0.53,-0.08,15,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.64,0.7,NA,NA,0.4,14,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.3,1.18,0.47,1,-0,15,1,Germany
ILM-EKF,inc death,3,DE,1.09,0.9,0.4,1,0.2,15,1,Germany
ITWW-county_repro,inc death,3,DE,0.61,0.67,0.13,0.33,0.19,15,1,Germany
Karlen-pypm,inc death,3,DE,0.96,0.87,0.13,0.87,0.38,15,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.7,0.68,0.8,1,0.15,15,1,Germany
MUNI-ARIMA,inc death,3,DE,0.91,1.78,0.67,1,0.47,6,1,Germany
RobertWalraven-ESG,inc death,3,DE,1.11,1.02,0.27,0.87,-0.03,15,1,Germany
UMass-MechBayes,inc death,3,DE,0.63,0.63,0.42,1,-0.57,12,1,Germany
UMass-SemiMech,inc death,3,DE,0.42,0.57,0.92,1,-0.22,12,1,Germany
USC-SIkJalpha,inc death,3,DE,0.82,0.68,0.53,0.73,0.14,15,1,Germany
USyd-OneModelMan,inc death,3,DE,1.21,NA,NA,NA,NA,12,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.6,0.54,0.4,0.93,0.18,15,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.57,0.67,0.25,1,-0.23,8,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.46,0.75,0.5,0.75,0.51,8,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,1.6,1.34,0.33,0.87,0.28,15,1,Germany
itwm-dSEIR,inc death,3,DE,0.67,0.71,0.27,0.73,0.02,15,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.43,1,0.29,14,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.65,0.61,0.64,1,0.3,14,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,1.58,1.54,0.21,0.57,0.06,14,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.65,0.87,NA,NA,0.59,13,1,Germany
IEM_Health-CovidProject,inc death,4,DE,1.46,1.36,0.36,1,0.02,14,1,Germany
ILM-EKF,inc death,4,DE,1.28,1.01,0.43,1,0.24,14,1,Germany
ITWW-county_repro,inc death,4,DE,0.95,0.92,0.07,0.21,0.33,14,1,Germany
Karlen-pypm,inc death,4,DE,1.2,1.05,0.29,0.79,0.46,14,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.55,0.64,0.79,1,0.03,14,1,Germany
MUNI-ARIMA,inc death,4,DE,1.07,2.49,0.2,1,0.62,5,1,Germany
RobertWalraven-ESG,inc death,4,DE,1.25,1.13,0.14,0.79,-0.02,14,1,Germany
UMass-MechBayes,inc death,4,DE,0.49,0.53,0.45,1,-0.49,11,1,Germany
UMass-SemiMech,inc death,4,DE,0.27,0.54,1,1,-0.08,11,1,Germany
USC-SIkJalpha,inc death,4,DE,0.85,0.71,0.5,0.64,0.16,14,1,Germany
USyd-OneModelMan,inc death,4,DE,1.25,NA,NA,NA,NA,11,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.59,0.51,0.21,1,0.27,14,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.45,0.76,0.29,0.71,0.64,7,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,1.72,1.48,0.36,1,0.4,14,1,Germany
itwm-dSEIR,inc death,4,DE,0.85,0.82,0.43,0.86,0.09,14,1,Germany
BIOCOMSC-Gompertz,inc case,1,DK,0.74,NA,0.6,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.24,1,0.09,17,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.88,0.94,0.59,0.71,0.06,17,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.93,1.1,0.47,0.71,0.19,17,1,Denmark
ILM-EKF,inc case,1,DK,1.04,1.06,0.41,0.76,0.12,17,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.78,0.9,0.69,0.81,-0.27,16,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.79,0.85,0.56,0.89,0.11,9,1,Denmark
RobertWalraven-ESG,inc case,1,DK,0.94,1.1,0.41,0.65,0.49,17,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.57,NA,NA,NA,NA,14,1,Denmark
UMass-SemiMech,inc case,1,DK,0.98,1.2,0.64,0.93,-0.15,14,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.79,1.02,0.29,0.29,0.01,17,1,Denmark
UVA-Ensemble,inc case,1,DK,1.28,NA,0.38,0.56,NA,16,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.14,1.22,0.59,0.76,0.07,17,1,Denmark
BIOCOMSC-Gompertz,inc case,2,DK,1.18,NA,0.56,1,NA,9,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.44,1,0,16,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.96,1.01,0.56,0.81,0.09,16,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.08,1.17,0.38,0.69,0.2,16,1,Denmark
ILM-EKF,inc case,2,DK,1.06,1.17,0.44,0.81,0.2,16,1,Denmark
MUNI-ARIMA,inc case,2,DK,1.11,0.95,0.5,0.75,0.17,8,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.04,1.14,0.25,0.69,0.6,16,1,Denmark
UMass-SemiMech,inc case,2,DK,0.94,1.02,0.54,1,-0.09,13,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.8,0.98,0.44,0.62,0.05,16,1,Denmark
UVA-Ensemble,inc case,2,DK,0.94,NA,0.47,0.67,NA,15,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.24,1.29,0.5,0.81,0.03,16,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.4,1,0.09,15,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.05,1.08,0.53,0.87,0.23,15,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.09,1.21,0.47,0.8,0.39,15,1,Denmark
ILM-EKF,inc case,3,DK,1.22,1.34,0.67,0.8,0.3,15,1,Denmark
MUNI-ARIMA,inc case,3,DK,1.64,1.04,0.33,1,0.32,6,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.09,1.24,0.2,0.6,0.62,15,1,Denmark
UMass-SemiMech,inc case,3,DK,0.98,1.06,0.75,0.75,0.01,12,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.06,1.19,0.13,0.27,0.02,15,1,Denmark
UVA-Ensemble,inc case,3,DK,0.98,NA,0.38,0.62,NA,13,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.22,1.24,0.6,0.87,0.17,15,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.5,1,0.05,14,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.23,1.22,0.5,0.86,0.2,14,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.11,1.3,0.5,0.71,0.29,14,1,Denmark
ILM-EKF,inc case,4,DK,1.43,1.57,0.57,0.86,0.28,14,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.83,1.09,0,1,0.51,5,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.16,1.32,0.14,0.29,1,14,1,Denmark
UMass-SemiMech,inc case,4,DK,1.04,1.13,0.64,0.82,0.11,11,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.09,1.34,0.07,0.21,0.15,14,1,Denmark
UVA-Ensemble,inc case,4,DK,0.96,NA,0.09,0.45,NA,11,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.33,1.34,0.36,0.86,0.11,14,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.76,1,0.06,17,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.22,0.98,0.59,0.94,0.23,17,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.27,1.02,0.41,0.65,-0.08,17,1,Denmark
ILM-EKF,inc death,1,DK,1.25,1.54,0.76,1,0.23,17,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.97,0.7,0.69,1,0.09,16,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.46,1.15,0.33,1,0.16,9,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.44,1.07,0.35,1,0.05,17,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.32,NA,NA,NA,NA,14,1,Denmark
UMass-MechBayes,inc death,1,DK,1.06,1.03,0.43,0.86,0.33,14,1,Denmark
UMass-SemiMech,inc death,1,DK,1.43,1.28,0.36,0.71,0.44,14,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.03,1.26,0.47,0.47,0.18,17,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.49,NA,NA,NA,NA,14,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.75,1.19,0.41,0.82,0.32,17,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.81,1,0.07,16,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.96,0.87,0.56,0.94,0.31,16,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.07,0.93,0.31,0.81,-0.01,16,1,Denmark
ILM-EKF,inc death,2,DK,0.9,1.36,0.69,1,0.27,16,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.89,1.02,0.5,1,0.29,8,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.15,0.93,0.5,0.88,0.03,16,1,Denmark
UMass-MechBayes,inc death,2,DK,0.85,0.97,0.31,0.85,0.46,13,1,Denmark
UMass-SemiMech,inc death,2,DK,0.94,1.21,0.31,0.62,0.58,13,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.08,1.12,0.31,0.44,0.25,16,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.55,NA,NA,NA,NA,13,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.45,1.18,0.44,0.81,0.42,16,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.93,1,0.08,15,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.03,0.82,0.6,0.87,0.35,15,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.36,0.92,0.33,0.87,0.02,15,1,Denmark
ILM-EKF,inc death,3,DK,1.17,1.39,0.73,1,0.34,15,1,Denmark
MUNI-ARIMA,inc death,3,DK,0.82,0.98,0.83,1,0.22,6,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.14,0.73,0.73,0.93,-0.02,15,1,Denmark
UMass-MechBayes,inc death,3,DK,1.04,0.9,0.33,0.92,0.47,12,1,Denmark
UMass-SemiMech,inc death,3,DK,1.18,1.04,0.42,0.67,0.69,12,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.03,0.95,0.4,0.6,0.31,15,1,Denmark
USyd-OneModelMan,inc death,3,DK,2.29,NA,NA,NA,NA,12,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.58,1.16,0.33,0.8,0.52,15,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.08,14,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.32,0.95,0.57,0.79,0.42,14,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.59,1.15,0.29,0.79,-0,14,1,Denmark
ILM-EKF,inc death,4,DK,1.62,1.52,0.64,1,0.42,14,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.16,1.05,0.6,1,0.2,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.44,0.69,0.79,0.93,-0.02,14,1,Denmark
UMass-MechBayes,inc death,4,DK,1.45,1.04,0.27,0.82,0.55,11,1,Denmark
UMass-SemiMech,inc death,4,DK,1.73,1.29,0.09,0.73,0.68,11,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.43,1.07,0.29,0.5,0.48,14,1,Denmark
USyd-OneModelMan,inc death,4,DK,3.48,NA,NA,NA,NA,11,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.05,1.28,0.21,0.79,0.62,14,1,Denmark
BIOCOMSC-Gompertz,inc case,1,EE,0.26,NA,0.67,1,NA,9,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.18,0.76,0.57,17,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.73,0.59,0.59,1,0.3,17,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.24,0.82,0.47,0.94,0.46,17,1,Estonia
ILM-EKF,inc case,1,EE,1.31,0.94,0.47,0.94,0.3,17,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.85,0.58,0.56,1,-0.26,16,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.24,0.53,0.44,1,0.09,9,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.12,1.55,0.12,0.65,0.6,17,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.5,NA,NA,NA,NA,14,1,Estonia
UMass-SemiMech,inc case,1,EE,0.75,0.89,0.36,0.93,0.49,14,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.3,1.06,0.29,0.47,0.43,17,1,Estonia
UVA-Ensemble,inc case,1,EE,2.46,NA,0.38,0.81,NA,16,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.74,0.54,0.35,0.88,-0.04,17,1,Estonia
BIOCOMSC-Gompertz,inc case,2,EE,0.19,NA,0.88,1,NA,8,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.12,0.81,0.68,16,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.79,0.56,0.38,0.94,0.39,16,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.19,0.84,0.38,0.69,0.54,16,1,Estonia
ILM-EKF,inc case,2,EE,1.33,0.86,0.25,0.88,0.31,16,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.19,0.52,0.88,1,0.14,8,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.01,1.46,0.12,0.5,0.72,16,1,Estonia
UMass-SemiMech,inc case,2,EE,0.57,0.91,0.23,0.92,0.61,13,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.82,0.75,0.38,0.56,0.28,16,1,Estonia
UVA-Ensemble,inc case,2,EE,1.75,NA,0.4,0.67,NA,15,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.7,0.52,0.44,0.81,-0.01,16,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.07,0.67,0.82,15,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.88,0.62,0.33,0.8,0.5,15,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.21,0.93,0.47,0.53,0.63,15,1,Estonia
ILM-EKF,inc case,3,EE,1.48,0.87,0.33,0.8,0.37,15,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.25,0.59,0.83,0.83,0.18,6,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.95,1.5,0.07,0.47,0.92,15,1,Estonia
UMass-SemiMech,inc case,3,EE,0.54,0.95,0.25,0.67,0.62,12,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.59,0.64,0.33,0.53,0.24,15,1,Estonia
UVA-Ensemble,inc case,3,EE,1.26,NA,0.38,0.62,NA,13,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.73,0.52,0.27,0.73,-0.06,15,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.07,0.64,0.88,14,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.89,0.65,0.36,0.64,0.56,14,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.28,1,0.29,0.5,0.69,14,1,Estonia
ILM-EKF,inc case,4,EE,1.53,0.87,0.21,0.86,0.39,14,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.23,0.56,0.8,1,0.19,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.84,1.43,0.14,0.43,0.92,14,1,Estonia
UMass-SemiMech,inc case,4,EE,0.45,0.93,0.27,0.73,0.59,11,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.49,0.6,0.43,0.43,0.36,14,1,Estonia
UVA-Ensemble,inc case,4,EE,0.9,NA,0.36,0.73,NA,11,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.64,0.47,0.21,0.57,-0.04,14,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.24,0.82,0.22,17,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.75,0.65,0.65,1,0.27,17,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.93,0.82,0.53,0.88,0.39,17,1,Estonia
ILM-EKF,inc death,1,EE,0.83,1.16,0.82,1,0.17,17,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.31,1.27,0.06,0.69,0.41,16,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.54,0.88,0.44,1,0.41,9,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.15,0.81,0.29,0.76,0.12,17,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.06,NA,NA,NA,NA,14,1,Estonia
UMass-MechBayes,inc death,1,EE,0.89,0.64,0.5,1,0.25,14,1,Estonia
UMass-SemiMech,inc death,1,EE,0.74,0.55,0.5,1,0.26,14,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.03,0.83,0.47,0.59,0.34,17,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.37,NA,NA,NA,NA,14,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.25,0.81,0.37,16,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.57,0.55,0.69,0.94,0.41,16,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,1.01,0.88,0.56,0.88,0.54,16,1,Estonia
ILM-EKF,inc death,2,EE,0.63,0.87,0.81,1,0.25,16,1,Estonia
MUNI-ARIMA,inc death,2,EE,0.59,1.15,0.38,0.88,0.59,8,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.85,0.69,0.62,0.81,0.08,16,1,Estonia
UMass-MechBayes,inc death,2,EE,0.4,0.37,0.54,1,0.28,13,1,Estonia
UMass-SemiMech,inc death,2,EE,0.41,0.43,0.62,1,0.45,13,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.65,0.65,0.5,0.56,0.46,16,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.78,NA,NA,NA,NA,13,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.13,0.6,0.5,15,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.53,0.47,0.53,0.73,0.53,15,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.96,0.91,0.27,0.73,0.68,15,1,Estonia
ILM-EKF,inc death,3,EE,0.63,0.63,0.8,1,0.33,15,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.57,1,0.17,0.83,0.69,6,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.95,0.53,0.67,0.8,0.17,15,1,Estonia
UMass-MechBayes,inc death,3,EE,0.43,0.36,0.42,1,0.4,12,1,Estonia
UMass-SemiMech,inc death,3,EE,0.44,0.42,0.33,0.83,0.62,12,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.51,0.55,0.4,0.47,0.61,15,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.66,NA,NA,NA,NA,12,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.07,0.57,0.62,14,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.48,0.43,0.5,0.79,0.64,14,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.03,0.94,0.29,0.86,0.73,14,1,Estonia
ILM-EKF,inc death,4,EE,0.91,0.57,0.64,0.93,0.4,14,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.54,0.93,0,1,0.88,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.54,0.48,0.43,0.71,0.24,14,1,Estonia
UMass-MechBayes,inc death,4,EE,0.25,0.25,0.55,0.91,0.47,11,1,Estonia
UMass-SemiMech,inc death,4,EE,0.43,0.48,0.18,0.82,0.73,11,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.33,0.46,0.36,0.64,0.65,14,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.66,NA,NA,NA,NA,11,1,Estonia
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.65,1,0.18,17,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,0.84,0.8,0.65,0.94,0.29,17,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.85,0.77,0.59,0.88,0.25,17,1,Spain
ILM-EKF,inc death,1,ES,1.61,1.26,0.62,0.88,0.24,16,1,Spain
Imperial-DeCa,inc death,1,ES,1.43,1.93,0,0,-1,13,1,Spain
Imperial-RtI0,inc death,1,ES,1.62,2.28,0,0,-1,13,1,Spain
Imperial-sbkp,inc death,1,ES,1.61,2.2,0,0,-1,13,1,Spain
LANL-GrowthRate,inc death,1,ES,0.66,0.63,0.5,0.94,-0.01,16,1,Spain
MUNI-ARIMA,inc death,1,ES,0.34,0.81,0.67,1,0.24,9,1,Spain
RobertWalraven-ESG,inc death,1,ES,0.84,0.72,0.47,0.88,-0.03,17,1,Spain
SDSC_ISG-TrendModel,inc death,1,ES,0.72,NA,NA,NA,NA,14,1,Spain
UB-BSLCoV,inc death,1,ES,0.25,0.99,0.9,1,-0.01,10,1,Spain
UMass-MechBayes,inc death,1,ES,0.9,1.47,0.23,1,0.63,13,1,Spain
UMass-SemiMech,inc death,1,ES,0.62,1.35,0.69,0.85,0.12,13,1,Spain
UNED-PreCoV2,inc death,1,ES,0.73,1.13,NA,NA,0.22,17,1,Spain
USC-SIkJalpha,inc death,1,ES,0.89,0.93,0.35,0.47,0.15,17,1,Spain
USyd-OneModelMan,inc death,1,ES,0.67,NA,NA,NA,NA,14,1,Spain
epiforecasts-EpiNow2,inc death,1,ES,0.89,0.83,0.4,1,0.32,15,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.81,1,0.19,16,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.89,0.7,0.56,0.88,0.27,16,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.95,0.83,0.56,0.88,0.26,16,1,Spain
ILM-EKF,inc death,2,ES,2.02,1.18,0.33,0.87,0.4,15,1,Spain
MUNI-ARIMA,inc death,2,ES,0.47,0.86,0.5,1,0.38,8,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.82,0.6,0.44,0.94,-0.05,16,1,Spain
UB-BSLCoV,inc death,2,ES,0.34,1.04,1,1,0.06,9,1,Spain
UMass-MechBayes,inc death,2,ES,0.85,1.31,0.33,1,0.58,12,1,Spain
UMass-SemiMech,inc death,2,ES,0.59,1.18,0.67,0.83,0.21,12,1,Spain
UNED-PreCoV2,inc death,2,ES,0.44,0.89,NA,NA,0.25,14,1,Spain
USC-SIkJalpha,inc death,2,ES,0.93,0.76,0.12,0.25,0.4,16,1,Spain
USyd-OneModelMan,inc death,2,ES,0.72,NA,NA,NA,NA,13,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,0.73,0.7,0.71,1,0.09,14,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,0.93,1,0.2,15,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,1.06,0.63,0.6,1,0.22,15,1,Spain
IEM_Health-CovidProject,inc death,3,ES,1.11,0.79,0.6,0.93,0.25,15,1,Spain
MUNI-ARIMA,inc death,3,ES,0.72,0.92,0.33,1,0.43,6,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.09,0.54,0.6,0.93,-0.05,15,1,Spain
UB-BSLCoV,inc death,3,ES,0.55,1.18,1,1,0.1,8,1,Spain
UMass-MechBayes,inc death,3,ES,1.57,1.2,0.18,1,0.62,11,1,Spain
UMass-SemiMech,inc death,3,ES,0.78,0.82,0.82,0.91,0.13,11,1,Spain
UNED-PreCoV2,inc death,3,ES,0.8,0.88,0.92,1,0.3,12,1,Spain
USC-SIkJalpha,inc death,3,ES,1.41,0.79,0.27,0.33,-0.06,15,1,Spain
USyd-OneModelMan,inc death,3,ES,1.24,NA,NA,NA,NA,12,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.08,0.8,0.77,1,0.06,13,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,0.86,1,0.27,14,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.77,0.6,0.79,0.93,0.36,14,1,Spain
IEM_Health-CovidProject,inc death,4,ES,0.9,0.82,0.43,0.86,0.34,14,1,Spain
MUNI-ARIMA,inc death,4,ES,0.51,0.86,0.8,1,0.4,5,1,Spain
RobertWalraven-ESG,inc death,4,ES,0.55,0.36,0.79,1,-0.1,14,1,Spain
UB-BSLCoV,inc death,4,ES,0.25,1.34,1,1,0.1,7,1,Spain
UMass-MechBayes,inc death,4,ES,1.33,1.19,0,1,0.62,10,1,Spain
UMass-SemiMech,inc death,4,ES,0.65,0.76,0.8,0.9,0.12,10,1,Spain
USC-SIkJalpha,inc death,4,ES,0.7,0.41,0.36,0.64,-0.03,14,1,Spain
USyd-OneModelMan,inc death,4,ES,1.02,NA,NA,NA,NA,11,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,0.51,0.72,0.92,1,0.08,12,1,Spain
BIOCOMSC-Gompertz,inc case,1,FI,0.72,NA,0.4,1,NA,10,1,Finland
