model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiExpert_Rt,inc death,1,DE,1.01,1.25,0.27,0.73,-0.33,11,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.53,0.83,0.45,0.82,0.34,11,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,1.86,1.55,0.33,0.94,-0.08,18,1,Germany
itwm-dSEIR,inc death,1,DE,0.97,0.96,0.33,0.83,-0.12,18,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.76,1,0.29,17,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.55,0.52,0.82,1,0.06,17,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.44,1.51,0.06,0.47,-0.23,17,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.63,0.57,NA,NA,0.33,16,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.13,1.05,0.71,1,-0.04,17,1,Germany
ILM-EKF,inc death,2,DE,0.9,0.83,0.71,1,0.11,17,1,Germany
ITWW-county_repro,inc death,2,DE,0.54,0.65,0,0.12,-0.5,17,1,Germany
Karlen-pypm,inc death,2,DE,0.81,0.8,0.41,0.94,0.22,17,1,Germany
LANL-GrowthRate,inc death,2,DE,0.9,0.74,0.38,0.88,-0.38,16,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.97,0.87,0.53,1,0.23,17,1,Germany
MUNI-ARIMA,inc death,2,DE,0.83,1.3,0.44,1,0.46,9,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.93,0.88,0.41,0.88,-0.06,17,1,Germany
UMass-MechBayes,inc death,2,DE,0.74,0.74,0.36,1,-0.57,14,1,Germany
UMass-SemiMech,inc death,2,DE,0.5,0.64,0.64,1,-0.39,14,1,Germany
USC-SIkJalpha,inc death,2,DE,0.76,0.66,0.71,0.82,-0.03,17,1,Germany
USyd-OneModelMan,inc death,2,DE,0.97,NA,NA,NA,NA,14,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.61,0.59,0.35,0.88,0.19,17,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,0.75,1.05,0.2,0.7,-0.39,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.43,0.68,0.6,0.9,0.43,10,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,1.51,1.32,0.29,0.82,0.08,17,1,Germany
itwm-dSEIR,inc death,2,DE,0.68,0.73,0.41,0.76,-0.09,17,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.56,1,0.29,16,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.52,0.52,0.75,1,0.21,16,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.44,1.45,0.06,0.5,-0.14,16,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.62,0.69,NA,NA,0.41,15,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.25,1.13,0.5,1,0.03,16,1,Germany
ILM-EKF,inc death,3,DE,1.04,0.85,0.44,1,0.16,16,1,Germany
ITWW-county_repro,inc death,3,DE,0.59,0.64,0.12,0.31,0.12,16,1,Germany
Karlen-pypm,inc death,3,DE,0.92,0.83,0.12,0.88,0.29,16,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.69,0.67,0.75,1,0.18,16,1,Germany
MUNI-ARIMA,inc death,3,DE,0.86,1.72,0.57,1,0.49,7,1,Germany
RobertWalraven-ESG,inc death,3,DE,1.05,0.97,0.31,0.88,-0.04,16,1,Germany
UMass-MechBayes,inc death,3,DE,0.6,0.6,0.38,1,-0.58,13,1,Germany
UMass-SemiMech,inc death,3,DE,0.4,0.54,0.92,1,-0.25,13,1,Germany
USC-SIkJalpha,inc death,3,DE,0.82,0.64,0.56,0.75,0.11,16,1,Germany
USyd-OneModelMan,inc death,3,DE,1.13,NA,NA,NA,NA,13,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.59,0.55,0.38,0.88,0.24,16,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.54,0.67,0.22,0.89,-0.32,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.46,0.79,0.44,0.67,0.56,9,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,1.53,1.29,0.31,0.88,0.21,16,1,Germany
itwm-dSEIR,inc death,3,DE,0.65,0.69,0.25,0.75,-0.03,16,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.47,1,0.3,15,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.61,0.58,0.67,1,0.27,15,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,1.49,1.46,0.27,0.6,0.03,15,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.63,0.86,NA,NA,0.58,14,1,Germany
IEM_Health-CovidProject,inc death,4,DE,1.4,1.28,0.33,1,0.06,15,1,Germany
ILM-EKF,inc death,4,DE,1.22,0.95,0.4,1,0.17,15,1,Germany
ITWW-county_repro,inc death,4,DE,0.9,0.86,0.07,0.27,0.25,15,1,Germany
Karlen-pypm,inc death,4,DE,1.14,1,0.27,0.8,0.36,15,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.55,0.62,0.73,1,0.07,15,1,Germany
MUNI-ARIMA,inc death,4,DE,0.9,2.24,0.33,1,0.53,6,1,Germany
RobertWalraven-ESG,inc death,4,DE,1.18,1.05,0.2,0.8,-0.02,15,1,Germany
UMass-MechBayes,inc death,4,DE,0.46,0.5,0.42,1,-0.52,12,1,Germany
UMass-SemiMech,inc death,4,DE,0.27,0.51,1,1,-0.08,12,1,Germany
USC-SIkJalpha,inc death,4,DE,0.81,0.67,0.53,0.67,0.12,15,1,Germany
USyd-OneModelMan,inc death,4,DE,1.17,NA,NA,NA,NA,12,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.56,0.49,0.27,1,0.28,15,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,0.54,0.58,0.25,1,-0.32,8,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.43,0.75,0.25,0.75,0.67,8,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,1.63,1.39,0.33,1,0.33,15,1,Germany
itwm-dSEIR,inc death,4,DE,0.82,0.81,0.4,0.8,0.02,15,1,Germany
BIOCOMSC-Gompertz,inc case,1,DK,0.67,NA,0.64,1,NA,11,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.22,1,0.04,18,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.89,0.94,0.56,0.72,0,18,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.96,1.17,0.44,0.67,0.12,18,1,Denmark
ILM-EKF,inc case,1,DK,1.09,1.17,0.39,0.72,0.06,18,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.75,0.85,0.65,0.82,-0.29,17,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.75,0.78,0.5,0.9,0.03,10,1,Denmark
RobertWalraven-ESG,inc case,1,DK,0.99,1.31,0.39,0.61,0.31,18,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.58,NA,NA,NA,NA,15,1,Denmark
UMass-SemiMech,inc case,1,DK,0.98,1.15,0.6,0.93,-0.19,15,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.82,1.07,0.28,0.28,-0.05,18,1,Denmark
UVA-Ensemble,inc case,1,DK,1.31,NA,0.35,0.59,NA,17,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.09,1.15,0.61,0.78,0.05,18,1,Denmark
BIOCOMSC-Gompertz,inc case,2,DK,1.22,NA,0.5,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.41,1,-0.04,17,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.98,1.09,0.53,0.76,0.03,17,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.1,1.26,0.35,0.65,0.13,17,1,Denmark
ILM-EKF,inc case,2,DK,1.09,1.25,0.41,0.76,0.13,17,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.71,1.03,0.56,0.81,-0.22,16,1,Denmark
MUNI-ARIMA,inc case,2,DK,1.12,0.93,0.44,0.78,0.05,9,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.07,1.22,0.24,0.65,0.37,17,1,Denmark
UMass-SemiMech,inc case,2,DK,0.98,1.08,0.5,0.93,-0.16,14,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.84,1.07,0.41,0.59,-0.01,17,1,Denmark
UVA-Ensemble,inc case,2,DK,1,NA,0.44,0.69,NA,16,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.24,1.37,0.47,0.76,-0.04,17,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.38,1,0.05,16,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.09,1.14,0.5,0.81,0.15,16,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.11,1.28,0.44,0.75,0.3,16,1,Denmark
ILM-EKF,inc case,3,DK,1.25,1.41,0.62,0.75,0.22,16,1,Denmark
MUNI-ARIMA,inc case,3,DK,1.61,1.05,0.29,1,0.14,7,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.14,1.36,0.19,0.56,0.35,16,1,Denmark
UMass-SemiMech,inc case,3,DK,1.02,1.1,0.69,0.77,-0.06,13,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.1,1.25,0.12,0.25,-0.04,16,1,Denmark
UVA-Ensemble,inc case,3,DK,1.05,NA,0.36,0.64,NA,14,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.26,1.36,0.56,0.81,0.1,16,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.53,1,0.05,15,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.27,1.23,0.53,0.87,0.15,15,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.13,1.29,0.53,0.73,0.24,15,1,Denmark
ILM-EKF,inc case,4,DK,1.47,1.57,0.53,0.87,0.22,15,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.76,1.11,0,1,0.32,6,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.24,1.44,0.13,0.27,0.6,15,1,Denmark
UMass-SemiMech,inc case,4,DK,1.06,1.18,0.67,0.83,0.08,12,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.17,1.39,0.07,0.2,0.07,15,1,Denmark
UVA-Ensemble,inc case,4,DK,1,NA,0.17,0.5,NA,12,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.35,1.33,0.4,0.87,0.08,15,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.78,1,0.09,18,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.22,0.95,0.61,0.94,0.23,18,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.27,0.99,0.44,0.67,-0.06,18,1,Denmark
ILM-EKF,inc death,1,DK,1.25,1.52,0.78,1,0.22,18,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.97,0.69,0.65,1,0.12,17,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.46,1.16,0.3,1,0.21,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.35,1.05,0.39,1,0.06,18,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.28,NA,NA,NA,NA,15,1,Denmark
UMass-MechBayes,inc death,1,DK,1.06,1,0.47,0.87,0.33,15,1,Denmark
UMass-SemiMech,inc death,1,DK,1.43,1.24,0.4,0.73,0.43,15,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.03,1.23,0.44,0.44,0.23,18,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.49,NA,NA,NA,NA,15,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.75,1.16,0.44,0.83,0.31,18,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.82,1,0.06,17,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.96,0.84,0.59,0.94,0.29,17,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.99,0.89,0.35,0.82,-0.01,17,1,Denmark
ILM-EKF,inc death,2,DK,0.9,1.34,0.71,1,0.26,17,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.76,0.71,0.62,0.88,0.24,16,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.81,0.97,0.56,1,0.2,9,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.06,0.92,0.53,0.88,0.03,17,1,Denmark
UMass-MechBayes,inc death,2,DK,0.77,0.91,0.36,0.86,0.42,14,1,Denmark
UMass-SemiMech,inc death,2,DK,0.86,1.15,0.36,0.64,0.54,14,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.08,1.08,0.35,0.47,0.24,17,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.55,NA,NA,NA,NA,14,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.45,1.17,0.47,0.82,0.37,17,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.94,1,0.09,16,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.03,0.79,0.62,0.88,0.35,16,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.36,0.91,0.31,0.88,0.07,16,1,Denmark
ILM-EKF,inc death,3,DK,1.17,1.35,0.75,1,0.32,16,1,Denmark
MUNI-ARIMA,inc death,3,DK,0.78,1.03,0.86,1,0.24,7,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.1,0.74,0.69,0.94,0.02,16,1,Denmark
UMass-MechBayes,inc death,3,DK,0.93,0.85,0.38,0.92,0.43,13,1,Denmark
UMass-SemiMech,inc death,3,DK,1.08,1.01,0.46,0.69,0.65,13,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.03,0.92,0.38,0.56,0.23,16,1,Denmark
USyd-OneModelMan,inc death,3,DK,2.29,NA,NA,NA,NA,13,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.47,1.1,0.38,0.81,0.47,16,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.09,15,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.34,0.9,0.6,0.8,0.42,15,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.51,1.09,0.27,0.8,0.04,15,1,Denmark
ILM-EKF,inc death,4,DK,1.65,1.45,0.67,1,0.41,15,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.19,1.09,0.67,1,0.25,6,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.35,0.65,0.8,0.93,0.01,15,1,Denmark
UMass-MechBayes,inc death,4,DK,1.47,0.97,0.33,0.83,0.53,12,1,Denmark
UMass-SemiMech,inc death,4,DK,1.62,1.22,0.08,0.75,0.67,12,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.33,0.98,0.33,0.53,0.45,15,1,Denmark
USyd-OneModelMan,inc death,4,DK,3.18,NA,NA,NA,NA,12,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.93,1.2,0.27,0.8,0.6,15,1,Denmark
BIOCOMSC-Gompertz,inc case,1,EE,0.25,NA,0.7,1,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.22,0.78,0.51,18,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.73,0.6,0.56,1,0.23,18,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.24,0.84,0.44,0.89,0.38,18,1,Estonia
ILM-EKF,inc case,1,EE,1.32,0.96,0.44,0.94,0.23,18,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.85,0.59,0.53,1,-0.29,17,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.23,0.52,0.5,1,0.05,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.13,1.55,0.11,0.67,0.41,18,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.5,NA,NA,NA,NA,15,1,Estonia
UMass-SemiMech,inc case,1,EE,0.75,0.88,0.33,0.93,0.4,15,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.3,1.07,0.28,0.44,0.35,18,1,Estonia
UVA-Ensemble,inc case,1,EE,2.44,NA,0.41,0.82,NA,17,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.74,0.54,0.33,0.89,-0.07,18,1,Estonia
BIOCOMSC-Gompertz,inc case,2,EE,0.2,NA,0.78,1,NA,9,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.18,0.82,0.62,17,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.79,0.58,0.35,0.88,0.31,17,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.19,0.87,0.35,0.65,0.45,17,1,Estonia
ILM-EKF,inc case,2,EE,1.33,0.9,0.24,0.88,0.24,17,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.86,0.52,0.56,0.88,-0.08,16,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.2,0.58,0.78,1,0.03,9,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.01,1.46,0.12,0.53,0.49,17,1,Estonia
UMass-SemiMech,inc case,2,EE,0.56,0.92,0.21,0.93,0.52,14,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.82,0.77,0.35,0.53,0.21,17,1,Estonia
UVA-Ensemble,inc case,2,EE,1.74,NA,0.44,0.69,NA,16,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.71,0.55,0.41,0.76,-0.07,17,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.12,0.69,0.77,16,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.88,0.62,0.31,0.81,0.42,16,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.21,0.93,0.44,0.56,0.53,16,1,Estonia
ILM-EKF,inc case,3,EE,1.48,0.88,0.31,0.81,0.29,16,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.24,0.6,0.86,0.86,0.08,7,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.96,1.45,0.06,0.5,0.65,16,1,Estonia
UMass-SemiMech,inc case,3,EE,0.53,0.94,0.31,0.69,0.58,13,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.6,0.65,0.31,0.5,0.16,16,1,Estonia
UVA-Ensemble,inc case,3,EE,1.26,NA,0.43,0.64,NA,14,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.74,0.53,0.25,0.75,-0.09,16,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.13,0.67,0.83,15,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.89,0.64,0.4,0.67,0.5,15,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.28,0.99,0.27,0.53,0.6,15,1,Estonia
ILM-EKF,inc case,4,EE,1.53,0.87,0.2,0.87,0.32,15,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.23,0.58,0.67,1,0.06,6,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.85,1.36,0.13,0.47,0.86,15,1,Estonia
UMass-SemiMech,inc case,4,EE,0.44,0.92,0.33,0.75,0.58,12,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.49,0.61,0.4,0.4,0.27,15,1,Estonia
UVA-Ensemble,inc case,4,EE,0.89,NA,0.33,0.75,NA,12,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.64,0.49,0.2,0.53,-0.1,15,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.28,0.83,0.18,18,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.75,0.64,0.67,1,0.26,18,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.93,0.81,0.56,0.89,0.37,18,1,Estonia
ILM-EKF,inc death,1,EE,0.74,1.16,0.83,1,0.16,18,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.21,1.25,0.12,0.71,0.38,17,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.49,0.92,0.4,1,0.31,10,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.15,0.8,0.33,0.78,0.11,18,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.97,NA,NA,NA,NA,15,1,Estonia
UMass-MechBayes,inc death,1,EE,0.89,0.65,0.53,1,0.24,15,1,Estonia
UMass-SemiMech,inc death,1,EE,0.74,0.55,0.53,1,0.25,15,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.03,0.83,0.44,0.56,0.27,18,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.23,NA,NA,NA,NA,15,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.93,0.68,0.62,1,0.28,16,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.29,0.82,0.36,17,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.53,0.54,0.71,0.94,0.38,17,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.93,0.88,0.59,0.88,0.51,17,1,Estonia
ILM-EKF,inc death,2,EE,0.63,0.88,0.82,1,0.24,17,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.14,1.33,0.12,0.69,0.4,16,1,Estonia
MUNI-ARIMA,inc death,2,EE,0.59,1.07,0.44,0.89,0.47,9,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.85,0.69,0.65,0.82,0.08,17,1,Estonia
UMass-MechBayes,inc death,2,EE,0.4,0.36,0.57,1,0.26,14,1,Estonia
UMass-SemiMech,inc death,2,EE,0.36,0.42,0.64,1,0.41,14,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.65,0.64,0.53,0.59,0.43,17,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.78,NA,NA,NA,NA,14,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.19,0.62,0.47,16,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.52,0.47,0.56,0.75,0.49,16,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.03,0.9,0.31,0.75,0.63,16,1,Estonia
ILM-EKF,inc death,3,EE,0.63,0.63,0.81,1,0.31,16,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.61,1.02,0.14,0.86,0.49,7,1,Estonia
RobertWalraven-ESG,inc death,3,EE,1.03,0.52,0.69,0.81,0.15,16,1,Estonia
UMass-MechBayes,inc death,3,EE,0.42,0.35,0.46,1,0.37,13,1,Estonia
UMass-SemiMech,inc death,3,EE,0.47,0.42,0.38,0.85,0.57,13,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.5,0.55,0.44,0.5,0.57,16,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.71,NA,NA,NA,NA,13,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.13,0.6,0.59,15,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.47,0.43,0.53,0.8,0.62,15,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.11,0.93,0.33,0.87,0.69,15,1,Estonia
ILM-EKF,inc death,4,EE,0.98,0.57,0.67,0.93,0.39,15,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.47,0.92,0.17,1,0.7,6,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.58,0.48,0.47,0.73,0.22,15,1,Estonia
UMass-MechBayes,inc death,4,EE,0.27,0.25,0.58,0.92,0.43,12,1,Estonia
UMass-SemiMech,inc death,4,EE,0.42,0.48,0.25,0.83,0.7,12,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.32,0.45,0.4,0.67,0.6,15,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.71,NA,NA,NA,NA,12,1,Estonia
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.67,1,0.19,18,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,0.84,0.8,0.61,0.94,0.31,18,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.85,0.76,0.61,0.89,0.26,18,1,Spain
ILM-EKF,inc death,1,ES,1.6,1.24,0.59,0.88,0.26,17,1,Spain
Imperial-DeCa,inc death,1,ES,1.4,1.89,0,0,-1,14,1,Spain
Imperial-RtI0,inc death,1,ES,1.6,2.24,0,0,-1,14,1,Spain
Imperial-sbkp,inc death,1,ES,1.59,2.17,0,0,-1,14,1,Spain
LANL-GrowthRate,inc death,1,ES,0.66,0.63,0.47,0.94,0.05,17,1,Spain
MUNI-ARIMA,inc death,1,ES,0.36,0.83,0.6,1,0.3,10,1,Spain
RobertWalraven-ESG,inc death,1,ES,0.84,0.7,0.5,0.89,-0.01,18,1,Spain
SDSC_ISG-TrendModel,inc death,1,ES,0.7,NA,NA,NA,NA,15,1,Spain
UB-BSLCoV,inc death,1,ES,0.24,0.95,0.91,1,-0,11,1,Spain
UMass-MechBayes,inc death,1,ES,0.89,1.45,0.21,1,0.62,14,1,Spain
UMass-SemiMech,inc death,1,ES,0.62,1.33,0.71,0.86,0.15,14,1,Spain
UNED-PreCoV2,inc death,1,ES,0.72,1.16,NA,NA,0.21,18,1,Spain
USC-SIkJalpha,inc death,1,ES,0.88,0.91,0.33,0.44,0.19,18,1,Spain
USyd-OneModelMan,inc death,1,ES,0.66,NA,NA,NA,NA,15,1,Spain
epiforecasts-EpiNow2,inc death,1,ES,0.92,0.89,0.38,0.94,0.37,16,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.82,1,0.19,17,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.84,0.69,0.59,0.88,0.26,17,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.9,0.81,0.59,0.88,0.26,17,1,Spain
ILM-EKF,inc death,2,ES,1.89,1.19,0.38,0.88,0.39,16,1,Spain
LANL-GrowthRate,inc death,2,ES,0.66,0.48,0.62,0.94,0.01,16,1,Spain
MUNI-ARIMA,inc death,2,ES,0.42,0.87,0.56,1,0.34,9,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.77,0.59,0.47,0.94,-0.06,17,1,Spain
UB-BSLCoV,inc death,2,ES,0.31,1.06,1,1,0.03,10,1,Spain
UMass-MechBayes,inc death,2,ES,0.85,1.31,0.38,1,0.55,13,1,Spain
UMass-SemiMech,inc death,2,ES,0.54,1.19,0.69,0.85,0.21,13,1,Spain
UNED-PreCoV2,inc death,2,ES,0.42,0.93,NA,NA,0.23,15,1,Spain
USC-SIkJalpha,inc death,2,ES,0.87,0.74,0.12,0.29,0.41,17,1,Spain
USyd-OneModelMan,inc death,2,ES,0.68,NA,NA,NA,NA,14,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,0.73,0.69,0.73,1,0.11,15,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,0.94,1,0.19,16,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,1.05,0.62,0.62,1,0.22,16,1,Spain
IEM_Health-CovidProject,inc death,3,ES,1.11,0.76,0.62,0.94,0.26,16,1,Spain
ILM-EKF,inc death,3,ES,2.77,1.18,0.27,0.73,0.46,15,1,Spain
MUNI-ARIMA,inc death,3,ES,0.67,1.01,0.43,1,0.4,7,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.09,0.54,0.56,0.94,-0.1,16,1,Spain
UB-BSLCoV,inc death,3,ES,0.52,1.25,1,1,0.1,9,1,Spain
UMass-MechBayes,inc death,3,ES,1.51,1.21,0.25,1,0.59,12,1,Spain
