location,location_name,date,value
CZ,Czechia,2020-09-06,404
DK,Denmark,2020-09-06,147
EE,Estonia,2020-09-06,25
FI,Finland,2020-09-06,30
FR,France,2020-09-06,6908
DE,Germany,2020-09-06,670
GR,Greece,2020-09-06,138
HU,Hungary,2020-09-06,495
IS,Iceland,2020-09-06,5
IE,Ireland,2020-09-06,138
IT,Italy,2020-09-06,1296
LV,Latvia,2020-09-06,3
LI,Liechtenstein,2020-09-06,0
LT,Lithuania,2020-09-06,43
LU,Luxembourg,2020-09-06,54
MT,Malta,2020-09-06,25
NL,Netherlands,2020-09-06,925
NO,Norway,2020-09-06,92
PL,Poland,2020-09-06,437
PT,Portugal,2020-09-06,315
RO,Romania,2020-09-06,1150
SK,Slovakia,2020-09-06,88
SI,Slovenia,2020-09-06,43
ES,Spain,2020-09-06,0
SE,Sweden,2020-09-06,0
CH,Switzerland,2020-09-06,444
GB,United Kingdom,2020-09-06,2988
AT,Austria,2020-09-07,290
BE,Belgium,2020-09-07,402
BG,Bulgaria,2020-09-07,57
HR,Croatia,2020-09-07,117
CY,Cyprus,2020-09-07,1
CZ,Czechia,2020-09-07,560
DK,Denmark,2020-09-07,230
EE,Estonia,2020-09-07,16
FI,Finland,2020-09-07,36
FR,France,2020-09-07,4096
DE,Germany,2020-09-07,1898
GR,Greece,2020-09-07,139
HU,Hungary,2020-09-07,576
IS,Iceland,2020-09-07,2
IE,Ireland,2020-09-07,102
IT,Italy,2020-09-07,1150
LV,Latvia,2020-09-07,1
LI,Liechtenstein,2020-09-07,0
LT,Lithuania,2020-09-07,17
LU,Luxembourg,2020-09-07,10
MT,Malta,2020-09-07,37
NL,Netherlands,2020-09-07,797
NO,Norway,2020-09-07,133
PL,Poland,2020-09-07,302
PT,Portugal,2020-09-07,249
RO,Romania,2020-09-07,883
SK,Slovakia,2020-09-07,22
SI,Slovenia,2020-09-07,25
ES,Spain,2020-09-07,26560
SE,Sweden,2020-09-07,573
CH,Switzerland,2020-09-07,191
GB,United Kingdom,2020-09-07,2948
AT,Austria,2020-09-08,520
BE,Belgium,2020-09-08,372
BG,Bulgaria,2020-09-08,167
HR,Croatia,2020-09-08,204
CY,Cyprus,2020-09-08,1
CZ,Czechia,2020-09-08,1161
DK,Denmark,2020-09-08,243
EE,Estonia,2020-09-08,32
FI,Finland,2020-09-08,10
FR,France,2020-09-08,6456
DE,Germany,2020-09-08,1331
GR,Greece,2020-09-08,169
HU,Hungary,2020-09-08,341
IS,Iceland,2020-09-08,7
IE,Ireland,2020-09-08,306
IT,Italy,2020-09-08,1369
LV,Latvia,2020-09-08,3
LI,Liechtenstein,2020-09-08,0
LT,Lithuania,2020-09-08,32
LU,Luxembourg,2020-09-08,14
MT,Malta,2020-09-08,23
NL,Netherlands,2020-09-08,964
NO,Norway,2020-09-08,102
PL,Poland,2020-09-08,400
PT,Portugal,2020-09-08,388
RO,Romania,2020-09-08,1136
SK,Slovakia,2020-09-08,91
SI,Slovenia,2020-09-08,42
ES,Spain,2020-09-08,8964
SE,Sweden,2020-09-08,149
CH,Switzerland,2020-09-08,245
GB,United Kingdom,2020-09-08,2460
AT,Austria,2020-09-09,502
BE,Belgium,2020-09-09,550
BG,Bulgaria,2020-09-09,122
HR,Croatia,2020-09-09,341
CY,Cyprus,2020-09-09,3
CZ,Czechia,2020-09-09,1159
DK,Denmark,2020-09-09,251
EE,Estonia,2020-09-09,21
FI,Finland,2020-09-09,93
FR,France,2020-09-09,7552
DE,Germany,2020-09-09,1476
GR,Greece,2020-09-09,248
HU,Hungary,2020-09-09,411
IS,Iceland,2020-09-09,3
IE,Ireland,2020-09-09,84
IT,Italy,2020-09-09,1430
LV,Latvia,2020-09-09,11
LI,Liechtenstein,2020-09-09,1
LT,Lithuania,2020-09-09,32
LU,Luxembourg,2020-09-09,49
MT,Malta,2020-09-09,63
NL,Netherlands,2020-09-09,1140
NO,Norway,2020-09-09,123
PL,Poland,2020-09-09,421
PT,Portugal,2020-09-09,646
RO,Romania,2020-09-09,1271
SK,Slovakia,2020-09-09,161
SI,Slovenia,2020-09-09,80
ES,Spain,2020-09-09,8866
SE,Sweden,2020-09-09,173
CH,Switzerland,2020-09-09,469
GB,United Kingdom,2020-09-09,2659
AT,Austria,2020-09-10,664
BE,Belgium,2020-09-10,877
BG,Bulgaria,2020-09-10,163
HR,Croatia,2020-09-10,291
CY,Cyprus,2020-09-10,3
CZ,Czechia,2020-09-10,1377
DK,Denmark,2020-09-10,317
EE,Estonia,2020-09-10,15
FI,Finland,2020-09-10,39
FR,France,2020-09-10,9561
DE,Germany,2020-09-10,1716
GR,Greece,2020-09-10,372
HU,Hungary,2020-09-10,476
IS,Iceland,2020-09-10,4
IE,Ireland,2020-09-10,196
IT,Italy,2020-09-10,1597
LV,Latvia,2020-09-10,5
LI,Liechtenstein,2020-09-10,1
LT,Lithuania,2020-09-10,36
LU,Luxembourg,2020-09-10,65
MT,Malta,2020-09-10,42
NL,Netherlands,2020-09-10,823
NO,Norway,2020-09-10,121
PL,Poland,2020-09-10,506
PT,Portugal,2020-09-10,585
RO,Romania,2020-09-10,1380
SK,Slovakia,2020-09-10,178
SI,Slovenia,2020-09-10,77
ES,Spain,2020-09-10,10764
SE,Sweden,2020-09-10,314
CH,Switzerland,2020-09-10,405
GB,United Kingdom,2020-09-10,2919
AT,Austria,2020-09-11,580
BE,Belgium,2020-09-11,969
BG,Bulgaria,2020-09-11,201
HR,Croatia,2020-09-11,190
CY,Cyprus,2020-09-11,3
CZ,Czechia,2020-09-11,1447
DK,Denmark,2020-09-11,292
EE,Estonia,2020-09-11,32
FI,Finland,2020-09-11,43
FR,France,2020-09-11,9268
DE,Germany,2020-09-11,1586
GR,Greece,2020-09-11,282
HU,Hungary,2020-09-11,718
IS,Iceland,2020-09-11,4
IE,Ireland,2020-09-11,211
IT,Italy,2020-09-11,1616
LV,Latvia,2020-09-11,11
LI,Liechtenstein,2020-09-11,0
LT,Lithuania,2020-09-11,44
LU,Luxembourg,2020-09-11,0
MT,Malta,2020-09-11,43
NL,Netherlands,2020-09-11,1270
NO,Norway,2020-09-11,136
PL,Poland,2020-09-11,594
PT,Portugal,2020-09-11,687
RO,Romania,2020-09-11,1391
SK,Slovakia,2020-09-11,186
SI,Slovenia,2020-09-11,108
ES,Spain,2020-09-11,12183
SE,Sweden,2020-09-11,311
CH,Switzerland,2020-09-11,528
GB,United Kingdom,2020-09-11,3539
AT,Austria,2020-09-12,869
BE,Belgium,2020-09-12,941
BG,Bulgaria,2020-09-12,92
HR,Croatia,2020-09-12,261
CY,Cyprus,2020-09-12,3
CZ,Czechia,2020-09-12,1541
DK,Denmark,2020-09-12,341
EE,Estonia,2020-09-12,23
FI,Finland,2020-09-12,45
FR,France,2020-09-12,10416
DE,Germany,2020-09-12,1082
GR,Greece,2020-09-12,302
HU,Hungary,2020-09-12,916
IS,Iceland,2020-09-12,1
IE,Ireland,2020-09-12,159
IT,Italy,2020-09-12,1501
LV,Latvia,2020-09-12,5
LI,Liechtenstein,2020-09-12,2
LT,Lithuania,2020-09-12,53
LU,Luxembourg,2020-09-12,71
MT,Malta,2020-09-12,27
NL,Netherlands,2020-09-12,1231
NO,Norway,2020-09-12,76
PL,Poland,2020-09-12,603
PT,Portugal,2020-09-12,497
RO,Romania,2020-09-12,1311
SK,Slovakia,2020-09-12,201
SI,Slovenia,2020-09-12,106
ES,Spain,2020-09-12,0
SE,Sweden,2020-09-12,0
CH,Switzerland,2020-09-12,465
GB,United Kingdom,2020-09-12,3497
AT,Austria,2020-09-13,463
BE,Belgium,2020-09-13,977
BG,Bulgaria,2020-09-13,27
HR,Croatia,2020-09-13,165
CY,Cyprus,2020-09-13,3
CZ,Czechia,2020-09-13,787
DK,Denmark,2020-09-13,333
EE,Estonia,2020-09-13,21
FI,Finland,2020-09-13,23
FR,France,2020-09-13,6263
DE,Germany,2020-09-13,920
GR,Greece,2020-09-13,204
HU,Hungary,2020-09-13,484
IS,Iceland,2020-09-13,3
IE,Ireland,2020-09-13,255
IT,Italy,2020-09-13,1456
LV,Latvia,2020-09-13,10
LI,Liechtenstein,2020-09-13,0
LT,Lithuania,2020-09-13,39
LU,Luxembourg,2020-09-13,0
MT,Malta,2020-09-13,78
NL,Netherlands,2020-09-13,1087
NO,Norway,2020-09-13,75
PL,Poland,2020-09-13,502
PT,Portugal,2020-09-13,673
RO,Romania,2020-09-13,1109
SK,Slovakia,2020-09-13,79
SI,Slovenia,2020-09-13,99
ES,Spain,2020-09-13,0
SE,Sweden,2020-09-13,0
CH,Switzerland,2020-09-13,475
GB,United Kingdom,2020-09-13,3330
AT,Austria,2020-09-14,382
BE,Belgium,2020-09-14,851
BG,Bulgaria,2020-09-14,143
HR,Croatia,2020-09-14,65
CY,Cyprus,2020-09-14,8
CZ,Czechia,2020-09-14,1034
DK,Denmark,2020-09-14,347
EE,Estonia,2020-09-14,22
FI,Finland,2020-09-14,47
FR,France,2020-09-14,6076
DE,Germany,2020-09-14,1485
GR,Greece,2020-09-14,180
HU,Hungary,2020-09-14,844
IS,Iceland,2020-09-14,3
IE,Ireland,2020-09-14,207
IT,Italy,2020-09-14,1008
LV,Latvia,2020-09-14,3
LI,Liechtenstein,2020-09-14,0
LT,Lithuania,2020-09-14,51
LU,Luxembourg,2020-09-14,85
MT,Malta,2020-09-14,53
NL,Netherlands,2020-09-14,1300
NO,Norway,2020-09-14,122
PL,Poland,2020-09-14,377
PT,Portugal,2020-09-14,613
RO,Romania,2020-09-14,692
SK,Slovakia,2020-09-14,48
SI,Slovenia,2020-09-14,47
ES,Spain,2020-09-14,27404
SE,Sweden,2020-09-14,0
CH,Switzerland,2020-09-14,257
GB,United Kingdom,2020-09-14,2621
AT,Austria,2020-09-15,764
BE,Belgium,2020-09-15,489
BG,Bulgaria,2020-09-15,155
HR,Croatia,2020-09-15,151
CY,Cyprus,2020-09-15,6
CZ,Czechia,2020-09-15,1674
DK,Denmark,2020-09-15,334
EE,Estonia,2020-09-15,24
FI,Finland,2020-09-15,98
FR,France,2020-09-15,7587
DE,Germany,2020-09-15,1792
GR,Greece,2020-09-15,310
HU,Hungary,2020-09-15,726
IS,Iceland,2020-09-15,6
IE,Ireland,2020-09-15,357
IT,Italy,2020-09-15,1229
LV,Latvia,2020-09-15,5
LI,Liechtenstein,2020-09-15,0
LT,Lithuania,2020-09-15,11
LU,Luxembourg,2020-09-15,40
MT,Malta,2020-09-15,49
NL,Netherlands,2020-09-15,1379
NO,Norway,2020-09-15,117
PL,Poland,2020-09-15,605
PT,Portugal,2020-09-15,425
RO,Romania,2020-09-15,1111
SK,Slovakia,2020-09-15,188
SI,Slovenia,2020-09-15,82
ES,Spain,2020-09-15,9437
SE,Sweden,2020-09-15,840
CH,Switzerland,2020-09-15,315
GB,United Kingdom,2020-09-15,3103
AT,Austria,2020-09-16,768
BE,Belgium,2020-09-16,1153
BG,Bulgaria,2020-09-16,174
HR,Croatia,2020-09-16,280
CY,Cyprus,2020-09-16,8
CZ,Czechia,2020-09-16,2136
DK,Denmark,2020-09-16,0
EE,Estonia,2020-09-16,34
FI,Finland,2020-09-16,25
FR,France,2020-09-16,9728
DE,Germany,2020-09-16,1855
GR,Greece,2020-09-16,311
HU,Hungary,2020-09-16,581
IS,Iceland,2020-09-16,15
IE,Ireland,2020-09-16,250
IT,Italy,2020-09-16,1452
LV,Latvia,2020-09-16,4
LI,Liechtenstein,2020-09-16,0
LT,Lithuania,2020-09-16,45
LU,Luxembourg,2020-09-16,110
MT,Malta,2020-09-16,106
NL,Netherlands,2020-09-16,1542
NO,Norway,2020-09-16,105
PL,Poland,2020-09-16,600
PT,Portugal,2020-09-16,605
RO,Romania,2020-09-16,1713
SK,Slovakia,2020-09-16,92
SI,Slovenia,2020-09-16,123
ES,Spain,2020-09-16,11193
SE,Sweden,2020-09-16,230
CH,Switzerland,2020-09-16,514
GB,United Kingdom,2020-09-16,3991
AT,Austria,2020-09-17,780
BE,Belgium,2020-09-17,2028
BG,Bulgaria,2020-09-17,154
HR,Croatia,2020-09-17,250
CY,Cyprus,2020-09-17,10
CZ,Czechia,2020-09-17,3123
DK,Denmark,2020-09-17,822
EE,Estonia,2020-09-17,22
FI,Finland,2020-09-17,49
FR,France,2020-09-17,9947
DE,Germany,2020-09-17,2179
GR,Greece,2020-09-17,359
HU,Hungary,2020-09-17,710
IS,Iceland,2020-09-17,17
IE,Ireland,2020-09-17,224
IT,Italy,2020-09-17,1583
LV,Latvia,2020-09-17,8
LI,Liechtenstein,2020-09-17,1
LT,Lithuania,2020-09-17,62
LU,Luxembourg,2020-09-17,147
MT,Malta,2020-09-17,35
NL,Netherlands,2020-09-17,1753
NO,Norway,2020-09-17,146
PL,Poland,2020-09-17,837
PT,Portugal,2020-09-17,770
RO,Romania,2020-09-17,1679
SK,Slovakia,2020-09-17,161
SI,Slovenia,2020-09-17,104
ES,Spain,2020-09-17,11291
SE,Sweden,2020-09-17,310
CH,Switzerland,2020-09-17,530
GB,United Kingdom,2020-09-17,3395
AT,Austria,2020-09-18,808
BE,Belgium,2020-09-18,1673
BG,Bulgaria,2020-09-18,189
HR,Croatia,2020-09-18,234
CY,Cyprus,2020-09-18,7
CZ,Czechia,2020-09-18,2107
DK,Denmark,2020-09-18,454
EE,Estonia,2020-09-18,36
FI,Finland,2020-09-18,59
FR,France,2020-09-18,13090
DE,Germany,2020-09-18,2199
GR,Greece,2020-09-18,338
HU,Hungary,2020-09-18,941
IS,Iceland,2020-09-18,24
IE,Ireland,2020-09-18,248
IT,Italy,2020-09-18,1907
LV,Latvia,2020-09-18,4
LI,Liechtenstein,2020-09-18,0
LT,Lithuania,2020-09-18,61
LU,Luxembourg,2020-09-18,177
MT,Malta,2020-09-18,39
NL,Netherlands,2020-09-18,1974
NO,Norway,2020-09-18,125
PL,Poland,2020-09-18,757
PT,Portugal,2020-09-18,780
RO,Romania,2020-09-18,1527
SK,Slovakia,2020-09-18,235
SI,Slovenia,2020-09-18,137
ES,Spain,2020-09-18,14389
SE,Sweden,2020-09-18,352
CH,Switzerland,2020-09-18,488
GB,United Kingdom,2020-09-18,4322
AT,Austria,2020-09-19,813
BE,Belgium,2020-09-19,1099
BG,Bulgaria,2020-09-19,86
HR,Croatia,2020-09-19,212
CY,Cyprus,2020-09-19,25
CZ,Czechia,2020-09-19,2044
DK,Denmark,2020-09-19,589
EE,Estonia,2020-09-19,61
FI,Finland,2020-09-19,64
FR,France,2020-09-19,13367
DE,Germany,2020-09-19,1685
GR,Greece,2020-09-19,240
HU,Hungary,2020-09-19,809
IS,Iceland,2020-09-19,77
IE,Ireland,2020-09-19,267
IT,Italy,2020-09-19,1637
LV,Latvia,2020-09-19,17
LI,Liechtenstein,2020-09-19,1
LT,Lithuania,2020-09-19,99
LU,Luxembourg,2020-09-19,0
MT,Malta,2020-09-19,65
NL,Netherlands,2020-09-19,1887
NO,Norway,2020-09-19,89
PL,Poland,2020-09-19,1002
PT,Portugal,2020-09-19,849
RO,Romania,2020-09-19,1333
SK,Slovakia,2020-09-19,290
SI,Slovenia,2020-09-19,114
ES,Spain,2020-09-19,0
SE,Sweden,2020-09-19,0
CH,Switzerland,2020-09-19,0
GB,United Kingdom,2020-09-19,4422
AT,Austria,2020-09-20,621
BE,Belgium,2020-09-20,1547
BG,Bulgaria,2020-09-20,44
HR,Croatia,2020-09-20,197
CY,Cyprus,2020-09-20,10
CZ,Czechia,2020-09-20,984
DK,Denmark,2020-09-20,469
EE,Estonia,2020-09-20,49
FI,Finland,2020-09-20,58
FR,France,2020-09-20,10536
DE,Germany,2020-09-20,1033
GR,Greece,2020-09-20,164
HU,Hungary,2020-09-20,1070
IS,Iceland,2020-09-20,0
IE,Ireland,2020-09-20,395
IT,Italy,2020-09-20,1587
LV,Latvia,2020-09-20,10
LI,Liechtenstein,2020-09-20,0
LT,Lithuania,2020-09-20,80
LU,Luxembourg,2020-09-20,0
MT,Malta,2020-09-20,32
NL,Netherlands,2020-09-20,1844
NO,Norway,2020-09-20,39
PL,Poland,2020-09-20,910
PT,Portugal,2020-09-20,552
RO,Romania,2020-09-20,1231
SK,Slovakia,2020-09-20,131
SI,Slovenia,2020-09-20,111
ES,Spain,2020-09-20,0
SE,Sweden,2020-09-20,0
CH,Switzerland,2020-09-20,0
GB,United Kingdom,2020-09-20,3899
AT,Austria,2020-09-21,563
BE,Belgium,2020-09-21,1097
BG,Bulgaria,2020-09-21,151
HR,Croatia,2020-09-21,70
CY,Cyprus,2020-09-21,3
CZ,Czechia,2020-09-21,1474
DK,Denmark,2020-09-21,418
EE,Estonia,2020-09-21,17
FI,Finland,2020-09-21,66
FR,France,2020-09-21,5298
DE,Germany,2020-09-21,1595
GR,Greece,2020-09-21,453
HU,Hungary,2020-09-21,876
IS,Iceland,2020-09-21,70
IE,Ireland,2020-09-21,188
IT,Italy,2020-09-21,1350
LV,Latvia,2020-09-21,1
LI,Liechtenstein,2020-09-21,1
LT,Lithuania,2020-09-21,70
LU,Luxembourg,2020-09-21,198
MT,Malta,2020-09-21,45
NL,Netherlands,2020-09-21,2217
NO,Norway,2020-09-21,108
PL,Poland,2020-09-21,748
PT,Portugal,2020-09-21,623
RO,Romania,2020-09-21,808
SK,Slovakia,2020-09-21,79
SI,Slovenia,2020-09-21,50
ES,Spain,2020-09-21,31428
SE,Sweden,2020-09-21,0
CH,Switzerland,2020-09-21,1095
GB,United Kingdom,2020-09-21,4368
AT,Austria,2020-09-22,645
BE,Belgium,2020-09-22,1834
BG,Bulgaria,2020-09-22,109
HR,Croatia,2020-09-22,144
CY,Cyprus,2020-09-22,15
CZ,Czechia,2020-09-22,2394
DK,Denmark,2020-09-22,476
EE,Estonia,2020-09-22,35
FI,Finland,2020-09-22,149
FR,France,2020-09-22,9767
DE,Germany,2020-09-22,1852
GR,Greece,2020-09-22,333
HU,Hungary,2020-09-22,633
IS,Iceland,2020-09-22,42
IE,Ireland,2020-09-22,323
IT,Italy,2020-09-22,1391
LV,Latvia,2020-09-22,34
LI,Liechtenstein,2020-09-22,1
LT,Lithuania,2020-09-22,45
LU,Luxembourg,2020-09-22,100
MT,Malta,2020-09-22,38
NL,Netherlands,2020-09-22,2245
NO,Norway,2020-09-22,148
PL,Poland,2020-09-22,711
PT,Portugal,2020-09-22,463
RO,Romania,2020-09-22,1059
SK,Slovakia,2020-09-22,175
SI,Slovenia,2020-09-22,88
ES,Spain,2020-09-22,10799
SE,Sweden,2020-09-22,1199
CH,Switzerland,2020-09-22,286
GB,United Kingdom,2020-09-22,4926
AT,Austria,2020-09-23,681
BE,Belgium,2020-09-23,1661
BG,Bulgaria,2020-09-23,160
HR,Croatia,2020-09-23,204
CY,Cyprus,2020-09-23,36
CZ,Czechia,2020-09-23,2306
DK,Denmark,2020-09-23,558
EE,Estonia,2020-09-23,57
FI,Finland,2020-09-23,93
FR,France,2020-09-23,11985
DE,Germany,2020-09-23,1613
GR,Greece,2020-09-23,358
HU,Hungary,2020-09-23,951
IS,Iceland,2020-09-23,57
IE,Ireland,2020-09-23,231
IT,Italy,2020-09-23,1640
LV,Latvia,2020-09-23,12
LI,Liechtenstein,2020-09-23,1
LT,Lithuania,2020-09-23,73
LU,Luxembourg,2020-09-23,74
MT,Malta,2020-09-23,42
NL,Netherlands,2020-09-23,2357
NO,Norway,2020-09-23,124
PL,Poland,2020-09-23,974
PT,Portugal,2020-09-23,802
RO,Romania,2020-09-23,1767
SK,Slovakia,2020-09-23,338
SI,Slovenia,2020-09-23,136
ES,Spain,2020-09-23,11289
SE,Sweden,2020-09-23,320
CH,Switzerland,2020-09-23,437
GB,United Kingdom,2020-09-23,6178
AT,Austria,2020-09-24,832
BE,Belgium,2020-09-24,1881
BG,Bulgaria,2020-09-24,290
HR,Croatia,2020-09-24,232
CY,Cyprus,2020-09-24,9
CZ,Czechia,2020-09-24,2910
DK,Denmark,2020-09-24,559
EE,Estonia,2020-09-24,43
FI,Finland,2020-09-24,91
FR,France,2020-09-24,15818
DE,Germany,2020-09-24,2321
GR,Greece,2020-09-24,341
HU,Hungary,2020-09-24,750
IS,Iceland,2020-09-24,36
IE,Ireland,2020-09-24,319
IT,Italy,2020-09-24,1786
LV,Latvia,2020-09-24,22
LI,Liechtenstein,2020-09-24,0
LT,Lithuania,2020-09-24,138
LU,Luxembourg,2020-09-24,68
MT,Malta,2020-09-24,42
NL,Netherlands,2020-09-24,2544
NO,Norway,2020-09-24,129
PL,Poland,2020-09-24,1136
PT,Portugal,2020-09-24,691
RO,Romania,2020-09-24,1639
SK,Slovakia,2020-09-24,360
SI,Slovenia,2020-09-24,122
ES,Spain,2020-09-24,10653
SE,Sweden,2020-09-24,533
CH,Switzerland,2020-09-24,391
GB,United Kingdom,2020-09-24,6634
AT,Austria,2020-09-25,684
BE,Belgium,2020-09-25,2208
BG,Bulgaria,2020-09-25,255
HR,Croatia,2020-09-25,223
CY,Cyprus,2020-09-25,8
CZ,Czechia,2020-09-25,2944
DK,Denmark,2020-09-25,678
EE,Estonia,2020-09-25,42
FI,Finland,2020-09-25,105
FR,France,2020-09-25,15769
DE,Germany,2020-09-25,2366
GR,Greece,2020-09-25,286
HU,Hungary,2020-09-25,927
IS,Iceland,2020-09-25,49
IE,Ireland,2020-09-25,321
IT,Italy,2020-09-25,1912
LV,Latvia,2020-09-25,31
LI,Liechtenstein,2020-09-25,1
LT,Lithuania,2020-09-25,114
LU,Luxembourg,2020-09-25,75
MT,Malta,2020-09-25,31
NL,Netherlands,2020-09-25,2777
NO,Norway,2020-09-25,139
PL,Poland,2020-09-25,1587
PT,Portugal,2020-09-25,899
RO,Romania,2020-09-25,1629
SK,Slovakia,2020-09-25,419
SI,Slovenia,2020-09-25,191
ES,Spain,2020-09-25,12272
SE,Sweden,2020-09-25,634
CH,Switzerland,2020-09-25,372
GB,United Kingdom,2020-09-25,6873
AT,Austria,2020-09-26,714
BE,Belgium,2020-09-26,1827
BG,Bulgaria,2020-09-26,169
HR,Croatia,2020-09-26,212
CY,Cyprus,2020-09-26,13
CZ,Czechia,2020-09-26,1976
DK,Denmark,2020-09-26,619
EE,Estonia,2020-09-26,47
FI,Finland,2020-09-26,93
FR,France,2020-09-26,14187
DE,Germany,2020-09-26,1314
GR,Greece,2020-09-26,315
HU,Hungary,2020-09-26,950
IS,Iceland,2020-09-26,40
IE,Ireland,2020-09-26,245
IT,Italy,2020-09-26,1869
LV,Latvia,2020-09-26,29
LI,Liechtenstein,2020-09-26,0
LT,Lithuania,2020-09-26,111
LU,Luxembourg,2020-09-26,0
MT,Malta,2020-09-26,29
NL,Netherlands,2020-09-26,2713
NO,Norway,2020-09-26,82
PL,Poland,2020-09-26,1584
PT,Portugal,2020-09-26,884
RO,Romania,2020-09-26,1552
SK,Slovakia,2020-09-26,552
SI,Slovenia,2020-09-26,184
ES,Spain,2020-09-26,0
SE,Sweden,2020-09-26,0
CH,Switzerland,2020-09-26,0
GB,United Kingdom,2020-09-26,6041
AT,Austria,2020-09-27,662
BE,Belgium,2020-09-27,1376
BG,Bulgaria,2020-09-27,58
HR,Croatia,2020-09-27,190
CY,Cyprus,2020-09-27,12
CZ,Czechia,2020-09-27,1303
DK,Denmark,2020-09-27,424
EE,Estonia,2020-09-27,35
FI,Finland,2020-09-27,105
FR,France,2020-09-27,10616
DE,Germany,2020-09-27,1313
GR,Greece,2020-09-27,216
HU,Hungary,2020-09-27,937
IS,Iceland,2020-09-27,22
IE,Ireland,2020-09-27,430
IT,Italy,2020-09-27,1766
LV,Latvia,2020-09-27,22
LI,Liechtenstein,2020-09-27,0
LT,Lithuania,2020-09-27,91
LU,Luxembourg,2020-09-27,0
MT,Malta,2020-09-27,21
NL,Netherlands,2020-09-27,2995
NO,Norway,2020-09-27,71
PL,Poland,2020-09-27,1350
PT,Portugal,2020-09-27,665
RO,Romania,2020-09-27,1438
SK,Slovakia,2020-09-27,478
SI,Slovenia,2020-09-27,159
ES,Spain,2020-09-27,0
SE,Sweden,2020-09-27,0
CH,Switzerland,2020-09-27,0
GB,United Kingdom,2020-09-27,5692
AT,Austria,2020-09-28,556
BE,Belgium,2020-09-28,1174
BG,Bulgaria,2020-09-28,216
HR,Croatia,2020-09-28,48
CY,Cyprus,2020-09-28,17
CZ,Czechia,2020-09-28,1286
DK,Denmark,2020-09-28,435
EE,Estonia,2020-09-28,67
FI,Finland,2020-09-28,61
FR,France,2020-09-28,4070
DE,Germany,2020-09-28,2292
GR,Greece,2020-09-28,263
HU,Hungary,2020-09-28,702
IS,Iceland,2020-09-28,40
IE,Ireland,2020-09-28,387
IT,Italy,2020-09-28,1494
LV,Latvia,2020-09-28,21
LI,Liechtenstein,2020-09-28,0
LT,Lithuania,2020-09-28,104
LU,Luxembourg,2020-09-28,143
MT,Malta,2020-09-28,27
NL,Netherlands,2020-09-28,2914
NO,Norway,2020-09-28,90
PL,Poland,2020-09-28,1306
PT,Portugal,2020-09-28,425
RO,Romania,2020-09-28,1271
SK,Slovakia,2020-09-28,265
SI,Slovenia,2020-09-28,38
ES,Spain,2020-09-28,31785
SE,Sweden,2020-09-28,0
CH,Switzerland,2020-09-28,782
GB,United Kingdom,2020-09-28,4044
AT,Austria,2020-09-29,609
BE,Belgium,2020-09-29,1762
BG,Bulgaria,2020-09-29,276
HR,Croatia,2020-09-29,135
CY,Cyprus,2020-09-29,30
CZ,Czechia,2020-09-29,1960
DK,Denmark,2020-09-29,392
EE,Estonia,2020-09-29,48
FI,Finland,2020-09-29,149
FR,France,2020-09-29,7822
DE,Germany,2020-09-29,1840
GR,Greece,2020-09-29,416
HU,Hungary,2020-09-29,851
IS,Iceland,2020-09-29,32
IE,Ireland,2020-09-29,363
IT,Italy,2020-09-29,1647
LV,Latvia,2020-09-29,32
LI,Liechtenstein,2020-09-29,1
LT,Lithuania,2020-09-29,88
LU,Luxembourg,2020-09-29,55
MT,Malta,2020-09-29,29
NL,Netherlands,2020-09-29,3011
NO,Norway,2020-09-29,127
PL,Poland,2020-09-29,1326
PT,Portugal,2020-09-29,688
RO,Romania,2020-09-29,1470
SK,Slovakia,2020-09-29,231
SI,Slovenia,2020-09-29,99
ES,Spain,2020-09-29,0
SE,Sweden,2020-09-29,1543
CH,Switzerland,2020-09-29,225
GB,United Kingdom,2020-09-29,7143
AT,Austria,2020-09-30,772
BE,Belgium,2020-09-30,1337
BG,Bulgaria,2020-09-30,286
HR,Croatia,2020-09-30,213
CY,Cyprus,2020-09-30,12
CZ,Czechia,2020-09-30,2920
DK,Denmark,2020-09-30,534
EE,Estonia,2020-09-30,56
FI,Finland,2020-09-30,100
FR,France,2020-09-30,12573
DE,Germany,2020-09-30,2442
GR,Greece,2020-09-30,352
HU,Hungary,2020-09-30,894
IS,Iceland,2020-09-30,33
IE,Ireland,2020-09-30,415
IT,Italy,2020-09-30,1850
LV,Latvia,2020-09-30,95
LI,Liechtenstein,2020-09-30,0
LT,Lithuania,2020-09-30,115
LU,Luxembourg,2020-09-30,78
MT,Malta,2020-09-30,23
NL,Netherlands,2020-09-30,3294
NO,Norway,2020-09-30,112
PL,Poland,2020-09-30,1552
PT,Portugal,2020-09-30,825
RO,Romania,2020-09-30,2158
SK,Slovakia,2020-09-30,567
SI,Slovenia,2020-09-30,203
ES,Spain,2020-09-30,20922
SE,Sweden,2020-09-30,397
CH,Switzerland,2020-09-30,411
GB,United Kingdom,2020-09-30,7108
AT,Austria,2020-10-01,873
BE,Belgium,2020-10-01,2607
BG,Bulgaria,2020-10-01,0
HR,Croatia,2020-10-01,234
CY,Cyprus,2020-10-01,17
CZ,Czechia,2020-10-01,3492
DK,Denmark,2020-10-01,398
EE,Estonia,2020-10-01,79
FI,Finland,2020-10-01,111
FR,France,2020-10-01,13014
DE,Germany,2020-10-01,2626
