model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0,0.4,0.97,5,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,0.66,0.59,0,0.6,0.89,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,0.81,0.89,0.2,0.4,0.86,5,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,0.75,0.77,0,0.6,0.88,5,1,Germany
IEM_Health-CovidProject,inc case,3,DE,1.25,1.17,0,0,1,5,1,Germany
ILM-EKF,inc case,3,DE,0.51,0.43,0.2,1,0.54,5,1,Germany
ITWW-county_repro,inc case,3,DE,0.9,1.03,0,0,1,5,1,Germany
Karlen-pypm,inc case,3,DE,0.69,0.7,0,0.2,0.99,5,1,Germany
LANL-GrowthRate,inc case,3,DE,0.6,0.5,0.2,1,0.6,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,3,DE,0.2,0.21,1,1,0.08,5,1,Germany
RobertWalraven-ESG,inc case,3,DE,0.68,0.26,0.4,0.4,0.15,5,1,Germany
UMass-SemiMech,inc case,3,DE,0.56,0.54,0.2,1,0.66,5,1,Germany
UNIPV-BayesINGARCHX,inc case,3,DE,0.45,0.52,0.4,0.4,0.66,5,1,Germany
USC-SIkJalpha,inc case,3,DE,0.59,0.76,0,0,1,5,1,Germany
UVA-Ensemble,inc case,3,DE,1.48,NA,0.2,0.4,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,0.47,0.47,0.2,0.2,0.84,5,1,Germany
epiforecasts-EpiExpert_direct,inc case,3,DE,0.6,0.63,0.2,0.2,0.84,5,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,1.13,0.99,0,0.4,0.86,5,1,Germany
itwm-dSEIR,inc case,3,DE,0.44,0.4,0.2,0.8,0.6,5,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0.2,1,0.76,5,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0,0,1,5,1,Germany
BIOCOMSC-Gompertz,inc death,2,DE,0.59,NA,1,1,NA,5,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.6,1,0.58,5,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.19,0.33,0.8,1,0.12,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,0.42,0.49,0.2,0.8,-0.8,5,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.35,0.37,0.4,1,0.4,5,1,Germany
IEM_Health-CovidProject,inc death,2,DE,0.65,0.78,0.8,1,0.36,5,1,Germany
ILM-EKF,inc death,2,DE,0.35,0.57,1,1,0.06,5,1,Germany
ITWW-county_repro,inc death,2,DE,0.37,0.51,0,0,-0.6,5,1,Germany
Karlen-pypm,inc death,2,DE,0.58,0.68,0.6,0.8,0.67,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.53,0.61,0.6,1,0.34,5,1,Germany
MUNI-ARIMA,inc death,2,DE,0.95,0.94,0.2,1,0.58,5,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.51,0.53,0.2,1,0.6,5,1,Germany
UMass-MechBayes,inc death,2,DE,0.51,0.51,0.4,1,-0.56,5,1,Germany
UMass-SemiMech,inc death,2,DE,0.35,0.5,0.8,1,-0.32,5,1,Germany
USC-SIkJalpha,inc death,2,DE,0.34,0.41,0.6,0.6,-0.08,5,1,Germany
USyd-OneModelMan,inc death,2,DE,0.6,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.39,0.39,0.4,1,0.32,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.45,0.48,0.4,1,0.48,5,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,0.59,0.65,0.6,1,-0.16,5,1,Germany
itwm-dSEIR,inc death,2,DE,0.33,0.4,0.4,0.6,-0.38,5,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.4,1,0.56,5,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.75,0.76,0.2,1,0.64,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,1.74,2.43,0.2,0.4,0.06,5,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.84,0.99,NA,NA,0.79,5,1,Germany
IEM_Health-CovidProject,inc death,4,DE,1.3,1.4,0.2,1,0.7,5,1,Germany
ILM-EKF,inc death,4,DE,1.08,1.1,0.6,1,0.38,5,1,Germany
ITWW-county_repro,inc death,4,DE,0.74,0.98,0,0.2,0.61,5,1,Germany
Karlen-pypm,inc death,4,DE,1.2,1.44,0,0.4,0.94,5,1,Germany
LANL-GrowthRate,inc death,4,DE,0.75,0.7,0.4,1,0.3,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.43,0.52,1,1,0.12,5,1,Germany
RobertWalraven-ESG,inc death,4,DE,0.79,0.8,0,0.8,0.84,5,1,Germany
UMass-MechBayes,inc death,4,DE,0.36,0.43,0.6,1,-0.42,5,1,Germany
UMass-SemiMech,inc death,4,DE,0.2,0.54,1,1,0,5,1,Germany
USC-SIkJalpha,inc death,4,DE,0.79,0.83,0.2,0.4,0.68,5,1,Germany
USyd-OneModelMan,inc death,4,DE,1.68,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.69,0.69,0.2,1,0.68,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.49,0.71,0.25,0.75,0.68,4,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,1.47,1.56,0.4,1,0.58,5,1,Germany
itwm-dSEIR,inc death,4,DE,0.52,0.56,0.6,1,0.24,5,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.4,1,0.64,5,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.38,0.47,0.8,1,0.46,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.01,1.48,0,0.6,-0.46,5,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.54,0.59,0,1,0.74,5,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.02,1.09,0.2,1,0.68,5,1,Germany
ILM-EKF,inc death,3,DE,0.49,0.64,0.8,1,0.24,5,1,Germany
ITWW-county_repro,inc death,3,DE,0.29,0.39,0.4,0.6,0.25,5,1,Germany
Karlen-pypm,inc death,3,DE,0.83,1,0,0.6,0.84,5,1,Germany
LANL-GrowthRate,inc death,3,DE,0.36,0.36,0.4,1,-0.12,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.41,0.5,1,1,0.2,5,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.63,0.66,0.2,1,0.71,5,1,Germany
UMass-MechBayes,inc death,3,DE,0.41,0.44,0.4,1,-0.52,5,1,Germany
UMass-SemiMech,inc death,3,DE,0.22,0.46,1,1,-0.06,5,1,Germany
USC-SIkJalpha,inc death,3,DE,0.49,0.57,0.4,0.8,0.44,5,1,Germany
USyd-OneModelMan,inc death,3,DE,0.87,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.46,0.48,0.4,1,0.57,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.54,0.64,0.4,0.6,0.59,5,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,0.75,0.85,0.6,1,0.26,5,1,Germany
itwm-dSEIR,inc death,3,DE,0.29,0.39,0.4,0.8,-0.14,5,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.2,1,0.6,5,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.33,0.39,1,1,-0.12,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,0.51,0.59,0.2,0.6,-0.82,5,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.27,0.3,0.6,1,0.18,5,1,Germany
IEM_Health-CovidProject,inc death,1,DE,0.53,0.77,1,1,0.14,5,1,Germany
ILM-EKF,inc death,1,DE,0.46,0.68,1,1,-0.02,5,1,Germany
ITWW-county_repro,inc death,1,DE,0.6,0.8,0.2,0.2,-0.84,5,1,Germany
Karlen-pypm,inc death,1,DE,0.51,0.5,0.6,1,0.54,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,0.36,0.5,1,1,0.22,5,1,Germany
MUNI-ARIMA,inc death,1,DE,0.95,0.92,0.2,1,0.48,5,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.65,0.62,0.8,1,0.34,5,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,0.54,NA,NA,NA,NA,5,1,Germany
UMass-MechBayes,inc death,1,DE,0.8,0.68,0.6,1,-0.54,5,1,Germany
UMass-SemiMech,inc death,1,DE,0.83,0.79,0.6,1,-0.46,5,1,Germany
USC-SIkJalpha,inc death,1,DE,0.35,0.37,0.4,0.6,0,5,1,Germany
USyd-OneModelMan,inc death,1,DE,0.49,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.55,0.56,0.6,0.8,0,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.61,0.68,0.4,0.8,0.26,5,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,1.06,0.87,0.2,1,-0.62,5,1,Germany
itwm-dSEIR,inc death,1,DE,0.51,0.51,0,0.6,-0.58,5,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.2,1,0.35,5,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.2,0.2,0.84,5,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,0.9,NA,0.8,1,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.4,1,0.08,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.08,1.12,0.6,0.8,0.14,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.2,1.23,0.4,0.8,0.2,5,1,Denmark
ILM-EKF,inc case,2,DK,1.49,1.5,0.2,1,0.31,5,1,Denmark
MUNI-ARIMA,inc case,2,DK,1.17,1.28,0.6,0.8,0.12,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.23,1.28,0,0.4,0.89,5,1,Denmark
UMass-SemiMech,inc case,2,DK,1.15,1.15,0.6,1,-0.16,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.07,1.29,0.6,0.6,0.24,5,1,Denmark
UVA-Ensemble,inc case,2,DK,0.74,NA,0.6,1,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.21,1.25,0.6,1,0.15,5,1,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,0.89,NA,0.8,1,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.4,1,0.32,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,1.06,1.15,0.8,0.8,0.22,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.32,1.27,0.2,0.8,0.3,5,1,Denmark
ILM-EKF,inc case,1,DK,1.56,1.38,0.2,0.8,0.44,5,1,Denmark
MUNI-ARIMA,inc case,1,DK,1.35,1.35,0.6,0.8,0.11,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.31,1.4,0.2,0.6,0.81,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.86,NA,NA,NA,NA,5,1,Denmark
UMass-SemiMech,inc case,1,DK,1.59,1.39,0.6,1,-0.22,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.69,1.17,0.6,0.6,0.44,5,1,Denmark
UVA-Ensemble,inc case,1,DK,1.85,NA,0.6,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.43,1.46,0.8,1,0.27,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.6,1,-0.2,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.07,1.16,0.8,1,-0.04,5,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,0.7,1.04,0.8,1,0.04,5,1,Denmark
ILM-EKF,inc case,4,DK,1.37,1.67,0.8,1,0.11,5,1,Denmark
LANL-GrowthRate,inc case,4,DK,1,1.13,0.4,1,-0.22,5,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.29,1.05,0,0.2,1,5,1,Denmark
UMass-SemiMech,inc case,4,DK,0.96,1.14,1,1,-0.12,5,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.92,2.15,0,0,-0.2,5,1,Denmark
UVA-Ensemble,inc case,4,DK,0.82,NA,0.2,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.08,1.14,0.4,1,-0.09,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.4,1,-0.08,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.04,1.12,0.6,1,0.02,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.17,1.36,0.6,0.8,0.02,5,1,Denmark
ILM-EKF,inc case,3,DK,1.51,1.73,0.6,0.8,0.24,5,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.88,1.16,0.8,1,-0.17,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.28,1.26,0,0.4,0.95,5,1,Denmark
UMass-SemiMech,inc case,3,DK,0.83,1.04,1,1,-0.16,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.45,1.51,0.2,0.2,0.08,5,1,Denmark
UVA-Ensemble,inc case,3,DK,0.72,NA,0.6,1,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.11,1.24,0.6,1,0.03,5,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.4,1,-0.32,5,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.4,0.4,-0.38,5,1,Denmark
BIOCOMSC-Gompertz,inc death,2,DK,6,NA,0.4,0.6,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.8,1,0.18,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.22,1.17,0.4,0.8,0.65,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.26,1,0,0.8,0.49,5,1,Denmark
ILM-EKF,inc death,2,DK,1.47,1.61,0.4,1,0.5,5,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.63,1.11,0.4,1,0.38,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.26,1.06,0.4,0.8,0.1,5,1,Denmark
UMass-MechBayes,inc death,2,DK,1.52,1.33,0.2,0.6,0.83,5,1,Denmark
UMass-SemiMech,inc death,2,DK,1.68,1.5,0.2,0.4,0.81,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.14,1.39,0.2,0.2,0.8,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.68,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.6,1.39,0.4,0.6,0.71,5,1,Denmark
BIOCOMSC-Gompertz,inc death,1,DK,1.58,NA,0.2,0.6,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.8,1,0,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.11,1.08,0.4,0.8,0.39,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.12,1.08,0.2,0.4,0.02,5,1,Denmark
ILM-EKF,inc death,1,DK,1.05,1.69,0.6,1,0.36,5,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.45,1.15,0.4,1,0.09,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.89,0.85,0.4,1,-0.1,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.23,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,1.32,1.31,0.4,0.6,0.63,5,1,Denmark
UMass-SemiMech,inc death,1,DK,1.49,1.46,0.4,0.6,0.62,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.32,1.23,0.4,0.4,0.2,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.32,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.45,1.15,0.4,0.8,0.48,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.22,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.16,1.07,0.2,0.6,0.8,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.21,1.03,0.2,0.6,0.64,5,1,Denmark
ILM-EKF,inc death,4,DK,1.58,1.53,0.4,1,0.7,5,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.99,0.87,0,0.6,0.87,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,0.99,0.83,0.6,0.8,0.34,5,1,Denmark
UMass-MechBayes,inc death,4,DK,1.06,0.97,0.2,0.8,0.82,5,1,Denmark
UMass-SemiMech,inc death,4,DK,1.5,1.33,0,0.6,0.87,5,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.24,1.47,0,0.2,0.92,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,1.84,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.43,1.23,0,0.6,0.9,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.8,1,0.2,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.24,1.15,0.4,0.6,0.71,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.12,1,0.4,0.6,0.48,5,1,Denmark
ILM-EKF,inc death,3,DK,1.55,1.54,0.4,1,0.64,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.91,0.85,0.2,0.4,0.73,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.24,1.12,0.4,0.8,0.29,5,1,Denmark
UMass-MechBayes,inc death,3,DK,1.21,1,0.2,0.8,0.77,5,1,Denmark
UMass-SemiMech,inc death,3,DK,1.52,1.27,0.2,0.4,0.86,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.3,1.46,0.2,0.4,0.84,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.97,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.52,1.35,0,0.4,0.87,5,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0,0.8,0.92,5,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0,0,1,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,1,0.86,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.54,0.59,0.4,0.6,0.46,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.7,0.81,0.2,0.6,0.8,5,1,Estonia
ILM-EKF,inc case,4,EE,0.4,0.4,0.2,1,0,5,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.47,0.55,0.4,0.8,0.6,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.57,1.05,0.2,0.6,1,5,1,Estonia
UMass-SemiMech,inc case,4,EE,0.83,0.88,0.2,0.8,0.47,5,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.52,0.7,0.2,0.2,0.48,5,1,Estonia
UVA-Ensemble,inc case,4,EE,0.94,NA,0.6,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.76,0.62,0.2,0.6,0.1,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,1,0.84,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.59,0.61,0.4,0.6,0.59,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.64,0.79,0.4,0.4,0.72,5,1,Estonia
ILM-EKF,inc case,3,EE,0.53,0.5,0.4,1,0.23,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.46,0.44,0.2,1,0.37,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.73,1.27,0,0.4,1,5,1,Estonia
UMass-SemiMech,inc case,3,EE,0.79,0.85,0.2,0.6,0.74,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.57,0.79,0.2,0.4,0.66,5,1,Estonia
UVA-Ensemble,inc case,3,EE,1.49,NA,0.2,0.8,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.67,0.58,0.2,0.8,0.36,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,1,0.8,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.55,0.56,0.2,1,0.65,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.65,0.74,0.4,0.6,0.64,5,1,Estonia
ILM-EKF,inc case,2,EE,0.58,0.6,0.2,1,0.36,5,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.49,0.49,0.8,1,0.29,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.76,1.22,0.2,0.6,0.97,5,1,Estonia
UMass-SemiMech,inc case,2,EE,0.91,0.91,0.2,1,0.81,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.66,0.88,0.2,0.2,0.88,5,1,Estonia
UVA-Ensemble,inc case,2,EE,2.12,NA,0.2,0.8,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.58,0.58,0.4,0.6,0.32,5,1,Estonia
BIOCOMSC-Gompertz,inc case,1,EE,0.34,NA,0.75,1,NA,4,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0,1,0.78,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.55,0.51,0.4,1,0.61,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.67,0.64,0.6,0.8,0.58,5,1,Estonia
ILM-EKF,inc case,1,EE,0.69,0.66,0.4,1,0.48,5,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.45,0.42,0.6,1,0.32,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.93,1.23,0.2,0.8,0.89,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.3,NA,NA,NA,NA,5,1,Estonia
UMass-SemiMech,inc case,1,EE,0.94,0.83,0.2,1,0.66,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.82,0.91,0.2,0.2,0.88,5,1,Estonia
UVA-Ensemble,inc case,1,EE,2.92,NA,0.2,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.52,0.45,0.4,1,0.05,5,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.2,0.8,0.75,5,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.2,0.2,0.3,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0,0.6,0.92,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.27,0.28,0.4,0.8,0.66,5,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,0.78,0.73,0,0.8,0.96,5,1,Estonia
ILM-EKF,inc death,4,EE,0.19,0.24,0.8,1,0.16,5,1,Estonia
LANL-GrowthRate,inc death,4,EE,0.61,0.58,0.6,0.6,0.34,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.47,0.49,0.6,0.8,0.3,5,1,Estonia
UMass-MechBayes,inc death,4,EE,0.12,0.14,0.8,1,0.32,5,1,Estonia
UMass-SemiMech,inc death,4,EE,0.34,0.32,0.4,0.8,0.58,5,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.3,0.38,0,0.4,0.93,5,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.32,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0.38,0.34,0.2,1,0.34,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0,0.8,0.86,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.38,0.39,0.6,0.6,0.54,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.69,0.71,0.2,0.6,0.84,5,1,Estonia
ILM-EKF,inc death,3,EE,0.32,0.41,0.8,1,0.24,5,1,Estonia
LANL-GrowthRate,inc death,3,EE,0.95,1.11,0.2,0.4,0.36,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.3,0.29,0.8,1,0.02,5,1,Estonia
UMass-MechBayes,inc death,3,EE,0.26,0.23,0.6,1,0.28,5,1,Estonia
UMass-SemiMech,inc death,3,EE,0.37,0.38,0.4,0.8,0.61,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.4,0.54,0.2,0.4,0.8,5,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.3,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.39,0.39,0.6,1,0.45,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.2,1,0.72,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.62,0.67,0.6,1,0.48,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.8,0.79,0.6,1,0.57,5,1,Estonia
ILM-EKF,inc death,2,EE,0.48,0.83,0.8,1,0.22,5,1,Estonia
MUNI-ARIMA,inc death,2,EE,1.43,1.46,0.2,0.8,0.78,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.42,0.5,0.8,1,-0.24,5,1,Estonia
UMass-MechBayes,inc death,2,EE,0.33,0.37,0.6,1,0.26,5,1,Estonia
UMass-SemiMech,inc death,2,EE,0.67,0.62,0.6,1,0.45,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.65,0.83,0.2,0.2,0.88,5,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.3,NA,NA,NA,NA,5,1,Estonia
BIOCOMSC-Gompertz,inc death,1,EE,1.47,NA,0,0.75,NA,4,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.2,1,0.54,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.65,0.67,0.6,1,0.42,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.86,0.83,0.4,1,0.43,5,1,Estonia
ILM-EKF,inc death,1,EE,0.65,1.17,0.8,1,0.2,5,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.91,0.89,0.4,1,0.64,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.66,0.61,0.4,1,-0.42,5,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.86,NA,NA,NA,NA,5,1,Estonia
UMass-MechBayes,inc death,1,EE,0.45,0.44,0.6,1,0.24,5,1,Estonia
UMass-SemiMech,inc death,1,EE,0.47,0.5,0.6,1,0.3,5,1,Estonia
USC-SIkJalpha,inc death,1,EE,0.83,1.17,0.6,0.6,0.34,5,1,Estonia
USyd-OneModelMan,inc death,1,EE,0.52,NA,NA,NA,NA,5,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0,0.8,0.54,5,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.4,0.4,0.5,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,0.24,5,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.88,0.69,0.6,1,0.54,5,1,Spain
IEM_Health-CovidProject,inc death,4,ES,1.72,1.16,0.2,0.6,0.75,5,1,Spain
ILM-EKF,inc death,4,ES,1.53,1.03,0.4,0.4,0.62,5,1,Spain
LANL-GrowthRate,inc death,4,ES,0.62,0.33,0.4,1,0.1,5,1,Spain
RobertWalraven-ESG,inc death,4,ES,0.72,0.42,0.8,1,-0.06,5,1,Spain
