model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
IEM_Health-CovidProject,inc death,4,DE,0.5,0.7,0.4,1,0.48,5,1,Germany
ILM-EKF,inc death,4,DE,0.18,0.19,0.4,1,-0.56,5,1,Germany
ITWW-county_repro,inc death,4,DE,0.11,0.14,0.2,0.6,-0.87,5,1,Germany
Karlen-pypm,inc death,4,DE,0.13,0.14,0.4,1,-0.35,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.43,0.45,0.6,1,0.5,5,1,Germany
MUNI-ARIMA,inc death,4,DE,0.54,0.6,0.4,1,0.48,5,1,Germany
RobertWalraven-ESG,inc death,4,DE,0.31,0.37,0.6,1,0.36,5,1,Germany
UMass-MechBayes,inc death,4,DE,0.19,0.19,0,1,-0.72,5,1,Germany
UMass-SemiMech,inc death,4,DE,0.05,0.18,1,1,-0.12,5,1,Germany
USC-SIkJalpha,inc death,4,DE,0.1,0.13,0.6,0.6,-0.64,5,1,Germany
USyd-OneModelMan,inc death,4,DE,0.36,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.09,0.14,0.8,1,0.24,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,0.18,0.21,0.25,1,-0.8,4,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.2,0.26,0.4,0.8,0.56,5,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,0.18,0.24,0.4,1,-0.5,5,1,Germany
itwm-dSEIR,inc death,4,DE,0.35,0.49,0.2,0.4,-0.88,5,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.4,1,0.6,5,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.11,0.17,1,1,-0.02,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,0.2,0.21,0,0.8,-0.8,5,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.24,0.3,0.6,1,0.16,5,1,Germany
IEM_Health-CovidProject,inc death,3,DE,0.38,0.55,0.8,1,0.32,5,1,Germany
ILM-EKF,inc death,3,DE,0.2,0.23,0.4,1,-0.48,5,1,Germany
ITWW-county_repro,inc death,3,DE,0.18,0.28,0.2,0.2,-0.84,5,1,Germany
Karlen-pypm,inc death,3,DE,0.16,0.17,0,1,-0.56,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.51,0.52,0.4,1,0.58,5,1,Germany
MUNI-ARIMA,inc death,3,DE,0.55,0.59,0.6,1,0.44,5,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.26,0.35,0.8,1,0.24,5,1,Germany
UMass-MechBayes,inc death,3,DE,0.23,0.22,0,1,-0.76,5,1,Germany
UMass-SemiMech,inc death,3,DE,0.15,0.19,1,1,-0.32,5,1,Germany
USC-SIkJalpha,inc death,3,DE,0.13,0.17,0.6,0.6,-0.48,5,1,Germany
USyd-OneModelMan,inc death,3,DE,0.35,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.23,0.28,0.6,0.8,0.22,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.28,0.34,0.2,0.8,-0.83,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.3,0.42,0.4,0.6,0.62,5,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,0.31,0.32,0.2,1,-0.74,5,1,Germany
itwm-dSEIR,inc death,3,DE,0.41,0.57,0,0.2,-0.96,5,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.8,1,0.52,5,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.13,0.2,1,1,-0.26,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,0.31,0.37,0.2,0.6,-0.87,5,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.22,0.29,0.8,1,0.18,5,1,Germany
IEM_Health-CovidProject,inc death,2,DE,0.28,0.47,1,1,0.18,5,1,Germany
ILM-EKF,inc death,2,DE,0.31,0.3,0.8,1,-0.46,5,1,Germany
ITWW-county_repro,inc death,2,DE,0.33,0.49,0,0,-1,5,1,Germany
Karlen-pypm,inc death,2,DE,0.24,0.25,0.2,1,-0.6,5,1,Germany
LANL-GrowthRate,inc death,2,DE,0.3,0.33,0.25,0.75,-0.77,4,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.63,0.61,0.2,1,0.54,5,1,Germany
MUNI-ARIMA,inc death,2,DE,0.51,0.56,0.6,1,0.36,5,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.15,0.3,0.8,1,0.08,5,1,Germany
UMass-MechBayes,inc death,2,DE,0.33,0.31,0.2,1,-0.7,5,1,Germany
UMass-SemiMech,inc death,2,DE,0.33,0.29,0.2,1,-0.62,5,1,Germany
USC-SIkJalpha,inc death,2,DE,0.2,0.28,0.4,0.6,-0.6,5,1,Germany
USyd-OneModelMan,inc death,2,DE,0.31,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.24,0.28,0.6,0.8,0.04,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,0.55,0.64,0,0.4,-0.97,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.27,0.32,0.8,0.8,0.38,5,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,0.53,0.51,0,1,-0.82,5,1,Germany
itwm-dSEIR,inc death,2,DE,0.65,0.83,0,0.4,-0.94,5,1,Germany
BIOCOMSC-Gompertz,inc death,1,DE,0.65,NA,0.25,1,NA,4,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.6,1,0.54,5,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.27,0.33,0.8,1,-0.3,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,0.54,0.62,0,0.4,-0.59,5,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.19,0.31,0.8,1,0.16,5,1,Germany
IEM_Health-CovidProject,inc death,1,DE,0.32,0.56,1,1,0.16,5,1,Germany
ILM-EKF,inc death,1,DE,0.4,0.46,1,1,-0.26,5,1,Germany
ITWW-county_repro,inc death,1,DE,0.53,0.62,0,0.4,-0.97,5,1,Germany
Imperial-DeCa,inc death,1,DE,0.82,1.05,0,0.2,-0.98,5,1,Germany
Imperial-RtI0,inc death,1,DE,0.6,0.56,0,0.8,0.81,5,1,Germany
Imperial-sbkp,inc death,1,DE,0.39,0.4,0.4,0.8,0.36,5,1,Germany
Karlen-pypm,inc death,1,DE,0.36,0.34,0.4,1,-0.52,5,1,Germany
LANL-GrowthRate,inc death,1,DE,0.46,0.45,0.8,0.8,-0.48,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,0.49,0.48,1,1,0.14,5,1,Germany
MUNI-ARIMA,inc death,1,DE,0.72,0.64,0.6,1,0.28,5,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.2,0.34,1,1,-0,5,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,0.69,NA,NA,NA,NA,5,1,Germany
UMass-MechBayes,inc death,1,DE,0.63,0.5,0.4,1,-0.62,5,1,Germany
UMass-SemiMech,inc death,1,DE,0.68,0.52,0.2,1,-0.64,5,1,Germany
USC-SIkJalpha,inc death,1,DE,0.36,0.38,0.2,0.2,0.36,5,1,Germany
USyd-OneModelMan,inc death,1,DE,0.39,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.41,0.42,0.4,0.8,0.18,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,1,DE,1.02,0.94,0,0.4,-0.94,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.36,0.43,0.4,0.8,0.5,5,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,0.97,0.76,0,1,-0.72,5,1,Germany
itwm-dSEIR,inc death,1,DE,1.25,1.28,0,0.6,-0.88,5,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,0.89,NA,0.4,1,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.2,1,0.33,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.99,1.12,0,0.4,0.2,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.05,1.3,0,0.2,0.21,5,1,Denmark
ILM-EKF,inc case,2,DK,1.14,1.3,0,0.4,0.21,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.8,1.01,0.25,0.5,-0.31,4,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.85,0.8,0.2,0.8,0.15,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.01,1.3,0,0.2,0.18,5,1,Denmark
UMass-SemiMech,inc case,2,DK,0.94,0.96,0,0.8,0.17,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.81,1.17,0.2,0.2,0.32,5,1,Denmark
UVA-Ensemble,inc case,2,DK,1.2,NA,0.2,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.3,1.45,0,0.4,0.18,5,1,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,0.55,NA,0.4,1,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0,1,0.18,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.87,0.89,0.2,0.4,0.07,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.09,1.39,0,0.2,0.16,5,1,Denmark
ILM-EKF,inc case,1,DK,1.19,1.39,0.2,0.2,0.08,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.55,0.53,0.2,0.8,-0.37,5,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.5,0.48,0.4,1,0.01,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.07,1.37,0.2,0.2,0.04,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.67,NA,NA,NA,NA,5,1,Denmark
UMass-SemiMech,inc case,1,DK,0.82,0.75,0.4,1,0.04,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.91,1.26,0,0,0.2,5,1,Denmark
UVA-Ensemble,inc case,1,DK,1.77,NA,0.2,0.6,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.06,1.12,0.4,0.6,0.11,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.2,1,0.7,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.11,1.16,0.2,0.6,0.67,5,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.18,1.3,0.2,0.4,0.66,5,1,Denmark
ILM-EKF,inc case,4,DK,1.6,1.7,0,0.6,0.63,5,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.1,1.01,0,1,0.55,5,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.03,1.35,0,0,0.6,5,1,Denmark
UMass-SemiMech,inc case,4,DK,0.84,0.94,0.4,0.8,0.6,5,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.02,1.24,0,0,0.6,5,1,Denmark
UVA-Ensemble,inc case,4,DK,0.98,NA,0.2,0.4,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.11,1.22,0.2,0.6,0.69,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0,1,0.52,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,0.93,1.11,0.2,0.4,0.36,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.07,1.31,0,0.2,0.56,5,1,Denmark
ILM-EKF,inc case,3,DK,1.21,1.42,0.2,0.2,0.44,5,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.87,0.87,0.2,1,0.28,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1,1.36,0,0.2,0.24,5,1,Denmark
UMass-SemiMech,inc case,3,DK,0.83,0.92,0.4,0.6,0.37,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,0.77,1.1,0.2,0.2,0.32,5,1,Denmark
UVA-Ensemble,inc case,3,DK,1.13,NA,0,0.6,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.17,1.38,0.2,0.4,0.47,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.04,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.4,0.82,0.8,0.8,0.38,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.47,0.86,0.4,0.8,0.06,5,1,Denmark
ILM-EKF,inc death,4,DK,1.37,1.45,0.8,1,0.38,5,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.58,0.95,0.8,1,0.18,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,0.79,0.36,1,1,-0.18,5,1,Denmark
UMass-MechBayes,inc death,4,DK,2.19,1.05,0.4,0.8,0.6,5,1,Denmark
UMass-SemiMech,inc death,4,DK,1.58,0.91,0.2,0.8,0.66,5,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.86,0.59,0.2,0.6,0.24,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,1.18,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,0.7,0.68,0.4,1,0.53,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,0.1,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.33,0.59,0.6,1,0.34,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.28,0.59,0.6,1,0.2,5,1,Denmark
ILM-EKF,inc death,3,DK,1.2,1.24,0.8,1,0.24,5,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.9,0.94,0.8,1,0.24,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.47,0.41,0.6,1,-0.06,5,1,Denmark
UMass-MechBayes,inc death,3,DK,1.84,0.76,0.2,1,0.35,5,1,Denmark
UMass-SemiMech,inc death,3,DK,1.6,0.76,0.6,0.8,0.52,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.8,0.47,0.4,0.6,0,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.33,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.2,0.53,0.6,1,0.26,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,0.04,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.75,0.53,0.8,1,0.2,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.87,0.68,0.4,0.8,0.1,5,1,Denmark
ILM-EKF,inc death,2,DK,0.58,1.31,0.8,1,0.12,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.58,0.64,0.75,1,0.3,4,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.08,1.06,0.6,1,0.1,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,0.67,0.53,1,1,-0.04,5,1,Denmark
UMass-MechBayes,inc death,2,DK,0.83,0.6,0.4,1,0.24,5,1,Denmark
UMass-SemiMech,inc death,2,DK,1.07,0.76,0.4,1,0.37,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.56,0.61,0.4,0.4,0.12,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.22,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,0.89,0.54,0.6,1,-0.02,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,1,1,0.06,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.64,0.73,0.6,1,0.04,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.45,0.82,0.4,0.4,-0.13,5,1,Denmark
ILM-EKF,inc death,1,DK,0.73,1.18,0.8,1,0.08,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.55,0.64,0.6,1,0.12,5,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.36,1.18,0.2,1,0.07,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.87,0.91,0.4,1,-0.04,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.23,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,0.36,0.64,0.6,1,0.06,5,1,Denmark
UMass-SemiMech,inc death,1,DK,0.68,0.64,0.6,1,0.18,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.68,1.09,0.2,0.2,0,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.09,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.48,0.64,0.6,1,-0.07,5,1,Denmark
BIOCOMSC-Gompertz,inc case,2,EE,0.31,NA,0.8,1,NA,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.6,1,0.34,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.45,0.45,0.4,0.8,0.1,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.38,0.43,0.6,0.8,0.02,5,1,Estonia
ILM-EKF,inc case,2,EE,0.67,0.62,0.2,1,0.13,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.46,0.58,0.5,0.75,-0.6,4,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.3,0.4,0.8,1,-0.3,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.25,1.2,0.2,1,0.29,5,1,Estonia
UMass-SemiMech,inc case,2,EE,0.75,0.73,0,0.8,0.57,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.39,0.54,0.2,0.2,0.08,5,1,Estonia
UVA-Ensemble,inc case,2,EE,1.23,NA,1,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.59,0.77,0.4,0.4,-0.64,5,1,Estonia
BIOCOMSC-Gompertz,inc case,1,EE,0.58,NA,0.6,1,NA,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.4,1,0.2,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.7,0.57,0.2,1,0.04,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.65,0.64,0.4,0.8,-0.06,5,1,Estonia
ILM-EKF,inc case,1,EE,0.96,0.84,0.2,1,0.01,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.64,0.56,0.6,1,-0.54,5,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.43,0.43,0.6,1,-0,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.84,1.66,0.2,1,0.13,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.6,NA,NA,NA,NA,5,1,Estonia
UMass-SemiMech,inc case,1,EE,0.81,0.72,0.2,0.8,0.36,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.71,0.74,0,0,0.2,5,1,Estonia
UVA-Ensemble,inc case,1,EE,3.16,NA,0.8,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.56,0.53,0.2,0.8,-0.37,5,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.4,1,0.62,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.44,0.48,0.4,0.6,0.51,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.63,0.76,0.4,0.6,0.34,5,1,Estonia
ILM-EKF,inc case,4,EE,0.47,0.49,0.2,1,0.44,5,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.23,0.26,0.8,1,-0.12,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.86,0.96,0,0.6,0.86,5,1,Estonia
UMass-SemiMech,inc case,4,EE,0.73,0.82,0.2,0.4,0.81,5,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.5,0.68,0.2,0.2,0.32,5,1,Estonia
UVA-Ensemble,inc case,4,EE,1.23,NA,0.2,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.22,0.28,0.2,0.4,-0.42,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.4,1,0.5,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.44,0.45,0.2,0.8,0.32,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.53,0.6,0.6,0.8,0.19,5,1,Estonia
ILM-EKF,inc case,3,EE,0.57,0.55,0.2,1,0.27,5,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.32,0.33,1,1,-0.16,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.12,1.14,0,0.8,0.58,5,1,Estonia
UMass-SemiMech,inc case,3,EE,0.74,0.78,0.2,0.6,0.78,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.42,0.6,0.2,0.2,0.08,5,1,Estonia
UVA-Ensemble,inc case,3,EE,1.02,NA,0.8,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.4,0.42,0,0.8,-0.54,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.4,1,0.64,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.56,0.67,0.2,0.4,0.84,5,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,0.79,0.81,0.4,0.6,0.65,5,1,Estonia
ILM-EKF,inc death,4,EE,0.4,0.56,0.2,0.8,0.71,5,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.9,0.97,0.2,1,0.66,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.11,0.22,1,1,0.04,5,1,Estonia
UMass-MechBayes,inc death,4,EE,0.29,0.31,0.2,0.8,0.68,5,1,Estonia
UMass-SemiMech,inc death,4,EE,0.57,0.69,0.2,0.6,0.82,5,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.51,0.78,0.2,0.4,0.72,5,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.24,NA,NA,NA,NA,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.4,1,0.54,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.59,0.7,0.2,0.4,0.78,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.59,0.74,0.2,0.6,0.72,5,1,Estonia
ILM-EKF,inc death,3,EE,0.58,0.65,0.4,1,0.62,5,1,Estonia
MUNI-ARIMA,inc death,3,EE,1.22,1.13,0.2,0.8,0.38,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.19,0.26,1,1,0.04,5,1,Estonia
UMass-MechBayes,inc death,3,EE,0.3,0.35,0.4,1,0.63,5,1,Estonia
UMass-SemiMech,inc death,3,EE,0.58,0.57,0.2,0.6,0.68,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.62,0.96,0.2,0.2,0.8,5,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.35,NA,NA,NA,NA,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.6,1,0.42,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.6,0.76,0.4,0.8,0.58,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.6,0.62,0.6,0.8,0.5,5,1,Estonia
ILM-EKF,inc death,2,EE,0.65,0.92,0.4,1,0.5,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.6,2.53,0,0.5,0.88,4,1,Estonia
MUNI-ARIMA,inc death,2,EE,1.2,1.26,0.6,0.8,0.26,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.1,0.23,1,1,0.02,5,1,Estonia
UMass-MechBayes,inc death,2,EE,0.48,0.53,0.4,1,0.57,5,1,Estonia
UMass-SemiMech,inc death,2,EE,0.4,0.6,0.4,1,0.55,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.67,0.69,0.6,0.6,0.4,5,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.35,NA,NA,NA,NA,5,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.6,1,0.24,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.64,0.6,0.4,1,0.48,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.71,0.69,0.4,0.8,0.57,5,1,Estonia
ILM-EKF,inc death,1,EE,0.69,1.02,0.4,1,0.42,5,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.6,1.93,0.2,0.6,0.73,5,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.5,0.51,0.4,1,-0.02,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.14,0.31,1,1,0.02,5,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.5,NA,NA,NA,NA,5,1,Estonia
UMass-MechBayes,inc death,1,EE,0.57,0.62,0.4,1,0.52,5,1,Estonia
UMass-SemiMech,inc death,1,EE,0.57,0.51,0.4,1,0.46,5,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.05,1.18,0.2,0.2,0.32,5,1,Estonia
USyd-OneModelMan,inc death,1,EE,0.43,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.38,0.55,0.75,1,0.28,4,1,Estonia
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,0.2,5,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.52,0.42,0.8,1,0.44,5,1,Spain
IEM_Health-CovidProject,inc death,4,ES,1.58,0.88,0.2,1,0.75,5,1,Spain
MUNI-ARIMA,inc death,4,ES,0.99,0.55,0.8,1,0.42,5,1,Spain
RobertWalraven-ESG,inc death,4,ES,0.45,0.25,0.6,1,0.5,5,1,Spain
UB-BSLCoV,inc death,4,ES,0.38,0.87,1,1,0.1,5,1,Spain
UMass-MechBayes,inc death,4,ES,0.93,0.52,0.2,1,0.7,5,1,Spain
UMass-SemiMech,inc death,4,ES,0.64,0.65,1,1,0.34,5,1,Spain
USC-SIkJalpha,inc death,4,ES,0.27,0.15,0.6,0.8,-0.22,5,1,Spain
USyd-OneModelMan,inc death,4,ES,0.77,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,0.3,0.38,1,1,0.08,5,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,0.14,5,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.57,0.35,0.6,1,0.28,5,1,Spain
IEM_Health-CovidProject,inc death,3,ES,1.34,0.62,0.6,1,0.56,5,1,Spain
ILM-EKF,inc death,3,ES,0.8,0.34,0.25,1,0.62,4,1,Spain
MUNI-ARIMA,inc death,3,ES,0.89,0.49,0.6,1,0.28,5,1,Spain
RobertWalraven-ESG,inc death,3,ES,0.67,0.29,0.4,1,0.18,5,1,Spain
UB-BSLCoV,inc death,3,ES,0.53,0.54,1,1,0.04,5,1,Spain
UMass-MechBayes,inc death,3,ES,1.06,0.51,0.6,1,0.56,5,1,Spain
UMass-SemiMech,inc death,3,ES,0.71,0.52,1,1,0.32,5,1,Spain
UNED-PreCoV2,inc death,3,ES,0.9,0.76,1,1,0.18,5,1,Spain
USC-SIkJalpha,inc death,3,ES,0.68,0.34,0.4,0.4,-0.76,5,1,Spain
USyd-OneModelMan,inc death,3,ES,1.09,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,0.44,0.4,1,1,0.16,5,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,1,1,0.18,5,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.85,0.42,0.6,1,0.3,5,1,Spain
IEM_Health-CovidProject,inc death,2,ES,1.72,0.71,0.6,1,0.42,5,1,Spain
