model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc case,1,DE,1.26,NA,0.2,0.2,NA,5,1,Germany
SDSC_ISG-TrendModel,inc case,1,DE,0.93,NA,NA,NA,NA,5,1,Germany
UMass-SemiMech,inc case,1,DE,0.96,1.02,0.6,1,-0.14,5,1,Germany
UNIPV-BayesINGARCHX,inc case,1,DE,0.58,0.6,0.4,0.6,0.2,5,1,Germany
USC-SIkJalpha,inc case,1,DE,1.12,1.41,0.6,0.6,0.48,5,1,Germany
UVA-Ensemble,inc case,1,DE,2.88,NA,0.2,0.2,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,1,DE,0.74,0.61,0.4,0.8,0.28,5,1,Germany
epiforecasts-EpiExpert_Rt,inc case,1,DE,0.91,0.85,0.75,1,-0.11,4,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,1.58,1.38,0.4,0.8,0.54,5,1,Germany
itwm-dSEIR,inc case,1,DE,0.61,0.68,0.2,0.4,0.7,5,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0.8,1,-0.14,5,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0.2,0.2,0.32,5,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.8,1,-0.28,5,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,1.49,1.46,0.6,1,0.22,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,3.28,3.48,0.2,0.6,0.35,5,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,1.14,NA,NA,NA,NA,5,1,Germany
IEM_Health-CovidProject,inc death,4,DE,2.98,2.5,0.4,1,-0.5,5,1,Germany
ILM-EKF,inc death,4,DE,3.28,2.91,0.4,1,0.54,5,1,Germany
ITWW-county_repro,inc death,4,DE,2.21,2.65,0,0.2,0.61,5,1,Germany
Karlen-pypm,inc death,4,DE,2.27,2.21,0.4,0.8,0.56,5,1,Germany
LANL-GrowthRate,inc death,4,DE,2.9,2.77,0.2,0.8,-0.46,5,1,Germany
LeipzigIMISE-SECIR,inc death,4,DE,3.91,4.85,0.5,1,0.25,4,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.92,1.04,0.6,1,-0.38,5,1,Germany
RobertWalraven-ESG,inc death,4,DE,2.82,3.15,0,0.4,-0.57,5,1,Germany
UMass-MechBayes,inc death,4,DE,1.14,1.29,0.75,1,-0.35,4,1,Germany
UMass-SemiMech,inc death,4,DE,0.75,1.1,1,1,-0.2,4,1,Germany
USC-SIkJalpha,inc death,4,DE,1.89,1.79,0.8,0.8,0.28,5,1,Germany
USyd-OneModelMan,inc death,4,DE,3.01,NA,NA,NA,NA,4,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,1.41,1.24,0,1,0.17,5,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,3.79,3.73,0.4,1,0.69,5,1,Germany
itwm-dSEIR,inc death,4,DE,2.38,2.27,0.2,1,0.67,5,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.8,1,-0.22,5,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,1.15,1.13,0.6,1,0.18,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,2.72,3.4,0.2,0.4,0.26,5,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,1.22,1.55,NA,NA,0.9,5,1,Germany
IEM_Health-CovidProject,inc death,3,DE,2.37,1.98,0.4,1,-0.26,5,1,Germany
ILM-EKF,inc death,3,DE,1.78,1.59,0.4,1,0.42,5,1,Germany
ITWW-county_repro,inc death,3,DE,1.06,1.23,0,0.2,0.56,5,1,Germany
Karlen-pypm,inc death,3,DE,1.53,1.69,0.4,0.8,0.52,5,1,Germany
LANL-GrowthRate,inc death,3,DE,2.63,2.33,0,0.8,-0.18,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.99,0.94,0.8,1,-0.38,5,1,Germany
RobertWalraven-ESG,inc death,3,DE,2.24,2.41,0,0.6,-0.25,5,1,Germany
UMass-MechBayes,inc death,3,DE,1.18,1.12,0.8,1,-0.4,5,1,Germany
UMass-SemiMech,inc death,3,DE,0.93,0.99,0.8,1,-0.18,5,1,Germany
USC-SIkJalpha,inc death,3,DE,1.34,1.39,0.6,0.8,0.32,5,1,Germany
USyd-OneModelMan,inc death,3,DE,2.66,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,1.39,1.2,0,0.8,0.14,5,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,2.73,2.61,0.4,0.8,0.66,5,1,Germany
itwm-dSEIR,inc death,3,DE,1.43,1.33,0.2,1,0.63,5,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.8,1,-0.14,5,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,1.05,0.9,0.6,1,0.06,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,2.4,2.75,0,0.4,-0.08,5,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,1.19,0.87,NA,NA,0.75,5,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.73,1.56,0.6,1,-0.2,5,1,Germany
ILM-EKF,inc death,2,DE,1.22,1.17,1,1,0.24,5,1,Germany
ITWW-county_repro,inc death,2,DE,0.73,0.79,0,0.4,-0.5,5,1,Germany
Karlen-pypm,inc death,2,DE,1.36,1.5,0.4,0.8,0.49,5,1,Germany
LANL-GrowthRate,inc death,2,DE,2.19,1.91,0.4,0.8,-0.34,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1.36,1.19,0.4,1,-0.26,5,1,Germany
RobertWalraven-ESG,inc death,2,DE,1.56,1.49,0.2,0.8,-0.03,5,1,Germany
UMass-MechBayes,inc death,2,DE,1.5,1.2,0.6,1,-0.52,5,1,Germany
UMass-SemiMech,inc death,2,DE,0.89,1.02,0.8,1,-0.28,5,1,Germany
USC-SIkJalpha,inc death,2,DE,1.1,1.08,0.8,0.8,0.26,5,1,Germany
USyd-OneModelMan,inc death,2,DE,2.29,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,1.41,1.22,0.2,0.8,0.34,5,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,1.48,1.42,0.4,1,0.48,5,1,Germany
itwm-dSEIR,inc death,2,DE,0.92,0.81,0.6,1,0.5,5,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.6,1,0.06,5,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.64,0.81,1,1,-0,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,2.7,2.91,0.2,0.2,-0.08,5,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.65,0.52,NA,NA,0.53,5,1,Germany
IEM_Health-CovidProject,inc death,1,DE,1.89,1.6,0.8,1,-0.14,5,1,Germany
ILM-EKF,inc death,1,DE,0.92,1.34,1,1,0.24,5,1,Germany
ITWW-county_repro,inc death,1,DE,1.73,1.85,0.2,0.4,-0.82,5,1,Germany
Karlen-pypm,inc death,1,DE,1.74,1.37,0.4,1,0.54,5,1,Germany
LANL-GrowthRate,inc death,1,DE,1.58,1.14,0.4,1,-0.16,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,1.72,1.43,0.6,1,-0.32,5,1,Germany
RobertWalraven-ESG,inc death,1,DE,1.23,1.01,0.6,1,-0.05,5,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,1.6,NA,NA,NA,NA,5,1,Germany
UMass-MechBayes,inc death,1,DE,1.9,1.34,0.8,1,-0.46,5,1,Germany
UMass-SemiMech,inc death,1,DE,1.07,1.17,1,1,-0.26,5,1,Germany
USC-SIkJalpha,inc death,1,DE,1.09,0.99,0.6,1,0.02,5,1,Germany
USyd-OneModelMan,inc death,1,DE,1.67,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.97,0.86,0.8,0.8,0.52,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,1,DE,1.69,1.51,0.5,1,0.6,4,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,0.77,1.15,1,1,-0,5,1,Germany
itwm-dSEIR,inc death,1,DE,1.07,1,0.4,1,0.46,5,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0,0.8,-0.76,5,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.8,1,0.26,5,1,Germany
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.6,1,-0.28,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.11,1.03,0.8,1,-0.12,5,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,0.9,1.14,0.8,1,0.18,5,1,Denmark
ILM-EKF,inc case,4,DK,1.16,1.14,0.8,1,-0.02,5,1,Denmark
LANL-GrowthRate,inc case,4,DK,0.84,0.8,0.6,1,-0.3,5,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.37,NA,0.2,0.4,NA,5,1,Denmark
UMass-SemiMech,inc case,4,DK,1.22,1.57,0.75,0.75,-0.32,4,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.16,1.52,0,0.2,-0.24,5,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.46,1.48,0.6,1,-0.3,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.4,1,-0.42,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,0.71,0.77,0.8,1,-0.28,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,0.73,0.98,0.8,1,-0.02,5,1,Denmark
ILM-EKF,inc case,3,DK,0.42,0.71,1,1,-0.2,5,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.79,0.81,0.6,1,-0.45,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.38,NA,0,0.6,NA,5,1,Denmark
UMass-SemiMech,inc case,3,DK,1.02,1.28,0.8,0.8,-0.36,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,0.83,1.05,0,0.2,-0.68,5,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.18,1.21,0.6,1,-0.42,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.6,1,-0.32,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.84,0.83,0.8,1,-0.2,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.01,0.95,0.4,1,-0.04,5,1,Denmark
ILM-EKF,inc case,2,DK,0.54,0.77,0.8,1,-0.14,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.88,0.87,0.6,1,-0.44,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.14,NA,0.4,0.8,NA,5,1,Denmark
UMass-SemiMech,inc case,2,DK,0.92,1.09,0.8,1,-0.24,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.02,1.16,0.2,0.4,-0.5,5,1,Denmark
UVA-Ensemble,inc case,2,DK,1.01,NA,0.4,0.6,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,0.91,0.9,0.8,1,-0.28,5,1,Denmark
DSMPG-bayes,inc case,1,DK,0.89,0.71,0.5,1,0.07,4,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.4,1,-0.44,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.99,0.96,1,1,-0.24,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.98,0.98,0.8,1,-0.12,5,1,Denmark
ILM-EKF,inc case,1,DK,0.89,0.85,0.6,1,-0.2,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,1.26,1.18,1,1,-0.36,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.04,NA,0.4,0.8,NA,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.5,NA,NA,NA,NA,5,1,Denmark
UMass-SemiMech,inc case,1,DK,1.24,1.38,0.8,1,-0.24,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.75,0.81,0.6,0.6,-0.5,5,1,Denmark
UVA-Ensemble,inc case,1,DK,1.22,NA,0.4,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,0.8,0.87,1,1,-0.18,5,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.8,1,-0.22,5,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.2,0.4,-0.02,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.02,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.6,0.75,0.6,1,0.2,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,3.33,1.3,0.4,1,-0.14,5,1,Denmark
ILM-EKF,inc death,4,DK,2.27,1.19,0.8,1,0.28,5,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.2,0.57,0.4,1,0.13,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.81,0.74,0.8,1,-0.3,5,1,Denmark
UMass-MechBayes,inc death,4,DK,2.07,0.87,0.25,1,0.25,4,1,Denmark
UMass-SemiMech,inc death,4,DK,2.8,1.28,0,1,0.5,4,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.6,0.77,0.4,0.6,0.4,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,8.07,NA,NA,NA,NA,4,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.56,1.1,0.4,1,0.3,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.8,1,0.08,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.85,0.78,0.6,0.8,0.18,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.5,1.22,0.2,0.8,0.08,5,1,Denmark
ILM-EKF,inc death,3,DK,0.85,1.07,0.8,1,0.22,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.66,0.67,0.4,0.8,0.09,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.24,1.04,0.6,0.8,-0.12,5,1,Denmark
UMass-MechBayes,inc death,3,DK,0.74,0.67,0.6,1,0.31,5,1,Denmark
UMass-SemiMech,inc death,3,DK,1,0.81,0.6,0.8,0.62,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.79,0.93,0.2,0.4,0.08,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,3.31,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,0.94,0.78,0.6,0.8,0.16,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.4,1,0.12,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.78,0.92,0.4,0.8,0.27,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.89,1.04,0.6,0.6,0.2,5,1,Denmark
ILM-EKF,inc death,2,DK,0.71,1.12,0.6,1,0.26,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.54,0.73,0.4,0.6,0.12,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,0.99,1.15,0.2,0.6,0.07,5,1,Denmark
UMass-MechBayes,inc death,2,DK,0.69,0.73,0.4,0.8,0.3,5,1,Denmark
UMass-SemiMech,inc death,2,DK,0.78,1.08,0.4,0.4,0.53,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.92,1.27,0.2,0.2,0.08,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.19,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,0.8,0.96,0.4,0.8,0.32,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.4,1,0.08,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1,1.06,0.4,1,0.32,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.07,1.06,0.4,0.8,0.33,5,1,Denmark
ILM-EKF,inc death,1,DK,1,1.53,0.6,1,0.24,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.84,0.82,0.4,1,0.14,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.3,1.24,0.2,1,0.3,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,0.99,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,0.7,1,0.4,0.8,0.28,5,1,Denmark
UMass-SemiMech,inc death,1,DK,1.14,1.24,0.2,0.6,0.44,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.95,1.53,0.2,0.2,0.4,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.27,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.14,1.18,0.4,0.8,0.33,5,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.4,1,0.03,5,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.6,0.6,0.34,5,1,Denmark
DSMPG-bayes,inc case,4,EE,0.62,0.44,0.8,0.8,-0.02,5,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,0.4,0.95,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.63,0.5,0.6,0.8,0.26,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.82,0.66,0.2,0.6,0.58,5,1,Estonia
ILM-EKF,inc case,4,EE,1.12,0.85,0.2,0.8,0.17,5,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.54,0.44,0.6,0.8,0.48,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.74,NA,0.2,0.2,NA,5,1,Estonia
UMass-SemiMech,inc case,4,EE,0.4,0.69,0.5,1,0.16,4,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.63,0.61,0.4,0.4,-0.06,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.39,0.28,0.2,0.6,-0.41,5,1,Estonia
DSMPG-bayes,inc case,3,EE,0.35,0.25,0.4,1,-0.3,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,0.4,0.9,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.34,0.3,0.6,1,-0,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.5,0.45,0.6,0.8,0.4,5,1,Estonia
ILM-EKF,inc case,3,EE,0.63,0.51,0.4,0.8,-0.08,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.21,0.22,0.8,1,-0.1,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.7,NA,0.2,0.4,NA,5,1,Estonia
UMass-SemiMech,inc case,3,EE,0.56,0.47,0.6,0.8,0.22,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.39,0.38,0.4,0.8,-0.26,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.35,0.29,0.4,0.8,-0.59,5,1,Estonia
DSMPG-bayes,inc case,2,EE,0.33,0.31,0.6,1,-0.44,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,0.8,0.85,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.25,0.29,0.8,1,-0.18,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.47,0.47,0.6,1,0.18,5,1,Estonia
ILM-EKF,inc case,2,EE,0.53,0.42,0.4,1,-0.34,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.53,0.43,0.6,1,-0.52,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.66,NA,0,0.4,NA,5,1,Estonia
UMass-SemiMech,inc case,2,EE,0.48,0.43,0.6,1,0.18,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.27,0.38,1,1,-0.04,5,1,Estonia
UVA-Ensemble,inc case,2,EE,2.58,NA,0.4,0.6,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.51,0.41,0.4,1,-0.49,5,1,Estonia
DSMPG-bayes,inc case,1,EE,0.55,0.44,0.4,1,-0.14,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.2,0.8,0.68,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.59,0.48,1,1,-0.02,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.61,0.54,1,1,0.18,5,1,Estonia
ILM-EKF,inc case,1,EE,0.73,0.59,0.8,1,-0.32,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.93,0.77,0.4,1,-0.5,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.91,NA,0.2,0.4,NA,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.75,NA,NA,NA,NA,5,1,Estonia
UMass-SemiMech,inc case,1,EE,0.98,0.84,0.6,1,0.18,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.51,0.47,0.4,0.4,0.6,5,1,Estonia
UVA-Ensemble,inc case,1,EE,3.74,NA,0.4,0.8,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.71,0.61,0.4,0.8,-0.12,5,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.2,0.6,0.8,5,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.6,0.6,0.12,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0,0.2,0.94,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.38,0.28,0.8,1,0.48,5,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.36,0.99,0.2,1,0.78,5,1,Estonia
ILM-EKF,inc death,4,EE,0.58,0.47,0.8,1,0.26,5,1,Estonia
LANL-GrowthRate,inc death,4,EE,0.28,0.23,0.6,1,0,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.72,0.65,0,0.4,0.59,5,1,Estonia
UMass-MechBayes,inc death,4,EE,0.24,0.22,0.75,1,0.28,4,1,Estonia
UMass-SemiMech,inc death,4,EE,0.44,0.34,0.25,1,0.52,4,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.33,0.29,0.6,1,0.5,5,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.94,NA,NA,NA,NA,4,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0.28,0.19,0.8,1,-0.26,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0,0.2,0.99,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.34,0.27,0.8,1,0.38,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.07,0.84,0.2,0.8,0.79,5,1,Estonia
ILM-EKF,inc death,3,EE,0.25,0.36,1,1,0.1,5,1,Estonia
LANL-GrowthRate,inc death,3,EE,0.41,0.39,0.4,1,-0.16,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.64,0.65,0.2,0.6,0.76,5,1,Estonia
UMass-MechBayes,inc death,3,EE,0.37,0.29,0.4,1,0.2,5,1,Estonia
UMass-SemiMech,inc death,3,EE,0.32,0.27,0.6,1,0.47,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.25,0.31,0.6,0.6,0.54,5,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.76,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.27,0.21,0.8,1,-0.2,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.2,0.4,0.88,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.29,0.29,0.8,1,0.24,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.94,0.79,0.4,0.8,0.69,5,1,Estonia
ILM-EKF,inc death,2,EE,0.21,0.46,1,1,0.02,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,0.5,0.42,0.2,1,-0.01,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.75,0.79,0.4,0.6,0.67,5,1,Estonia
UMass-MechBayes,inc death,2,EE,0.29,0.25,0.6,1,0,5,1,Estonia
UMass-SemiMech,inc death,2,EE,0.31,0.24,0.8,1,0.3,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.25,0.32,0.6,0.6,0.38,5,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.63,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.3,0.25,0.6,1,-0.02,5,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.2,0.6,0.72,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.45,0.39,0.8,1,0.25,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.92,0.73,0.4,0.8,0.64,5,1,Estonia
ILM-EKF,inc death,1,EE,0.41,0.75,1,1,0.04,5,1,Estonia
LANL-GrowthRate,inc death,1,EE,0.95,0.71,0,0.8,0.48,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.05,0.96,0,0.4,0.58,5,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.21,NA,NA,NA,NA,5,1,Estonia
UMass-MechBayes,inc death,1,EE,0.31,0.31,0.8,1,0.16,5,1,Estonia
UMass-SemiMech,inc death,1,EE,0.41,0.33,0.8,1,0.1,5,1,Estonia
USC-SIkJalpha,inc death,1,EE,0.39,0.33,0.4,0.4,0.44,5,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.05,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.33,0.31,0.8,1,0.22,5,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.6,1,0.34,5,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.6,1,0.26,5,1,Estonia
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.8,1,-0.14,5,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,1.2,1.14,0.4,1,0.32,5,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.73,1.56,0.4,0.8,-0.2,5,1,Spain
ILM-EKF,inc case,4,ES,5.79,6.01,0,0.2,0.99,5,1,Spain
LANL-GrowthRate,inc case,4,ES,1.25,1.01,0.4,1,-0.61,5,1,Spain
RobertWalraven-ESG,inc case,4,ES,1.92,NA,0.4,0.6,NA,5,1,Spain
UNIPV-BayesINGARCHX,inc case,4,ES,2.76,3.78,0,0,1,5,1,Spain
USC-SIkJalpha,inc case,4,ES,1.57,1.76,0.2,0.6,-0.16,5,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0.8,1,-0.04,5,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,0.96,1.13,0.8,1,0.48,5,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.57,1.61,0.2,0.8,0.04,5,1,Spain
ILM-EKF,inc case,3,ES,5.05,5.94,0.2,0.2,0.72,5,1,Spain
LANL-GrowthRate,inc case,3,ES,1.2,1.13,0.6,1,-0.54,5,1,Spain
RobertWalraven-ESG,inc case,3,ES,1.35,NA,0.4,0.6,NA,5,1,Spain
UMass-SemiMech,inc case,3,ES,1,1.28,0.75,1,-0.18,4,1,Spain
UNED-PreCoV2,inc case,3,ES,1.1,2.31,1,1,0.02,5,1,Spain
UNIPV-BayesINGARCHX,inc case,3,ES,2.06,3.01,0,0,1,5,1,Spain
USC-SIkJalpha,inc case,3,ES,0.96,1.3,0.2,0.6,-0.2,5,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.4,1,0.08,5,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,0.73,0.96,1,1,0.12,5,1,Spain
