model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
ILM-EKF,inc death,1,DE,0.9,0.93,0.84,1,0.07,19,1,Germany
ITWW-county_repro,inc death,1,DE,1.02,1.14,0.05,0.32,-0.82,19,1,Germany
Imperial-DeCa,inc death,1,DE,1.26,1.64,0.07,0.13,-0.23,15,1,Germany
Imperial-RtI0,inc death,1,DE,0.92,1.01,0.13,0.53,0.56,15,1,Germany
Imperial-sbkp,inc death,1,DE,0.57,0.63,0.2,0.73,0.33,15,1,Germany
Karlen-pypm,inc death,1,DE,0.95,0.79,0.58,1,0.17,19,1,Germany
LANL-GrowthRate,inc death,1,DE,1.01,0.8,0.5,0.89,-0.19,18,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,0.94,0.87,0.84,1,0.05,19,1,Germany
MUNI-ARIMA,inc death,1,DE,0.76,1.17,0.55,1,0.35,11,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.93,0.8,0.74,0.95,-0.15,19,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,1.02,NA,NA,NA,NA,16,1,Germany
UMass-MechBayes,inc death,1,DE,1.14,0.95,0.5,1,-0.48,16,1,Germany
USC-SIkJalpha,inc death,1,DE,0.81,0.8,0.53,0.63,0.17,19,1,Germany
USyd-OneModelMan,inc death,1,DE,0.84,NA,NA,NA,NA,16,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.75,0.67,0.42,0.84,0.22,19,1,Germany
epiforecasts-EpiExpert_Rt,inc death,1,DE,0.96,1.21,0.33,0.75,-0.27,12,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.52,0.82,0.42,0.83,0.39,12,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,1.83,1.53,0.37,0.95,-0.05,19,1,Germany
itwm-dSEIR,inc death,1,DE,0.96,0.94,0.32,0.84,-0.07,19,1,Germany
BIOCOMSC-Gompertz,inc death,2,DE,0.51,NA,0.8,1,NA,10,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.78,1,0.29,18,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.53,0.51,0.83,1,0.07,18,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.41,1.48,0.06,0.44,-0.16,18,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.62,0.58,NA,NA,0.34,17,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.12,1.03,0.67,1,-0.01,18,1,Germany
ILM-EKF,inc death,2,DE,0.88,0.81,0.72,1,0.09,18,1,Germany
ITWW-county_repro,inc death,2,DE,0.52,0.63,0.06,0.17,-0.48,18,1,Germany
Karlen-pypm,inc death,2,DE,0.79,0.77,0.44,0.94,0.18,18,1,Germany
LANL-GrowthRate,inc death,2,DE,0.87,0.72,0.41,0.88,-0.35,17,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.94,0.85,0.56,1,0.23,18,1,Germany
MUNI-ARIMA,inc death,2,DE,0.77,1.26,0.5,1,0.42,10,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.9,0.86,0.44,0.89,-0.06,18,1,Germany
UMass-MechBayes,inc death,2,DE,0.72,0.71,0.4,1,-0.55,15,1,Germany
UMass-SemiMech,inc death,2,DE,0.48,0.62,0.67,1,-0.38,15,1,Germany
USC-SIkJalpha,inc death,2,DE,0.75,0.64,0.72,0.83,-0.01,18,1,Germany
USyd-OneModelMan,inc death,2,DE,0.94,NA,NA,NA,NA,15,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.6,0.58,0.33,0.89,0.23,18,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,0.71,1.02,0.18,0.73,-0.44,11,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.42,0.68,0.55,0.82,0.48,11,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,1.47,1.27,0.33,0.83,0.04,18,1,Germany
itwm-dSEIR,inc death,2,DE,0.7,0.71,0.39,0.78,-0.13,18,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.59,1,0.3,17,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.5,0.51,0.76,1,0.19,17,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.4,1.43,0.06,0.47,-0.19,17,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.6,0.71,NA,NA,0.42,16,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.28,1.11,0.47,1,0.06,17,1,Germany
ILM-EKF,inc death,3,DE,1.01,0.83,0.41,1,0.11,17,1,Germany
ITWW-county_repro,inc death,3,DE,0.57,0.62,0.12,0.35,0.06,17,1,Germany
Karlen-pypm,inc death,3,DE,0.89,0.81,0.12,0.88,0.23,17,1,Germany
LANL-GrowthRate,inc death,3,DE,0.9,0.7,0.31,0.94,-0.28,16,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.67,0.66,0.76,1,0.18,17,1,Germany
MUNI-ARIMA,inc death,3,DE,0.79,1.72,0.62,1,0.46,8,1,Germany
RobertWalraven-ESG,inc death,3,DE,1.01,0.95,0.35,0.88,-0.04,17,1,Germany
UMass-MechBayes,inc death,3,DE,0.57,0.58,0.36,1,-0.59,14,1,Germany
UMass-SemiMech,inc death,3,DE,0.38,0.52,0.93,1,-0.26,14,1,Germany
USC-SIkJalpha,inc death,3,DE,0.79,0.62,0.59,0.76,0.1,17,1,Germany
USyd-OneModelMan,inc death,3,DE,1.07,NA,NA,NA,NA,14,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.58,0.53,0.35,0.88,0.26,17,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.52,0.68,0.2,0.8,-0.38,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.44,0.8,0.4,0.7,0.6,10,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,1.48,1.27,0.29,0.88,0.14,17,1,Germany
itwm-dSEIR,inc death,3,DE,0.64,0.68,0.24,0.76,-0.07,17,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.5,1,0.31,16,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.62,0.55,0.69,1,0.28,16,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,1.41,1.39,0.25,0.56,-0.04,16,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.6,0.84,NA,NA,0.56,15,1,Germany
IEM_Health-CovidProject,inc death,4,DE,1.34,1.23,0.31,1,0.09,16,1,Germany
ILM-EKF,inc death,4,DE,1.16,0.9,0.38,1,0.12,16,1,Germany
ITWW-county_repro,inc death,4,DE,0.85,0.82,0.06,0.31,0.17,16,1,Germany
Karlen-pypm,inc death,4,DE,1.08,0.95,0.25,0.81,0.28,16,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.55,0.62,0.69,1,0.1,16,1,Germany
MUNI-ARIMA,inc death,4,DE,0.86,2.18,0.29,1,0.54,7,1,Germany
RobertWalraven-ESG,inc death,4,DE,1.12,1,0.25,0.81,-0.03,16,1,Germany
UMass-MechBayes,inc death,4,DE,0.43,0.47,0.38,1,-0.52,13,1,Germany
UMass-SemiMech,inc death,4,DE,0.25,0.48,1,1,-0.1,13,1,Germany
USC-SIkJalpha,inc death,4,DE,0.81,0.63,0.56,0.69,0.09,16,1,Germany
USyd-OneModelMan,inc death,4,DE,1.1,NA,NA,NA,NA,13,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.57,0.51,0.25,0.94,0.32,16,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,0.5,0.57,0.22,0.89,-0.39,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.43,0.81,0.22,0.67,0.71,9,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,1.55,1.33,0.31,1,0.25,16,1,Germany
itwm-dSEIR,inc death,4,DE,0.79,0.78,0.38,0.81,-0.03,16,1,Germany
BIOCOMSC-Gompertz,inc case,1,DK,0.63,NA,0.67,1,NA,12,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.21,1,-0.01,19,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.88,0.89,0.53,0.74,-0.04,19,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.95,1.16,0.42,0.63,0.06,19,1,Denmark
ILM-EKF,inc case,1,DK,1.12,1.24,0.37,0.68,0,19,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.71,0.76,0.61,0.83,-0.31,18,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.79,0.77,0.45,0.82,-0.06,11,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1,1.35,0.37,0.58,0.16,19,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.59,NA,NA,NA,NA,16,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.92,1.17,0.26,0.26,-0.1,19,1,Denmark
UVA-Ensemble,inc case,1,DK,1.17,NA,0.39,0.61,NA,18,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,0.99,1.05,0.63,0.79,0.06,19,1,Denmark
BIOCOMSC-Gompertz,inc case,2,DK,1.04,NA,0.55,1,NA,11,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.39,1,-0.09,18,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.97,1.04,0.5,0.78,-0.02,18,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.1,1.31,0.33,0.61,0.07,18,1,Denmark
ILM-EKF,inc case,2,DK,1.12,1.34,0.39,0.72,0.07,18,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.72,0.97,0.53,0.82,-0.26,17,1,Denmark
MUNI-ARIMA,inc case,2,DK,1.1,0.87,0.4,0.8,-0.05,10,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.1,1.37,0.22,0.61,0.2,18,1,Denmark
UMass-SemiMech,inc case,2,DK,0.98,1,0.47,0.93,-0.19,15,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.87,1.14,0.39,0.56,-0.07,18,1,Denmark
UVA-Ensemble,inc case,2,DK,1.05,NA,0.41,0.65,NA,17,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.11,1.23,0.5,0.78,-0.04,18,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.35,1,-0.01,17,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.1,1.23,0.47,0.76,0.08,17,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.12,1.36,0.41,0.71,0.22,17,1,Denmark
ILM-EKF,inc case,3,DK,1.24,1.48,0.59,0.71,0.15,17,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.88,1.15,0.56,0.75,-0.15,16,1,Denmark
MUNI-ARIMA,inc case,3,DK,1.59,1.03,0.25,0.88,0,8,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.15,1.41,0.18,0.53,0.16,17,1,Denmark
UMass-SemiMech,inc case,3,DK,1.07,1.2,0.64,0.71,-0.12,14,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.1,1.34,0.12,0.24,-0.1,17,1,Denmark
UVA-Ensemble,inc case,3,DK,1.1,NA,0.33,0.6,NA,15,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.25,1.44,0.53,0.76,0.03,17,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.5,1,-0.01,16,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.27,1.31,0.5,0.81,0.08,16,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.14,1.37,0.5,0.69,0.16,16,1,Denmark
ILM-EKF,inc case,4,DK,1.45,1.63,0.5,0.81,0.14,16,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.74,1.12,0,1,0.14,7,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.25,1.53,0.12,0.25,0.33,16,1,Denmark
UMass-SemiMech,inc case,4,DK,1.1,1.22,0.62,0.85,0,13,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.18,1.47,0.06,0.19,0.01,16,1,Denmark
UVA-Ensemble,inc case,4,DK,1.07,NA,0.15,0.46,NA,13,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.35,1.45,0.38,0.81,0.01,16,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.79,1,0.07,19,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.09,0.95,0.63,0.95,0.22,19,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.27,0.97,0.47,0.68,-0.05,19,1,Denmark
ILM-EKF,inc death,1,DK,1.25,1.53,0.79,1,0.21,19,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.97,0.66,0.67,1,0.11,18,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.46,1.15,0.36,1,0.18,11,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.35,1.05,0.42,1,0.06,19,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.28,NA,NA,NA,NA,16,1,Denmark
UMass-MechBayes,inc death,1,DK,1.06,1.01,0.5,0.88,0.32,16,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.03,1.23,0.42,0.42,0.16,19,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.35,NA,NA,NA,NA,16,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.75,1.18,0.47,0.84,0.31,19,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.83,1,0.07,18,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.88,0.81,0.61,0.94,0.28,18,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.99,0.85,0.39,0.83,-0,18,1,Denmark
ILM-EKF,inc death,2,DK,0.9,1.31,0.72,1,0.23,18,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.76,0.69,0.65,0.88,0.25,17,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.81,1.01,0.6,1,0.23,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.06,0.89,0.56,0.89,0.03,18,1,Denmark
UMass-MechBayes,inc death,2,DK,0.77,0.86,0.4,0.87,0.4,15,1,Denmark
UMass-SemiMech,inc death,2,DK,0.86,1.11,0.4,0.67,0.5,15,1,Denmark
USC-SIkJalpha,inc death,2,DK,1,1.02,0.39,0.5,0.2,18,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.41,NA,NA,NA,NA,15,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.45,1.13,0.5,0.83,0.36,18,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.94,1,0.08,17,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.03,0.77,0.65,0.88,0.3,17,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.36,0.89,0.35,0.88,0.04,17,1,Denmark
ILM-EKF,inc death,3,DK,1.17,1.32,0.76,1,0.29,17,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.85,0.69,0.38,0.81,0.27,16,1,Denmark
MUNI-ARIMA,inc death,3,DK,0.78,0.94,0.75,1,0.14,8,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.1,0.73,0.71,0.94,0,17,1,Denmark
UMass-MechBayes,inc death,3,DK,0.87,0.82,0.36,0.93,0.35,14,1,Denmark
UMass-SemiMech,inc death,3,DK,1.01,0.96,0.5,0.71,0.57,14,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.03,0.91,0.35,0.53,0.16,17,1,Denmark
USyd-OneModelMan,inc death,3,DK,2.09,NA,NA,NA,NA,14,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.47,1.1,0.35,0.82,0.39,17,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.09,16,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.21,0.86,0.62,0.81,0.39,16,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.51,1.04,0.31,0.81,0.06,16,1,Denmark
ILM-EKF,inc death,4,DK,1.65,1.39,0.69,1,0.37,16,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.09,1.11,0.71,1,0.24,7,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.35,0.63,0.81,0.94,0.02,16,1,Denmark
UMass-MechBayes,inc death,4,DK,1.33,0.93,0.38,0.85,0.45,13,1,Denmark
UMass-SemiMech,inc death,4,DK,1.48,1.16,0.15,0.77,0.61,13,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.33,0.94,0.31,0.56,0.37,16,1,Denmark
USyd-OneModelMan,inc death,4,DK,2.93,NA,NA,NA,NA,13,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.81,1.14,0.25,0.81,0.51,16,1,Denmark
BIOCOMSC-Gompertz,inc case,1,EE,0.27,NA,0.64,1,NA,11,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.26,0.79,0.46,19,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.73,0.62,0.58,1,0.21,19,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.24,0.87,0.42,0.89,0.31,19,1,Estonia
ILM-EKF,inc case,1,EE,1.34,1.03,0.42,0.95,0.16,19,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.85,0.6,0.5,1,-0.31,18,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.22,0.54,0.55,1,0.04,11,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.13,1.55,0.16,0.68,0.32,19,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.5,NA,NA,NA,NA,16,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.3,1.12,0.26,0.42,0.28,19,1,Estonia
UVA-Ensemble,inc case,1,EE,2.43,NA,0.44,0.83,NA,18,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.76,0.59,0.32,0.89,-0.02,19,1,Estonia
BIOCOMSC-Gompertz,inc case,2,EE,0.19,NA,0.8,1,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.22,0.83,0.56,18,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.79,0.59,0.33,0.89,0.25,18,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.19,0.88,0.33,0.61,0.37,18,1,Estonia
ILM-EKF,inc case,2,EE,1.34,0.92,0.22,0.83,0.17,18,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.86,0.52,0.53,0.88,-0.13,17,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.19,0.57,0.8,1,0.01,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.02,1.44,0.11,0.5,0.31,18,1,Estonia
UMass-SemiMech,inc case,2,EE,0.56,0.91,0.2,0.93,0.43,15,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.83,0.78,0.33,0.5,0.14,18,1,Estonia
UVA-Ensemble,inc case,2,EE,1.74,NA,0.41,0.71,NA,17,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.71,0.55,0.44,0.78,-0.07,18,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.18,0.71,0.71,17,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.89,0.65,0.29,0.76,0.34,17,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.21,0.97,0.41,0.53,0.44,17,1,Estonia
ILM-EKF,inc case,3,EE,1.48,0.94,0.29,0.76,0.21,17,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.82,0.56,0.44,0.81,0.16,16,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.24,0.64,0.75,0.88,-0.03,8,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.96,1.4,0.06,0.53,0.42,17,1,Estonia
UMass-SemiMech,inc case,3,EE,0.53,0.96,0.29,0.71,0.47,14,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.6,0.67,0.29,0.47,0.09,17,1,Estonia
UVA-Ensemble,inc case,3,EE,1.25,NA,0.47,0.67,NA,15,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.74,0.56,0.24,0.71,-0.14,17,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.19,0.69,0.77,16,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.89,0.65,0.38,0.69,0.42,16,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.28,0.99,0.25,0.5,0.5,16,1,Estonia
ILM-EKF,inc case,4,EE,1.54,0.89,0.19,0.88,0.24,16,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.23,0.6,0.71,1,-0.02,7,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.85,1.3,0.12,0.5,0.58,16,1,Estonia
UMass-SemiMech,inc case,4,EE,0.43,0.91,0.38,0.77,0.51,13,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.5,0.62,0.38,0.38,0.19,16,1,Estonia
UVA-Ensemble,inc case,4,EE,0.89,NA,0.31,0.69,NA,13,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.65,0.49,0.19,0.56,-0.14,16,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.32,0.84,0.17,19,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.75,0.65,0.68,1,0.24,19,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.93,0.81,0.58,0.89,0.35,19,1,Estonia
ILM-EKF,inc death,1,EE,0.74,1.2,0.84,1,0.15,19,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.13,1.27,0.17,0.72,0.36,18,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.49,0.93,0.45,1,0.25,11,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.15,0.8,0.37,0.79,0.1,19,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.97,NA,NA,NA,NA,16,1,Estonia
UMass-MechBayes,inc death,1,EE,0.89,0.66,0.56,1,0.22,16,1,Estonia
USC-SIkJalpha,inc death,1,EE,0.94,0.85,0.47,0.58,0.25,19,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.23,NA,NA,NA,NA,16,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.93,0.71,0.65,1,0.26,17,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.33,0.83,0.32,18,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.53,0.54,0.72,0.94,0.36,18,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.93,0.88,0.61,0.89,0.48,18,1,Estonia
ILM-EKF,inc death,2,EE,0.63,0.89,0.83,1,0.22,18,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.06,1.31,0.18,0.71,0.38,17,1,Estonia
MUNI-ARIMA,inc death,2,EE,0.59,1.11,0.4,0.9,0.36,10,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.85,0.69,0.67,0.83,0.07,18,1,Estonia
UMass-MechBayes,inc death,2,EE,0.4,0.37,0.6,1,0.24,15,1,Estonia
UMass-SemiMech,inc death,2,EE,0.36,0.43,0.67,1,0.37,15,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.65,0.64,0.56,0.61,0.41,18,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.78,NA,NA,NA,NA,15,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.94,0.65,0.44,1,0.24,16,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.24,0.65,0.45,17,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.56,0.47,0.59,0.76,0.46,17,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.11,0.9,0.35,0.76,0.6,17,1,Estonia
ILM-EKF,inc death,3,EE,0.68,0.64,0.82,1,0.29,17,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.05,1.04,0.12,0.69,0.35,16,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.66,0.92,0.25,0.88,0.37,8,1,Estonia
RobertWalraven-ESG,inc death,3,EE,1.1,0.53,0.71,0.82,0.14,17,1,Estonia
UMass-MechBayes,inc death,3,EE,0.45,0.35,0.5,1,0.34,14,1,Estonia
UMass-SemiMech,inc death,3,EE,0.51,0.41,0.43,0.86,0.53,14,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.54,0.54,0.47,0.53,0.54,17,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.76,NA,NA,NA,NA,14,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.19,0.62,0.55,16,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.47,0.43,0.56,0.81,0.58,16,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.12,0.93,0.38,0.88,0.65,16,1,Estonia
ILM-EKF,inc death,4,EE,0.95,0.58,0.69,0.94,0.36,16,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.51,0.92,0.14,1,0.5,7,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.63,0.49,0.5,0.75,0.2,16,1,Estonia
UMass-MechBayes,inc death,4,EE,0.29,0.24,0.62,0.92,0.4,13,1,Estonia
UMass-SemiMech,inc death,4,EE,0.42,0.48,0.31,0.85,0.64,13,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.34,0.45,0.44,0.69,0.54,16,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.76,NA,NA,NA,NA,13,1,Estonia
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.62,0.94,-0.15,16,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.76,0.81,0.81,0.88,-0.29,16,1,Spain
IEM_Health-CovidProject,inc case,1,ES,0.98,0.91,0.31,0.81,-0.16,16,1,Spain
ILM-EKF,inc case,1,ES,0.96,0.94,0.53,0.67,0.03,15,1,Spain
LANL-GrowthRate,inc case,1,ES,1.51,1.21,0.47,0.87,-0.57,15,1,Spain
MUNI-ARIMA,inc case,1,ES,1.67,1.63,0.33,0.67,-0.04,9,1,Spain
RobertWalraven-ESG,inc case,1,ES,1.32,1.7,0.25,0.81,-0.81,16,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.97,NA,NA,NA,NA,14,1,Spain
UB-BSLCoV,inc case,1,ES,1.4,1.12,0.4,0.9,-0.11,10,1,Spain
UNED-PreCoV2,inc case,1,ES,0.84,0.86,NA,NA,-0.3,16,1,Spain
USC-SIkJalpha,inc case,1,ES,1.2,1.36,0.44,0.56,-0.52,16,1,Spain
UVA-Ensemble,inc case,1,ES,1.52,NA,0.31,0.69,NA,16,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,1.55,1.34,0.73,1,-0.26,15,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.68,1,0.17,19,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,0.89,0.81,0.58,0.95,0.34,19,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.85,0.74,0.63,0.89,0.25,19,1,Spain
ILM-EKF,inc death,1,ES,1.69,1.27,0.56,0.89,0.28,18,1,Spain
Imperial-DeCa,inc death,1,ES,1.48,1.77,0,0,-1,15,1,Spain
Imperial-RtI0,inc death,1,ES,1.6,2.1,0,0,-1,15,1,Spain
Imperial-sbkp,inc death,1,ES,1.58,2.04,0,0,-1,15,1,Spain
LANL-GrowthRate,inc death,1,ES,0.7,0.68,0.44,0.89,0.1,18,1,Spain
