model,target_variable,location,horizon,weight
ILM-EKF,inc case,DE,3,0.038877278194434234
ITWW-county_repro,inc case,DE,3,0.022411607429732677
Karlen-pypm,inc case,DE,3,0.034324083450941935
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.06145118166217025
MUNI-ARIMA,inc case,DE,3,0.1229023633243405
RobertWalraven-ESG,inc case,DE,3,0.34636120573223234
UMass-SemiMech,inc case,DE,3,0.05291629532020215
UNIPV-BayesINGARCHX,inc case,DE,3,0.050131227145454677
USC-SIkJalpha,inc case,DE,3,0.03699003168014131
epiforecasts-EpiExpert,inc case,DE,3,0.051486125176412906
epiforecasts-EpiNow2,inc case,DE,3,0.033420818096969784
itwm-dSEIR,inc case,DE,3,0.042808688348927586
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.027129249527568625
HZI-AgeExtendedSEIR,inc case,DE,4,0.03921945855615899
IEM_Health-CovidProject,inc case,DE,4,0.028636430056877996
ILM-EKF,inc case,DE,4,0.030068251559721898
ITWW-county_repro,inc case,DE,4,0.01786232765924073
Karlen-pypm,inc case,DE,4,0.025056876299768247
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.07074882719934564
MUNI-ARIMA,inc case,DE,4,0.1093390965808069
RobertWalraven-ESG,inc case,DE,4,0.40091002079629195
UMass-SemiMech,inc case,DE,4,0.05466954829040345
UNIPV-BayesINGARCHX,inc case,DE,4,0.04100216121780259
USC-SIkJalpha,inc case,DE,4,0.035030972690938134
epiforecasts-EpiExpert,inc case,DE,4,0.05466954829040345
epiforecasts-EpiNow2,inc case,DE,4,0.029575329403005144
itwm-dSEIR,inc case,DE,4,0.03608190187166627
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.02755721778122081
HZI-AgeExtendedSEIR,inc death,DE,1,0.1795663868324711
IEM_Health-CovidProject,inc death,DE,1,0.04348873431098909
ILM-EKF,inc death,DE,1,0.05511443556244162
ITWW-county_repro,inc death,DE,1,0.043831165289815774
Karlen-pypm,inc death,DE,1,0.06548891755066592
LANL-GrowthRate,inc death,DE,1,0.05457409795888827
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.05680161216129188
MUNI-ARIMA,inc death,DE,1,0.06872293817045189
RobertWalraven-ESG,inc death,DE,1,0.059855462277490355
UMass-MechBayes,inc death,DE,1,0.05738719579182066
UMass-SemiMech,inc death,DE,1,0.059855462277490355
USC-SIkJalpha,inc death,DE,1,0.059855462277490355
epiforecasts-EpiExpert,inc death,DE,1,0.07324418410271848
epiforecasts-EpiNow2,inc death,DE,1,0.034150662526420884
itwm-dSEIR,inc death,DE,1,0.06050606512833265
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.02944194311788928
HZI-AgeExtendedSEIR,inc death,DE,2,0.1417861997519405
IEM_Health-CovidProject,inc death,DE,2,0.046447203367014994
ILM-EKF,inc death,DE,2,0.05554510918117257
ITWW-county_repro,inc death,DE,2,0.07588557169822169
Karlen-pypm,inc death,DE,2,0.0641413760782588
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.054978322352793256
MUNI-ARIMA,inc death,DE,2,0.0657057998850456
RobertWalraven-ESG,inc death,DE,2,0.04898068718703399
UMass-MechBayes,inc death,DE,2,0.07483160542463527
UMass-SemiMech,inc death,DE,2,0.08690121920280225
USC-SIkJalpha,inc death,DE,2,0.0690753280842787
epiforecasts-EpiExpert,inc death,DE,2,0.08041605359065282
epiforecasts-EpiNow2,inc death,DE,2,0.03305445147591251
itwm-dSEIR,inc death,DE,2,0.07280912960234782
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.02800050733448844
HZI-AgeExtendedSEIR,inc death,DE,3,0.11314490718834104
IEM_Health-CovidProject,inc death,DE,3,0.042977522885493884
ILM-EKF,inc death,DE,3,0.05230283445498784
ITWW-county_repro,inc death,DE,3,0.06930125565285888
Karlen-pypm,inc death,DE,3,0.05280095668789248
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.07392133936304948
MUNI-ARIMA,inc death,DE,3,0.063725292554353
RobertWalraven-ESG,inc death,DE,3,0.045073987416493586
UMass-MechBayes,inc death,DE,3,0.08800159447982081
UMass-SemiMech,inc death,DE,3,0.09900179378979841
USC-SIkJalpha,inc death,DE,3,0.06930125565285888
epiforecasts-EpiExpert,inc death,DE,3,0.0972649202145388
epiforecasts-EpiNow2,inc death,DE,3,0.03223314216412042
itwm-dSEIR,inc death,DE,3,0.07294869016090409
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.031032325381075084
HZI-AgeExtendedSEIR,inc death,DE,4,0.10361640847579309
IEM_Health-CovidProject,inc death,DE,4,0.041587538095726476
ILM-EKF,inc death,DE,4,0.046313394697513575
ITWW-county_repro,inc death,DE,4,0.050944734167264936
Karlen-pypm,inc death,DE,4,0.0436669150005128
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.08610377605734919
MUNI-ARIMA,inc death,DE,4,0.05935308835021157
RobertWalraven-ESG,inc death,DE,4,0.04398106546814239
UMass-MechBayes,inc death,DE,4,0.11115214727403258
UMass-SemiMech,inc death,DE,4,0.11115214727403258
USC-SIkJalpha,inc death,DE,4,0.0702685988513999
epiforecasts-EpiExpert,inc death,DE,4,0.10361640847579309
epiforecasts-EpiNow2,inc death,DE,4,0.03217562157932522
itwm-dSEIR,inc death,DE,4,0.06503583085182757
IEM_Health-CovidProject,inc case,DK,1,0.11548348310869622
ILM-EKF,inc case,DK,1,0.12001224715217451
LANL-GrowthRate,inc case,DK,1,0.13754212594968315
MUNI-ARIMA,inc case,DK,1,0.14928352694538782
RobertWalraven-ESG,inc case,DK,1,0.12751301259918543
UMass-SemiMech,inc case,DK,1,0.12364898191436163
USC-SIkJalpha,inc case,DK,1,0.12364898191436163
epiforecasts-EpiNow2,inc case,DK,1,0.10286764041614958
IEM_Health-CovidProject,inc case,DK,2,0.13618875274217737
ILM-EKF,inc case,DK,2,0.14361723016447794
MUNI-ARIMA,inc case,DK,2,0.14232338124407723
RobertWalraven-ESG,inc case,DK,2,0.11531310451162463
UMass-SemiMech,inc case,DK,2,0.16456140956346435
USC-SIkJalpha,inc case,DK,2,0.17360324525376455
epiforecasts-EpiNow2,inc case,DK,2,0.12439287652041398
IEM_Health-CovidProject,inc case,DK,3,0.15822282767638196
ILM-EKF,inc case,DK,3,0.14503759203668345
MUNI-ARIMA,inc case,DK,3,0.12513047156106025
RobertWalraven-ESG,inc case,DK,3,0.09919669507172134
UMass-SemiMech,inc case,DK,3,0.16224544193934082
USC-SIkJalpha,inc case,DK,3,0.15822282767638196
epiforecasts-EpiNow2,inc case,DK,3,0.1519441440384303
IEM_Health-CovidProject,inc case,DK,4,0.16130509082885633
ILM-EKF,inc case,DK,4,0.13736949670586474
MUNI-ARIMA,inc case,DK,4,0.12826669873137975
RobertWalraven-ESG,inc case,DK,4,0.0967830544973138
UMass-SemiMech,inc case,DK,4,0.17171187088233095
USC-SIkJalpha,inc case,DK,4,0.15772053325488175
epiforecasts-EpiNow2,inc case,DK,4,0.14684325509937268
IEM_Health-CovidProject,inc death,DK,1,0.13175638679138937
ILM-EKF,inc death,DK,1,0.09083825424747963
LANL-GrowthRate,inc death,DK,1,0.1354162864244835
MUNI-ARIMA,inc death,DK,1,0.12499964900721557
RobertWalraven-ESG,inc death,DK,1,0.11425749167065798
UMass-MechBayes,inc death,DK,1,0.12499964900721557
UMass-SemiMech,inc death,DK,1,0.09621683509108041
USC-SIkJalpha,inc death,DK,1,0.10372311300598738
epiforecasts-EpiNow2,inc death,DK,1,0.07779233475449053
IEM_Health-CovidProject,inc death,DK,2,0.13897205791897713
ILM-EKF,inc death,DK,2,0.097280440543284
MUNI-ARIMA,inc death,DK,2,0.15236695506779424
RobertWalraven-ESG,inc death,DK,2,0.13173392990236377
UMass-MechBayes,inc death,DK,2,0.1580807158828365
UMass-SemiMech,inc death,DK,2,0.12774199263259517
USC-SIkJalpha,inc death,DK,2,0.10538714392189101
epiforecasts-EpiNow2,inc death,DK,2,0.0884367641302582
IEM_Health-CovidProject,inc death,DK,3,0.12473197115105608
ILM-EKF,inc death,DK,3,0.09019080990922516
MUNI-ARIMA,inc death,DK,3,0.19541342146998786
RobertWalraven-ESG,inc death,DK,3,0.11061137064338934
UMass-MechBayes,inc death,DK,3,0.14126271431565388
UMass-SemiMech,inc death,DK,3,0.12341900303367653
USC-SIkJalpha,inc death,DK,3,0.10375933883362187
epiforecasts-EpiNow2,inc death,DK,3,0.11061137064338934
IEM_Health-CovidProject,inc death,DK,4,0.11167010044749927
ILM-EKF,inc death,DK,4,0.08774079320874942
MUNI-ARIMA,inc death,DK,4,0.15354638811531152
RobertWalraven-ESG,inc death,DK,4,0.14687045819725447
UMass-MechBayes,inc death,DK,4,0.1571172343505513
UMass-SemiMech,inc death,DK,4,0.11749636655780359
USC-SIkJalpha,inc death,DK,4,0.12396405646006799
epiforecasts-EpiNow2,inc death,DK,4,0.10159460266276249
IEM_Health-CovidProject,inc case,EE,1,0.06809424997877932
ILM-EKF,inc case,EE,1,0.05784998228285676
LANL-GrowthRate,inc case,EE,1,0.09904618178731535
MUNI-ARIMA,inc case,EE,1,0.3440551577875165
RobertWalraven-ESG,inc case,EE,1,0.15944019507226373
UMass-SemiMech,inc case,EE,1,0.1089507999660469
USC-SIkJalpha,inc case,EE,1,0.05539871184714249
epiforecasts-EpiNow2,inc case,EE,1,0.10716472127807891
IEM_Health-CovidProject,inc case,EE,2,0.06642979032023055
ILM-EKF,inc case,EE,2,0.05871918965806093
MUNI-ARIMA,inc case,EE,2,0.36536384676126804
RobertWalraven-ESG,inc case,EE,2,0.17774457410007635
UMass-SemiMech,inc case,EE,2,0.1399265796106984
USC-SIkJalpha,inc case,EE,2,0.08220686552128531
epiforecasts-EpiNow2,inc case,EE,2,0.10960915402838042
IEM_Health-CovidProject,inc case,EE,3,0.060333594499587306
ILM-EKF,inc case,EE,3,0.055506906939620314
MUNI-ARIMA,inc case,EE,3,0.2890984736438558
RobertWalraven-ESG,inc case,EE,3,0.21682385523289185
UMass-SemiMech,inc case,EE,3,0.15418585261005643
USC-SIkJalpha,inc case,EE,3,0.10841192761644593
epiforecasts-EpiNow2,inc case,EE,3,0.11563938945754233
IEM_Health-CovidProject,inc case,EE,4,0.04969916293695187
ILM-EKF,inc case,EE,4,0.04651841650898695
MUNI-ARIMA,inc case,EE,4,0.30604221387491415
RobertWalraven-ESG,inc case,EE,4,0.22364623321628338
UMass-SemiMech,inc case,EE,4,0.16152227954509354
USC-SIkJalpha,inc case,EE,4,0.0985559671800571
epiforecasts-EpiNow2,inc case,EE,4,0.1140157267377131
IEM_Health-CovidProject,inc death,EE,1,0.11788152906274225
ILM-EKF,inc death,EE,1,0.08142332419797663
LANL-GrowthRate,inc death,EE,1,0.08584850486091013
MUNI-ARIMA,inc death,EE,1,0.22565892706296378
RobertWalraven-ESG,inc death,EE,1,0.10257223957407444
UMass-MechBayes,inc death,EE,1,0.10392187430531227
UMass-SemiMech,inc death,EE,1,0.161184947902117
USC-SIkJalpha,inc death,EE,1,0.12150865303390355
IEM_Health-CovidProject,inc death,EE,2,0.08917333683633148
ILM-EKF,inc death,EE,2,0.07851130743198749
MUNI-ARIMA,inc death,EE,2,0.16416000644870116
RobertWalraven-ESG,inc death,EE,2,0.09028800354678562
UMass-MechBayes,inc death,EE,2,0.20637257953551
UMass-SemiMech,inc death,EE,2,0.24907035461182242
USC-SIkJalpha,inc death,EE,2,0.12242441158886187
IEM_Health-CovidProject,inc death,EE,3,0.08122360341570994
ILM-EKF,inc death,EE,3,0.0879126060499449
MUNI-ARIMA,inc death,EE,3,0.15899088328181524
RobertWalraven-ESG,inc death,EE,3,0.0762507297371971
UMass-MechBayes,inc death,EE,3,0.21350204326415187
UMass-SemiMech,inc death,EE,3,0.22644156103773683
USC-SIkJalpha,inc death,EE,3,0.15567857321344408
IEM_Health-CovidProject,inc death,EE,4,0.06939737161934167
ILM-EKF,inc death,EE,4,0.07775850073010575
MUNI-ARIMA,inc death,EE,4,0.1434212346799728
RobertWalraven-ESG,inc death,EE,4,0.10244373905712342
UMass-MechBayes,inc death,EE,4,0.268914815024949
UMass-SemiMech,inc death,EE,4,0.18439873030282217
USC-SIkJalpha,inc death,EE,4,0.15366560858568515
IEM_Health-CovidProject,inc death,ES,1,0.08176726764393004
ILM-EKF,inc death,ES,1,0.04231313150804772
LANL-GrowthRate,inc death,ES,1,0.0864396829378689
MUNI-ARIMA,inc death,ES,1,0.21609920734467225
RobertWalraven-ESG,inc death,ES,1,0.08522222261480034
UB-BSLCoV,inc death,ES,1,0.16353453528786008
UMass-MechBayes,inc death,ES,1,0.08898202655368857
UMass-SemiMech,inc death,ES,1,0.08769243196595397
USC-SIkJalpha,inc death,ES,1,0.06506212694248197
epiforecasts-EpiNow2,inc death,ES,1,0.0828873672006962
IEM_Health-CovidProject,inc death,ES,2,0.09033036325941432
ILM-EKF,inc death,ES,2,0.041293880347160826
MUNI-ARIMA,inc death,ES,2,0.20073414057647626
RobertWalraven-ESG,inc death,ES,2,0.1129129540742679
UB-BSLCoV,inc death,ES,2,0.14747814409700297
UMass-MechBayes,inc death,ES,2,0.10627101559931094
UMass-SemiMech,inc death,ES,2,0.10627101559931094
USC-SIkJalpha,inc death,ES,2,0.09147378557915373
epiforecasts-EpiNow2,inc death,ES,2,0.10323470086790208
IEM_Health-CovidProject,inc death,ES,3,0.1265466168025896
MUNI-ARIMA,inc death,ES,3,0.20082397883889222
RobertWalraven-ESG,inc death,ES,3,0.13585151509689766
UB-BSLCoV,inc death,ES,3,0.12317204035452056
UMass-MechBayes,inc death,ES,3,0.09724108449041097
UMass-SemiMech,inc death,ES,3,0.13197004323698633
USC-SIkJalpha,inc death,ES,3,0.08175135421760214
epiforecasts-EpiNow2,inc death,ES,3,0.10264336696210048
IEM_Health-CovidProject,inc death,ES,4,0.102675402351967
MUNI-ARIMA,inc death,ES,4,0.199800782955179
RobertWalraven-ESG,inc death,ES,4,0.19454286761425327
UB-BSLCoV,inc death,ES,4,0.08800748773025742
UMass-MechBayes,inc death,ES,4,0.07467301989233964
UMass-SemiMech,inc death,ES,4,0.1137327533744865
USC-SIkJalpha,inc death,ES,4,0.125298796090536
epiforecasts-EpiNow2,inc death,ES,4,0.10126888999098115
IEM_Health-CovidProject,inc case,FI,1,0.1253210650841146
ILM-EKF,inc case,FI,1,0.09510973689419411
LANL-GrowthRate,inc case,FI,1,0.12681298252559214
MUNI-ARIMA,inc case,FI,1,0.21739368432958656
RobertWalraven-ESG,inc case,FI,1,0.09510973689419411
UMass-SemiMech,inc case,FI,1,0.14016171752828607
USC-SIkJalpha,inc case,FI,1,0.09027364857754018
epiforecasts-EpiNow2,inc case,FI,1,0.10981742816649219
IEM_Health-CovidProject,inc case,FI,2,0.11979012217745585
ILM-EKF,inc case,FI,2,0.09764404916985897
MUNI-ARIMA,inc case,FI,2,0.20749360448595028
RobertWalraven-ESG,inc case,FI,2,0.18741357824537447
UMass-SemiMech,inc case,FI,2,0.168400606539322
USC-SIkJalpha,inc case,FI,2,0.11066325572584015
epiforecasts-EpiNow2,inc case,FI,2,0.10859478365619829
IEM_Health-CovidProject,inc case,FI,3,0.10142379665429846
ILM-EKF,inc case,FI,3,0.09639451748135804
MUNI-ARIMA,inc case,FI,3,0.2010989071593849
RobertWalraven-ESG,inc case,FI,3,0.22870071794596708
UMass-SemiMech,inc case,FI,3,0.17944210177298955
USC-SIkJalpha,inc case,FI,3,0.10321890809950728
epiforecasts-EpiNow2,inc case,FI,3,0.08972105088649478
IEM_Health-CovidProject,inc case,FI,4,0.08133348171878237
ILM-EKF,inc case,FI,4,0.08397847299418994
MUNI-ARIMA,inc case,FI,4,0.21977345060181622
RobertWalraven-ESG,inc case,FI,4,0.27182505732329904
UMass-SemiMech,inc case,FI,4,0.17809227893595453
USC-SIkJalpha,inc case,FI,4,0.08904613946797726
epiforecasts-EpiNow2,inc case,FI,4,0.0759511189579806
IEM_Health-CovidProject,inc death,FI,1,0.10355401779245263
ILM-EKF,inc death,FI,1,0.09780101680398304
LANL-GrowthRate,inc death,FI,1,0.11581699358366412
MUNI-ARIMA,inc death,FI,1,0.1114188799032718
RobertWalraven-ESG,inc death,FI,1,0.08463549531113916
UMass-MechBayes,inc death,FI,1,0.13753267988060114
UMass-SemiMech,inc death,FI,1,0.12057659605970511
USC-SIkJalpha,inc death,FI,1,0.11581699358366412
epiforecasts-EpiNow2,inc death,FI,1,0.11284732708151887
IEM_Health-CovidProject,inc death,FI,2,0.15380132209376482
ILM-EKF,inc death,FI,2,0.09645167656727625
MUNI-ARIMA,inc death,FI,2,0.13234067249928602
RobertWalraven-ESG,inc death,FI,2,0.088227114999524
UMass-MechBayes,inc death,FI,2,0.1517506377991813
UMass-SemiMech,inc death,FI,2,0.1387963150602268
USC-SIkJalpha,inc death,FI,2,0.1387963150602268
epiforecasts-EpiNow2,inc death,FI,2,0.09983594592051402
IEM_Health-CovidProject,inc death,FI,3,0.13137520165926952
ILM-EKF,inc death,FI,3,0.0966313466749999
MUNI-ARIMA,inc death,FI,3,0.14990247368814083
RobertWalraven-ESG,inc death,FI,3,0.10256485041820164
UMass-MechBayes,inc death,FI,3,0.14615491184593732
UMass-SemiMech,inc death,FI,3,0.14990247368814083
USC-SIkJalpha,inc death,FI,3,0.12179575987161445
epiforecasts-EpiNow2,inc death,FI,3,0.10167298215369555
IEM_Health-CovidProject,inc death,FI,4,0.09085605618439141
ILM-EKF,inc death,FI,4,0.08286072324016497
MUNI-ARIMA,inc death,FI,4,0.1755523797461122
RobertWalraven-ESG,inc death,FI,4,0.11637742028113057
UMass-MechBayes,inc death,FI,4,0.13628408427658711
UMass-SemiMech,inc death,FI,4,0.13628408427658711
USC-SIkJalpha,inc death,FI,4,0.14796557721458029
epiforecasts-EpiNow2,inc death,FI,4,0.11381967478044636
IEM_Health-CovidProject,inc case,FR,1,0.08356086879500217
ILM-EKF,inc case,FR,1,0.08445937276053983
LANL-GrowthRate,inc case,FR,1,0.07206166666724959
MUNI-ARIMA,inc case,FR,1,0.32728006944709187
RobertWalraven-ESG,inc case,FR,1,0.12467812169413023
UMass-SemiMech,inc case,FR,1,0.06951081121000181
UNIPV-BayesINGARCHX,inc case,FR,1,0.06951081121000181
USC-SIkJalpha,inc case,FR,1,0.08537740942098049
epiforecasts-EpiNow2,inc case,FR,1,0.08356086879500217
IEM_Health-CovidProject,inc case,FR,2,0.10134532118229296
ILM-EKF,inc case,FR,2,0.10134532118229296
MUNI-ARIMA,inc case,FR,2,0.22154558584036138
RobertWalraven-ESG,inc case,FR,2,0.19846792064865706
UMass-SemiMech,inc case,FR,2,0.10134532118229296
UNIPV-BayesINGARCHX,inc case,FR,2,0.07217015296314802
USC-SIkJalpha,inc case,FR,2,0.10134532118229296
epiforecasts-EpiNow2,inc case,FR,2,0.10243505581866169
IEM_Health-CovidProject,inc death,FR,1,0.11967539771933117
ILM-EKF,inc death,FR,1,0.13125688782120193
LANL-GrowthRate,inc death,FR,1,0.08781935659979698
MUNI-ARIMA,inc death,FR,1,0.15853104632950363
RobertWalraven-ESG,inc death,FR,1,0.14707097069122627
UMass-MechBayes,inc death,FR,1,0.16495798064015918
UMass-SemiMech,inc death,FR,1,0.074432259557145
USC-SIkJalpha,inc death,FR,1,0.11625610064163598
IEM_Health-CovidProject,inc death,FR,2,0.11681880234530032
ILM-EKF,inc death,FR,2,0.14491446366885352
MUNI-ARIMA,inc death,FR,2,0.17612680968983738
RobertWalraven-ESG,inc death,FR,2,0.15900336985888097
UMass-MechBayes,inc death,FR,2,0.17612680968983738
UMass-SemiMech,inc death,FR,2,0.09232453733741476
USC-SIkJalpha,inc death,FR,2,0.13468520740987566
IEM_Health-CovidProject,inc death,FR,3,0.09470812071037236
ILM-EKF,inc death,FR,3,0.1186573006601217
MUNI-ARIMA,inc death,FR,3,0.25807962893576475
RobertWalraven-ESG,inc death,FR,3,0.1395025021274404
UMass-MechBayes,inc death,FR,3,0.15181154643280276
UMass-SemiMech,inc death,FR,3,0.08976682745591817
USC-SIkJalpha,inc death,FR,3,0.14747407367757984
IEM_Health-CovidProject,inc death,FR,4,0.09780596373144869
ILM-EKF,inc death,FR,4,0.11163711011771416
MUNI-ARIMA,inc death,FR,4,0.2631446167060405
RobertWalraven-ESG,inc death,FR,4,0.1493523500223473
UMass-MechBayes,inc death,FR,4,0.13644535681053951
UMass-SemiMech,inc death,FR,4,0.08372783258828562
USC-SIkJalpha,inc death,FR,4,0.1578867700236243
IEM_Health-CovidProject,inc case,GB,1,0.1317884807316436
ILM-EKF,inc case,GB,1,0.13658078912188518
LANL-GrowthRate,inc case,GB,1,0.11211855823438335
MUNI-ARIMA,inc case,GB,1,0.0988413605487327
RobertWalraven-ESG,inc case,GB,1,0.044187902362962855
UMass-SemiMech,inc case,GB,1,0.10015924535604913
USC-SIkJalpha,inc case,GB,1,0.07991429150748601
epiforecasts-EpiExpert,inc case,GB,1,0.13658078912188518
epiforecasts-EpiNow2,inc case,GB,1,0.15982858301497202
IEM_Health-CovidProject,inc case,GB,2,0.14884495481694635
ILM-EKF,inc case,GB,2,0.1614589340387215
MUNI-ARIMA,inc case,GB,2,0.08902875802135109
RobertWalraven-ESG,inc case,GB,2,0.046243092758662944
UMass-SemiMech,inc case,GB,2,0.11477201335282612
USC-SIkJalpha,inc case,GB,2,0.1176058902257354
epiforecasts-EpiExpert,inc case,GB,2,0.14884495481694635
epiforecasts-EpiNow2,inc case,GB,2,0.17320140196881031
IEM_Health-CovidProject,inc case,GB,3,0.16241987130737615
ILM-EKF,inc case,GB,3,0.17027889733837825
MUNI-ARIMA,inc case,GB,3,0.07878575846999589
RobertWalraven-ESG,inc case,GB,3,0.04172842543470139
UMass-SemiMech,inc case,GB,3,0.12275920505790058
USC-SIkJalpha,inc case,GB,3,0.11351926489225214
epiforecasts-EpiExpert,inc case,GB,3,0.1552542887496978
epiforecasts-EpiNow2,inc case,GB,3,0.1552542887496978
IEM_Health-CovidProject,inc case,GB,4,0.18718085468141005
ILM-EKF,inc case,GB,4,0.17136275428579797
MUNI-ARIMA,inc case,GB,4,0.08449135801591426
RobertWalraven-ESG,inc case,GB,4,0.03862462080727509
UMass-SemiMech,inc case,GB,4,0.12046292628011539
USC-SIkJalpha,inc case,GB,4,0.11060686867537868
epiforecasts-EpiExpert,inc case,GB,4,0.13518617282546283
epiforecasts-EpiNow2,inc case,GB,4,0.1520844444286457
IEM_Health-CovidProject,inc death,GB,1,0.07898622683432173
ILM-EKF,inc death,GB,1,0.09145773633447779
LANL-GrowthRate,inc death,GB,1,0.16549495146238838
MUNI-ARIMA,inc death,GB,1,0.20443494004177387
RobertWalraven-ESG,inc death,GB,1,0.07723097734911458
UMass-MechBayes,inc death,GB,1,0.1287182955818576
UMass-SemiMech,inc death,GB,1,0.07555204305891643
USC-SIkJalpha,inc death,GB,1,0.049648485438716514
epiforecasts-EpiExpert,inc death,GB,1,0.08274747573119419
epiforecasts-EpiNow2,inc death,GB,1,0.045728868167238895
IEM_Health-CovidProject,inc death,GB,2,0.1029989284151531
ILM-EKF,inc death,GB,2,0.0969401679201441
MUNI-ARIMA,inc death,GB,2,0.1938803358402882
RobertWalraven-ESG,inc death,GB,2,0.10986552364282998
UMass-MechBayes,inc death,GB,2,0.17347187943604733
UMass-SemiMech,inc death,GB,2,0.0969401679201441
USC-SIkJalpha,inc death,GB,2,0.06726460631193672
epiforecasts-EpiExpert,inc death,GB,2,0.10632147449306127
epiforecasts-EpiNow2,inc death,GB,2,0.052316916020395225
IEM_Health-CovidProject,inc death,GB,3,0.12330006941088685
ILM-EKF,inc death,GB,3,0.09778971022242751
MUNI-ARIMA,inc death,GB,3,0.15755008869168874
RobertWalraven-ESG,inc death,GB,3,0.13504293316430466
UMass-MechBayes,inc death,GB,3,0.13504293316430466
UMass-SemiMech,inc death,GB,3,0.10907313832501528
USC-SIkJalpha,inc death,GB,3,0.07271542555001019
epiforecasts-EpiExpert,inc death,GB,3,0.10503339246112582
epiforecasts-EpiNow2,inc death,GB,3,0.06445230901023631
IEM_Health-CovidProject,inc death,GB,4,0.1271348272498734
ILM-EKF,inc death,GB,4,0.11696404106988353
MUNI-ARIMA,inc death,GB,4,0.11696404106988353
RobertWalraven-ESG,inc death,GB,4,0.16245005704150492
UMass-MechBayes,inc death,GB,4,0.14620505133735442
UMass-SemiMech,inc death,GB,4,0.09747003422490295
USC-SIkJalpha,inc death,GB,4,0.07497694940377149
epiforecasts-EpiExpert,inc death,GB,4,0.09137815708584651
epiforecasts-EpiNow2,inc death,GB,4,0.0664568415169793
IEM_Health-CovidProject,inc case,GR,1,0.12587145626409435
ILM-EKF,inc case,GR,1,0.1246726804901506
LANL-GrowthRate,inc case,GR,1,0.13495496341717336
MUNI-ARIMA,inc case,GR,1,0.1522166447844862
RobertWalraven-ESG,inc case,GR,1,0.12009753625197994
UMass-SemiMech,inc case,GR,1,0.1246726804901506
USC-SIkJalpha,inc case,GR,1,0.09284135781181428
epiforecasts-EpiNow2,inc case,GR,1,0.1246726804901506
IEM_Health-CovidProject,inc case,GR,2,0.1481922025226257
ILM-EKF,inc case,GR,2,0.13831272235445063
MUNI-ARIMA,inc case,GR,2,0.1512795400751804
RobertWalraven-ESG,inc case,GR,2,0.1481922025226257
UMass-SemiMech,inc case,GR,2,0.17085689232020373
USC-SIkJalpha,inc case,GR,2,0.11903963809194523
epiforecasts-EpiNow2,inc case,GR,2,0.12412680211296855
IEM_Health-CovidProject,inc case,GR,3,0.128060205940593
ILM-EKF,inc case,GR,3,0.1234034711791169
MUNI-ARIMA,inc case,GR,3,0.13851410030309041
RobertWalraven-ESG,inc case,GR,3,0.18099175772937146
UMass-SemiMech,inc case,GR,3,0.17861028723293237
USC-SIkJalpha,inc case,GR,3,0.1343998200960679
epiforecasts-EpiNow2,inc case,GR,3,0.11602035751882787
IEM_Health-CovidProject,inc case,GR,4,0.11066182804962096
ILM-EKF,inc case,GR,4,0.1152727375516885
MUNI-ARIMA,inc case,GR,4,0.13300700486733286
RobertWalraven-ESG,inc case,GR,4,0.20342247803239144
UMass-SemiMech,inc case,GR,4,0.1773426731564438
USC-SIkJalpha,inc case,GR,4,0.14873901619572708
epiforecasts-EpiNow2,inc case,GR,4,0.11155426214679533
IEM_Health-CovidProject,inc death,GR,1,0.13830766052792964
ILM-EKF,inc death,GR,1,0.07846299972257545
LANL-GrowthRate,inc death,GR,1,0.1020018996393481
MUNI-ARIMA,inc death,GR,1,0.118263072045621
RobertWalraven-ESG,inc death,GR,1,0.12179331300220668
UMass-MechBayes,inc death,GR,1,0.12554079955612074
UMass-SemiMech,inc death,GR,1,0.118263072045621
USC-SIkJalpha,inc death,GR,1,0.08079358387275097
epiforecasts-EpiNow2,inc death,GR,1,0.1165735995878264
IEM_Health-CovidProject,inc death,GR,2,0.12334525523025934
ILM-EKF,inc death,GR,2,0.09764832705728864
MUNI-ARIMA,inc death,GR,2,0.10043827925892546
RobertWalraven-ESG,inc death,GR,2,0.1802738345673021
UMass-MechBayes,inc death,GR,2,0.15623732329166182
UMass-SemiMech,inc death,GR,2,0.14647249058593298
USC-SIkJalpha,inc death,GR,2,0.07642042987092154
epiforecasts-EpiNow2,inc death,GR,2,0.11916406013770818
IEM_Health-CovidProject,inc death,GR,3,0.11128193776424987
ILM-EKF,inc death,GR,3,0.10966915605752163
MUNI-ARIMA,inc death,GR,3,0.1065798840559013
RobertWalraven-ESG,inc death,GR,3,0.14552253399940368
UMass-MechBayes,inc death,GR,3,0.1845651650724144
UMass-SemiMech,inc death,GR,3,0.14277682581073567
USC-SIkJalpha,inc death,GR,3,0.08136743836525796
epiforecasts-EpiNow2,inc death,GR,3,0.1182370588745155
