model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.43,0.48,0.7,1,0.37,10,1,Germany
MUNI-ARIMA,inc death,3,DE,0.68,0.8,0.67,1,0.37,9,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.34,0.4,0.6,1,0.23,10,1,Germany
UMass-MechBayes,inc death,3,DE,0.34,0.33,0.1,0.9,-0.72,10,1,Germany
UMass-SemiMech,inc death,3,DE,0.18,0.3,0.9,1,-0.36,10,1,Germany
USC-SIkJalpha,inc death,3,DE,0.23,0.26,0.5,0.7,-0.26,10,1,Germany
USyd-OneModelMan,inc death,3,DE,0.4,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.27,0.3,0.6,0.9,0.22,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.34,0.39,0.11,0.78,-0.67,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.32,0.42,0.5,0.7,0.47,10,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,0.43,0.47,0.3,1,-0.47,10,1,Germany
itwm-dSEIR,inc death,3,DE,0.33,0.46,0.2,0.6,-0.67,10,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,0.79,NA,0.7,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.3,1,0.03,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.95,1.06,0.4,0.7,0.06,10,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.08,1.35,0.2,0.5,0,10,1,Denmark
ILM-EKF,inc case,2,DK,1.33,1.54,0.1,0.6,0.04,10,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.78,1.06,0.56,0.78,-0.22,9,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.94,0.92,0.4,0.8,-0.1,10,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.15,1.5,0,0.3,0.07,10,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.11,1.39,0.4,0.4,0.08,10,1,Denmark
UVA-Ensemble,inc case,2,DK,1.26,NA,0.4,0.8,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.5,1.71,0.4,0.7,0.21,10,1,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,0.82,NA,0.6,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.2,1,0.22,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.98,1,0.4,0.6,0.11,10,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.2,1.41,0.1,0.4,0.19,10,1,Denmark
ILM-EKF,inc case,1,DK,1.47,1.57,0.2,0.5,0.21,10,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.98,1.11,0.33,0.78,-0.21,9,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.64,0.61,0.5,0.9,0.04,10,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.11,1.33,0.2,0.4,0.24,10,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.87,NA,NA,NA,NA,10,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.11,1.42,0.3,0.3,0.12,10,1,Denmark
UVA-Ensemble,inc case,1,DK,1.57,NA,0.5,0.8,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.41,1.49,0.6,0.7,0.26,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.4,1,0.07,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.13,1.34,0.4,0.6,0.08,10,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.11,1.46,0.4,0.5,0.08,10,1,Denmark
ILM-EKF,inc case,4,DK,1.43,1.77,0.3,0.6,0.11,10,1,Denmark
LANL-GrowthRate,inc case,4,DK,0.96,1.2,0.22,0.67,-0.14,9,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.35,1.08,0,1,0.01,8,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.22,1.58,0,0.1,0.14,10,1,Denmark
UMass-SemiMech,inc case,4,DK,1.01,1.23,0.5,0.8,0.03,10,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.25,1.6,0,0,0,10,1,Denmark
UVA-Ensemble,inc case,4,DK,1.1,NA,0.2,0.5,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.15,1.46,0.3,0.6,0.06,10,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.2,1,0.03,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,0.96,1.19,0.5,0.6,0.02,10,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.08,1.43,0.3,0.4,0.06,10,1,Denmark
ILM-EKF,inc case,3,DK,1.31,1.65,0.3,0.4,0.07,10,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.84,1.15,0.56,0.67,-0.23,9,1,Denmark
MUNI-ARIMA,inc case,3,DK,1.07,0.99,0.33,0.89,-0.05,9,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.14,1.54,0,0.3,0.01,10,1,Denmark
UMass-SemiMech,inc case,3,DK,0.88,1.1,0.6,0.7,-0.02,10,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.09,1.41,0.2,0.2,0,10,1,Denmark
UVA-Ensemble,inc case,3,DK,1.13,NA,0.3,0.7,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.16,1.61,0.5,0.6,0.16,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.13,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.26,0.88,0.6,0.7,0.52,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.39,0.88,0.3,0.7,0.42,10,1,Denmark
ILM-EKF,inc death,4,DK,1.37,1.33,0.7,1,0.42,10,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.01,0.69,0.33,0.78,0.66,9,1,Denmark
MUNI-ARIMA,inc death,4,DK,1,0.99,0.75,1,0.21,8,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.16,0.61,0.8,0.9,0.15,10,1,Denmark
UMass-MechBayes,inc death,4,DK,1.33,0.83,0.5,0.8,0.51,10,1,Denmark
UMass-SemiMech,inc death,4,DK,1.53,1.01,0.3,0.7,0.64,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.26,0.99,0.1,0.4,0.44,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,1.42,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.38,0.87,0.3,0.8,0.47,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,0.12,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.22,0.8,0.5,0.9,0.47,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.15,0.63,0.5,0.9,0.34,10,1,Denmark
ILM-EKF,inc death,3,DK,1.45,1.29,0.7,1,0.34,10,1,Denmark
LANL-GrowthRate,inc death,3,DK,1.05,0.72,0.33,0.67,0.61,9,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.25,0.96,0.67,1,0.2,9,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1,0.53,0.7,1,0.07,10,1,Denmark
UMass-MechBayes,inc death,3,DK,1.22,0.83,0.2,0.9,0.42,10,1,Denmark
UMass-SemiMech,inc death,3,DK,1.33,0.96,0.4,0.7,0.58,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.23,0.9,0.2,0.4,0.28,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.12,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.49,1.08,0.3,0.8,0.41,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,0.07,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.07,0.74,0.6,1,0.38,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.78,0.62,0.3,0.9,0.23,10,1,Denmark
ILM-EKF,inc death,2,DK,1.25,1.41,0.7,1,0.25,10,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.12,0.8,0.56,1,0.53,9,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.25,0.99,0.7,1,0.2,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,0.94,0.59,0.8,1,0.01,10,1,Denmark
UMass-MechBayes,inc death,2,DK,1.38,0.92,0.4,0.8,0.46,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.99,0.78,0.4,0.4,0.32,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.31,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.75,1.08,0.5,0.8,0.34,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.9,1,0.06,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.9,0.9,0.5,0.9,0.25,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.89,0.85,0.4,0.4,0.04,10,1,Denmark
ILM-EKF,inc death,1,DK,0.89,1.46,0.7,1,0.21,10,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.85,0.74,0.56,1,0.23,9,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.65,1.17,0.4,1,0.14,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.95,0.83,0.5,1,-0.02,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.43,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,1.38,1.03,0.5,0.8,0.36,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.95,1.04,0.3,0.3,0.1,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.32,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.06,0.91,0.5,0.9,0.26,10,1,Denmark
BIOCOMSC-Gompertz,inc case,1,EE,0.59,NA,0.5,1,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.3,1,0.23,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.59,0.54,0.3,1,0.12,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.8,0.71,0.3,0.8,-0,10,1,Estonia
ILM-EKF,inc case,1,EE,1,0.95,0.2,0.9,0.01,10,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.49,0.49,0.56,1,-0.52,9,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.35,0.36,0.6,1,-0.04,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.16,1.13,0.2,0.9,0.22,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.43,NA,NA,NA,NA,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.81,0.89,0.2,0.2,0.2,10,1,Estonia
UVA-Ensemble,inc case,1,EE,3.01,NA,0.6,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.48,0.45,0.3,0.9,-0.16,10,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.4,1,0.52,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.56,0.63,0.3,0.6,0.25,10,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.68,0.81,0.3,0.5,0.21,10,1,Estonia
ILM-EKF,inc case,4,EE,0.43,0.48,0.2,0.9,0.01,10,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.57,0.6,0.22,0.78,0.13,9,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.57,0.57,0.62,1,-0.12,8,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.67,1.08,0.1,0.7,0.36,10,1,Estonia
UMass-SemiMech,inc case,4,EE,0.77,0.84,0.3,0.6,0.5,10,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.55,0.82,0.2,0.2,0.2,10,1,Estonia
UVA-Ensemble,inc case,4,EE,0.95,NA,0.3,0.8,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.65,0.69,0.1,0.5,-0.26,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.4,1,0.43,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.61,0.63,0.2,0.7,0.21,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.7,0.83,0.4,0.5,0.15,10,1,Estonia
ILM-EKF,inc case,3,EE,0.56,0.59,0.3,0.8,0.03,10,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.49,0.49,0.33,0.78,-0.08,9,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.58,0.57,0.78,0.89,-0.06,9,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.81,1.27,0,0.7,0.24,10,1,Estonia
UMass-SemiMech,inc case,3,EE,0.85,0.88,0.1,0.6,0.46,10,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.65,0.9,0.1,0.2,0.11,10,1,Estonia
UVA-Ensemble,inc case,3,EE,1.34,NA,0.5,0.8,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.64,0.66,0.2,0.7,-0.22,10,1,Estonia
BIOCOMSC-Gompertz,inc case,2,EE,0.35,NA,0.89,1,NA,9,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.5,1,0.34,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.6,0.56,0.3,0.9,0.19,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.73,0.8,0.3,0.5,0.09,10,1,Estonia
ILM-EKF,inc case,2,EE,0.62,0.68,0.2,0.8,0.03,10,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.36,0.38,0.56,0.89,-0.34,9,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.51,0.51,0.8,1,-0.03,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.86,1.21,0.2,0.7,0.17,10,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.71,0.93,0.1,0.1,0.14,10,1,Estonia
UVA-Ensemble,inc case,2,EE,1.71,NA,0.5,0.9,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.62,0.64,0.4,0.6,-0.04,10,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.4,0.9,0.61,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.44,0.46,0.4,0.7,0.63,10,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,0.89,0.75,0.4,0.8,0.65,10,1,Estonia
ILM-EKF,inc death,4,EE,0.26,0.38,0.6,0.9,0.38,10,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.03,1.21,0.22,0.44,0.69,9,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.73,0.73,0.25,1,0.44,8,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.35,0.24,0.9,1,0.06,10,1,Estonia
UMass-MechBayes,inc death,4,EE,0.28,0.2,0.6,0.9,0.41,10,1,Estonia
UMass-SemiMech,inc death,4,EE,0.53,0.49,0.4,0.8,0.63,10,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.43,0.58,0.3,0.5,0.62,10,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.45,NA,NA,NA,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.4,1,0.52,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.61,0.61,0.5,0.6,0.53,10,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.72,0.8,0.4,0.7,0.6,10,1,Estonia
ILM-EKF,inc death,3,EE,0.54,0.59,0.7,1,0.36,10,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.37,2.04,0.11,0.44,0.69,9,1,Estonia
MUNI-ARIMA,inc death,3,EE,1.06,0.98,0.33,0.89,0.33,9,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.25,0.26,1,1,-0.07,10,1,Estonia
UMass-MechBayes,inc death,3,EE,0.37,0.32,0.6,1,0.4,10,1,Estonia
UMass-SemiMech,inc death,3,EE,0.67,0.5,0.4,0.8,0.5,10,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.7,0.82,0.3,0.4,0.66,10,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.33,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.89,0.56,0.62,1,0.36,8,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.5,1,0.46,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.57,0.6,0.6,0.9,0.48,10,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.71,0.71,0.6,0.9,0.49,10,1,Estonia
ILM-EKF,inc death,2,EE,0.48,0.79,0.7,1,0.33,10,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.35,2.07,0.22,0.56,0.73,9,1,Estonia
MUNI-ARIMA,inc death,2,EE,0.9,0.93,0.5,0.9,0.28,10,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.43,0.39,0.9,1,-0.09,10,1,Estonia
UMass-MechBayes,inc death,2,EE,0.4,0.37,0.6,1,0.42,10,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.75,0.76,0.5,0.5,0.5,10,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.24,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.35,0.52,0.62,1,0.36,8,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.6,1,0.27,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.77,0.59,0.6,1,0.37,10,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.84,0.71,0.5,0.9,0.41,10,1,Estonia
ILM-EKF,inc death,1,EE,0.76,1.08,0.7,1,0.28,10,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.34,1.65,0.33,0.67,0.6,9,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.72,0.7,0.5,1,0.17,10,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.72,0.48,0.8,1,-0.07,10,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.63,NA,NA,NA,NA,10,1,Estonia
UMass-MechBayes,inc death,1,EE,0.64,0.54,0.6,1,0.35,10,1,Estonia
USC-SIkJalpha,inc death,1,EE,0.93,1.18,0.4,0.4,0.37,10,1,Estonia
USyd-OneModelMan,inc death,1,EE,0.48,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.72,0.6,0.75,1,0.28,8,1,Estonia
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.5,0.88,-0.3,8,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,0.97,0.95,0.5,0.75,-0.35,8,1,Spain
IEM_Health-CovidProject,inc case,2,ES,0.84,0.96,0.25,0.62,-0.05,8,1,Spain
ILM-EKF,inc case,2,ES,1.2,1.26,0.29,0.43,-0.37,7,1,Spain
LANL-GrowthRate,inc case,2,ES,0.95,1.11,0.5,0.62,-0.54,8,1,Spain
MUNI-ARIMA,inc case,2,ES,1.1,1.24,0.38,0.38,-0.26,8,1,Spain
RobertWalraven-ESG,inc case,2,ES,1.12,1.43,0.12,0.5,-0.91,8,1,Spain
UB-BSLCoV,inc case,2,ES,1.84,1.91,0.38,0.62,-0.38,8,1,Spain
UNED-PreCoV2,inc case,2,ES,0.79,0.73,0.62,1,-0.39,8,1,Spain
USC-SIkJalpha,inc case,2,ES,1.17,1.28,0.12,0.38,-0.66,8,1,Spain
UVA-Ensemble,inc case,2,ES,0.84,NA,0.5,0.75,NA,8,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,1.1,1.05,0.5,0.88,-0.36,8,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.5,0.88,-0.39,8,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,1.12,1.04,0.62,0.75,-0.35,8,1,Spain
IEM_Health-CovidProject,inc case,1,ES,0.96,1.01,0.5,0.75,-0.01,8,1,Spain
ILM-EKF,inc case,1,ES,1.44,1.57,0.57,0.57,-0.14,7,1,Spain
LANL-GrowthRate,inc case,1,ES,1.04,1.02,0.57,0.71,-0.53,7,1,Spain
MUNI-ARIMA,inc case,1,ES,1.48,1.73,0.38,0.5,-0.38,8,1,Spain
RobertWalraven-ESG,inc case,1,ES,1.16,1.36,0.12,0.62,-0.79,8,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.82,NA,NA,NA,NA,8,1,Spain
UB-BSLCoV,inc case,1,ES,1.93,1.86,0.38,0.75,-0.15,8,1,Spain
UNED-PreCoV2,inc case,1,ES,0.79,0.81,0.75,1,-0.38,8,1,Spain
USC-SIkJalpha,inc case,1,ES,1.36,1.59,0.38,0.38,-0.67,8,1,Spain
UVA-Ensemble,inc case,1,ES,1.01,NA,0.38,1,NA,8,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,1.11,1.06,0.62,1,-0.31,8,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,0.21,10,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.69,0.49,0.7,1,0.38,10,1,Spain
IEM_Health-CovidProject,inc death,4,ES,1.7,0.96,0.3,0.8,0.69,10,1,Spain
ILM-EKF,inc death,4,ES,0.9,0.5,0.67,0.67,0.46,9,1,Spain
LANL-GrowthRate,inc death,4,ES,0.5,0.22,0.44,1,0.19,9,1,Spain
MUNI-ARIMA,inc death,4,ES,0.83,0.72,0.75,1,0.35,8,1,Spain
RobertWalraven-ESG,inc death,4,ES,0.48,0.28,0.6,1,0.11,10,1,Spain
UB-BSLCoV,inc death,4,ES,0.49,1,1,1,0.05,10,1,Spain
UMass-MechBayes,inc death,4,ES,1.64,0.91,0.2,1,0.54,10,1,Spain
UMass-SemiMech,inc death,4,ES,0.64,0.64,0.9,0.9,0.09,10,1,Spain
USC-SIkJalpha,inc death,4,ES,0.46,0.23,0.6,0.9,-0.01,10,1,Spain
USyd-OneModelMan,inc death,4,ES,0.73,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,0.37,0.5,1,1,0.09,10,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,0.18,10,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.66,0.43,0.6,1,0.35,10,1,Spain
IEM_Health-CovidProject,inc death,3,ES,1.52,0.84,0.5,0.9,0.57,10,1,Spain
ILM-EKF,inc death,3,ES,0.72,0.38,0.56,1,0.55,9,1,Spain
LANL-GrowthRate,inc death,3,ES,0.5,0.24,0.56,1,0.16,9,1,Spain
MUNI-ARIMA,inc death,3,ES,0.89,0.63,0.56,1,0.38,9,1,Spain
RobertWalraven-ESG,inc death,3,ES,0.54,0.29,0.7,1,0.13,10,1,Spain
UB-BSLCoV,inc death,3,ES,0.68,0.78,1,1,0.04,10,1,Spain
UMass-MechBayes,inc death,3,ES,1.4,0.77,0.5,1,0.56,10,1,Spain
UMass-SemiMech,inc death,3,ES,0.59,0.57,0.9,0.9,0.08,10,1,Spain
UNED-PreCoV2,inc death,3,ES,0.9,0.81,0.9,1,0.2,10,1,Spain
USC-SIkJalpha,inc death,3,ES,0.55,0.31,0.5,0.5,-0.06,10,1,Spain
USyd-OneModelMan,inc death,3,ES,0.67,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,0.67,0.57,0.8,1,0.25,10,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,1,1,0.16,10,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.94,0.52,0.4,1,0.43,10,1,Spain
IEM_Health-CovidProject,inc death,2,ES,1.57,0.8,0.6,0.9,0.44,10,1,Spain
ILM-EKF,inc death,2,ES,0.91,0.44,0.44,1,0.47,9,1,Spain
LANL-GrowthRate,inc death,2,ES,0.73,0.38,0.44,0.89,0.4,9,1,Spain
MUNI-ARIMA,inc death,2,ES,1.36,0.63,0.5,1,0.33,10,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.73,0.39,0.6,1,0.13,10,1,Spain
UB-BSLCoV,inc death,2,ES,0.9,0.68,1,1,-0.01,10,1,Spain
UMass-MechBayes,inc death,2,ES,2.48,1.19,0.5,0.9,0.59,10,1,Spain
UNED-PreCoV2,inc death,2,ES,0.89,1,0.9,1,0.18,10,1,Spain
USC-SIkJalpha,inc death,2,ES,0.95,0.57,0.1,0.3,0.46,10,1,Spain
USyd-OneModelMan,inc death,2,ES,0.81,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,0.6,0.55,0.9,1,0.15,10,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.8,1,0.05,10,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,1.24,0.68,0.6,1,0.4,10,1,Spain
IEM_Health-CovidProject,inc death,1,ES,1.6,0.83,0.6,0.9,0.29,10,1,Spain
ILM-EKF,inc death,1,ES,1.36,0.68,0.56,1,0.3,9,1,Spain
Imperial-DeCa,inc death,1,ES,2.25,1.51,0,0,-1,9,1,Spain
Imperial-RtI0,inc death,1,ES,2.78,2.04,0,0,-1,9,1,Spain
Imperial-sbkp,inc death,1,ES,2.6,1.9,0,0,-1,9,1,Spain
LANL-GrowthRate,inc death,1,ES,1.11,0.57,0.33,0.89,0.27,9,1,Spain
MUNI-ARIMA,inc death,1,ES,1.51,0.76,0.7,1,0.22,10,1,Spain
RobertWalraven-ESG,inc death,1,ES,1.09,0.53,0.5,0.9,0.01,10,1,Spain
SDSC_ISG-TrendModel,inc death,1,ES,1.51,NA,NA,NA,NA,10,1,Spain
UB-BSLCoV,inc death,1,ES,1.16,0.76,0.9,1,-0.03,10,1,Spain
UMass-MechBayes,inc death,1,ES,3.44,1.74,0.3,0.9,0.62,10,1,Spain
UNED-PreCoV2,inc death,1,ES,1.64,1.71,0.9,1,0.19,10,1,Spain
USC-SIkJalpha,inc death,1,ES,1.27,0.81,0.4,0.4,0.21,10,1,Spain
USyd-OneModelMan,inc death,1,ES,1.38,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,1,ES,2.29,1.16,0.3,0.8,0.58,10,1,Spain
BIOCOMSC-Gompertz,inc case,2,FI,0.96,NA,0.7,1,NA,10,1,Finland
EuroCOVIDhub-baseline,inc case,2,FI,1,1,0.3,0.9,-0.15,10,1,Finland
EuroCOVIDhub-ensemble,inc case,2,FI,0.79,0.89,0.5,0.8,-0.18,10,1,Finland
IEM_Health-CovidProject,inc case,2,FI,0.78,0.88,0.3,0.8,-0.19,10,1,Finland
ILM-EKF,inc case,2,FI,1.13,1.16,0.3,0.8,-0.3,10,1,Finland
LANL-GrowthRate,inc case,2,FI,0.89,0.95,0.44,0.78,-0.21,9,1,Finland
MUNI-ARIMA,inc case,2,FI,0.83,0.79,0.2,0.9,-0.14,10,1,Finland
RobertWalraven-ESG,inc case,2,FI,1.22,1.48,0.4,0.5,-0.54,10,1,Finland
USC-SIkJalpha,inc case,2,FI,0.95,1.29,0.4,0.4,-0.3,10,1,Finland
UVA-Ensemble,inc case,2,FI,1.43,NA,0.3,0.7,NA,10,1,Finland
epiforecasts-EpiNow2,inc case,2,FI,1.36,1.49,0.4,0.9,0.04,10,1,Finland
BIOCOMSC-Gompertz,inc case,1,FI,0.92,NA,0.4,1,NA,10,1,Finland
