model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
itwm-dSEIR,inc case,4,DE,1.48,1.31,0.33,0.78,0.61,9,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0.5,0.88,0,8,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0.12,0.12,0.32,8,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.7,1,0.1,10,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.91,0.9,0.6,1,0.33,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,2.42,2.79,0.1,0.4,0.28,10,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.95,1.09,NA,NA,0.73,9,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.88,1.65,0.4,1,-0.18,10,1,Germany
ILM-EKF,inc death,3,DE,1.72,1.52,0.4,1,0.52,10,1,Germany
ITWW-county_repro,inc death,3,DE,0.9,1.01,0.1,0.4,0.7,10,1,Germany
Karlen-pypm,inc death,3,DE,1.51,1.51,0.2,0.8,0.66,10,1,Germany
LANL-GrowthRate,inc death,3,DE,1.38,1.32,0.3,0.9,-0.07,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.83,0.84,0.9,1,-0.03,10,1,Germany
RobertWalraven-ESG,inc death,3,DE,1.69,1.63,0,0.8,-0.22,10,1,Germany
UMass-MechBayes,inc death,3,DE,0.95,0.96,0.71,1,-0.46,7,1,Germany
UMass-SemiMech,inc death,3,DE,0.63,0.87,0.86,1,-0.17,7,1,Germany
USC-SIkJalpha,inc death,3,DE,1.32,1.16,0.5,0.8,0.45,10,1,Germany
USyd-OneModelMan,inc death,3,DE,1.82,NA,NA,NA,NA,7,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.91,0.84,0.2,0.9,0.31,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.91,0.98,0.25,1,0.32,4,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,2.56,2.41,0.3,0.8,0.72,10,1,Germany
itwm-dSEIR,inc death,3,DE,0.89,0.9,0.4,1,0.48,10,1,Germany
BIOCOMSC-Gompertz,inc death,2,DE,0.67,NA,1,1,NA,4,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.9,1,0.08,10,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.92,0.83,0.7,1,0.18,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,2.4,2.64,0,0.4,0.04,10,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.95,0.7,NA,NA,0.4,10,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.87,1.58,0.6,1,-0.19,10,1,Germany
ILM-EKF,inc death,2,DE,1.45,1.33,0.7,1,0.36,10,1,Germany
ITWW-county_repro,inc death,2,DE,0.81,0.91,0,0.2,-0.15,10,1,Germany
Karlen-pypm,inc death,2,DE,1.35,1.34,0.4,0.9,0.57,10,1,Germany
LANL-GrowthRate,inc death,2,DE,1.44,1.23,0.4,0.9,-0.28,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1.27,1.13,0.6,1,0.04,10,1,Germany
RobertWalraven-ESG,inc death,2,DE,1.38,1.32,0.3,0.8,-0.12,10,1,Germany
UMass-MechBayes,inc death,2,DE,1.24,1.17,0.5,1,-0.49,8,1,Germany
UMass-SemiMech,inc death,2,DE,0.76,0.98,0.88,1,-0.25,8,1,Germany
USC-SIkJalpha,inc death,2,DE,1.11,1.04,0.9,0.9,0.21,10,1,Germany
USyd-OneModelMan,inc death,2,DE,1.7,NA,NA,NA,NA,8,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.99,0.91,0.2,0.9,0.17,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.59,0.78,0.5,1,0.36,4,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,2.33,2.09,0.4,0.7,0.49,10,1,Germany
itwm-dSEIR,inc death,2,DE,0.9,0.81,0.6,1,0.38,10,1,Germany
BIOCOMSC-Gompertz,inc death,1,DE,0.96,NA,1,1,NA,5,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.4,1,0.19,10,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.83,0.78,0.9,1,-0.02,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,2.11,2.24,0.1,0.1,-0.14,10,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.84,0.55,NA,NA,0.38,10,1,Germany
IEM_Health-CovidProject,inc death,1,DE,1.9,1.49,0.7,1,-0.2,10,1,Germany
ILM-EKF,inc death,1,DE,1.12,1.22,0.8,1,0.2,10,1,Germany
ITWW-county_repro,inc death,1,DE,1.25,1.41,0.1,0.3,-0.7,10,1,Germany
Karlen-pypm,inc death,1,DE,1.35,1.12,0.5,1,0.49,10,1,Germany
LANL-GrowthRate,inc death,1,DE,1.48,1.21,0.3,0.9,-0.26,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,1.34,1.1,0.7,1,-0.06,10,1,Germany
MUNI-ARIMA,inc death,1,DE,1.17,1.6,0.5,1,0.38,4,1,Germany
RobertWalraven-ESG,inc death,1,DE,1.29,1.12,0.6,0.9,-0.22,10,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,1.57,NA,NA,NA,NA,9,1,Germany
UMass-MechBayes,inc death,1,DE,1.75,1.31,0.44,1,-0.42,9,1,Germany
UMass-SemiMech,inc death,1,DE,1.34,1.21,0.67,1,-0.28,9,1,Germany
USC-SIkJalpha,inc death,1,DE,0.94,1.06,0.7,0.9,0.09,10,1,Germany
USyd-OneModelMan,inc death,1,DE,1.34,NA,NA,NA,NA,9,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.99,0.88,0.5,0.8,0.26,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.95,1.19,0.4,0.8,0.22,5,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,2.04,1.76,0.6,0.9,0.09,10,1,Germany
itwm-dSEIR,inc death,1,DE,1.06,0.88,0.4,1,0.26,10,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.67,1,0.04,9,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,1.19,1.16,0.56,1,0.37,9,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,3.02,3.45,0.11,0.44,0.46,9,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,1.09,1.82,NA,NA,0.82,8,1,Germany
IEM_Health-CovidProject,inc death,4,DE,2.23,1.9,0.33,1,-0.27,9,1,Germany
ILM-EKF,inc death,4,DE,2.42,2.14,0.33,1,0.58,9,1,Germany
ITWW-county_repro,inc death,4,DE,1.67,2,0,0.11,0.78,9,1,Germany
Karlen-pypm,inc death,4,DE,2.27,2.3,0.22,0.67,0.71,9,1,Germany
LANL-GrowthRate,inc death,4,DE,1.85,1.55,0.44,0.89,-0.22,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.74,0.93,0.78,1,-0.2,9,1,Germany
RobertWalraven-ESG,inc death,4,DE,2.13,2.1,0,0.67,-0.34,9,1,Germany
UMass-MechBayes,inc death,4,DE,0.82,0.91,0.83,1,-0.32,6,1,Germany
UMass-SemiMech,inc death,4,DE,0.54,0.94,1,1,-0.1,6,1,Germany
USC-SIkJalpha,inc death,4,DE,1.57,1.45,0.56,0.67,0.47,9,1,Germany
USyd-OneModelMan,inc death,4,DE,2.36,NA,NA,NA,NA,6,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,1.03,0.88,0,1,0.23,9,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,3.24,3.17,0.22,1,0.78,9,1,Germany
itwm-dSEIR,inc death,4,DE,1.39,1.36,0.44,1,0.53,9,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.12,0.88,-0.31,8,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.62,0.75,0.45,8,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,1.66,NA,0.5,1,NA,4,1,Denmark
DSMPG-bayes,inc case,2,DK,1.35,1.4,0.5,1,0.21,8,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.5,1,-0.22,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.97,1.1,0.8,0.9,-0.01,10,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.07,1.19,0.6,0.9,0.14,10,1,Denmark
ILM-EKF,inc case,2,DK,0.9,1.16,0.7,0.9,0.1,10,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.71,1.04,0.7,0.9,-0.14,10,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.05,0.44,0.4,0.9,0.7,10,1,Denmark
UMass-SemiMech,inc case,2,DK,0.95,1.35,0.75,1,-0.36,8,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.9,1.07,0.4,0.7,-0.19,10,1,Denmark
UVA-Ensemble,inc case,2,DK,0.81,NA,0.5,0.6,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.12,1.27,0.7,0.9,-0.11,10,1,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,0.79,NA,0.8,1,NA,5,1,Denmark
DSMPG-bayes,inc case,1,DK,1.14,1.21,0.25,0.88,0.46,8,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.4,1,-0.05,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.85,1,0.8,0.9,-0.04,10,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.84,1.07,0.7,0.9,0.13,10,1,Denmark
ILM-EKF,inc case,1,DK,0.99,1.1,0.5,0.9,0.06,10,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.78,1.2,0.9,0.9,-0.15,10,1,Denmark
MUNI-ARIMA,inc case,1,DK,1.06,1.46,0.5,0.75,-0.05,4,1,Denmark
RobertWalraven-ESG,inc case,1,DK,0.92,0.75,0.5,0.8,0.68,10,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.51,NA,NA,NA,NA,9,1,Denmark
UMass-SemiMech,inc case,1,DK,1.1,1.72,0.67,0.89,-0.36,9,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.77,0.98,0.5,0.5,-0.09,10,1,Denmark
UVA-Ensemble,inc case,1,DK,1.07,NA,0.4,0.6,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1,1.16,0.8,0.9,0.01,10,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.5,1,-0.23,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.19,1.12,0.6,1,0.02,10,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.12,1.16,0.6,1,0.16,10,1,Denmark
ILM-EKF,inc case,3,DK,1.05,1.09,0.9,1,0.05,10,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.97,1,0.6,0.9,-0.16,10,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.35,NA,0.3,0.7,NA,10,1,Denmark
UMass-SemiMech,inc case,3,DK,1.22,1.59,0.86,0.86,-0.34,7,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.35,1.36,0,0.2,-0.27,10,1,Denmark
UVA-Ensemble,inc case,3,DK,0.88,NA,0.5,0.62,NA,8,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.34,1.27,0.7,1,-0.13,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.67,1,-0.29,9,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.42,1.32,0.67,1,-0.14,9,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.07,1.22,0.67,0.89,0.02,9,1,Denmark
ILM-EKF,inc case,4,DK,1.2,1.23,0.78,1,-0.03,9,1,Denmark
LANL-GrowthRate,inc case,4,DK,0.81,0.84,0.56,1,-0.34,9,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.41,NA,0.22,0.33,NA,9,1,Denmark
UMass-SemiMech,inc case,4,DK,1.22,1.68,0.83,0.83,-0.35,6,1,Denmark
USC-SIkJalpha,inc case,4,DK,0.97,1.25,0.11,0.33,-0.32,9,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.62,1.56,0.44,1,-0.28,9,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.62,1,-0.34,8,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.38,0.5,-0.16,8,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.9,1,0.07,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.93,0.84,0.7,0.8,0.29,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.45,1.16,0.2,0.8,-0.09,10,1,Denmark
ILM-EKF,inc death,3,DK,1.2,1.3,0.8,1,0.31,10,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.8,0.69,0.3,0.8,0.14,10,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.2,0.98,0.7,0.9,0.05,10,1,Denmark
UMass-MechBayes,inc death,3,DK,0.86,0.72,0.57,1,0.41,7,1,Denmark
UMass-SemiMech,inc death,3,DK,1.19,1,0.43,0.71,0.7,7,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.11,1.08,0.4,0.6,0.27,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,2.64,NA,NA,NA,NA,7,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.61,1.27,0.3,0.8,0.53,10,1,Denmark
BIOCOMSC-Gompertz,inc death,2,DK,4.24,NA,0.25,0.5,NA,4,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.7,1,0.02,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.94,0.88,0.6,0.9,0.24,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.27,1.04,0.3,0.8,-0.14,10,1,Denmark
ILM-EKF,inc death,2,DK,1.08,1.32,0.7,1,0.29,10,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.76,0.7,0.6,0.8,0.17,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.24,1.08,0.3,0.8,-0.01,10,1,Denmark
UMass-MechBayes,inc death,2,DK,1.02,0.87,0.38,0.88,0.47,8,1,Denmark
UMass-SemiMech,inc death,2,DK,1.02,1.19,0.38,0.5,0.59,8,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.92,1.16,0.4,0.5,0.18,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.67,NA,NA,NA,NA,8,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.32,1.15,0.5,0.8,0.44,10,1,Denmark
BIOCOMSC-Gompertz,inc death,1,DK,2.68,NA,0.2,0.8,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.7,1,-0.03,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.2,1.01,0.6,1,0.21,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.29,1.11,0.4,0.8,-0.08,10,1,Denmark
ILM-EKF,inc death,1,DK,1.14,1.63,0.8,1,0.21,10,1,Denmark
LANL-GrowthRate,inc death,1,DK,1.03,0.77,0.6,1,0.13,10,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.35,0.91,0.5,1,0.2,4,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.47,1.17,0.4,1,-0.03,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.33,NA,NA,NA,NA,9,1,Denmark
UMass-MechBayes,inc death,1,DK,1.12,1.07,0.44,0.89,0.4,9,1,Denmark
UMass-SemiMech,inc death,1,DK,1.66,1.4,0.33,0.67,0.51,9,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.03,1.31,0.5,0.5,0.26,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.81,NA,NA,NA,NA,9,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.44,1.09,0.5,0.9,0.31,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.1,9,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.38,0.86,0.56,0.89,0.38,9,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,2.19,1.28,0.22,0.89,-0.07,9,1,Denmark
ILM-EKF,inc death,4,DK,1.75,1.34,0.67,1,0.37,9,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.05,0.6,0.33,0.89,0.15,9,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.57,0.85,0.67,0.89,0.05,9,1,Denmark
UMass-MechBayes,inc death,4,DK,1.47,0.8,0.33,1,0.4,6,1,Denmark
UMass-SemiMech,inc death,4,DK,2.06,1.22,0,0.83,0.63,6,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.42,1.03,0.44,0.56,0.5,9,1,Denmark
USyd-OneModelMan,inc death,4,DK,4.75,NA,NA,NA,NA,6,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.37,1.35,0.22,0.78,0.59,9,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.38,1,0.19,8,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.5,0.5,0.5,8,1,Denmark
DSMPG-bayes,inc case,2,EE,0.73,0.5,0.4,0.9,0.1,10,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,0.7,0.89,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.79,0.56,0.4,0.9,0.32,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.02,0.85,0.3,0.6,0.57,10,1,Estonia
ILM-EKF,inc case,2,EE,1.31,0.93,0.3,0.8,0.19,10,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.73,0.49,0.6,0.9,0,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.92,1.14,0.1,0.3,1,10,1,Estonia
UMass-SemiMech,inc case,2,EE,0.58,0.87,0.38,1,0.44,8,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.69,0.72,0.5,0.7,0.28,10,1,Estonia
UVA-Ensemble,inc case,2,EE,1.76,NA,0.2,0.5,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.48,0.36,0.5,0.9,0.03,10,1,Estonia
DSMPG-bayes,inc case,1,EE,0.72,0.52,0.4,0.9,0.14,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.1,0.7,0.8,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.69,0.57,0.7,1,0.31,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.03,0.8,0.5,0.9,0.54,10,1,Estonia
ILM-EKF,inc case,1,EE,1.11,0.84,0.6,0.9,0.2,10,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.71,0.53,0.5,1,-0.33,10,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.3,0.5,0.25,1,0.2,4,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1,1.2,0.1,0.4,0.85,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.5,NA,NA,NA,NA,9,1,Estonia
UMass-SemiMech,inc case,1,EE,0.74,0.8,0.44,1,0.39,9,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.77,0.83,0.5,0.6,0.57,10,1,Estonia
UVA-Ensemble,inc case,1,EE,2.32,NA,0.2,0.7,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.57,0.43,0.4,0.9,0.07,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,0.5,0.9,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.95,0.69,0.4,0.8,0.42,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.3,1.05,0.4,0.5,0.65,10,1,Estonia
ILM-EKF,inc case,3,EE,1.62,1.16,0.4,0.7,0.24,10,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.84,0.63,0.5,0.8,0.34,10,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.96,NA,0.1,0.4,NA,10,1,Estonia
UMass-SemiMech,inc case,3,EE,0.54,1.01,0.43,0.86,0.38,7,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.6,0.61,0.4,0.7,0.12,10,1,Estonia
UVA-Ensemble,inc case,3,EE,1.34,NA,0.25,0.5,NA,8,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.81,0.6,0.3,0.7,0.1,10,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,0.44,0.94,9,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.95,0.68,0.44,0.78,0.44,9,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.38,1.09,0.22,0.56,0.7,9,1,Estonia
ILM-EKF,inc case,4,EE,1.75,1.21,0.22,0.78,0.22,9,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.82,0.62,0.44,0.78,0.58,9,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.87,NA,0.22,0.33,NA,9,1,Estonia
UMass-SemiMech,inc case,4,EE,0.39,0.92,0.5,1,0.32,6,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.47,0.52,0.56,0.56,0.16,9,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.66,0.49,0.22,0.67,-0.05,9,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.12,0.62,0.78,8,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.62,0.62,0.19,8,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.1,0.4,0.41,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.53,0.42,0.7,0.9,0.35,10,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.08,0.95,0.4,0.8,0.57,10,1,Estonia
ILM-EKF,inc death,3,EE,0.59,0.66,1,1,0.16,10,1,Estonia
LANL-GrowthRate,inc death,3,EE,0.92,0.74,0.2,0.9,0,10,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.8,0.63,0.5,0.7,0.27,10,1,Estonia
UMass-MechBayes,inc death,3,EE,0.43,0.4,0.43,1,0.21,7,1,Estonia
UMass-SemiMech,inc death,3,EE,0.44,0.4,0.57,1,0.47,7,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.44,0.44,0.6,0.7,0.41,10,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.77,NA,NA,NA,NA,7,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.77,0.54,0.6,1,0.21,10,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.2,0.7,0.41,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.5,0.49,0.8,1,0.29,10,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.89,0.94,0.5,0.9,0.6,10,1,Estonia
ILM-EKF,inc death,2,EE,0.51,0.83,1,1,0.12,10,1,Estonia
LANL-GrowthRate,inc death,2,EE,0.97,1.01,0.2,0.7,0.11,10,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.79,0.8,0.5,0.7,0.08,10,1,Estonia
UMass-MechBayes,inc death,2,EE,0.32,0.33,0.62,1,0.1,8,1,Estonia
UMass-SemiMech,inc death,2,EE,0.36,0.37,0.75,1,0.33,8,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.57,0.6,0.5,0.6,0.46,10,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.61,NA,NA,NA,NA,8,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.69,0.54,0.3,1,0.19,10,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.1,0.7,0.42,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.7,0.57,0.7,1,0.17,10,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.95,0.74,0.6,0.9,0.44,10,1,Estonia
ILM-EKF,inc death,1,EE,0.56,0.99,1,1,0.08,10,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.2,1.08,0,0.7,0.15,10,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.59,0.92,0.5,1,0.6,4,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.98,0.85,0.1,0.6,0.11,10,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.97,NA,NA,NA,NA,9,1,Estonia
UMass-MechBayes,inc death,1,EE,0.8,0.58,0.56,1,0.14,9,1,Estonia
UMass-SemiMech,inc death,1,EE,0.6,0.49,0.56,1,0.17,9,1,Estonia
USC-SIkJalpha,inc death,1,EE,0.63,0.65,0.6,0.6,0.35,10,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.2,NA,NA,NA,NA,9,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.69,0.53,0.7,1,0.17,10,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0,0.33,0.54,9,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.45,0.35,0.78,1,0.47,9,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.21,0.96,0.33,1,0.69,9,1,Estonia
ILM-EKF,inc death,4,EE,0.9,0.63,0.89,1,0.23,9,1,Estonia
LANL-GrowthRate,inc death,4,EE,0.59,0.33,0.67,1,0.07,9,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.66,0.61,0.11,0.56,0.39,9,1,Estonia
UMass-MechBayes,inc death,4,EE,0.25,0.26,0.83,1,0.22,6,1,Estonia
UMass-SemiMech,inc death,4,EE,0.44,0.44,0.33,1,0.58,6,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.31,0.34,0.56,0.89,0.49,9,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.91,NA,NA,NA,NA,6,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0.67,0.44,0.67,0.89,0.06,9,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.38,1,0.48,8,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.62,0.88,0.25,8,1,Estonia
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.6,1,0,10,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,0.86,0.86,0.8,1,-0.05,10,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.58,1.38,0.3,0.7,-0.08,10,1,Spain
ILM-EKF,inc case,2,ES,2.27,2.12,0.2,0.5,0.22,10,1,Spain
LANL-GrowthRate,inc case,2,ES,1.47,1.25,0.5,1,-0.53,10,1,Spain
RobertWalraven-ESG,inc case,2,ES,1.58,1.34,0.2,0.9,-0.7,10,1,Spain
UB-BSLCoV,inc case,2,ES,1.38,1.42,0.25,1,0.11,4,1,Spain
UMass-SemiMech,inc case,2,ES,1.29,1.74,0.71,0.86,-0.34,7,1,Spain
UNED-PreCoV2,inc case,2,ES,0.67,1.51,NA,NA,-0.05,9,1,Spain
UNIPV-BayesINGARCHX,inc case,2,ES,2,2.52,0,0.1,0.76,10,1,Spain
USC-SIkJalpha,inc case,2,ES,0.92,1,0.4,0.7,-0.21,10,1,Spain
UVA-Ensemble,inc case,2,ES,2.28,NA,0.2,0.3,NA,10,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,2.66,2.85,0.78,1,-0.14,9,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.7,1,-0.02,10,1,Spain
