model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
EuroCOVIDhub-ensemble,inc death,4,DE,0.43,0.48,0.6,1,0.29,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,0.96,1.21,0.4,0.7,-0.24,10,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.56,0.66,NA,NA,0.58,10,1,Germany
IEM_Health-CovidProject,inc death,4,DE,0.95,1.05,0.4,1,0.46,10,1,Germany
ILM-EKF,inc death,4,DE,0.7,0.67,0.5,1,-0.01,10,1,Germany
ITWW-county_repro,inc death,4,DE,0.56,0.62,0.1,0.3,0.06,10,1,Germany
Karlen-pypm,inc death,4,DE,0.68,0.76,0.3,0.7,0.22,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.59,0.58,0.7,1,0.19,10,1,Germany
MUNI-ARIMA,inc death,4,DE,0.83,1.71,0.33,1,0.53,6,1,Germany
RobertWalraven-ESG,inc death,4,DE,0.63,0.63,0.3,0.9,0.44,10,1,Germany
UMass-MechBayes,inc death,4,DE,0.33,0.35,0.4,1,-0.55,10,1,Germany
UMass-SemiMech,inc death,4,DE,0.16,0.4,1,1,-0.06,10,1,Germany
USC-SIkJalpha,inc death,4,DE,0.47,0.5,0.4,0.5,0.03,10,1,Germany
USyd-OneModelMan,inc death,4,DE,1.22,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.46,0.45,0.4,1,0.51,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,0.5,0.45,0.25,1,-0.32,8,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.39,0.57,0.25,0.75,0.67,8,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,0.94,0.94,0.4,1,0.09,10,1,Germany
itwm-dSEIR,inc death,4,DE,0.5,0.63,0.4,0.7,-0.26,10,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.5,1,0.53,10,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.35,0.4,0.9,1,0.22,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.02,1.22,0,0.6,-0.45,10,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.46,0.51,NA,NA,0.41,10,1,Germany
IEM_Health-CovidProject,inc death,3,DE,0.73,0.86,0.6,1,0.43,10,1,Germany
ILM-EKF,inc death,3,DE,0.6,0.6,0.5,1,-0.06,10,1,Germany
ITWW-county_repro,inc death,3,DE,0.33,0.42,0.2,0.3,-0.17,10,1,Germany
Karlen-pypm,inc death,3,DE,0.69,0.71,0,0.8,0.17,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.52,0.54,0.7,1,0.31,10,1,Germany
MUNI-ARIMA,inc death,3,DE,0.83,1.27,0.57,1,0.49,7,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.49,0.52,0.5,1,0.46,10,1,Germany
UMass-MechBayes,inc death,3,DE,0.44,0.42,0.3,1,-0.63,10,1,Germany
UMass-SemiMech,inc death,3,DE,0.3,0.4,1,1,-0.25,10,1,Germany
USC-SIkJalpha,inc death,3,DE,0.5,0.45,0.4,0.7,0.01,10,1,Germany
USyd-OneModelMan,inc death,3,DE,1.11,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.49,0.48,0.5,0.9,0.38,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.52,0.5,0.22,0.89,-0.32,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.44,0.58,0.44,0.67,0.56,9,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,0.83,0.8,0.3,1,-0.12,10,1,Germany
itwm-dSEIR,inc death,3,DE,0.46,0.56,0.2,0.6,-0.39,10,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.8,1,0.5,10,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.24,0.33,0.9,1,-0.02,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,0.76,0.96,0.1,0.6,-0.68,10,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.36,0.38,0.5,1,0.33,10,1,Germany
IEM_Health-CovidProject,inc death,2,DE,0.58,0.72,0.9,1,0.3,10,1,Germany
ILM-EKF,inc death,2,DE,0.43,0.55,0.9,1,-0.13,10,1,Germany
ITWW-county_repro,inc death,2,DE,0.35,0.5,0,0.1,-0.78,10,1,Germany
Karlen-pypm,inc death,2,DE,0.65,0.68,0.3,0.9,0.09,10,1,Germany
LANL-GrowthRate,inc death,2,DE,0.32,0.32,0.33,0.89,-0.63,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.69,0.69,0.4,1,0.31,10,1,Germany
MUNI-ARIMA,inc death,2,DE,0.83,0.87,0.44,1,0.46,9,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.39,0.46,0.5,1,0.34,10,1,Germany
UMass-MechBayes,inc death,2,DE,0.55,0.51,0.3,1,-0.62,10,1,Germany
UMass-SemiMech,inc death,2,DE,0.34,0.46,0.6,1,-0.42,10,1,Germany
USC-SIkJalpha,inc death,2,DE,0.39,0.41,0.6,0.7,-0.19,10,1,Germany
USyd-OneModelMan,inc death,2,DE,0.76,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.4,0.4,0.5,0.9,0.25,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,0.7,0.73,0.22,0.67,-0.5,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.43,0.45,0.6,0.9,0.43,10,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,0.73,0.72,0.3,1,-0.37,10,1,Germany
itwm-dSEIR,inc death,2,DE,0.56,0.65,0.2,0.6,-0.5,10,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,1.12,NA,0.5,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.4,1,0.06,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.01,1.11,0.4,0.7,0.03,10,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.1,1.27,0.2,0.6,0.04,10,1,Denmark
ILM-EKF,inc case,2,DK,1.22,1.36,0.2,0.7,0.15,10,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.81,1.18,0.56,0.78,-0.29,9,1,Denmark
MUNI-ARIMA,inc case,2,DK,1.02,0.98,0.44,0.78,0.05,9,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.12,1.28,0,0.4,0.37,10,1,Denmark
UMass-SemiMech,inc case,2,DK,1.04,1.06,0.4,0.9,-0.11,10,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.93,1.21,0.4,0.4,0.08,10,1,Denmark
UVA-Ensemble,inc case,2,DK,1.03,NA,0.5,0.9,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.24,1.36,0.4,0.7,0.02,10,1,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,0.67,NA,0.7,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.2,1,0.08,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.96,1,0.6,0.7,-0,10,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.2,1.37,0.2,0.6,0.08,10,1,Denmark
ILM-EKF,inc case,1,DK,1.33,1.39,0.2,0.6,0.1,10,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.86,0.96,0.56,0.89,-0.32,9,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.86,0.86,0.5,0.9,0.03,10,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.18,1.44,0.2,0.5,0.31,10,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.76,NA,NA,NA,NA,10,1,Denmark
UMass-SemiMech,inc case,1,DK,1.26,1.13,0.5,1,-0.19,10,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.83,1.19,0.3,0.3,0.12,10,1,Denmark
UVA-Ensemble,inc case,1,DK,1.75,NA,0.4,0.8,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.12,1.21,0.7,0.8,0.05,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.5,1,0.12,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.06,1.12,0.6,0.8,0.18,10,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,0.96,1.19,0.6,0.7,0.24,10,1,Denmark
ILM-EKF,inc case,4,DK,1.34,1.54,0.5,0.8,0.26,10,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.49,1.04,0,1,0.32,6,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.2,1.35,0,0.1,0.6,10,1,Denmark
UMass-SemiMech,inc case,4,DK,0.89,1.05,0.7,0.9,0.17,10,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.25,1.48,0,0,0,10,1,Denmark
UVA-Ensemble,inc case,4,DK,0.98,NA,0.22,0.56,NA,9,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.08,1.16,0.4,0.8,0.16,10,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.2,1,0.08,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,0.95,1.1,0.5,0.7,0.07,10,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1,1.23,0.4,0.6,0.22,10,1,Denmark
ILM-EKF,inc case,3,DK,1.19,1.42,0.5,0.6,0.21,10,1,Denmark
MUNI-ARIMA,inc case,3,DK,1.23,1.02,0.29,1,0.14,7,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.09,1.31,0,0.4,0.35,10,1,Denmark
UMass-SemiMech,inc case,3,DK,0.87,1.01,0.7,0.8,0.03,10,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.05,1.28,0.2,0.2,0,10,1,Denmark
UVA-Ensemble,inc case,3,DK,0.96,NA,0.4,0.8,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.1,1.29,0.5,0.7,0.1,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.15,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.49,0.95,0.5,0.7,0.61,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.51,1.02,0.3,0.7,0.45,10,1,Denmark
ILM-EKF,inc death,4,DK,1.53,1.45,0.6,1,0.54,10,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.19,1.05,0.67,1,0.25,6,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.11,0.59,0.8,0.9,0.15,10,1,Denmark
UMass-MechBayes,inc death,4,DK,1.47,0.96,0.3,0.8,0.69,10,1,Denmark
UMass-SemiMech,inc death,4,DK,1.62,1.19,0.1,0.7,0.79,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.35,1.06,0.1,0.3,0.62,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,2.56,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.44,0.97,0.3,0.8,0.69,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.9,1,0.18,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.15,0.89,0.4,0.8,0.58,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.12,0.82,0.4,0.8,0.45,10,1,Denmark
ILM-EKF,inc death,3,DK,1.23,1.36,0.6,1,0.46,10,1,Denmark
MUNI-ARIMA,inc death,3,DK,0.79,1.05,0.86,1,0.24,7,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.12,0.74,0.6,0.9,0.16,10,1,Denmark
UMass-MechBayes,inc death,3,DK,1.1,0.89,0.2,0.9,0.57,10,1,Denmark
UMass-SemiMech,inc death,3,DK,1.21,1.08,0.3,0.6,0.72,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.08,1.03,0.2,0.4,0.48,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.89,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.07,0.99,0.3,0.7,0.57,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.8,1,0.15,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.01,0.92,0.5,0.9,0.48,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.95,0.91,0.2,0.7,0.33,10,1,Denmark
ILM-EKF,inc death,2,DK,0.99,1.4,0.5,1,0.36,10,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.85,0.82,0.44,0.89,0.59,9,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.9,1,0.56,1,0.2,9,1,Denmark
RobertWalraven-ESG,inc death,2,DK,0.97,0.94,0.6,0.8,0.18,10,1,Denmark
UMass-MechBayes,inc death,2,DK,0.9,0.95,0.3,0.8,0.55,10,1,Denmark
UMass-SemiMech,inc death,2,DK,1.05,1.15,0.3,0.6,0.61,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.02,1.14,0.3,0.3,0.46,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.6,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.3,1.04,0.4,0.8,0.41,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.8,1,0.14,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.39,1.08,0.4,0.9,0.35,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.24,1.04,0.3,0.4,0.14,10,1,Denmark
ILM-EKF,inc death,1,DK,1.1,1.53,0.6,1,0.29,10,1,Denmark
LANL-GrowthRate,inc death,1,DK,1,0.91,0.44,1,0.33,9,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.71,1.23,0.3,1,0.21,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.21,1.05,0.4,1,0.09,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.54,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,1.33,1.11,0.4,0.8,0.43,10,1,Denmark
UMass-SemiMech,inc death,1,DK,1.24,1.23,0.4,0.7,0.49,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.21,1.36,0.3,0.3,0.3,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.55,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.35,1.08,0.4,0.9,0.32,10,1,Denmark
BIOCOMSC-Gompertz,inc case,2,EE,0.47,NA,0.78,1,NA,9,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.3,1,0.58,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.54,0.58,0.3,0.9,0.25,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.66,0.68,0.5,0.7,0.24,10,1,Estonia
ILM-EKF,inc case,2,EE,0.7,0.66,0.2,1,0.07,10,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.63,0.5,0.67,0.89,-0.29,9,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.47,0.54,0.78,1,0.03,9,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.03,1.36,0.2,0.7,0.49,10,1,Estonia
UMass-SemiMech,inc case,2,EE,0.79,0.84,0.2,0.9,0.6,10,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.58,0.78,0.3,0.3,0.34,10,1,Estonia
UVA-Ensemble,inc case,2,EE,1.95,NA,0.6,0.9,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.7,0.68,0.4,0.6,-0.15,10,1,Estonia
BIOCOMSC-Gompertz,inc case,1,EE,0.54,NA,0.67,1,NA,9,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.3,1,0.41,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.73,0.63,0.4,1,0.22,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.88,0.74,0.5,0.8,0.18,10,1,Estonia
ILM-EKF,inc case,1,EE,1.03,0.88,0.3,1,0.1,10,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.7,0.64,0.67,1,-0.44,9,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.59,0.51,0.5,1,0.05,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.39,1.52,0.2,0.8,0.41,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.51,NA,NA,NA,NA,10,1,Estonia
UMass-SemiMech,inc case,1,EE,0.97,0.9,0.3,0.9,0.44,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.86,0.96,0.2,0.2,0.4,10,1,Estonia
UVA-Ensemble,inc case,1,EE,2.94,NA,0.6,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.58,0.55,0.3,0.9,-0.12,10,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.2,1,0.74,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.44,0.5,0.5,0.7,0.36,10,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.59,0.68,0.4,0.7,0.43,10,1,Estonia
ILM-EKF,inc case,4,EE,0.41,0.41,0.2,1,0.07,10,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.45,0.47,0.67,1,0.06,6,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.65,1.09,0.1,0.6,0.86,10,1,Estonia
UMass-SemiMech,inc case,4,EE,0.69,0.78,0.3,0.7,0.57,10,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.47,0.66,0.2,0.2,0.2,10,1,Estonia
UVA-Ensemble,inc case,4,EE,0.86,NA,0.44,1,NA,9,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.61,0.57,0.1,0.5,-0.25,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.2,1,0.66,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.58,0.57,0.3,0.8,0.3,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.59,0.7,0.6,0.7,0.4,10,1,Estonia
ILM-EKF,inc case,3,EE,0.61,0.54,0.3,1,0.09,10,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.54,0.54,0.86,0.86,0.08,7,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.91,1.31,0,0.6,0.65,10,1,Estonia
UMass-SemiMech,inc case,3,EE,0.87,0.89,0.2,0.7,0.57,10,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.54,0.7,0.2,0.4,0.18,10,1,Estonia
UVA-Ensemble,inc case,3,EE,1.37,NA,0.6,0.9,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.76,0.69,0.1,0.7,-0.26,10,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.2,0.7,0.79,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.32,0.33,0.3,0.7,0.72,10,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,0.88,0.76,0.2,0.8,0.8,10,1,Estonia
ILM-EKF,inc death,4,EE,0.17,0.27,0.6,0.9,0.36,10,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.48,0.66,0.17,1,0.7,6,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.55,0.45,0.7,0.8,0.27,10,1,Estonia
UMass-MechBayes,inc death,4,EE,0.16,0.15,0.6,0.9,0.45,10,1,Estonia
UMass-SemiMech,inc death,4,EE,0.34,0.34,0.3,0.8,0.67,10,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.24,0.34,0.2,0.5,0.76,10,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.58,NA,NA,NA,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.2,0.8,0.71,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.37,0.41,0.5,0.6,0.61,10,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.67,0.72,0.2,0.7,0.78,10,1,Estonia
ILM-EKF,inc death,3,EE,0.27,0.42,0.7,1,0.36,10,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.75,0.82,0.14,0.86,0.49,7,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.77,0.48,0.8,0.9,0.12,10,1,Estonia
UMass-MechBayes,inc death,3,EE,0.22,0.23,0.6,1,0.4,10,1,Estonia
UMass-SemiMech,inc death,3,EE,0.39,0.34,0.4,0.8,0.54,10,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.38,0.52,0.2,0.3,0.8,10,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.33,NA,NA,NA,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.4,0.9,0.61,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.47,0.5,0.6,0.9,0.5,10,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.71,0.67,0.5,0.9,0.6,10,1,Estonia
ILM-EKF,inc death,2,EE,0.39,0.66,0.7,1,0.31,10,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.23,1.53,0.11,0.56,0.63,9,1,Estonia
MUNI-ARIMA,inc death,2,EE,0.86,0.93,0.44,0.89,0.47,9,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.64,0.43,0.8,1,-0.02,10,1,Estonia
UMass-MechBayes,inc death,2,EE,0.33,0.31,0.6,1,0.36,10,1,Estonia
UMass-SemiMech,inc death,2,EE,0.42,0.46,0.6,1,0.46,10,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.53,0.57,0.4,0.4,0.64,10,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.48,NA,NA,NA,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.5,1,0.3,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.73,0.71,0.6,1,0.35,10,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.9,0.82,0.5,0.9,0.44,10,1,Estonia
ILM-EKF,inc death,1,EE,0.76,1.33,0.7,1,0.24,10,1,Estonia
LANL-GrowthRate,inc death,1,EE,2.06,2.3,0.11,0.56,0.62,9,1,Estonia
MUNI-ARIMA,inc death,1,EE,1.06,1.03,0.4,1,0.31,10,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.92,0.66,0.6,1,-0.13,10,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.59,NA,NA,NA,NA,10,1,Estonia
UMass-MechBayes,inc death,1,EE,0.65,0.58,0.6,1,0.29,10,1,Estonia
UMass-SemiMech,inc death,1,EE,0.65,0.58,0.6,1,0.27,10,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.09,1.16,0.4,0.4,0.33,10,1,Estonia
USyd-OneModelMan,inc death,1,EE,0.48,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.73,0.71,0.75,1,0.27,8,1,Estonia
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,0.21,10,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.83,0.56,0.7,1,0.49,10,1,Spain
IEM_Health-CovidProject,inc death,4,ES,1.76,0.99,0.3,0.8,0.61,10,1,Spain
MUNI-ARIMA,inc death,4,ES,1.03,0.87,0.67,1,0.47,6,1,Spain
RobertWalraven-ESG,inc death,4,ES,0.88,0.38,0.6,1,0.12,10,1,Spain
UB-BSLCoV,inc death,4,ES,0.48,1.29,1,1,0.14,8,1,Spain
UMass-MechBayes,inc death,4,ES,2.26,1.15,0.1,1,0.76,10,1,Spain
UMass-SemiMech,inc death,4,ES,1.19,0.83,0.8,0.9,0.2,10,1,Spain
USC-SIkJalpha,inc death,4,ES,0.63,0.31,0.4,0.7,0.06,10,1,Spain
USyd-OneModelMan,inc death,4,ES,0.77,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,0.81,0.74,0.89,1,0.19,9,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,0.18,10,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.75,0.49,0.6,1,0.38,10,1,Spain
IEM_Health-CovidProject,inc death,3,ES,1.59,0.87,0.4,0.9,0.61,10,1,Spain
ILM-EKF,inc death,3,ES,1.34,0.6,0.33,0.89,0.68,9,1,Spain
MUNI-ARIMA,inc death,3,ES,0.97,0.78,0.43,1,0.4,7,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.03,0.44,0.5,1,0.06,10,1,Spain
UB-BSLCoV,inc death,3,ES,0.75,0.97,1,1,0.1,9,1,Spain
UMass-MechBayes,inc death,3,ES,2.08,1.06,0.3,1,0.7,10,1,Spain
UMass-SemiMech,inc death,3,ES,0.56,0.57,0.9,0.9,0.04,10,1,Spain
UNED-PreCoV2,inc death,3,ES,1.14,0.86,0.9,1,0.28,10,1,Spain
USC-SIkJalpha,inc death,3,ES,0.77,0.4,0.4,0.5,-0.02,10,1,Spain
USyd-OneModelMan,inc death,3,ES,0.72,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,0.9,0.71,0.8,1,0.18,10,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,1,1,0.19,10,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.8,0.51,0.6,1,0.33,10,1,Spain
IEM_Health-CovidProject,inc death,2,ES,1.82,0.87,0.5,0.9,0.57,10,1,Spain
ILM-EKF,inc death,2,ES,1.17,0.51,0.44,1,0.48,9,1,Spain
LANL-GrowthRate,inc death,2,ES,0.47,0.28,0.67,1,0.19,9,1,Spain
MUNI-ARIMA,inc death,2,ES,1.3,0.68,0.56,1,0.34,9,1,Spain
RobertWalraven-ESG,inc death,2,ES,1.11,0.51,0.5,1,0.04,10,1,Spain
UB-BSLCoV,inc death,2,ES,0.95,0.83,1,1,0.03,10,1,Spain
UMass-MechBayes,inc death,2,ES,2.56,1.1,0.4,1,0.59,10,1,Spain
UMass-SemiMech,inc death,2,ES,1.1,0.86,0.7,0.9,0.15,10,1,Spain
UNED-PreCoV2,inc death,2,ES,1.19,1.02,0.9,1,0.23,10,1,Spain
USC-SIkJalpha,inc death,2,ES,1.07,0.62,0.1,0.2,0.5,10,1,Spain
USyd-OneModelMan,inc death,2,ES,0.76,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,0.55,0.6,1,1,0.11,10,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.8,1,0.17,10,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,1.04,0.68,0.7,1,0.31,10,1,Spain
IEM_Health-CovidProject,inc death,1,ES,1.83,0.91,0.5,0.9,0.41,10,1,Spain
ILM-EKF,inc death,1,ES,1.27,0.65,0.67,1,0.24,9,1,Spain
Imperial-DeCa,inc death,1,ES,2.8,2.19,0,0,-1,8,1,Spain
Imperial-RtI0,inc death,1,ES,3.56,2.82,0,0,-1,8,1,Spain
Imperial-sbkp,inc death,1,ES,3.28,2.59,0,0,-1,8,1,Spain
LANL-GrowthRate,inc death,1,ES,0.91,0.45,0.33,1,0.11,9,1,Spain
MUNI-ARIMA,inc death,1,ES,1.65,0.81,0.6,1,0.3,10,1,Spain
RobertWalraven-ESG,inc death,1,ES,1.15,0.58,0.6,0.9,0,10,1,Spain
