location,target,type,quantile,target_end_date,forecast_date,scenario_id,value
CZ,3 wk ahead inc death,quantile,0.55,2021-05-22,2021-05-03,forecast,253
CZ,3 wk ahead inc death,quantile,0.6,2021-05-22,2021-05-03,forecast,265
CZ,3 wk ahead inc death,quantile,0.65,2021-05-22,2021-05-03,forecast,275
CZ,3 wk ahead inc death,quantile,0.7,2021-05-22,2021-05-03,forecast,289
CZ,3 wk ahead inc death,quantile,0.75,2021-05-22,2021-05-03,forecast,305
CZ,3 wk ahead inc death,quantile,0.8,2021-05-22,2021-05-03,forecast,326
CZ,3 wk ahead inc death,quantile,0.85,2021-05-22,2021-05-03,forecast,352
CZ,3 wk ahead inc death,quantile,0.9,2021-05-22,2021-05-03,forecast,379
CZ,3 wk ahead inc death,quantile,0.95,2021-05-22,2021-05-03,forecast,437
CZ,3 wk ahead inc death,quantile,0.975,2021-05-22,2021-05-03,forecast,490
CZ,3 wk ahead inc death,quantile,0.99,2021-05-22,2021-05-03,forecast,568
CZ,4 wk ahead inc case,point,NA,2021-05-29,2021-05-03,forecast,12141
CZ,4 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-03,forecast,1755
CZ,4 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-03,forecast,2297
CZ,4 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-03,forecast,3046
CZ,4 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-03,forecast,4155
CZ,4 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-03,forecast,5350
CZ,4 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-03,forecast,6358
CZ,4 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-03,forecast,7022
CZ,4 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-03,forecast,7712
CZ,4 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-03,forecast,8553
CZ,4 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-03,forecast,9645
CZ,4 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-03,forecast,10901
CZ,4 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-03,forecast,12141
CZ,4 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-03,forecast,13135
CZ,4 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-03,forecast,14585
CZ,4 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-03,forecast,15699
CZ,4 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-03,forecast,17589
CZ,4 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-03,forecast,19626
CZ,4 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-03,forecast,21695
CZ,4 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-03,forecast,24844
CZ,4 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-03,forecast,28869
CZ,4 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-03,forecast,37915
CZ,4 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-03,forecast,46627
CZ,4 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-03,forecast,57570
CZ,4 wk ahead inc death,point,NA,2021-05-29,2021-05-03,forecast,231
CZ,4 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-03,forecast,85
CZ,4 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-03,forecast,109
CZ,4 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-03,forecast,120
CZ,4 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-03,forecast,135
CZ,4 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-03,forecast,151
CZ,4 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-03,forecast,163
CZ,4 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-03,forecast,175
CZ,4 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-03,forecast,185
CZ,4 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-03,forecast,196
CZ,4 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-03,forecast,207
CZ,4 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-03,forecast,217
CZ,4 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-03,forecast,231
CZ,4 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-03,forecast,244
CZ,4 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-03,forecast,259
CZ,4 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-03,forecast,278
CZ,4 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-03,forecast,299
CZ,4 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-03,forecast,320
CZ,4 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-03,forecast,344
CZ,4 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-03,forecast,384
CZ,4 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-03,forecast,431
CZ,4 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-03,forecast,507
CZ,4 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-03,forecast,583
CZ,4 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-03,forecast,692
DE,1 wk ahead inc case,point,NA,2021-05-08,2021-05-03,forecast,100390
DE,1 wk ahead inc case,quantile,0.01,2021-05-08,2021-05-03,forecast,59933
DE,1 wk ahead inc case,quantile,0.025,2021-05-08,2021-05-03,forecast,65966
DE,1 wk ahead inc case,quantile,0.05,2021-05-08,2021-05-03,forecast,70124
DE,1 wk ahead inc case,quantile,0.1,2021-05-08,2021-05-03,forecast,75181
DE,1 wk ahead inc case,quantile,0.15,2021-05-08,2021-05-03,forecast,79362
DE,1 wk ahead inc case,quantile,0.2,2021-05-08,2021-05-03,forecast,82771
DE,1 wk ahead inc case,quantile,0.25,2021-05-08,2021-05-03,forecast,86060
DE,1 wk ahead inc case,quantile,0.3,2021-05-08,2021-05-03,forecast,89279
DE,1 wk ahead inc case,quantile,0.35,2021-05-08,2021-05-03,forecast,91817
DE,1 wk ahead inc case,quantile,0.4,2021-05-08,2021-05-03,forecast,94815
DE,1 wk ahead inc case,quantile,0.45,2021-05-08,2021-05-03,forecast,97652
DE,1 wk ahead inc case,quantile,0.5,2021-05-08,2021-05-03,forecast,100390
DE,1 wk ahead inc case,quantile,0.55,2021-05-08,2021-05-03,forecast,103106
DE,1 wk ahead inc case,quantile,0.6,2021-05-08,2021-05-03,forecast,105731
DE,1 wk ahead inc case,quantile,0.65,2021-05-08,2021-05-03,forecast,108283
DE,1 wk ahead inc case,quantile,0.7,2021-05-08,2021-05-03,forecast,112120
DE,1 wk ahead inc case,quantile,0.75,2021-05-08,2021-05-03,forecast,115855
DE,1 wk ahead inc case,quantile,0.8,2021-05-08,2021-05-03,forecast,120502
DE,1 wk ahead inc case,quantile,0.85,2021-05-08,2021-05-03,forecast,124817
DE,1 wk ahead inc case,quantile,0.9,2021-05-08,2021-05-03,forecast,130283
DE,1 wk ahead inc case,quantile,0.95,2021-05-08,2021-05-03,forecast,140271
DE,1 wk ahead inc case,quantile,0.975,2021-05-08,2021-05-03,forecast,149603
DE,1 wk ahead inc case,quantile,0.99,2021-05-08,2021-05-03,forecast,157559
DE,1 wk ahead inc death,point,NA,2021-05-08,2021-05-03,forecast,1878
DE,1 wk ahead inc death,quantile,0.01,2021-05-08,2021-05-03,forecast,1302
DE,1 wk ahead inc death,quantile,0.025,2021-05-08,2021-05-03,forecast,1378
DE,1 wk ahead inc death,quantile,0.05,2021-05-08,2021-05-03,forecast,1465
DE,1 wk ahead inc death,quantile,0.1,2021-05-08,2021-05-03,forecast,1588
DE,1 wk ahead inc death,quantile,0.15,2021-05-08,2021-05-03,forecast,1655
DE,1 wk ahead inc death,quantile,0.2,2021-05-08,2021-05-03,forecast,1711
DE,1 wk ahead inc death,quantile,0.25,2021-05-08,2021-05-03,forecast,1745
DE,1 wk ahead inc death,quantile,0.3,2021-05-08,2021-05-03,forecast,1777
DE,1 wk ahead inc death,quantile,0.35,2021-05-08,2021-05-03,forecast,1807
DE,1 wk ahead inc death,quantile,0.4,2021-05-08,2021-05-03,forecast,1834
DE,1 wk ahead inc death,quantile,0.45,2021-05-08,2021-05-03,forecast,1859
DE,1 wk ahead inc death,quantile,0.5,2021-05-08,2021-05-03,forecast,1878
DE,1 wk ahead inc death,quantile,0.55,2021-05-08,2021-05-03,forecast,1898
DE,1 wk ahead inc death,quantile,0.6,2021-05-08,2021-05-03,forecast,1930
DE,1 wk ahead inc death,quantile,0.65,2021-05-08,2021-05-03,forecast,1947
DE,1 wk ahead inc death,quantile,0.7,2021-05-08,2021-05-03,forecast,1966
DE,1 wk ahead inc death,quantile,0.75,2021-05-08,2021-05-03,forecast,1996
DE,1 wk ahead inc death,quantile,0.8,2021-05-08,2021-05-03,forecast,2036
DE,1 wk ahead inc death,quantile,0.85,2021-05-08,2021-05-03,forecast,2069
DE,1 wk ahead inc death,quantile,0.9,2021-05-08,2021-05-03,forecast,2116
DE,1 wk ahead inc death,quantile,0.95,2021-05-08,2021-05-03,forecast,2174
DE,1 wk ahead inc death,quantile,0.975,2021-05-08,2021-05-03,forecast,2226
DE,1 wk ahead inc death,quantile,0.99,2021-05-08,2021-05-03,forecast,2329
DE,2 wk ahead inc case,point,NA,2021-05-15,2021-05-03,forecast,85142
DE,2 wk ahead inc case,quantile,0.01,2021-05-15,2021-05-03,forecast,47455
DE,2 wk ahead inc case,quantile,0.025,2021-05-15,2021-05-03,forecast,51285
DE,2 wk ahead inc case,quantile,0.05,2021-05-15,2021-05-03,forecast,55660
DE,2 wk ahead inc case,quantile,0.1,2021-05-15,2021-05-03,forecast,61728
DE,2 wk ahead inc case,quantile,0.15,2021-05-15,2021-05-03,forecast,66628
DE,2 wk ahead inc case,quantile,0.2,2021-05-15,2021-05-03,forecast,70062
DE,2 wk ahead inc case,quantile,0.25,2021-05-15,2021-05-03,forecast,72903
DE,2 wk ahead inc case,quantile,0.3,2021-05-15,2021-05-03,forecast,74929
DE,2 wk ahead inc case,quantile,0.35,2021-05-15,2021-05-03,forecast,77355
DE,2 wk ahead inc case,quantile,0.4,2021-05-15,2021-05-03,forecast,79987
DE,2 wk ahead inc case,quantile,0.45,2021-05-15,2021-05-03,forecast,82535
DE,2 wk ahead inc case,quantile,0.5,2021-05-15,2021-05-03,forecast,85142
DE,2 wk ahead inc case,quantile,0.55,2021-05-15,2021-05-03,forecast,87732
DE,2 wk ahead inc case,quantile,0.6,2021-05-15,2021-05-03,forecast,90737
DE,2 wk ahead inc case,quantile,0.65,2021-05-15,2021-05-03,forecast,93522
DE,2 wk ahead inc case,quantile,0.7,2021-05-15,2021-05-03,forecast,97430
DE,2 wk ahead inc case,quantile,0.75,2021-05-15,2021-05-03,forecast,100150
DE,2 wk ahead inc case,quantile,0.8,2021-05-15,2021-05-03,forecast,104073
DE,2 wk ahead inc case,quantile,0.85,2021-05-15,2021-05-03,forecast,109226
DE,2 wk ahead inc case,quantile,0.9,2021-05-15,2021-05-03,forecast,116516
DE,2 wk ahead inc case,quantile,0.95,2021-05-15,2021-05-03,forecast,126022
DE,2 wk ahead inc case,quantile,0.975,2021-05-15,2021-05-03,forecast,134697
DE,2 wk ahead inc case,quantile,0.99,2021-05-15,2021-05-03,forecast,143029
DE,2 wk ahead inc death,point,NA,2021-05-15,2021-05-03,forecast,1794
DE,2 wk ahead inc death,quantile,0.01,2021-05-15,2021-05-03,forecast,944
DE,2 wk ahead inc death,quantile,0.025,2021-05-15,2021-05-03,forecast,1100
DE,2 wk ahead inc death,quantile,0.05,2021-05-15,2021-05-03,forecast,1207
DE,2 wk ahead inc death,quantile,0.1,2021-05-15,2021-05-03,forecast,1387
DE,2 wk ahead inc death,quantile,0.15,2021-05-15,2021-05-03,forecast,1487
DE,2 wk ahead inc death,quantile,0.2,2021-05-15,2021-05-03,forecast,1571
DE,2 wk ahead inc death,quantile,0.25,2021-05-15,2021-05-03,forecast,1621
DE,2 wk ahead inc death,quantile,0.3,2021-05-15,2021-05-03,forecast,1668
DE,2 wk ahead inc death,quantile,0.35,2021-05-15,2021-05-03,forecast,1700
DE,2 wk ahead inc death,quantile,0.4,2021-05-15,2021-05-03,forecast,1742
DE,2 wk ahead inc death,quantile,0.45,2021-05-15,2021-05-03,forecast,1764
DE,2 wk ahead inc death,quantile,0.5,2021-05-15,2021-05-03,forecast,1794
DE,2 wk ahead inc death,quantile,0.55,2021-05-15,2021-05-03,forecast,1826
DE,2 wk ahead inc death,quantile,0.6,2021-05-15,2021-05-03,forecast,1855
DE,2 wk ahead inc death,quantile,0.65,2021-05-15,2021-05-03,forecast,1882
DE,2 wk ahead inc death,quantile,0.7,2021-05-15,2021-05-03,forecast,1911
DE,2 wk ahead inc death,quantile,0.75,2021-05-15,2021-05-03,forecast,1950
DE,2 wk ahead inc death,quantile,0.8,2021-05-15,2021-05-03,forecast,1995
DE,2 wk ahead inc death,quantile,0.85,2021-05-15,2021-05-03,forecast,2035
DE,2 wk ahead inc death,quantile,0.9,2021-05-15,2021-05-03,forecast,2097
DE,2 wk ahead inc death,quantile,0.95,2021-05-15,2021-05-03,forecast,2166
DE,2 wk ahead inc death,quantile,0.975,2021-05-15,2021-05-03,forecast,2246
DE,2 wk ahead inc death,quantile,0.99,2021-05-15,2021-05-03,forecast,2348
DE,3 wk ahead inc case,point,NA,2021-05-22,2021-05-03,forecast,72370
DE,3 wk ahead inc case,quantile,0.01,2021-05-22,2021-05-03,forecast,35720
DE,3 wk ahead inc case,quantile,0.025,2021-05-22,2021-05-03,forecast,39987
DE,3 wk ahead inc case,quantile,0.05,2021-05-22,2021-05-03,forecast,45219
DE,3 wk ahead inc case,quantile,0.1,2021-05-22,2021-05-03,forecast,50644
DE,3 wk ahead inc case,quantile,0.15,2021-05-22,2021-05-03,forecast,54377
DE,3 wk ahead inc case,quantile,0.2,2021-05-22,2021-05-03,forecast,57296
DE,3 wk ahead inc case,quantile,0.25,2021-05-22,2021-05-03,forecast,59873
DE,3 wk ahead inc case,quantile,0.3,2021-05-22,2021-05-03,forecast,62426
DE,3 wk ahead inc case,quantile,0.35,2021-05-22,2021-05-03,forecast,64631
DE,3 wk ahead inc case,quantile,0.4,2021-05-22,2021-05-03,forecast,67469
DE,3 wk ahead inc case,quantile,0.45,2021-05-22,2021-05-03,forecast,69947
DE,3 wk ahead inc case,quantile,0.5,2021-05-22,2021-05-03,forecast,72370
DE,3 wk ahead inc case,quantile,0.55,2021-05-22,2021-05-03,forecast,75173
DE,3 wk ahead inc case,quantile,0.6,2021-05-22,2021-05-03,forecast,77628
DE,3 wk ahead inc case,quantile,0.65,2021-05-22,2021-05-03,forecast,80661
DE,3 wk ahead inc case,quantile,0.7,2021-05-22,2021-05-03,forecast,83414
DE,3 wk ahead inc case,quantile,0.75,2021-05-22,2021-05-03,forecast,86654
DE,3 wk ahead inc case,quantile,0.8,2021-05-22,2021-05-03,forecast,90605
DE,3 wk ahead inc case,quantile,0.85,2021-05-22,2021-05-03,forecast,95686
DE,3 wk ahead inc case,quantile,0.9,2021-05-22,2021-05-03,forecast,102454
DE,3 wk ahead inc case,quantile,0.95,2021-05-22,2021-05-03,forecast,111864
DE,3 wk ahead inc case,quantile,0.975,2021-05-22,2021-05-03,forecast,121568
DE,3 wk ahead inc case,quantile,0.99,2021-05-22,2021-05-03,forecast,133260
DE,3 wk ahead inc death,point,NA,2021-05-22,2021-05-03,forecast,1556
DE,3 wk ahead inc death,quantile,0.01,2021-05-22,2021-05-03,forecast,719
DE,3 wk ahead inc death,quantile,0.025,2021-05-22,2021-05-03,forecast,852
DE,3 wk ahead inc death,quantile,0.05,2021-05-22,2021-05-03,forecast,1005
DE,3 wk ahead inc death,quantile,0.1,2021-05-22,2021-05-03,forecast,1162
DE,3 wk ahead inc death,quantile,0.15,2021-05-22,2021-05-03,forecast,1249
DE,3 wk ahead inc death,quantile,0.2,2021-05-22,2021-05-03,forecast,1310
DE,3 wk ahead inc death,quantile,0.25,2021-05-22,2021-05-03,forecast,1353
DE,3 wk ahead inc death,quantile,0.3,2021-05-22,2021-05-03,forecast,1401
DE,3 wk ahead inc death,quantile,0.35,2021-05-22,2021-05-03,forecast,1446
DE,3 wk ahead inc death,quantile,0.4,2021-05-22,2021-05-03,forecast,1482
DE,3 wk ahead inc death,quantile,0.45,2021-05-22,2021-05-03,forecast,1522
DE,3 wk ahead inc death,quantile,0.5,2021-05-22,2021-05-03,forecast,1556
DE,3 wk ahead inc death,quantile,0.55,2021-05-22,2021-05-03,forecast,1588
DE,3 wk ahead inc death,quantile,0.6,2021-05-22,2021-05-03,forecast,1634
DE,3 wk ahead inc death,quantile,0.65,2021-05-22,2021-05-03,forecast,1667
DE,3 wk ahead inc death,quantile,0.7,2021-05-22,2021-05-03,forecast,1711
DE,3 wk ahead inc death,quantile,0.75,2021-05-22,2021-05-03,forecast,1754
DE,3 wk ahead inc death,quantile,0.8,2021-05-22,2021-05-03,forecast,1806
DE,3 wk ahead inc death,quantile,0.85,2021-05-22,2021-05-03,forecast,1862
DE,3 wk ahead inc death,quantile,0.9,2021-05-22,2021-05-03,forecast,1931
DE,3 wk ahead inc death,quantile,0.95,2021-05-22,2021-05-03,forecast,2048
DE,3 wk ahead inc death,quantile,0.975,2021-05-22,2021-05-03,forecast,2111
DE,3 wk ahead inc death,quantile,0.99,2021-05-22,2021-05-03,forecast,2270
DE,4 wk ahead inc case,point,NA,2021-05-29,2021-05-03,forecast,61734
DE,4 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-03,forecast,26714
DE,4 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-03,forecast,31564
DE,4 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-03,forecast,34436
DE,4 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-03,forecast,38823
DE,4 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-03,forecast,42380
DE,4 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-03,forecast,45335
DE,4 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-03,forecast,48475
DE,4 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-03,forecast,51371
DE,4 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-03,forecast,53761
DE,4 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-03,forecast,56511
DE,4 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-03,forecast,59136
DE,4 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-03,forecast,61734
DE,4 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-03,forecast,64166
DE,4 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-03,forecast,66579
DE,4 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-03,forecast,69649
DE,4 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-03,forecast,73213
DE,4 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-03,forecast,76884
DE,4 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-03,forecast,81429
DE,4 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-03,forecast,86933
DE,4 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-03,forecast,93796
DE,4 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-03,forecast,104028
DE,4 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-03,forecast,114274
DE,4 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-03,forecast,130863
DE,4 wk ahead inc death,point,NA,2021-05-29,2021-05-03,forecast,1284
DE,4 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-03,forecast,596
DE,4 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-03,forecast,709
DE,4 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-03,forecast,813
DE,4 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-03,forecast,917
DE,4 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-03,forecast,1004
DE,4 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-03,forecast,1045
DE,4 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-03,forecast,1088
DE,4 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-03,forecast,1124
DE,4 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-03,forecast,1169
DE,4 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-03,forecast,1206
DE,4 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-03,forecast,1247
DE,4 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-03,forecast,1284
DE,4 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-03,forecast,1323
DE,4 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-03,forecast,1361
DE,4 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-03,forecast,1394
DE,4 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-03,forecast,1436
DE,4 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-03,forecast,1482
DE,4 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-03,forecast,1532
DE,4 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-03,forecast,1592
DE,4 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-03,forecast,1677
DE,4 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-03,forecast,1839
DE,4 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-03,forecast,1920
DE,4 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-03,forecast,2057
GB,1 wk ahead inc case,point,NA,2021-05-08,2021-05-03,forecast,13400
GB,1 wk ahead inc case,quantile,0.01,2021-05-08,2021-05-03,forecast,6923
GB,1 wk ahead inc case,quantile,0.025,2021-05-08,2021-05-03,forecast,7857
GB,1 wk ahead inc case,quantile,0.05,2021-05-08,2021-05-03,forecast,8659
GB,1 wk ahead inc case,quantile,0.1,2021-05-08,2021-05-03,forecast,9515
GB,1 wk ahead inc case,quantile,0.15,2021-05-08,2021-05-03,forecast,10120
GB,1 wk ahead inc case,quantile,0.2,2021-05-08,2021-05-03,forecast,10699
GB,1 wk ahead inc case,quantile,0.25,2021-05-08,2021-05-03,forecast,11169
GB,1 wk ahead inc case,quantile,0.3,2021-05-08,2021-05-03,forecast,11635
GB,1 wk ahead inc case,quantile,0.35,2021-05-08,2021-05-03,forecast,12084
GB,1 wk ahead inc case,quantile,0.4,2021-05-08,2021-05-03,forecast,12542
GB,1 wk ahead inc case,quantile,0.45,2021-05-08,2021-05-03,forecast,13004
GB,1 wk ahead inc case,quantile,0.5,2021-05-08,2021-05-03,forecast,13400
GB,1 wk ahead inc case,quantile,0.55,2021-05-08,2021-05-03,forecast,13882
GB,1 wk ahead inc case,quantile,0.6,2021-05-08,2021-05-03,forecast,14246
GB,1 wk ahead inc case,quantile,0.65,2021-05-08,2021-05-03,forecast,14639
GB,1 wk ahead inc case,quantile,0.7,2021-05-08,2021-05-03,forecast,15114
GB,1 wk ahead inc case,quantile,0.75,2021-05-08,2021-05-03,forecast,15653
GB,1 wk ahead inc case,quantile,0.8,2021-05-08,2021-05-03,forecast,16219
GB,1 wk ahead inc case,quantile,0.85,2021-05-08,2021-05-03,forecast,17039
GB,1 wk ahead inc case,quantile,0.9,2021-05-08,2021-05-03,forecast,18084
GB,1 wk ahead inc case,quantile,0.95,2021-05-08,2021-05-03,forecast,19990
GB,1 wk ahead inc case,quantile,0.975,2021-05-08,2021-05-03,forecast,21512
GB,1 wk ahead inc case,quantile,0.99,2021-05-08,2021-05-03,forecast,23724
GB,1 wk ahead inc death,point,NA,2021-05-08,2021-05-03,forecast,116
GB,1 wk ahead inc death,quantile,0.01,2021-05-08,2021-05-03,forecast,59
GB,1 wk ahead inc death,quantile,0.025,2021-05-08,2021-05-03,forecast,64
GB,1 wk ahead inc death,quantile,0.05,2021-05-08,2021-05-03,forecast,72
GB,1 wk ahead inc death,quantile,0.1,2021-05-08,2021-05-03,forecast,82
GB,1 wk ahead inc death,quantile,0.15,2021-05-08,2021-05-03,forecast,87
GB,1 wk ahead inc death,quantile,0.2,2021-05-08,2021-05-03,forecast,94
GB,1 wk ahead inc death,quantile,0.25,2021-05-08,2021-05-03,forecast,98
GB,1 wk ahead inc death,quantile,0.3,2021-05-08,2021-05-03,forecast,101
GB,1 wk ahead inc death,quantile,0.35,2021-05-08,2021-05-03,forecast,105
GB,1 wk ahead inc death,quantile,0.4,2021-05-08,2021-05-03,forecast,108
GB,1 wk ahead inc death,quantile,0.45,2021-05-08,2021-05-03,forecast,112
GB,1 wk ahead inc death,quantile,0.5,2021-05-08,2021-05-03,forecast,116
GB,1 wk ahead inc death,quantile,0.55,2021-05-08,2021-05-03,forecast,120
GB,1 wk ahead inc death,quantile,0.6,2021-05-08,2021-05-03,forecast,125
GB,1 wk ahead inc death,quantile,0.65,2021-05-08,2021-05-03,forecast,130
GB,1 wk ahead inc death,quantile,0.7,2021-05-08,2021-05-03,forecast,134
GB,1 wk ahead inc death,quantile,0.75,2021-05-08,2021-05-03,forecast,140
GB,1 wk ahead inc death,quantile,0.8,2021-05-08,2021-05-03,forecast,146
GB,1 wk ahead inc death,quantile,0.85,2021-05-08,2021-05-03,forecast,153
GB,1 wk ahead inc death,quantile,0.9,2021-05-08,2021-05-03,forecast,165
GB,1 wk ahead inc death,quantile,0.95,2021-05-08,2021-05-03,forecast,181
GB,1 wk ahead inc death,quantile,0.975,2021-05-08,2021-05-03,forecast,195
GB,1 wk ahead inc death,quantile,0.99,2021-05-08,2021-05-03,forecast,216
GB,2 wk ahead inc case,point,NA,2021-05-15,2021-05-03,forecast,13255
GB,2 wk ahead inc case,quantile,0.01,2021-05-15,2021-05-03,forecast,6245
GB,2 wk ahead inc case,quantile,0.025,2021-05-15,2021-05-03,forecast,7035
GB,2 wk ahead inc case,quantile,0.05,2021-05-15,2021-05-03,forecast,7901
GB,2 wk ahead inc case,quantile,0.1,2021-05-15,2021-05-03,forecast,8707
GB,2 wk ahead inc case,quantile,0.15,2021-05-15,2021-05-03,forecast,9432
GB,2 wk ahead inc case,quantile,0.2,2021-05-15,2021-05-03,forecast,10092
GB,2 wk ahead inc case,quantile,0.25,2021-05-15,2021-05-03,forecast,10752
GB,2 wk ahead inc case,quantile,0.3,2021-05-15,2021-05-03,forecast,11283
GB,2 wk ahead inc case,quantile,0.35,2021-05-15,2021-05-03,forecast,11694
GB,2 wk ahead inc case,quantile,0.4,2021-05-15,2021-05-03,forecast,12249
GB,2 wk ahead inc case,quantile,0.45,2021-05-15,2021-05-03,forecast,12705
GB,2 wk ahead inc case,quantile,0.5,2021-05-15,2021-05-03,forecast,13255
GB,2 wk ahead inc case,quantile,0.55,2021-05-15,2021-05-03,forecast,13836
GB,2 wk ahead inc case,quantile,0.6,2021-05-15,2021-05-03,forecast,14370
GB,2 wk ahead inc case,quantile,0.65,2021-05-15,2021-05-03,forecast,14980
GB,2 wk ahead inc case,quantile,0.7,2021-05-15,2021-05-03,forecast,15521
GB,2 wk ahead inc case,quantile,0.75,2021-05-15,2021-05-03,forecast,16264
GB,2 wk ahead inc case,quantile,0.8,2021-05-15,2021-05-03,forecast,17101
GB,2 wk ahead inc case,quantile,0.85,2021-05-15,2021-05-03,forecast,18308
GB,2 wk ahead inc case,quantile,0.9,2021-05-15,2021-05-03,forecast,19520
GB,2 wk ahead inc case,quantile,0.95,2021-05-15,2021-05-03,forecast,22023
GB,2 wk ahead inc case,quantile,0.975,2021-05-15,2021-05-03,forecast,24154
GB,2 wk ahead inc case,quantile,0.99,2021-05-15,2021-05-03,forecast,27720
GB,2 wk ahead inc death,point,NA,2021-05-15,2021-05-03,forecast,108
GB,2 wk ahead inc death,quantile,0.01,2021-05-15,2021-05-03,forecast,54
GB,2 wk ahead inc death,quantile,0.025,2021-05-15,2021-05-03,forecast,62
