location,target,type,quantile,target_end_date,forecast_date,scenario_id,value
DE,3 wk ahead inc death,quantile,0.75,2021-08-21,2021-08-02,forecast,1012
DE,3 wk ahead inc death,quantile,0.8,2021-08-21,2021-08-02,forecast,1082
DE,3 wk ahead inc death,quantile,0.85,2021-08-21,2021-08-02,forecast,1182
DE,3 wk ahead inc death,quantile,0.9,2021-08-21,2021-08-02,forecast,1330
DE,3 wk ahead inc death,quantile,0.95,2021-08-21,2021-08-02,forecast,1600
DE,3 wk ahead inc death,quantile,0.975,2021-08-21,2021-08-02,forecast,1871
DE,3 wk ahead inc death,quantile,0.99,2021-08-21,2021-08-02,forecast,2178
DE,4 wk ahead inc case,point,,2021-08-28,2021-08-02,forecast,55362
DE,4 wk ahead inc case,quantile,0.01,2021-08-28,2021-08-02,forecast,16628
DE,4 wk ahead inc case,quantile,0.025,2021-08-28,2021-08-02,forecast,19276
DE,4 wk ahead inc case,quantile,0.05,2021-08-28,2021-08-02,forecast,23280
DE,4 wk ahead inc case,quantile,0.1,2021-08-28,2021-08-02,forecast,28224
DE,4 wk ahead inc case,quantile,0.15,2021-08-28,2021-08-02,forecast,32300
DE,4 wk ahead inc case,quantile,0.2,2021-08-28,2021-08-02,forecast,35533
DE,4 wk ahead inc case,quantile,0.25,2021-08-28,2021-08-02,forecast,39279
DE,4 wk ahead inc case,quantile,0.3,2021-08-28,2021-08-02,forecast,42190
DE,4 wk ahead inc case,quantile,0.35,2021-08-28,2021-08-02,forecast,44804
DE,4 wk ahead inc case,quantile,0.4,2021-08-28,2021-08-02,forecast,48050
DE,4 wk ahead inc case,quantile,0.45,2021-08-28,2021-08-02,forecast,51839
DE,4 wk ahead inc case,quantile,0.5,2021-08-28,2021-08-02,forecast,55362
DE,4 wk ahead inc case,quantile,0.55,2021-08-28,2021-08-02,forecast,58681
DE,4 wk ahead inc case,quantile,0.6,2021-08-28,2021-08-02,forecast,63894
DE,4 wk ahead inc case,quantile,0.65,2021-08-28,2021-08-02,forecast,68971
DE,4 wk ahead inc case,quantile,0.7,2021-08-28,2021-08-02,forecast,75064
DE,4 wk ahead inc case,quantile,0.75,2021-08-28,2021-08-02,forecast,80888
DE,4 wk ahead inc case,quantile,0.8,2021-08-28,2021-08-02,forecast,88292
DE,4 wk ahead inc case,quantile,0.85,2021-08-28,2021-08-02,forecast,98767
DE,4 wk ahead inc case,quantile,0.9,2021-08-28,2021-08-02,forecast,114596
DE,4 wk ahead inc case,quantile,0.95,2021-08-28,2021-08-02,forecast,141892
DE,4 wk ahead inc case,quantile,0.975,2021-08-28,2021-08-02,forecast,169462
DE,4 wk ahead inc case,quantile,0.99,2021-08-28,2021-08-02,forecast,218372
DE,4 wk ahead inc death,point,,2021-08-28,2021-08-02,forecast,1012
DE,4 wk ahead inc death,quantile,0.01,2021-08-28,2021-08-02,forecast,345
DE,4 wk ahead inc death,quantile,0.025,2021-08-28,2021-08-02,forecast,388
DE,4 wk ahead inc death,quantile,0.05,2021-08-28,2021-08-02,forecast,456
DE,4 wk ahead inc death,quantile,0.1,2021-08-28,2021-08-02,forecast,546
DE,4 wk ahead inc death,quantile,0.15,2021-08-28,2021-08-02,forecast,620
DE,4 wk ahead inc death,quantile,0.2,2021-08-28,2021-08-02,forecast,673
DE,4 wk ahead inc death,quantile,0.25,2021-08-28,2021-08-02,forecast,728
DE,4 wk ahead inc death,quantile,0.3,2021-08-28,2021-08-02,forecast,778
DE,4 wk ahead inc death,quantile,0.35,2021-08-28,2021-08-02,forecast,828
DE,4 wk ahead inc death,quantile,0.4,2021-08-28,2021-08-02,forecast,882
DE,4 wk ahead inc death,quantile,0.45,2021-08-28,2021-08-02,forecast,940
DE,4 wk ahead inc death,quantile,0.5,2021-08-28,2021-08-02,forecast,1012
DE,4 wk ahead inc death,quantile,0.55,2021-08-28,2021-08-02,forecast,1088
DE,4 wk ahead inc death,quantile,0.6,2021-08-28,2021-08-02,forecast,1146
DE,4 wk ahead inc death,quantile,0.65,2021-08-28,2021-08-02,forecast,1221
DE,4 wk ahead inc death,quantile,0.7,2021-08-28,2021-08-02,forecast,1298
DE,4 wk ahead inc death,quantile,0.75,2021-08-28,2021-08-02,forecast,1411
DE,4 wk ahead inc death,quantile,0.8,2021-08-28,2021-08-02,forecast,1530
DE,4 wk ahead inc death,quantile,0.85,2021-08-28,2021-08-02,forecast,1676
DE,4 wk ahead inc death,quantile,0.9,2021-08-28,2021-08-02,forecast,1908
DE,4 wk ahead inc death,quantile,0.95,2021-08-28,2021-08-02,forecast,2346
DE,4 wk ahead inc death,quantile,0.975,2021-08-28,2021-08-02,forecast,2740
DE,4 wk ahead inc death,quantile,0.99,2021-08-28,2021-08-02,forecast,3250
GB,1 wk ahead inc case,point,,2021-08-07,2021-08-02,forecast,205477
GB,1 wk ahead inc case,quantile,0.01,2021-08-07,2021-08-02,forecast,120609
GB,1 wk ahead inc case,quantile,0.025,2021-08-07,2021-08-02,forecast,128458
GB,1 wk ahead inc case,quantile,0.05,2021-08-07,2021-08-02,forecast,145481
GB,1 wk ahead inc case,quantile,0.1,2021-08-07,2021-08-02,forecast,156309
GB,1 wk ahead inc case,quantile,0.15,2021-08-07,2021-08-02,forecast,163508
GB,1 wk ahead inc case,quantile,0.2,2021-08-07,2021-08-02,forecast,169687
GB,1 wk ahead inc case,quantile,0.25,2021-08-07,2021-08-02,forecast,177140
GB,1 wk ahead inc case,quantile,0.3,2021-08-07,2021-08-02,forecast,183264
GB,1 wk ahead inc case,quantile,0.35,2021-08-07,2021-08-02,forecast,189346
GB,1 wk ahead inc case,quantile,0.4,2021-08-07,2021-08-02,forecast,195269
GB,1 wk ahead inc case,quantile,0.45,2021-08-07,2021-08-02,forecast,200184
GB,1 wk ahead inc case,quantile,0.5,2021-08-07,2021-08-02,forecast,205477
GB,1 wk ahead inc case,quantile,0.55,2021-08-07,2021-08-02,forecast,212455
GB,1 wk ahead inc case,quantile,0.6,2021-08-07,2021-08-02,forecast,218541
GB,1 wk ahead inc case,quantile,0.65,2021-08-07,2021-08-02,forecast,224960
GB,1 wk ahead inc case,quantile,0.7,2021-08-07,2021-08-02,forecast,230661
GB,1 wk ahead inc case,quantile,0.75,2021-08-07,2021-08-02,forecast,237065
GB,1 wk ahead inc case,quantile,0.8,2021-08-07,2021-08-02,forecast,247406
GB,1 wk ahead inc case,quantile,0.85,2021-08-07,2021-08-02,forecast,256826
GB,1 wk ahead inc case,quantile,0.9,2021-08-07,2021-08-02,forecast,267669
GB,1 wk ahead inc case,quantile,0.95,2021-08-07,2021-08-02,forecast,285820
GB,1 wk ahead inc case,quantile,0.975,2021-08-07,2021-08-02,forecast,307726
GB,1 wk ahead inc case,quantile,0.99,2021-08-07,2021-08-02,forecast,336049
GB,1 wk ahead inc death,point,,2021-08-07,2021-08-02,forecast,469
GB,1 wk ahead inc death,quantile,0.01,2021-08-07,2021-08-02,forecast,294
GB,1 wk ahead inc death,quantile,0.025,2021-08-07,2021-08-02,forecast,317
GB,1 wk ahead inc death,quantile,0.05,2021-08-07,2021-08-02,forecast,339
GB,1 wk ahead inc death,quantile,0.1,2021-08-07,2021-08-02,forecast,365
GB,1 wk ahead inc death,quantile,0.15,2021-08-07,2021-08-02,forecast,383
GB,1 wk ahead inc death,quantile,0.2,2021-08-07,2021-08-02,forecast,400
GB,1 wk ahead inc death,quantile,0.25,2021-08-07,2021-08-02,forecast,415
GB,1 wk ahead inc death,quantile,0.3,2021-08-07,2021-08-02,forecast,426
GB,1 wk ahead inc death,quantile,0.35,2021-08-07,2021-08-02,forecast,439
GB,1 wk ahead inc death,quantile,0.4,2021-08-07,2021-08-02,forecast,448
GB,1 wk ahead inc death,quantile,0.45,2021-08-07,2021-08-02,forecast,460
GB,1 wk ahead inc death,quantile,0.5,2021-08-07,2021-08-02,forecast,469
GB,1 wk ahead inc death,quantile,0.55,2021-08-07,2021-08-02,forecast,481
GB,1 wk ahead inc death,quantile,0.6,2021-08-07,2021-08-02,forecast,493
GB,1 wk ahead inc death,quantile,0.65,2021-08-07,2021-08-02,forecast,504
GB,1 wk ahead inc death,quantile,0.7,2021-08-07,2021-08-02,forecast,517
GB,1 wk ahead inc death,quantile,0.75,2021-08-07,2021-08-02,forecast,529
GB,1 wk ahead inc death,quantile,0.8,2021-08-07,2021-08-02,forecast,547
GB,1 wk ahead inc death,quantile,0.85,2021-08-07,2021-08-02,forecast,570
GB,1 wk ahead inc death,quantile,0.9,2021-08-07,2021-08-02,forecast,599
GB,1 wk ahead inc death,quantile,0.95,2021-08-07,2021-08-02,forecast,640
GB,1 wk ahead inc death,quantile,0.975,2021-08-07,2021-08-02,forecast,684
GB,1 wk ahead inc death,quantile,0.99,2021-08-07,2021-08-02,forecast,730
GB,2 wk ahead inc case,point,,2021-08-14,2021-08-02,forecast,167113
GB,2 wk ahead inc case,quantile,0.01,2021-08-14,2021-08-02,forecast,90833
GB,2 wk ahead inc case,quantile,0.025,2021-08-14,2021-08-02,forecast,98510
GB,2 wk ahead inc case,quantile,0.05,2021-08-14,2021-08-02,forecast,107469
GB,2 wk ahead inc case,quantile,0.1,2021-08-14,2021-08-02,forecast,120368
GB,2 wk ahead inc case,quantile,0.15,2021-08-14,2021-08-02,forecast,128266
GB,2 wk ahead inc case,quantile,0.2,2021-08-14,2021-08-02,forecast,134455
GB,2 wk ahead inc case,quantile,0.25,2021-08-14,2021-08-02,forecast,139360
GB,2 wk ahead inc case,quantile,0.3,2021-08-14,2021-08-02,forecast,146999
GB,2 wk ahead inc case,quantile,0.35,2021-08-14,2021-08-02,forecast,151736
GB,2 wk ahead inc case,quantile,0.4,2021-08-14,2021-08-02,forecast,156332
GB,2 wk ahead inc case,quantile,0.45,2021-08-14,2021-08-02,forecast,161840
GB,2 wk ahead inc case,quantile,0.5,2021-08-14,2021-08-02,forecast,167113
GB,2 wk ahead inc case,quantile,0.55,2021-08-14,2021-08-02,forecast,172326
GB,2 wk ahead inc case,quantile,0.6,2021-08-14,2021-08-02,forecast,179177
GB,2 wk ahead inc case,quantile,0.65,2021-08-14,2021-08-02,forecast,185152
GB,2 wk ahead inc case,quantile,0.7,2021-08-14,2021-08-02,forecast,192067
GB,2 wk ahead inc case,quantile,0.75,2021-08-14,2021-08-02,forecast,198859
GB,2 wk ahead inc case,quantile,0.8,2021-08-14,2021-08-02,forecast,206445
GB,2 wk ahead inc case,quantile,0.85,2021-08-14,2021-08-02,forecast,216307
GB,2 wk ahead inc case,quantile,0.9,2021-08-14,2021-08-02,forecast,231434
GB,2 wk ahead inc case,quantile,0.95,2021-08-14,2021-08-02,forecast,249842
GB,2 wk ahead inc case,quantile,0.975,2021-08-14,2021-08-02,forecast,286885
GB,2 wk ahead inc case,quantile,0.99,2021-08-14,2021-08-02,forecast,315255
GB,2 wk ahead inc death,point,,2021-08-14,2021-08-02,forecast,419
GB,2 wk ahead inc death,quantile,0.01,2021-08-14,2021-08-02,forecast,246
GB,2 wk ahead inc death,quantile,0.025,2021-08-14,2021-08-02,forecast,270
GB,2 wk ahead inc death,quantile,0.05,2021-08-14,2021-08-02,forecast,291
GB,2 wk ahead inc death,quantile,0.1,2021-08-14,2021-08-02,forecast,317
GB,2 wk ahead inc death,quantile,0.15,2021-08-14,2021-08-02,forecast,332
GB,2 wk ahead inc death,quantile,0.2,2021-08-14,2021-08-02,forecast,347
GB,2 wk ahead inc death,quantile,0.25,2021-08-14,2021-08-02,forecast,360
GB,2 wk ahead inc death,quantile,0.3,2021-08-14,2021-08-02,forecast,375
GB,2 wk ahead inc death,quantile,0.35,2021-08-14,2021-08-02,forecast,389
GB,2 wk ahead inc death,quantile,0.4,2021-08-14,2021-08-02,forecast,398
GB,2 wk ahead inc death,quantile,0.45,2021-08-14,2021-08-02,forecast,408
GB,2 wk ahead inc death,quantile,0.5,2021-08-14,2021-08-02,forecast,419
GB,2 wk ahead inc death,quantile,0.55,2021-08-14,2021-08-02,forecast,430
GB,2 wk ahead inc death,quantile,0.6,2021-08-14,2021-08-02,forecast,440
GB,2 wk ahead inc death,quantile,0.65,2021-08-14,2021-08-02,forecast,451
GB,2 wk ahead inc death,quantile,0.7,2021-08-14,2021-08-02,forecast,463
GB,2 wk ahead inc death,quantile,0.75,2021-08-14,2021-08-02,forecast,474
GB,2 wk ahead inc death,quantile,0.8,2021-08-14,2021-08-02,forecast,488
GB,2 wk ahead inc death,quantile,0.85,2021-08-14,2021-08-02,forecast,506
GB,2 wk ahead inc death,quantile,0.9,2021-08-14,2021-08-02,forecast,526
GB,2 wk ahead inc death,quantile,0.95,2021-08-14,2021-08-02,forecast,557
GB,2 wk ahead inc death,quantile,0.975,2021-08-14,2021-08-02,forecast,589
GB,2 wk ahead inc death,quantile,0.99,2021-08-14,2021-08-02,forecast,648
GB,3 wk ahead inc case,point,,2021-08-21,2021-08-02,forecast,125433
GB,3 wk ahead inc case,quantile,0.01,2021-08-21,2021-08-02,forecast,51987
GB,3 wk ahead inc case,quantile,0.025,2021-08-21,2021-08-02,forecast,62043
GB,3 wk ahead inc case,quantile,0.05,2021-08-21,2021-08-02,forecast,70224
GB,3 wk ahead inc case,quantile,0.1,2021-08-21,2021-08-02,forecast,78063
GB,3 wk ahead inc case,quantile,0.15,2021-08-21,2021-08-02,forecast,83658
GB,3 wk ahead inc case,quantile,0.2,2021-08-21,2021-08-02,forecast,90109
GB,3 wk ahead inc case,quantile,0.25,2021-08-21,2021-08-02,forecast,96100
GB,3 wk ahead inc case,quantile,0.3,2021-08-21,2021-08-02,forecast,101178
GB,3 wk ahead inc case,quantile,0.35,2021-08-21,2021-08-02,forecast,106992
GB,3 wk ahead inc case,quantile,0.4,2021-08-21,2021-08-02,forecast,112310
GB,3 wk ahead inc case,quantile,0.45,2021-08-21,2021-08-02,forecast,119173
GB,3 wk ahead inc case,quantile,0.5,2021-08-21,2021-08-02,forecast,125433
GB,3 wk ahead inc case,quantile,0.55,2021-08-21,2021-08-02,forecast,131554
GB,3 wk ahead inc case,quantile,0.6,2021-08-21,2021-08-02,forecast,137818
GB,3 wk ahead inc case,quantile,0.65,2021-08-21,2021-08-02,forecast,144341
GB,3 wk ahead inc case,quantile,0.7,2021-08-21,2021-08-02,forecast,150662
GB,3 wk ahead inc case,quantile,0.75,2021-08-21,2021-08-02,forecast,160512
GB,3 wk ahead inc case,quantile,0.8,2021-08-21,2021-08-02,forecast,169369
GB,3 wk ahead inc case,quantile,0.85,2021-08-21,2021-08-02,forecast,182188
GB,3 wk ahead inc case,quantile,0.9,2021-08-21,2021-08-02,forecast,196014
GB,3 wk ahead inc case,quantile,0.95,2021-08-21,2021-08-02,forecast,226730
GB,3 wk ahead inc case,quantile,0.975,2021-08-21,2021-08-02,forecast,251913
GB,3 wk ahead inc case,quantile,0.99,2021-08-21,2021-08-02,forecast,284986
GB,3 wk ahead inc death,point,,2021-08-21,2021-08-02,forecast,371
GB,3 wk ahead inc death,quantile,0.01,2021-08-21,2021-08-02,forecast,207
GB,3 wk ahead inc death,quantile,0.025,2021-08-21,2021-08-02,forecast,229
GB,3 wk ahead inc death,quantile,0.05,2021-08-21,2021-08-02,forecast,247
GB,3 wk ahead inc death,quantile,0.1,2021-08-21,2021-08-02,forecast,270
GB,3 wk ahead inc death,quantile,0.15,2021-08-21,2021-08-02,forecast,289
GB,3 wk ahead inc death,quantile,0.2,2021-08-21,2021-08-02,forecast,307
GB,3 wk ahead inc death,quantile,0.25,2021-08-21,2021-08-02,forecast,321
GB,3 wk ahead inc death,quantile,0.3,2021-08-21,2021-08-02,forecast,332
GB,3 wk ahead inc death,quantile,0.35,2021-08-21,2021-08-02,forecast,342
GB,3 wk ahead inc death,quantile,0.4,2021-08-21,2021-08-02,forecast,353
GB,3 wk ahead inc death,quantile,0.45,2021-08-21,2021-08-02,forecast,362
GB,3 wk ahead inc death,quantile,0.5,2021-08-21,2021-08-02,forecast,371
GB,3 wk ahead inc death,quantile,0.55,2021-08-21,2021-08-02,forecast,382
GB,3 wk ahead inc death,quantile,0.6,2021-08-21,2021-08-02,forecast,393
GB,3 wk ahead inc death,quantile,0.65,2021-08-21,2021-08-02,forecast,403
GB,3 wk ahead inc death,quantile,0.7,2021-08-21,2021-08-02,forecast,415
GB,3 wk ahead inc death,quantile,0.75,2021-08-21,2021-08-02,forecast,429
GB,3 wk ahead inc death,quantile,0.8,2021-08-21,2021-08-02,forecast,444
GB,3 wk ahead inc death,quantile,0.85,2021-08-21,2021-08-02,forecast,464
GB,3 wk ahead inc death,quantile,0.9,2021-08-21,2021-08-02,forecast,486
GB,3 wk ahead inc death,quantile,0.95,2021-08-21,2021-08-02,forecast,519
GB,3 wk ahead inc death,quantile,0.975,2021-08-21,2021-08-02,forecast,549
GB,3 wk ahead inc death,quantile,0.99,2021-08-21,2021-08-02,forecast,579
GB,4 wk ahead inc case,point,,2021-08-28,2021-08-02,forecast,91323
GB,4 wk ahead inc case,quantile,0.01,2021-08-28,2021-08-02,forecast,25724
GB,4 wk ahead inc case,quantile,0.025,2021-08-28,2021-08-02,forecast,30835
GB,4 wk ahead inc case,quantile,0.05,2021-08-28,2021-08-02,forecast,36941
GB,4 wk ahead inc case,quantile,0.1,2021-08-28,2021-08-02,forecast,45057
GB,4 wk ahead inc case,quantile,0.15,2021-08-28,2021-08-02,forecast,52429
GB,4 wk ahead inc case,quantile,0.2,2021-08-28,2021-08-02,forecast,58172
GB,4 wk ahead inc case,quantile,0.25,2021-08-28,2021-08-02,forecast,63061
GB,4 wk ahead inc case,quantile,0.3,2021-08-28,2021-08-02,forecast,68284
GB,4 wk ahead inc case,quantile,0.35,2021-08-28,2021-08-02,forecast,73909
GB,4 wk ahead inc case,quantile,0.4,2021-08-28,2021-08-02,forecast,80669
GB,4 wk ahead inc case,quantile,0.45,2021-08-28,2021-08-02,forecast,85723
GB,4 wk ahead inc case,quantile,0.5,2021-08-28,2021-08-02,forecast,91323
GB,4 wk ahead inc case,quantile,0.55,2021-08-28,2021-08-02,forecast,96225
GB,4 wk ahead inc case,quantile,0.6,2021-08-28,2021-08-02,forecast,101653
GB,4 wk ahead inc case,quantile,0.65,2021-08-28,2021-08-02,forecast,108968
GB,4 wk ahead inc case,quantile,0.7,2021-08-28,2021-08-02,forecast,116904
GB,4 wk ahead inc case,quantile,0.75,2021-08-28,2021-08-02,forecast,124354
GB,4 wk ahead inc case,quantile,0.8,2021-08-28,2021-08-02,forecast,136660
GB,4 wk ahead inc case,quantile,0.85,2021-08-28,2021-08-02,forecast,149685
GB,4 wk ahead inc case,quantile,0.9,2021-08-28,2021-08-02,forecast,166409
GB,4 wk ahead inc case,quantile,0.95,2021-08-28,2021-08-02,forecast,203813
GB,4 wk ahead inc case,quantile,0.975,2021-08-28,2021-08-02,forecast,241663
GB,4 wk ahead inc case,quantile,0.99,2021-08-28,2021-08-02,forecast,285994
GB,4 wk ahead inc death,point,,2021-08-28,2021-08-02,forecast,311
GB,4 wk ahead inc death,quantile,0.01,2021-08-28,2021-08-02,forecast,135
GB,4 wk ahead inc death,quantile,0.025,2021-08-28,2021-08-02,forecast,162
GB,4 wk ahead inc death,quantile,0.05,2021-08-28,2021-08-02,forecast,183
GB,4 wk ahead inc death,quantile,0.1,2021-08-28,2021-08-02,forecast,208
GB,4 wk ahead inc death,quantile,0.15,2021-08-28,2021-08-02,forecast,226
GB,4 wk ahead inc death,quantile,0.2,2021-08-28,2021-08-02,forecast,241
GB,4 wk ahead inc death,quantile,0.25,2021-08-28,2021-08-02,forecast,252
GB,4 wk ahead inc death,quantile,0.3,2021-08-28,2021-08-02,forecast,263
GB,4 wk ahead inc death,quantile,0.35,2021-08-28,2021-08-02,forecast,274
GB,4 wk ahead inc death,quantile,0.4,2021-08-28,2021-08-02,forecast,287
GB,4 wk ahead inc death,quantile,0.45,2021-08-28,2021-08-02,forecast,302
GB,4 wk ahead inc death,quantile,0.5,2021-08-28,2021-08-02,forecast,311
GB,4 wk ahead inc death,quantile,0.55,2021-08-28,2021-08-02,forecast,323
GB,4 wk ahead inc death,quantile,0.6,2021-08-28,2021-08-02,forecast,335
GB,4 wk ahead inc death,quantile,0.65,2021-08-28,2021-08-02,forecast,347
GB,4 wk ahead inc death,quantile,0.7,2021-08-28,2021-08-02,forecast,364
GB,4 wk ahead inc death,quantile,0.75,2021-08-28,2021-08-02,forecast,377
GB,4 wk ahead inc death,quantile,0.8,2021-08-28,2021-08-02,forecast,394
GB,4 wk ahead inc death,quantile,0.85,2021-08-28,2021-08-02,forecast,414
GB,4 wk ahead inc death,quantile,0.9,2021-08-28,2021-08-02,forecast,442
GB,4 wk ahead inc death,quantile,0.95,2021-08-28,2021-08-02,forecast,489
GB,4 wk ahead inc death,quantile,0.975,2021-08-28,2021-08-02,forecast,534
GB,4 wk ahead inc death,quantile,0.99,2021-08-28,2021-08-02,forecast,579
PL,1 wk ahead inc case,point,,2021-08-07,2021-08-02,forecast,1136
PL,1 wk ahead inc case,quantile,0.01,2021-08-07,2021-08-02,forecast,682
PL,1 wk ahead inc case,quantile,0.025,2021-08-07,2021-08-02,forecast,747
PL,1 wk ahead inc case,quantile,0.05,2021-08-07,2021-08-02,forecast,804
PL,1 wk ahead inc case,quantile,0.1,2021-08-07,2021-08-02,forecast,870
PL,1 wk ahead inc case,quantile,0.15,2021-08-07,2021-08-02,forecast,925
PL,1 wk ahead inc case,quantile,0.2,2021-08-07,2021-08-02,forecast,964
PL,1 wk ahead inc case,quantile,0.25,2021-08-07,2021-08-02,forecast,993
PL,1 wk ahead inc case,quantile,0.3,2021-08-07,2021-08-02,forecast,1021
PL,1 wk ahead inc case,quantile,0.35,2021-08-07,2021-08-02,forecast,1048
PL,1 wk ahead inc case,quantile,0.4,2021-08-07,2021-08-02,forecast,1077
PL,1 wk ahead inc case,quantile,0.45,2021-08-07,2021-08-02,forecast,1110
PL,1 wk ahead inc case,quantile,0.5,2021-08-07,2021-08-02,forecast,1136
PL,1 wk ahead inc case,quantile,0.55,2021-08-07,2021-08-02,forecast,1163
PL,1 wk ahead inc case,quantile,0.6,2021-08-07,2021-08-02,forecast,1200
PL,1 wk ahead inc case,quantile,0.65,2021-08-07,2021-08-02,forecast,1232
PL,1 wk ahead inc case,quantile,0.7,2021-08-07,2021-08-02,forecast,1270
PL,1 wk ahead inc case,quantile,0.75,2021-08-07,2021-08-02,forecast,1311
PL,1 wk ahead inc case,quantile,0.8,2021-08-07,2021-08-02,forecast,1356
PL,1 wk ahead inc case,quantile,0.85,2021-08-07,2021-08-02,forecast,1415
PL,1 wk ahead inc case,quantile,0.9,2021-08-07,2021-08-02,forecast,1479
PL,1 wk ahead inc case,quantile,0.95,2021-08-07,2021-08-02,forecast,1620
PL,1 wk ahead inc case,quantile,0.975,2021-08-07,2021-08-02,forecast,1752
PL,1 wk ahead inc case,quantile,0.99,2021-08-07,2021-08-02,forecast,1849
PL,1 wk ahead inc death,point,,2021-08-07,2021-08-02,forecast,36
PL,1 wk ahead inc death,quantile,0.01,2021-08-07,2021-08-02,forecast,18
PL,1 wk ahead inc death,quantile,0.025,2021-08-07,2021-08-02,forecast,19
PL,1 wk ahead inc death,quantile,0.05,2021-08-07,2021-08-02,forecast,21
PL,1 wk ahead inc death,quantile,0.1,2021-08-07,2021-08-02,forecast,24
PL,1 wk ahead inc death,quantile,0.15,2021-08-07,2021-08-02,forecast,26
PL,1 wk ahead inc death,quantile,0.2,2021-08-07,2021-08-02,forecast,28
PL,1 wk ahead inc death,quantile,0.25,2021-08-07,2021-08-02,forecast,29
PL,1 wk ahead inc death,quantile,0.3,2021-08-07,2021-08-02,forecast,31
PL,1 wk ahead inc death,quantile,0.35,2021-08-07,2021-08-02,forecast,32
PL,1 wk ahead inc death,quantile,0.4,2021-08-07,2021-08-02,forecast,34
PL,1 wk ahead inc death,quantile,0.45,2021-08-07,2021-08-02,forecast,35
PL,1 wk ahead inc death,quantile,0.5,2021-08-07,2021-08-02,forecast,36
PL,1 wk ahead inc death,quantile,0.55,2021-08-07,2021-08-02,forecast,37
PL,1 wk ahead inc death,quantile,0.6,2021-08-07,2021-08-02,forecast,38
PL,1 wk ahead inc death,quantile,0.65,2021-08-07,2021-08-02,forecast,40
PL,1 wk ahead inc death,quantile,0.7,2021-08-07,2021-08-02,forecast,41
PL,1 wk ahead inc death,quantile,0.75,2021-08-07,2021-08-02,forecast,43
PL,1 wk ahead inc death,quantile,0.8,2021-08-07,2021-08-02,forecast,45
PL,1 wk ahead inc death,quantile,0.85,2021-08-07,2021-08-02,forecast,47
PL,1 wk ahead inc death,quantile,0.9,2021-08-07,2021-08-02,forecast,51
PL,1 wk ahead inc death,quantile,0.95,2021-08-07,2021-08-02,forecast,56
PL,1 wk ahead inc death,quantile,0.975,2021-08-07,2021-08-02,forecast,61
PL,1 wk ahead inc death,quantile,0.99,2021-08-07,2021-08-02,forecast,67
PL,2 wk ahead inc case,point,,2021-08-14,2021-08-02,forecast,1453
PL,2 wk ahead inc case,quantile,0.01,2021-08-14,2021-08-02,forecast,625
PL,2 wk ahead inc case,quantile,0.025,2021-08-14,2021-08-02,forecast,693
PL,2 wk ahead inc case,quantile,0.05,2021-08-14,2021-08-02,forecast,785
PL,2 wk ahead inc case,quantile,0.1,2021-08-14,2021-08-02,forecast,910
PL,2 wk ahead inc case,quantile,0.15,2021-08-14,2021-08-02,forecast,1001
PL,2 wk ahead inc case,quantile,0.2,2021-08-14,2021-08-02,forecast,1075
PL,2 wk ahead inc case,quantile,0.25,2021-08-14,2021-08-02,forecast,1139
PL,2 wk ahead inc case,quantile,0.3,2021-08-14,2021-08-02,forecast,1205
PL,2 wk ahead inc case,quantile,0.35,2021-08-14,2021-08-02,forecast,1267
PL,2 wk ahead inc case,quantile,0.4,2021-08-14,2021-08-02,forecast,1328
PL,2 wk ahead inc case,quantile,0.45,2021-08-14,2021-08-02,forecast,1393
PL,2 wk ahead inc case,quantile,0.5,2021-08-14,2021-08-02,forecast,1453
PL,2 wk ahead inc case,quantile,0.55,2021-08-14,2021-08-02,forecast,1520
PL,2 wk ahead inc case,quantile,0.6,2021-08-14,2021-08-02,forecast,1576
PL,2 wk ahead inc case,quantile,0.65,2021-08-14,2021-08-02,forecast,1646
PL,2 wk ahead inc case,quantile,0.7,2021-08-14,2021-08-02,forecast,1742
PL,2 wk ahead inc case,quantile,0.75,2021-08-14,2021-08-02,forecast,1822
PL,2 wk ahead inc case,quantile,0.8,2021-08-14,2021-08-02,forecast,1918
PL,2 wk ahead inc case,quantile,0.85,2021-08-14,2021-08-02,forecast,2021
PL,2 wk ahead inc case,quantile,0.9,2021-08-14,2021-08-02,forecast,2171
PL,2 wk ahead inc case,quantile,0.95,2021-08-14,2021-08-02,forecast,2486
PL,2 wk ahead inc case,quantile,0.975,2021-08-14,2021-08-02,forecast,2838
PL,2 wk ahead inc case,quantile,0.99,2021-08-14,2021-08-02,forecast,3130
PL,2 wk ahead inc death,point,,2021-08-14,2021-08-02,forecast,43
PL,2 wk ahead inc death,quantile,0.01,2021-08-14,2021-08-02,forecast,22
PL,2 wk ahead inc death,quantile,0.025,2021-08-14,2021-08-02,forecast,24
PL,2 wk ahead inc death,quantile,0.05,2021-08-14,2021-08-02,forecast,26
PL,2 wk ahead inc death,quantile,0.1,2021-08-14,2021-08-02,forecast,30
PL,2 wk ahead inc death,quantile,0.15,2021-08-14,2021-08-02,forecast,32
PL,2 wk ahead inc death,quantile,0.2,2021-08-14,2021-08-02,forecast,34
PL,2 wk ahead inc death,quantile,0.25,2021-08-14,2021-08-02,forecast,36
PL,2 wk ahead inc death,quantile,0.3,2021-08-14,2021-08-02,forecast,37
PL,2 wk ahead inc death,quantile,0.35,2021-08-14,2021-08-02,forecast,39
PL,2 wk ahead inc death,quantile,0.4,2021-08-14,2021-08-02,forecast,40
