location_name,location,indicator,date,value,source,snapshot_date
Denmark,DK,Weekly new hospital admissions,2021-07-05,46,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-06,50,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-07,50,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-08,51,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-09,52,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-10,57,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-11,65,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-12,70,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-13,82,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-14,89,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-15,93,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-16,101,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-17,102,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-18,101,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-19,104,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-20,99,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-21,98,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-22,96,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-23,94,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-24,93,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-25,99,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-26,98,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-27,108,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-28,110,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-29,113,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-30,121,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-07-31,123,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-01,116,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-02,111,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-03,105,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-04,101,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-05,109,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-06,106,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-07,117,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-08,122,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-09,134,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-10,145,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-11,164,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-12,164,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-13,168,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-14,172,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-15,187,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-16,193,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-17,191,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-18,194,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-19,199,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-20,206,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-21,220,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-22,223,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-23,218,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-24,225,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-25,223,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-26,220,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-27,228,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-28,216,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-29,200,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-30,213,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-08-31,208,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-01,205,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-02,205,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-03,185,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-04,184,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-05,188,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-06,179,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-07,180,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-08,174,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-09,173,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-10,176,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-11,161,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-12,156,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-13,149,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-14,129,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-15,120,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-16,109,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-17,100,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-18,98,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-19,90,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-20,84,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-21,87,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-22,84,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-23,79,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-24,80,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-25,83,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-26,93,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-27,89,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-28,85,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-29,91,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-09-30,94,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-01,102,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-02,96,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-03,85,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-04,91,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-05,103,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-06,107,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-07,104,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-08,95,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-09,105,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-10,112,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-11,111,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-12,104,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-13,118,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-14,132,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-15,152,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-16,159,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-17,164,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-18,182,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-19,190,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-20,192,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-21,203,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-22,213,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-23,224,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-24,249,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-25,250,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-26,265,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-27,280,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-28,287,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-29,293,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-30,301,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-10-31,302,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-01,329,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-02,349,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-03,347,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-04,368,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-05,367,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-06,367,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-07,377,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-08,377,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-09,372,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-10,390,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-11,395,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-12,425,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-13,445,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-14,456,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-15,482,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-16,514,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-17,522,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-18,534,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-19,535,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-20,555,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-21,559,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-22,558,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-23,556,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-24,551,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-25,556,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-26,566,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-27,557,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-28,563,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-29,557,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-11-30,570,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-01,581,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-02,585,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-03,598,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-04,616,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-05,619,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-06,649,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-07,649,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-08,669,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-09,666,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-10,683,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-11,671,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-12,686,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-13,695,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-14,707,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-15,742,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-16,771,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-17,781,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-18,807,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-19,809,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-20,810,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-21,834,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-22,841,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-23,867,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-24,830,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-25,847,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-26,861,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-27,918,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-28,959,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-29,999,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-30,1030,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2021-12-31,1061,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-01,1112,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-02,1180,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-03,1225,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-04,1238,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-05,1214,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-06,1219,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-07,1246,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-08,1202,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-09,1181,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-10,1152,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-11,1173,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-12,1204,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-13,1240,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-14,1280,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-15,1318,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-16,1366,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-17,1430,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-18,1474,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-19,1508,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-20,1523,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-21,1571,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-22,1621,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-23,1662,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-24,1706,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-25,1760,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-26,1829,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-27,1910,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-28,1941,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-29,1962,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-30,1968,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-01-31,2007,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-01,2051,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-02,2125,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-03,2169,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-04,2269,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-05,2326,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-06,2392,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-07,2500,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-08,2567,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-09,2644,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-10,2697,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-11,2739,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-12,2739,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-13,2783,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-14,2808,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-15,2840,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-16,2850,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-17,2906,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-18,2891,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-19,2902,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-20,2893,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-21,2905,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-22,2862,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-23,2797,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-24,2726,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-25,2687,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-26,2624,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-27,2538,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-02-28,2465,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-01,2401,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-02,2311,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-03,2229,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-04,2229,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-05,2201,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-06,2176,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-07,2070,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-08,2014,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-09,1994,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-10,1928,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-11,1823,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-12,1806,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-13,1752,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-14,1728,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-15,1691,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-16,1638,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-17,1611,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-18,1550,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-19,1519,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-20,1481,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-21,1413,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-22,1361,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-23,1368,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-24,1311,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-25,1283,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-26,1225,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-27,1189,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-28,1153,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-29,1116,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-30,1032,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-03-31,1015,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-01,990,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-02,977,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-03,967,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-04,941,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-05,922,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-06,909,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-07,879,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-08,854,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-09,855,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-10,840,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-11,804,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-12,770,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-13,748,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-14,718,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-15,692,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-16,676,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-17,675,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-18,643,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-19,638,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-20,623,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-21,629,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-22,629,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-23,602,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-24,583,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-25,581,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-26,567,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-27,529,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-28,506,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-29,482,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-04-30,475,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-01,451,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-02,424,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-03,399,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-04,395,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-05,379,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-06,376,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-07,364,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-08,366,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-09,361,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-10,348,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-11,326,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-12,317,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-13,297,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-14,286,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-15,276,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-16,274,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-17,261,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-18,257,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-19,261,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-20,252,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-21,262,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-22,247,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-23,238,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-24,228,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-25,233,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-26,207,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-27,206,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-28,191,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-29,197,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-30,186,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-05-31,186,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-01,177,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-02,187,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-03,192,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-04,190,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-05,198,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-06,194,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-07,203,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-08,202,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-09,204,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-10,208,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-11,223,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-12,219,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-13,250,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-14,262,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-15,266,OWID,2022-07-18
Denmark,DK,Weekly new hospital admissions,2022-06-16,280,OWID,2022-07-18
