scenario_id,model,location,forecast_date,timezero,target,target_end_date,type,quantile,value
forecast,ITWW-county_repro,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,47100.7504416807
forecast,ITWW-county_repro,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,50891.882505317
forecast,ITWW-county_repro,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,54269.5089497413
forecast,ITWW-county_repro,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2098.0
forecast,ITWW-county_repro,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2005.975
forecast,ITWW-county_repro,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2064.0
forecast,ITWW-county_repro,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,2132.0
forecast,ITWW-county_repro,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,2193.0
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,44989.9
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,33143.9
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,42989.8
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,54755.0
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,66227.5
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,3221.1
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2456.8
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2962.5
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3561.8
forecast,Karlen-pypm,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,4198.9
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,33249.0
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,9616.0
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,21644.25
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,49596.0
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,97508.7249999999
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2789.0
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,1890.825
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2605.0
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,2959.0
forecast,LANL-GrowthRate,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3486.05
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,point,,33768.5
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.025,1913.925
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.25,15338.0
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.75,63697.25
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.975,161380.25
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,point,,2989.0
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.025,707.95
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.25,2648.0
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.75,3311.25
forecast,LANL-GrowthRate,DE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.975,4823.69999999999
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,point,,35888.0
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,24681.9368445272
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,32031.6154959806
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,39744.3845040194
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,47094.0631554728
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,point,,4047.0
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2768.59241408113
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,3607.05680712672
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,4486.94319287328
forecast,MIT_CovidAnalytics-DELPHI,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,5325.40758591887
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,47351.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,40422.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,43039.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,51254.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,57118.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,3057.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2509.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2870.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3379.0
forecast,USC-SIkJalpha,DE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,5138.0
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,point,,42797.2825
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,34707.6252417263
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,39766.2452992647
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,46125.259610256
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,53412.4913584464
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2807.122
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2225.92351036141
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2591.19820797471
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3041.693408731
forecast,epiforecasts-EpiExpert,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3546.51394170333
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,point,,42370.5
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,33944.425
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,39575.75
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,45622.0
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,53319.4
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2897.0
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2511.9
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2757.0
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3044.5
forecast,epiforecasts-EpiExpert_Rt,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3331.05
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,point,,43050.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,35694.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,39528.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,46787.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,52474.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2824.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2288.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2568.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3092.0
forecast,epiforecasts-EpiNow2,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3479.0
forecast,epiforecasts-EpiNow2_secondary,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2878.0
forecast,epiforecasts-EpiNow2_secondary,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2440.925
forecast,epiforecasts-EpiNow2_secondary,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2731.0
forecast,epiforecasts-EpiNow2_secondary,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3026.25
forecast,epiforecasts-EpiNow2_secondary,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3391.2
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,point,,37561.066824
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,28347.769623
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,34390.460335
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,40731.673313
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,46774.364024
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2922.844894
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2327.477829
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2717.958995
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3127.730792
forecast,itwm-dSEIR,DE,2021-02-15,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3518.211958
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,1992.0
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,1364.975
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,1756.0
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,2252.0
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,2835.025
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,53.0
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,14.0
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,46.0
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,57.0
forecast,LANL-GrowthRate,DK,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,73.0
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,point,,1000.0
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.025,2.0
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.25,268.0
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.75,2516.5
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.975,8287.54999999999
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,point,,49.0
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.025,14.0
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.25,39.0
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.75,53.0
forecast,LANL-GrowthRate,DK,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.975,69.0
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,4341.5
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,2827.0
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,3750.75
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,5021.0
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,6563.075
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,32.0
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,19.0
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,28.0
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,36.0
forecast,LANL-GrowthRate,EE,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,52.0
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,point,,3506.5
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.025,1732.975
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.25,2777.75
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.75,4303.0
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.975,6164.275
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,point,,39.0
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.025,11.0
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.25,35.0
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.75,42.0
forecast,LANL-GrowthRate,EE,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.975,56.0
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,64646.0
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,11412.775
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,37678.5
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,104189.75
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,221045.2
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2822.0
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,2234.95
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,2704.0
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3020.0
forecast,LANL-GrowthRate,ES,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3186.0
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,point,,202074.0
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.025,69280.35
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.25,145113.75
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.75,270258.5
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.975,454613.975
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,point,,3284.0
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.025,2360.725
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.25,2964.75
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.75,3672.0
forecast,LANL-GrowthRate,ES,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.975,4264.125
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,2669.0
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,1770.95
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,2336.0
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,3040.25
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,3873.025
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,21.0
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,5.0
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,16.0
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,28.0
forecast,LANL-GrowthRate,FI,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,54.0
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,point,,2953.5
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.025,1576.95
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.25,2415.75
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.75,3510.25
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.975,4721.1
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,point,,32.0
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.025,7.0
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.25,26.0
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.75,40.0
forecast,LANL-GrowthRate,FI,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.975,68.0
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,43937.5
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,1269.975
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,14602.0
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,106183.25
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,382118.4
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,2391.5
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,1394.9
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,1980.0
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,2647.0
forecast,LANL-GrowthRate,FR,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3117.05
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,point,,104386.5
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.025,5673.2
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.25,46525.75
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.75,200586.75
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.975,511400.825
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,point,,3449.0
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.025,2228.875
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.25,3224.0
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.75,3650.0
forecast,LANL-GrowthRate,FR,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.975,4326.1
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,point,,61824.0
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.025,43031.7
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.25,54764.25
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.75,69572.0
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc case,2021-02-20,quantile,0.975,86803.325
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,point,,3324.0
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.025,3061.975
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.25,3261.0
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.75,3406.0
forecast,LANL-GrowthRate,GB,2021-02-14,2021-02-15,1 wk ahead inc death,2021-02-20,quantile,0.975,3783.075
forecast,LANL-GrowthRate,GB,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,point,,69441.0
forecast,LANL-GrowthRate,GB,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.025,40871.775
forecast,LANL-GrowthRate,GB,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.25,57819.25
forecast,LANL-GrowthRate,GB,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.75,82141.75
forecast,LANL-GrowthRate,GB,2021-02-07,2021-02-08,2 wk ahead inc case,2021-02-20,quantile,0.975,119272.3
forecast,LANL-GrowthRate,GB,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,point,,3605.0
forecast,LANL-GrowthRate,GB,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.025,3168.975
forecast,LANL-GrowthRate,GB,2021-02-07,2021-02-08,2 wk ahead inc death,2021-02-20,quantile,0.25,3532.0
