location,type,quantile,target_end_date,forecast_date,target,value
AT,quantile,0.3,2021-06-05,2021-05-10,4 wk ahead inc case,2900
AT,quantile,0.35,2021-06-05,2021-05-10,4 wk ahead inc case,3358
AT,quantile,0.4,2021-06-05,2021-05-10,4 wk ahead inc case,3859
AT,quantile,0.45,2021-06-05,2021-05-10,4 wk ahead inc case,4312
AT,quantile,0.5,2021-06-05,2021-05-10,4 wk ahead inc case,4848
AT,quantile,0.55,2021-06-05,2021-05-10,4 wk ahead inc case,5528
AT,quantile,0.6,2021-06-05,2021-05-10,4 wk ahead inc case,6222
AT,quantile,0.65,2021-06-05,2021-05-10,4 wk ahead inc case,6958
AT,quantile,0.7,2021-06-05,2021-05-10,4 wk ahead inc case,8060
AT,quantile,0.75,2021-06-05,2021-05-10,4 wk ahead inc case,9242
AT,quantile,0.8,2021-06-05,2021-05-10,4 wk ahead inc case,10592
AT,quantile,0.85,2021-06-05,2021-05-10,4 wk ahead inc case,12781
AT,quantile,0.9,2021-06-05,2021-05-10,4 wk ahead inc case,15521
AT,quantile,0.95,2021-06-05,2021-05-10,4 wk ahead inc case,20308
AT,quantile,0.975,2021-06-05,2021-05-10,4 wk ahead inc case,25732
AT,quantile,0.99,2021-06-05,2021-05-10,4 wk ahead inc case,34337
CZ,point,NA,2021-05-15,2021-05-10,1 wk ahead inc case,9776
CZ,quantile,0.01,2021-05-15,2021-05-10,1 wk ahead inc case,5075
CZ,quantile,0.025,2021-05-15,2021-05-10,1 wk ahead inc case,5649
CZ,quantile,0.05,2021-05-15,2021-05-10,1 wk ahead inc case,6028
CZ,quantile,0.1,2021-05-15,2021-05-10,1 wk ahead inc case,6882
CZ,quantile,0.15,2021-05-15,2021-05-10,1 wk ahead inc case,7418
CZ,quantile,0.2,2021-05-15,2021-05-10,1 wk ahead inc case,7886
CZ,quantile,0.25,2021-05-15,2021-05-10,1 wk ahead inc case,8260
CZ,quantile,0.3,2021-05-15,2021-05-10,1 wk ahead inc case,8578
CZ,quantile,0.35,2021-05-15,2021-05-10,1 wk ahead inc case,8904
CZ,quantile,0.4,2021-05-15,2021-05-10,1 wk ahead inc case,9195
CZ,quantile,0.45,2021-05-15,2021-05-10,1 wk ahead inc case,9473
CZ,quantile,0.5,2021-05-15,2021-05-10,1 wk ahead inc case,9776
CZ,quantile,0.55,2021-05-15,2021-05-10,1 wk ahead inc case,10061
CZ,quantile,0.6,2021-05-15,2021-05-10,1 wk ahead inc case,10348
CZ,quantile,0.65,2021-05-15,2021-05-10,1 wk ahead inc case,10755
CZ,quantile,0.7,2021-05-15,2021-05-10,1 wk ahead inc case,11052
CZ,quantile,0.75,2021-05-15,2021-05-10,1 wk ahead inc case,11554
CZ,quantile,0.8,2021-05-15,2021-05-10,1 wk ahead inc case,12115
CZ,quantile,0.85,2021-05-15,2021-05-10,1 wk ahead inc case,12595
CZ,quantile,0.9,2021-05-15,2021-05-10,1 wk ahead inc case,13310
CZ,quantile,0.95,2021-05-15,2021-05-10,1 wk ahead inc case,14929
CZ,quantile,0.975,2021-05-15,2021-05-10,1 wk ahead inc case,16178
CZ,quantile,0.99,2021-05-15,2021-05-10,1 wk ahead inc case,17386
CZ,point,NA,2021-05-22,2021-05-10,2 wk ahead inc case,7852
CZ,quantile,0.01,2021-05-22,2021-05-10,2 wk ahead inc case,2994
CZ,quantile,0.025,2021-05-22,2021-05-10,2 wk ahead inc case,3539
CZ,quantile,0.05,2021-05-22,2021-05-10,2 wk ahead inc case,4020
CZ,quantile,0.1,2021-05-22,2021-05-10,2 wk ahead inc case,4770
CZ,quantile,0.15,2021-05-22,2021-05-10,2 wk ahead inc case,5177
CZ,quantile,0.2,2021-05-22,2021-05-10,2 wk ahead inc case,5579
CZ,quantile,0.25,2021-05-22,2021-05-10,2 wk ahead inc case,6124
CZ,quantile,0.3,2021-05-22,2021-05-10,2 wk ahead inc case,6456
CZ,quantile,0.35,2021-05-22,2021-05-10,2 wk ahead inc case,6791
CZ,quantile,0.4,2021-05-22,2021-05-10,2 wk ahead inc case,7169
CZ,quantile,0.45,2021-05-22,2021-05-10,2 wk ahead inc case,7539
CZ,quantile,0.5,2021-05-22,2021-05-10,2 wk ahead inc case,7852
CZ,quantile,0.55,2021-05-22,2021-05-10,2 wk ahead inc case,8315
CZ,quantile,0.6,2021-05-22,2021-05-10,2 wk ahead inc case,8778
CZ,quantile,0.65,2021-05-22,2021-05-10,2 wk ahead inc case,9279
CZ,quantile,0.7,2021-05-22,2021-05-10,2 wk ahead inc case,9951
CZ,quantile,0.75,2021-05-22,2021-05-10,2 wk ahead inc case,10541
CZ,quantile,0.8,2021-05-22,2021-05-10,2 wk ahead inc case,11225
CZ,quantile,0.85,2021-05-22,2021-05-10,2 wk ahead inc case,12226
CZ,quantile,0.9,2021-05-22,2021-05-10,2 wk ahead inc case,13262
CZ,quantile,0.95,2021-05-22,2021-05-10,2 wk ahead inc case,14888
CZ,quantile,0.975,2021-05-22,2021-05-10,2 wk ahead inc case,16228
CZ,quantile,0.99,2021-05-22,2021-05-10,2 wk ahead inc case,18656
CZ,point,NA,2021-05-29,2021-05-10,3 wk ahead inc case,6789
CZ,quantile,0.01,2021-05-29,2021-05-10,3 wk ahead inc case,1385
CZ,quantile,0.025,2021-05-29,2021-05-10,3 wk ahead inc case,1861
CZ,quantile,0.05,2021-05-29,2021-05-10,3 wk ahead inc case,2226
CZ,quantile,0.1,2021-05-29,2021-05-10,3 wk ahead inc case,3029
CZ,quantile,0.15,2021-05-29,2021-05-10,3 wk ahead inc case,3511
CZ,quantile,0.2,2021-05-29,2021-05-10,3 wk ahead inc case,3986
CZ,quantile,0.25,2021-05-29,2021-05-10,3 wk ahead inc case,4412
CZ,quantile,0.3,2021-05-29,2021-05-10,3 wk ahead inc case,4857
CZ,quantile,0.35,2021-05-29,2021-05-10,3 wk ahead inc case,5272
CZ,quantile,0.4,2021-05-29,2021-05-10,3 wk ahead inc case,5851
CZ,quantile,0.45,2021-05-29,2021-05-10,3 wk ahead inc case,6358
CZ,quantile,0.5,2021-05-29,2021-05-10,3 wk ahead inc case,6789
CZ,quantile,0.55,2021-05-29,2021-05-10,3 wk ahead inc case,7276
CZ,quantile,0.6,2021-05-29,2021-05-10,3 wk ahead inc case,7910
CZ,quantile,0.65,2021-05-29,2021-05-10,3 wk ahead inc case,8552
CZ,quantile,0.7,2021-05-29,2021-05-10,3 wk ahead inc case,9570
CZ,quantile,0.75,2021-05-29,2021-05-10,3 wk ahead inc case,10478
CZ,quantile,0.8,2021-05-29,2021-05-10,3 wk ahead inc case,11478
CZ,quantile,0.85,2021-05-29,2021-05-10,3 wk ahead inc case,12934
CZ,quantile,0.9,2021-05-29,2021-05-10,3 wk ahead inc case,14807
CZ,quantile,0.95,2021-05-29,2021-05-10,3 wk ahead inc case,17450
CZ,quantile,0.975,2021-05-29,2021-05-10,3 wk ahead inc case,19737
CZ,quantile,0.99,2021-05-29,2021-05-10,3 wk ahead inc case,24304
CZ,point,NA,2021-06-05,2021-05-10,4 wk ahead inc case,5872
CZ,quantile,0.01,2021-06-05,2021-05-10,4 wk ahead inc case,615
CZ,quantile,0.025,2021-06-05,2021-05-10,4 wk ahead inc case,911
CZ,quantile,0.05,2021-06-05,2021-05-10,4 wk ahead inc case,1302
CZ,quantile,0.1,2021-06-05,2021-05-10,4 wk ahead inc case,1892
CZ,quantile,0.15,2021-06-05,2021-05-10,4 wk ahead inc case,2368
CZ,quantile,0.2,2021-06-05,2021-05-10,4 wk ahead inc case,2697
CZ,quantile,0.25,2021-06-05,2021-05-10,4 wk ahead inc case,3128
CZ,quantile,0.3,2021-06-05,2021-05-10,4 wk ahead inc case,3594
CZ,quantile,0.35,2021-06-05,2021-05-10,4 wk ahead inc case,4176
CZ,quantile,0.4,2021-06-05,2021-05-10,4 wk ahead inc case,4755
CZ,quantile,0.45,2021-06-05,2021-05-10,4 wk ahead inc case,5260
CZ,quantile,0.5,2021-06-05,2021-05-10,4 wk ahead inc case,5872
CZ,quantile,0.55,2021-06-05,2021-05-10,4 wk ahead inc case,6626
CZ,quantile,0.6,2021-06-05,2021-05-10,4 wk ahead inc case,7405
CZ,quantile,0.65,2021-06-05,2021-05-10,4 wk ahead inc case,8201
CZ,quantile,0.7,2021-06-05,2021-05-10,4 wk ahead inc case,9190
CZ,quantile,0.75,2021-06-05,2021-05-10,4 wk ahead inc case,10323
CZ,quantile,0.8,2021-06-05,2021-05-10,4 wk ahead inc case,11850
CZ,quantile,0.85,2021-06-05,2021-05-10,4 wk ahead inc case,13915
CZ,quantile,0.9,2021-06-05,2021-05-10,4 wk ahead inc case,16134
CZ,quantile,0.95,2021-06-05,2021-05-10,4 wk ahead inc case,21649
CZ,quantile,0.975,2021-06-05,2021-05-10,4 wk ahead inc case,27628
CZ,quantile,0.99,2021-06-05,2021-05-10,4 wk ahead inc case,33096
HR,point,NA,2021-05-15,2021-05-10,1 wk ahead inc case,8058
HR,quantile,0.01,2021-05-15,2021-05-10,1 wk ahead inc case,4281
HR,quantile,0.025,2021-05-15,2021-05-10,1 wk ahead inc case,4596
HR,quantile,0.05,2021-05-15,2021-05-10,1 wk ahead inc case,5146
HR,quantile,0.1,2021-05-15,2021-05-10,1 wk ahead inc case,5642
HR,quantile,0.15,2021-05-15,2021-05-10,1 wk ahead inc case,5993
HR,quantile,0.2,2021-05-15,2021-05-10,1 wk ahead inc case,6376
HR,quantile,0.25,2021-05-15,2021-05-10,1 wk ahead inc case,6811
HR,quantile,0.3,2021-05-15,2021-05-10,1 wk ahead inc case,7118
HR,quantile,0.35,2021-05-15,2021-05-10,1 wk ahead inc case,7373
HR,quantile,0.4,2021-05-15,2021-05-10,1 wk ahead inc case,7599
HR,quantile,0.45,2021-05-15,2021-05-10,1 wk ahead inc case,7791
HR,quantile,0.5,2021-05-15,2021-05-10,1 wk ahead inc case,8058
HR,quantile,0.55,2021-05-15,2021-05-10,1 wk ahead inc case,8352
HR,quantile,0.6,2021-05-15,2021-05-10,1 wk ahead inc case,8637
HR,quantile,0.65,2021-05-15,2021-05-10,1 wk ahead inc case,9000
HR,quantile,0.7,2021-05-15,2021-05-10,1 wk ahead inc case,9334
HR,quantile,0.75,2021-05-15,2021-05-10,1 wk ahead inc case,9724
HR,quantile,0.8,2021-05-15,2021-05-10,1 wk ahead inc case,10141
HR,quantile,0.85,2021-05-15,2021-05-10,1 wk ahead inc case,10674
HR,quantile,0.9,2021-05-15,2021-05-10,1 wk ahead inc case,11532
HR,quantile,0.95,2021-05-15,2021-05-10,1 wk ahead inc case,12707
HR,quantile,0.975,2021-05-15,2021-05-10,1 wk ahead inc case,13463
HR,quantile,0.99,2021-05-15,2021-05-10,1 wk ahead inc case,14632
HR,point,NA,2021-05-22,2021-05-10,2 wk ahead inc case,6570
HR,quantile,0.01,2021-05-22,2021-05-10,2 wk ahead inc case,2215
HR,quantile,0.025,2021-05-22,2021-05-10,2 wk ahead inc case,2626
HR,quantile,0.05,2021-05-22,2021-05-10,2 wk ahead inc case,3057
HR,quantile,0.1,2021-05-22,2021-05-10,2 wk ahead inc case,3692
HR,quantile,0.15,2021-05-22,2021-05-10,2 wk ahead inc case,4168
HR,quantile,0.2,2021-05-22,2021-05-10,2 wk ahead inc case,4512
HR,quantile,0.25,2021-05-22,2021-05-10,2 wk ahead inc case,4882
HR,quantile,0.3,2021-05-22,2021-05-10,2 wk ahead inc case,5192
HR,quantile,0.35,2021-05-22,2021-05-10,2 wk ahead inc case,5557
HR,quantile,0.4,2021-05-22,2021-05-10,2 wk ahead inc case,5860
HR,quantile,0.45,2021-05-22,2021-05-10,2 wk ahead inc case,6214
HR,quantile,0.5,2021-05-22,2021-05-10,2 wk ahead inc case,6570
HR,quantile,0.55,2021-05-22,2021-05-10,2 wk ahead inc case,6879
HR,quantile,0.6,2021-05-22,2021-05-10,2 wk ahead inc case,7230
HR,quantile,0.65,2021-05-22,2021-05-10,2 wk ahead inc case,7625
HR,quantile,0.7,2021-05-22,2021-05-10,2 wk ahead inc case,8155
HR,quantile,0.75,2021-05-22,2021-05-10,2 wk ahead inc case,8612
HR,quantile,0.8,2021-05-22,2021-05-10,2 wk ahead inc case,9149
HR,quantile,0.85,2021-05-22,2021-05-10,2 wk ahead inc case,10338
HR,quantile,0.9,2021-05-22,2021-05-10,2 wk ahead inc case,11310
HR,quantile,0.95,2021-05-22,2021-05-10,2 wk ahead inc case,12861
HR,quantile,0.975,2021-05-22,2021-05-10,2 wk ahead inc case,14251
HR,quantile,0.99,2021-05-22,2021-05-10,2 wk ahead inc case,16731
HR,point,NA,2021-05-29,2021-05-10,3 wk ahead inc case,5424
HR,quantile,0.01,2021-05-29,2021-05-10,3 wk ahead inc case,1205
HR,quantile,0.025,2021-05-29,2021-05-10,3 wk ahead inc case,1604
HR,quantile,0.05,2021-05-29,2021-05-10,3 wk ahead inc case,1902
HR,quantile,0.1,2021-05-29,2021-05-10,3 wk ahead inc case,2529
HR,quantile,0.15,2021-05-29,2021-05-10,3 wk ahead inc case,2896
HR,quantile,0.2,2021-05-29,2021-05-10,3 wk ahead inc case,3227
HR,quantile,0.25,2021-05-29,2021-05-10,3 wk ahead inc case,3631
HR,quantile,0.3,2021-05-29,2021-05-10,3 wk ahead inc case,3981
HR,quantile,0.35,2021-05-29,2021-05-10,3 wk ahead inc case,4304
HR,quantile,0.4,2021-05-29,2021-05-10,3 wk ahead inc case,4709
HR,quantile,0.45,2021-05-29,2021-05-10,3 wk ahead inc case,5040
HR,quantile,0.5,2021-05-29,2021-05-10,3 wk ahead inc case,5424
HR,quantile,0.55,2021-05-29,2021-05-10,3 wk ahead inc case,5806
HR,quantile,0.6,2021-05-29,2021-05-10,3 wk ahead inc case,6260
HR,quantile,0.65,2021-05-29,2021-05-10,3 wk ahead inc case,6730
HR,quantile,0.7,2021-05-29,2021-05-10,3 wk ahead inc case,7285
HR,quantile,0.75,2021-05-29,2021-05-10,3 wk ahead inc case,7964
HR,quantile,0.8,2021-05-29,2021-05-10,3 wk ahead inc case,8775
HR,quantile,0.85,2021-05-29,2021-05-10,3 wk ahead inc case,9795
HR,quantile,0.9,2021-05-29,2021-05-10,3 wk ahead inc case,11092
HR,quantile,0.95,2021-05-29,2021-05-10,3 wk ahead inc case,13448
HR,quantile,0.975,2021-05-29,2021-05-10,3 wk ahead inc case,14751
HR,quantile,0.99,2021-05-29,2021-05-10,3 wk ahead inc case,19078
HR,point,NA,2021-06-05,2021-05-10,4 wk ahead inc case,4016
HR,quantile,0.01,2021-06-05,2021-05-10,4 wk ahead inc case,593
HR,quantile,0.025,2021-06-05,2021-05-10,4 wk ahead inc case,796
HR,quantile,0.05,2021-06-05,2021-05-10,4 wk ahead inc case,1017
HR,quantile,0.1,2021-06-05,2021-05-10,4 wk ahead inc case,1466
HR,quantile,0.15,2021-06-05,2021-05-10,4 wk ahead inc case,1753
HR,quantile,0.2,2021-06-05,2021-05-10,4 wk ahead inc case,2074
HR,quantile,0.25,2021-06-05,2021-05-10,4 wk ahead inc case,2356
HR,quantile,0.3,2021-06-05,2021-05-10,4 wk ahead inc case,2688
HR,quantile,0.35,2021-06-05,2021-05-10,4 wk ahead inc case,2976
HR,quantile,0.4,2021-06-05,2021-05-10,4 wk ahead inc case,3351
HR,quantile,0.45,2021-06-05,2021-05-10,4 wk ahead inc case,3667
HR,quantile,0.5,2021-06-05,2021-05-10,4 wk ahead inc case,4016
HR,quantile,0.55,2021-06-05,2021-05-10,4 wk ahead inc case,4420
HR,quantile,0.6,2021-06-05,2021-05-10,4 wk ahead inc case,4871
HR,quantile,0.65,2021-06-05,2021-05-10,4 wk ahead inc case,5358
HR,quantile,0.7,2021-06-05,2021-05-10,4 wk ahead inc case,6043
HR,quantile,0.75,2021-06-05,2021-05-10,4 wk ahead inc case,6714
HR,quantile,0.8,2021-06-05,2021-05-10,4 wk ahead inc case,7581
HR,quantile,0.85,2021-06-05,2021-05-10,4 wk ahead inc case,8650
HR,quantile,0.9,2021-06-05,2021-05-10,4 wk ahead inc case,10327
HR,quantile,0.95,2021-06-05,2021-05-10,4 wk ahead inc case,13042
HR,quantile,0.975,2021-06-05,2021-05-10,4 wk ahead inc case,15998
HR,quantile,0.99,2021-06-05,2021-05-10,4 wk ahead inc case,19819
HU,point,NA,2021-05-15,2021-05-10,1 wk ahead inc case,7901
HU,quantile,0.01,2021-05-15,2021-05-10,1 wk ahead inc case,2714
HU,quantile,0.025,2021-05-15,2021-05-10,1 wk ahead inc case,3163
HU,quantile,0.05,2021-05-15,2021-05-10,1 wk ahead inc case,3693
HU,quantile,0.1,2021-05-15,2021-05-10,1 wk ahead inc case,4503
HU,quantile,0.15,2021-05-15,2021-05-10,1 wk ahead inc case,5031
HU,quantile,0.2,2021-05-15,2021-05-10,1 wk ahead inc case,5517
HU,quantile,0.25,2021-05-15,2021-05-10,1 wk ahead inc case,5910
HU,quantile,0.3,2021-05-15,2021-05-10,1 wk ahead inc case,6371
HU,quantile,0.35,2021-05-15,2021-05-10,1 wk ahead inc case,6818
HU,quantile,0.4,2021-05-15,2021-05-10,1 wk ahead inc case,7248
HU,quantile,0.45,2021-05-15,2021-05-10,1 wk ahead inc case,7562
HU,quantile,0.5,2021-05-15,2021-05-10,1 wk ahead inc case,7901
HU,quantile,0.55,2021-05-15,2021-05-10,1 wk ahead inc case,8222
HU,quantile,0.6,2021-05-15,2021-05-10,1 wk ahead inc case,8608
HU,quantile,0.65,2021-05-15,2021-05-10,1 wk ahead inc case,9027
HU,quantile,0.7,2021-05-15,2021-05-10,1 wk ahead inc case,9540
HU,quantile,0.75,2021-05-15,2021-05-10,1 wk ahead inc case,10080
HU,quantile,0.8,2021-05-15,2021-05-10,1 wk ahead inc case,10734
HU,quantile,0.85,2021-05-15,2021-05-10,1 wk ahead inc case,11374
HU,quantile,0.9,2021-05-15,2021-05-10,1 wk ahead inc case,12588
HU,quantile,0.95,2021-05-15,2021-05-10,1 wk ahead inc case,14581
HU,quantile,0.975,2021-05-15,2021-05-10,1 wk ahead inc case,16434
HU,quantile,0.99,2021-05-15,2021-05-10,1 wk ahead inc case,18919
HU,point,NA,2021-05-22,2021-05-10,2 wk ahead inc case,6294
HU,quantile,0.01,2021-05-22,2021-05-10,2 wk ahead inc case,1336
HU,quantile,0.025,2021-05-22,2021-05-10,2 wk ahead inc case,1792
HU,quantile,0.05,2021-05-22,2021-05-10,2 wk ahead inc case,2230
HU,quantile,0.1,2021-05-22,2021-05-10,2 wk ahead inc case,2761
HU,quantile,0.15,2021-05-22,2021-05-10,2 wk ahead inc case,3359
HU,quantile,0.2,2021-05-22,2021-05-10,2 wk ahead inc case,3804
HU,quantile,0.25,2021-05-22,2021-05-10,2 wk ahead inc case,4186
HU,quantile,0.3,2021-05-22,2021-05-10,2 wk ahead inc case,4639
HU,quantile,0.35,2021-05-22,2021-05-10,2 wk ahead inc case,4978
HU,quantile,0.4,2021-05-22,2021-05-10,2 wk ahead inc case,5380
HU,quantile,0.45,2021-05-22,2021-05-10,2 wk ahead inc case,5898
HU,quantile,0.5,2021-05-22,2021-05-10,2 wk ahead inc case,6294
HU,quantile,0.55,2021-05-22,2021-05-10,2 wk ahead inc case,6740
HU,quantile,0.6,2021-05-22,2021-05-10,2 wk ahead inc case,7224
HU,quantile,0.65,2021-05-22,2021-05-10,2 wk ahead inc case,7780
HU,quantile,0.7,2021-05-22,2021-05-10,2 wk ahead inc case,8433
HU,quantile,0.75,2021-05-22,2021-05-10,2 wk ahead inc case,9109
HU,quantile,0.8,2021-05-22,2021-05-10,2 wk ahead inc case,9965
HU,quantile,0.85,2021-05-22,2021-05-10,2 wk ahead inc case,10865
HU,quantile,0.9,2021-05-22,2021-05-10,2 wk ahead inc case,12483
HU,quantile,0.95,2021-05-22,2021-05-10,2 wk ahead inc case,15132
HU,quantile,0.975,2021-05-22,2021-05-10,2 wk ahead inc case,17679
HU,quantile,0.99,2021-05-22,2021-05-10,2 wk ahead inc case,21041
HU,point,NA,2021-05-29,2021-05-10,3 wk ahead inc case,5428
HU,quantile,0.01,2021-05-29,2021-05-10,3 wk ahead inc case,714
HU,quantile,0.025,2021-05-29,2021-05-10,3 wk ahead inc case,981
HU,quantile,0.05,2021-05-29,2021-05-10,3 wk ahead inc case,1354
HU,quantile,0.1,2021-05-29,2021-05-10,3 wk ahead inc case,1914
HU,quantile,0.15,2021-05-29,2021-05-10,3 wk ahead inc case,2329
HU,quantile,0.2,2021-05-29,2021-05-10,3 wk ahead inc case,2716
HU,quantile,0.25,2021-05-29,2021-05-10,3 wk ahead inc case,3183
HU,quantile,0.3,2021-05-29,2021-05-10,3 wk ahead inc case,3675
HU,quantile,0.35,2021-05-29,2021-05-10,3 wk ahead inc case,3962
HU,quantile,0.4,2021-05-29,2021-05-10,3 wk ahead inc case,4408
HU,quantile,0.45,2021-05-29,2021-05-10,3 wk ahead inc case,4870
HU,quantile,0.5,2021-05-29,2021-05-10,3 wk ahead inc case,5428
HU,quantile,0.55,2021-05-29,2021-05-10,3 wk ahead inc case,5918
HU,quantile,0.6,2021-05-29,2021-05-10,3 wk ahead inc case,6520
HU,quantile,0.65,2021-05-29,2021-05-10,3 wk ahead inc case,7296
HU,quantile,0.7,2021-05-29,2021-05-10,3 wk ahead inc case,8044
HU,quantile,0.75,2021-05-29,2021-05-10,3 wk ahead inc case,9015
HU,quantile,0.8,2021-05-29,2021-05-10,3 wk ahead inc case,10044
HU,quantile,0.85,2021-05-29,2021-05-10,3 wk ahead inc case,11239
HU,quantile,0.9,2021-05-29,2021-05-10,3 wk ahead inc case,13768
HU,quantile,0.95,2021-05-29,2021-05-10,3 wk ahead inc case,18005
HU,quantile,0.975,2021-05-29,2021-05-10,3 wk ahead inc case,21250
HU,quantile,0.99,2021-05-29,2021-05-10,3 wk ahead inc case,28670
HU,point,NA,2021-06-05,2021-05-10,4 wk ahead inc case,4863
HU,quantile,0.01,2021-06-05,2021-05-10,4 wk ahead inc case,322
HU,quantile,0.025,2021-06-05,2021-05-10,4 wk ahead inc case,534
HU,quantile,0.05,2021-06-05,2021-05-10,4 wk ahead inc case,776
HU,quantile,0.1,2021-06-05,2021-05-10,4 wk ahead inc case,1234
HU,quantile,0.15,2021-06-05,2021-05-10,4 wk ahead inc case,1581
HU,quantile,0.2,2021-06-05,2021-05-10,4 wk ahead inc case,2007
HU,quantile,0.25,2021-06-05,2021-05-10,4 wk ahead inc case,2464
HU,quantile,0.3,2021-06-05,2021-05-10,4 wk ahead inc case,2843
HU,quantile,0.35,2021-06-05,2021-05-10,4 wk ahead inc case,3301
HU,quantile,0.4,2021-06-05,2021-05-10,4 wk ahead inc case,3790
HU,quantile,0.45,2021-06-05,2021-05-10,4 wk ahead inc case,4264
HU,quantile,0.5,2021-06-05,2021-05-10,4 wk ahead inc case,4863
HU,quantile,0.55,2021-06-05,2021-05-10,4 wk ahead inc case,5578
HU,quantile,0.6,2021-06-05,2021-05-10,4 wk ahead inc case,6129
HU,quantile,0.65,2021-06-05,2021-05-10,4 wk ahead inc case,7185
HU,quantile,0.7,2021-06-05,2021-05-10,4 wk ahead inc case,8119
HU,quantile,0.75,2021-06-05,2021-05-10,4 wk ahead inc case,9395
HU,quantile,0.8,2021-06-05,2021-05-10,4 wk ahead inc case,10741
HU,quantile,0.85,2021-06-05,2021-05-10,4 wk ahead inc case,12731
HU,quantile,0.9,2021-06-05,2021-05-10,4 wk ahead inc case,15745
HU,quantile,0.95,2021-06-05,2021-05-10,4 wk ahead inc case,22087
HU,quantile,0.975,2021-06-05,2021-05-10,4 wk ahead inc case,28332
HU,quantile,0.99,2021-06-05,2021-05-10,4 wk ahead inc case,37973
IE,point,NA,2021-05-15,2021-05-10,1 wk ahead inc case,2344
IE,quantile,0.01,2021-05-15,2021-05-10,1 wk ahead inc case,1697
IE,quantile,0.025,2021-05-15,2021-05-10,1 wk ahead inc case,1792
IE,quantile,0.05,2021-05-15,2021-05-10,1 wk ahead inc case,1856
IE,quantile,0.1,2021-05-15,2021-05-10,1 wk ahead inc case,1945
IE,quantile,0.15,2021-05-15,2021-05-10,1 wk ahead inc case,2027
IE,quantile,0.2,2021-05-15,2021-05-10,1 wk ahead inc case,2080
IE,quantile,0.25,2021-05-15,2021-05-10,1 wk ahead inc case,2125
IE,quantile,0.3,2021-05-15,2021-05-10,1 wk ahead inc case,2169
IE,quantile,0.35,2021-05-15,2021-05-10,1 wk ahead inc case,2211
IE,quantile,0.4,2021-05-15,2021-05-10,1 wk ahead inc case,2258
IE,quantile,0.45,2021-05-15,2021-05-10,1 wk ahead inc case,2295
IE,quantile,0.5,2021-05-15,2021-05-10,1 wk ahead inc case,2344
IE,quantile,0.55,2021-05-15,2021-05-10,1 wk ahead inc case,2385
IE,quantile,0.6,2021-05-15,2021-05-10,1 wk ahead inc case,2413
IE,quantile,0.65,2021-05-15,2021-05-10,1 wk ahead inc case,2452
IE,quantile,0.7,2021-05-15,2021-05-10,1 wk ahead inc case,2497
IE,quantile,0.75,2021-05-15,2021-05-10,1 wk ahead inc case,2540
IE,quantile,0.8,2021-05-15,2021-05-10,1 wk ahead inc case,2607
IE,quantile,0.85,2021-05-15,2021-05-10,1 wk ahead inc case,2682
IE,quantile,0.9,2021-05-15,2021-05-10,1 wk ahead inc case,2761
IE,quantile,0.95,2021-05-15,2021-05-10,1 wk ahead inc case,2892
IE,quantile,0.975,2021-05-15,2021-05-10,1 wk ahead inc case,3082
IE,quantile,0.99,2021-05-15,2021-05-10,1 wk ahead inc case,3235
IE,point,NA,2021-05-22,2021-05-10,2 wk ahead inc case,1974
IE,quantile,0.01,2021-05-22,2021-05-10,2 wk ahead inc case,1122
IE,quantile,0.025,2021-05-22,2021-05-10,2 wk ahead inc case,1234
IE,quantile,0.05,2021-05-22,2021-05-10,2 wk ahead inc case,1321
IE,quantile,0.1,2021-05-22,2021-05-10,2 wk ahead inc case,1441
IE,quantile,0.15,2021-05-22,2021-05-10,2 wk ahead inc case,1535
IE,quantile,0.2,2021-05-22,2021-05-10,2 wk ahead inc case,1612
IE,quantile,0.25,2021-05-22,2021-05-10,2 wk ahead inc case,1678
IE,quantile,0.3,2021-05-22,2021-05-10,2 wk ahead inc case,1743
IE,quantile,0.35,2021-05-22,2021-05-10,2 wk ahead inc case,1814
IE,quantile,0.4,2021-05-22,2021-05-10,2 wk ahead inc case,1863
IE,quantile,0.45,2021-05-22,2021-05-10,2 wk ahead inc case,1920
IE,quantile,0.5,2021-05-22,2021-05-10,2 wk ahead inc case,1974
IE,quantile,0.55,2021-05-22,2021-05-10,2 wk ahead inc case,2031
IE,quantile,0.6,2021-05-22,2021-05-10,2 wk ahead inc case,2089
IE,quantile,0.65,2021-05-22,2021-05-10,2 wk ahead inc case,2163
IE,quantile,0.7,2021-05-22,2021-05-10,2 wk ahead inc case,2242
IE,quantile,0.75,2021-05-22,2021-05-10,2 wk ahead inc case,2316
IE,quantile,0.8,2021-05-22,2021-05-10,2 wk ahead inc case,2397
IE,quantile,0.85,2021-05-22,2021-05-10,2 wk ahead inc case,2518
IE,quantile,0.9,2021-05-22,2021-05-10,2 wk ahead inc case,2683
IE,quantile,0.95,2021-05-22,2021-05-10,2 wk ahead inc case,2919
IE,quantile,0.975,2021-05-22,2021-05-10,2 wk ahead inc case,3161
IE,quantile,0.99,2021-05-22,2021-05-10,2 wk ahead inc case,3457
IE,point,NA,2021-05-29,2021-05-10,3 wk ahead inc case,1742
IE,quantile,0.01,2021-05-29,2021-05-10,3 wk ahead inc case,627
IE,quantile,0.025,2021-05-29,2021-05-10,3 wk ahead inc case,780
IE,quantile,0.05,2021-05-29,2021-05-10,3 wk ahead inc case,873
IE,quantile,0.1,2021-05-29,2021-05-10,3 wk ahead inc case,1029
